id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
114,5,0,3,1,0,0,2,0,1,1,255,15,13,70,3579.563,"신과함께1",R,10,76,117,1.2,0.386,0.688,2.344,0.504,2.353,-36.678,2,0,0,400,0,0,0,1,4,7,L,"하루（Haru）",170.4,80,0.549,3,60,3580.75,255,16,112,68,38,150,81,25.192,-35.408,0.95,0.025,0.015,0,0.446,0.671,-36.966,0,"NABIMan",0.099,-17.577,0,"Dοpi",-19.857,-43.434,0,"소솨소솨",-11.775,-62.899,0,"-라후이-",18.734,-43.56,104,"Pugeuk",8.565,-59.717,0,"즉석카레",39.336,-93.592,95,"ByeolBam",-0.815,-107.108,0,"별이__",-47.442,-89.269,0,3584.481,38.306,-70.315,3585.837,6,"즉석카레",44.105,-78.027,1,0,0,0,0,0,0,2
115,5,0,3,3,0,0,2,0,1,0,255,255,255,71,3623.366,"신과함께1",R,39,37,98,-3.836,-2.97,0.249,1.412,-1.538,-1.185,-37.301,1,0,-64.569,-200,0,-0.504,-23.825,0,5,6,R,"Multeinn",160,89.819,0.501,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,-36.696,0,"NABIMan",-0.012,-17.66,0,"Dοpi",-20.596,-44.173,0,"소솨소솨",-12.395,-61.171,0,"-라후이-",19.204,-43.102,0,"Pugeuk",9.475,-59.953,0,"즉석카레",35.667,-99.542,0,"ByeolBam",-0.286,-110.864,0,"별이__",-50.129,-98.535,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
116,5,0,3,3,1,0,2,0,1,0,255,255,255,72,3645.031,"신과함께1",R,10,91,128,-3.176,-2.97,0.282,1.8,-1.388,0.306,-36.241,1,0,0,400,0,-0.561,-20.895,0,5,6,R,"Multeinn",160,89.819,0.501,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,-37.086,0,"NABIMan",-0.61,-17.348,0,"Dοpi",-20.769,-44.369,0,"소솨소솨",-12.363,-60.145,0,"-라후이-",19.329,-43.535,0,"Pugeuk",8.097,-58.903,0,"즉석카레",37.511,-98.759,0,"ByeolBam",-0.276,-110.86,0,"별이__",-50.171,-98.619,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
117,5,0,3,3,2,0,2,0,1,0,255,255,255,73,3664.719,"신과함께1",R,26,68,122,0.467,2.205,0.626,2.367,0.215,2.488,-36.694,1,0,-17.673,-200,0,0,0,0,5,6,R,"Multeinn",160,89.819,0.501,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,-36.819,0,"NABIMan",-0.092,-17.943,0,"Dοpi",-20.776,-44.366,0,"소솨소솨",-12.995,-63.699,0,"-라후이-",19.614,-42.601,0,"Pugeuk",4.64,-61.483,0,"즉석카레",37.898,-97.926,0,"ByeolBam",-0.184,-106.48,0,"별이__",-50.986,-99.246,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
118,5,0,3,3,3,0,2,0,1,0,255,255,255,74,3686.169,"신과함께1",R,10,75,117,-0.387,-0.313,0.541,2.231,-0.182,1.966,-36.509,0,0,0,400,0,0,0,0,5,6,R,"Multeinn",160,89.819,0.501,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,-36.981,0,"NABIMan",0.084,-17.906,0,"Dοpi",-20.715,-44.389,0,"소솨소솨",-12.45,-61.612,0,"-라후이-",19.305,-44.934,0,"Pugeuk",5.626,-60.225,0,"즉석카레",36.892,-101.878,0,"ByeolBam",-0.35,-107.916,0,"별이__",-51.406,-99.138,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
119,5,0,3,3,3,1,2,0,1,0,255,255,255,75,3707.334,"신과함께1",R,10,63,109,0.754,3.227,0.754,2.354,0.883,2.999,-37.065,2,0,-114.812,400,0,0,0,1,5,6,R,"Multeinn",160,89.819,0.501,3,60,3708.382,113,11,24,56,25,51,54,-40.975,-18.152,-0.7,-0.032,-0.039,0,0.207,0.426,-36.79,0,"NABIMan",0.001,-17.274,0,"Dοpi",-20.742,-44.347,0,"소솨소솨",-11.813,-61.06,0,"-라후이-",18.473,-46.906,88,"Pugeuk",8.109,-57.709,0,"즉석카레",36.434,-101.956,0,"ByeolBam",0.07,-110.901,0,"별이__",-53.006,-97.821,0,3708.104,0.66,-21.055,3711.448,5,"Pugeuk",8.538,-44.381,1,0,0,0,0,0,0,2
120,5,0,3,3,0,0,2,1,0,1,16,255,17,76,3743.549,"신과함께1",R,26,83,136,1.013,0.959,0.69,2.263,0.512,2.021,-36.726,0,0,-61.904,-200,0,0,0,0,6,2,L,"Kr_Luna",190,95.049,0.497,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,-36.992,0,"NABIMan",0.274,-17.851,0,"Dοpi",-19.976,-42.582,0,"소솨소솨",-0.399,-59.535,0,"-라후이-",18.824,-39.517,0,"Pugeuk",9.38,-57.482,0,"즉석카레",43.119,-96.607,0,"ByeolBam",-0.444,-107.994,0,"별이__",-55.812,-100.343,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
121,5,0,3,3,0,1,2,1,0,1,16,255,17,77,3763.246,"신과함께1",R,10,63,110,2.419,0.274,0.802,2.354,1.031,2.313,-36.87,1,0,0,400,0,0,0,0,6,2,L,"Kr_Luna",190,95.049,0.497,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538,-37.121,0,"NABIMan",0.305,-17.926,0,"Dοpi",-19.48,-42.869,0,"소솨소솨",-0.441,-59.692,0,"-라후이-",19.017,-39.706,86,"Pugeuk",9.24,-59.364,0,"즉석카레",40.563,-96.357,0,"ByeolBam",2.735,-105.939,0,"별이__",-54.677,-99.087,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
122,5,0,3,3,1,1,2,0,1,1,255,16,17,78,3786.124,"신과함께1",R,26,88,140,-0.465,0.114,0.55,2.1,-0.14,1.49,-36.598,2,0,-58.625,-200,0,0,0,0,6,2,L,"Kr_Luna",190,95.049,0.497,3,60,3786.914,238,19,136,99,38,150,130,-30,7.245,0.52,0.046,-0.035,0,0.082,0.699,-37.1,0,"NABIMan",0.026,-17.25,0,"Dοpi",-20.267,-45.012,90,"소솨소솨",-8.716,-64.889,0,"-라후이-",19.08,-39.942,0,"Pugeuk",8.829,-60.292,0,"즉석카레",44.959,-99.916,0,"ByeolBam",-0.392,-107.676,0,"별이__",-55.32,-99.705,0,3786.426,0.41,-20.273,3789.814,7,"ByeolBam",-8.815,-93.425,1,0,0,0,0,0,0,2
123,5,0,3,4,0,0,2,1,0,0,12,255,255,79,3821.151,"신과함께1",R,26,69,123,2.445,1.503,0.787,2.357,0.961,2.323,-36.934,1,0,47.787,-200,0,0,0,0,7,0,R,"coder_",190,80,0.266,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524,-36.933,0,"NABIMan",0.263,-17.428,0,"Dοpi",-19.944,-41.236,0,"소솨소솨",-12.055,-63.917,0,"-라후이-",19.519,-39.457,0,"Pugeuk",9.931,-59.712,0,"즉석카레",35.968,-99.478,0,"ByeolBam",-0.495,-104.218,0,"별이__",-50.599,-95.38,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
