id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
115,6,0,1,1,1,2,0,0,1,0,255,9,255,53,3320.218,encounter v,R,14,126,0.782,-1.681,4,373.339,332.593,0.251,-17.108,1,0,6,R,Eaglebuter,170.2,95,0.5,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.031,-36.98,0.017,-16.952,-17.503,-42.947,-10.246,-62.105,21.191,-44.767,4.794,-60.842,36.923,-91.205,3.439,-106.083,-44.323,-89.973,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,6,0,1,1,0,0,1,0,1,0,255,9,255,54,3371.719,encounter v,R,10,119,0.394,1.172,0,102.226,400,-0.051,-17.268,0,1,3,R,Oort__Cloud,160,90.355,0.296,35,0,0,0,0,0,0,0,0,0,0,0,0,0.04,-37.404,-0.074,-17.45,-17.614,-44.806,-10.828,-60.928,19.963,-42.732,4.479,-60.307,35.363,-87.573,1.451,-107.407,-45.056,-89.111,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,6,0,1,1,0,1,1,0,1,0,255,9,255,55,3387.165,encounter v,R,11,128,0.257,2.329,4,0,194.474,0,0,1,1,3,R,Oort__Cloud,160,90.355,0.296,35,0,0,0,0,0,0,0,0,0,0,0,0,-1.035,-36.941,0.339,-16.633,-18.944,-41.309,-10.861,-61.702,21.785,-45.563,1.944,-58.934,35.395,-87.609,1.239,-107.425,-44.529,-88.018,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,6,0,1,1,0,2,1,0,1,0,255,9,255,56,3415.857,encounter v,R,0,140,0.846,0.673,0,102.586,-121.006,0,0,1,1,3,R,Oort__Cloud,160,90.355,0.296,35,0,0,0,0,0,0,0,0,0,0,0,0,0.167,-37.026,0.034,-16.674,-18.528,-44.042,-10.902,-61.727,21.445,-43.831,7.364,-61.169,39.107,-89.031,1.599,-107.395,-41.908,-86.598,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,6,0,1,1,0,0,2,0,1,0,255,9,255,57,3437.348,encounter v,R,14,126,1.394,-0.653,2,302.49,398.12,0,0,1,2,2,R,인생최패망자,190,90,0.45,35,3438.417,191,172,59,148,101,-0.28,-30.044,0.93,-0.051,-0.081,0.237,-0.282,-36.758,0.02,-16.785,-18.018,-45.909,-10.7,-62.369,21.109,-42.15,1.267,-58.862,40.155,-90.83,-2.622,-111.367,-46.739,-90.693,3438.918,7.393,-34.407,3441.834,6,소솨소솨,32.536,-78.925,1,0,0,0,0,0,0,2
120,6,0,1,1,0,0,2,1,0,1,11,255,9,58,3478.899,encounter v,R,0,140,-0.96,0.082,0,77.647,-108.732,0,0,1,3,8,R,ゆっち一,180.3,90,0.496,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-36.954,0.022,-16.477,-18.458,-44.758,-10.836,-62.92,19.846,-41.331,6.774,-60.469,35.878,-88.461,-0.041,-106.501,-45.743,-91.097,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
121,6,0,1,1,0,1,2,1,0,1,11,255,9,59,3493.183,encounter v,R,14,125,0.423,-0.779,0,361.9,345.005,0.184,-16.712,0,3,8,R,ゆっち一,180.3,90,0.496,35,0,0,0,0,0,0,0,0,0,0,0,0,0.198,-37.327,-0.059,-17.604,-18.497,-44.189,-6.305,-62.138,19.554,-40.973,2.909,-60.902,35.137,-89.142,0.377,-106.856,-45.646,-90.229,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,6,0,1,1,0,2,2,0,1,1,255,11,9,60,3507.354,encounter v,R,3,115,-1.924,0.885,1,-500,0,-1.208,-16.923,0,3,8,R,ゆっち一,180.3,90,0.496,35,0,0,0,0,0,0,0,0,0,0,0,0,0.093,-37.374,-1.375,-17.643,-18.318,-44.891,-12.127,-61.936,20.505,-41.939,8.885,-64.378,36.599,-89.098,0.468,-107.59,-45.39,-87.907,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,6,0,1,1,1,2,2,0,1,1,255,11,9,61,3521.331,encounter v,R,10,126,-0.231,1.164,1,47.692,400,0,0,0,3,8,R,ゆっち一,180.3,90,0.496,35,0,0,0,0,0,0,0,0,0,0,0,0,0.179,-36.974,-0.069,-16.538,-19.054,-43.519,-9.118,-62.079,20.178,-41.933,9.805,-62.315,34.866,-88.406,0.622,-107.633,-44.109,-88.372,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,6,0,1,1,2,2,2,0,1,1,255,11,9,62,3537.675,encounter v,R,0,140,1.752,1.15,2,133.359,-116.09,0,0,1,3,8,R,ゆっち一,180.3,90,0.496,35,3538.721,119,50,20,111,67,13.355,12.051,-0.54,-0.072,-0.064,0,-0.281,-36.876,-0.077,-16.584,-18.945,-47.424,-9.009,-61.596,20.758,-43.885,7.655,-61.655,36.719,-88.779,0.481,-110,-44.423,-91.363,3540.768,-6.46,-52.253,3541.551,3,schmoneymikey,-6.517,-52.54,0,0,0,0,0,0,0,2
125,7,1,1,1,0,0,0,0,0,0,255,255,255,61,3590.681,Pring__,R,3,100,0.359,-0.119,2,-391.217,0,0,0,1,4,3,L,schmoneymikey,190,100,0.6,45,3591.881,157,103,80,143,90,20.102,23.111,-0.31,0.058,-0.15,0.095,-0.154,-37.025,0.172,-16.883,-20.834,-46.79,-12.965,-64.718,20.752,-46.406,15.08,-63.661,36.703,-86.254,-3.283,-107.464,-37.511,-93.067,0,0,0,3595.768,8,ゆっち一,-29.302,-80.405,0,0,0,0,0,0,0,1
126,7,1,1,1,0,0,1,0,0,0,255,255,255,62,3621.581,Pring__,R,0,138,-2.026,0.588,2,176.975,-200,0,0,1,5,1,L,encounter v,190,100.135,0.454,35,3622.638,156,127,40,142,88,45.937,-40.206,-0.54,0.015,-0.133,0.389,-0.55,-36.768,-0.21,-16.597,-22.234,-49.044,-13.039,-64.928,19.488,-45.244,16.195,-63.174,38.219,-88.481,-0.426,-104.319,-36.482,-85.548,3627.651,49.255,-64.954,0,0,,0,0,0,0,0,0,0,0,0,3
127,7,1,1,1,0,1,1,0,0,0,255,255,255,63,3648.423,Pring__,R,14,99,1.191,-0.317,0,339.479,328.209,0,0,1,5,1,L,encounter v,190,100.135,0.454,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.317,-37.683,0.305,-17.16,-20.597,-47.519,-12.674,-65.134,21.85,-47.393,17.068,-62.722,35.71,-85.577,10.152,-112.032,-37.939,-89.971,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,7,1,1,1,0,2,1,0,0,0,255,255,255,64,3665.533,Pring__,R,0,136,-1.443,0.651,2,95.941,-200,0,0,1,5,1,L,encounter v,190,100.135,0.454,35,3666.613,121,92,9,133,130,106.452,-19.339,0.45,0.051,-0.135,0.385,-0.476,-37.002,-0.347,-16.73,-20.814,-47.567,-12.7,-65.154,21.616,-48.065,16.822,-63.011,35.751,-85.632,10.27,-112.139,-37.78,-90.102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
129,7,1,1,1,0,2,1,0,0,0,255,255,255,65,3690.697,Pring__,R,14,95,1.12,-0.055,2,304.952,354.004,0,0,1,5,1,L,encounter v,190,100.135,0.454,50,3692.016,136,126,49,139,95,-16.935,-28.872,0.93,0.057,-0.162,0.441,-0.409,-37.013,0.451,-16.797,-22.099,-48.244,-12.816,-65.129,20.914,-46.616,16.339,-62.669,35.781,-85.411,7.033,-114.861,-40.543,-90.263,3692.118,1.713,-22.373,3693.785,4,mochi_2929,15.74,-47.309,0,0,0,0,0,0,0,2
130,7,1,1,1,0,0,2,0,0,0,255,255,255,66,3721.382,Pring__,R,0,136,-1.144,0.704,0,150.047,-188.932,0,0,1,6,4,L,NABIMan,190,99,0.53,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.218,-37.513,-0.194,-16.731,-21.827,-49.57,-12.863,-65.22,19.983,-46.393,15.902,-63.762,40.045,-91.796,7.161,-115.731,-38.397,-94.083,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,7,1,1,1,0,1,2,0,0,0,255,255,255,67,3739.608,Pring__,R,14,96,2.594,-1.347,4,337.46,316.993,0.808,-17.205,1,6,4,L,NABIMan,190,99,0.53,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.206,-37.779,0.536,-17.103,-22.332,-49.984,-12.808,-65.102,20.65,-46.94,15.913,-63.74,40.046,-91.785,7.197,-115.8,-39.445,-94.287,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
132,7,1,1,1,0,2,2,0,0,0,255,255,255,68,3760.488,Pring__,R,3,96,2.952,-0.417,1,-419.309,0,0,0,0,6,4,L,NABIMan,190,99,0.53,38,0,0,0,0,0,0,0,0,0,0,0,0,0.022,-37.931,0.473,-17.085,-20.579,-47.157,-12.802,-65.094,20.722,-47.173,15.923,-63.741,40.061,-91.835,7.12,-115.915,-40.829,-94.127,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
133,7,1,1,1,1,2,2,0,0,0,255,255,255,69,3782.104,Pring__,R,14,100,2.353,-1.252,4,331.122,342.539,0,0,1,6,4,L,NABIMan,190,99,0.53,38,0,0,0,0,0,0,0,0,0,0,0,0,0.038,-37.654,0.29,-17.147,-21.96,-46.254,-12.886,-65.176,20.75,-46.204,15.864,-63.752,40.077,-91.874,6.931,-112.539,-41.233,-93.664,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
134,7,0,1,1,0,0,0,0,0,0,255,255,255,63,3924.202,Multeinn,R,0,125,0.612,0.49,0,189.639,-121.363,0,0,0,4,5,L,vovopo 보보포,164.7,94,0.45,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.387,-37.741,0.03,-16.968,-15.165,-45.469,-9.324,-61.251,22.88,-50.134,13.57,-60.932,37.791,-82.796,2.79,-106.008,-39.857,-79.918,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
135,7,0,1,1,0,1,0,0,0,0,255,255,255,64,3934.112,Multeinn,R,0,122,-2.306,0.21,4,117.952,150.209,0,0,1,4,5,L,vovopo 보보포,164.7,94,0.45,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.391,-37.732,-0.078,-16.97,-14.172,-43.266,-10.235,-59.406,23.042,-50.18,13.604,-60.92,37.948,-84.286,2.63,-105.327,-40.14,-79.074,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
136,7,0,1,1,0,2,0,0,0,0,255,255,255,65,3943.605,Multeinn,R,3,115,2.062,0.27,2,-489.1,0,0,0,1,4,5,L,vovopo 보보포,164.7,94,0.45,35,3944.654,198,173,62,149,80,93.198,14.149,0.96,0.077,-0.226,0.38,-0.123,-37.556,-0.017,-17.063,-13.765,-45.397,-10.795,-62.148,22.814,-49.869,13.485,-60.955,39.478,-84.842,2.854,-105.633,-40.824,-78.757,3950.718,1.162,-14.931,3950.818,1,encounter v,1.144,-15.075,0,0,0,0,0,0,0,1
137,7,0,1,1,0,0,1,0,0,0,255,255,255,66,3972.325,Multeinn,R,0,126,0.02,0.677,0,174.679,-189.842,0,0,1,5,4,L,mochi_2929,180.4,91.095,0.453,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.526,-37.576,-0.038,-16.908,-14.855,-43.972,-10.154,-61.864,24.084,-50.667,13.929,-59.512,40.448,-86.405,1.943,-103.067,-45.753,-82.795,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
138,7,0,1,1,0,1,1,0,0,0,255,255,255,67,3993.497,Multeinn,R,13,126,-3.973,-0.13,2,-389.861,313.063,0,0,1,5,4,L,mochi_2929,180.4,91.095,0.453,24,3994.617,139,125,37,139,84,10.186,35.819,-0.54,0.095,-0.149,0.206,-0.131,-37.543,-0.041,-16.998,-17.727,-47.899,-10.221,-61.914,24.489,-51.374,15.222,-61.641,38.722,-86.674,2.463,-102.483,-47.953,-85.715,3996.535,-22.251,-53.479,3998.901,8,Sabo_10,-35.056,-76.661,1,32,0,0,0,0,0,2
139,7,0,1,1,1,0,1,1,0,0,13,255,255,68,4071.776,Multeinn,R,0,128,2.186,-0.244,2,181.721,-60.269,0,0,1,6,7,R,Pugeuk,160,107,0.596,71,4072.688,138,96,24,137,76,-45.206,-13.646,-0.41,-0.056,-0.104,0.231,-0.51,-37.397,-0.024,-16.998,-19.204,-44.669,-12.281,-59.988,22.777,-48.361,5.128,-64.933,36.493,-85.339,-0.849,-110.158,-42.565,-88.977,4072.568,0.493,-20.198,4075.634,5,sano jpn,8.209,-54.212,1,0,0,0,0,0,0,2
140,7,0,1,1,0,0,1,1,0,0,13,255,255,69,4113.396,Multeinn,R,0,129,-0.257,0.561,0,53.064,-89.315,0,0,1,7,1,L,_Chun,190,95.143,0.502,88,0,0,0,0,0,0,0,0,0,0,0,0,-0.338,-37.372,0.363,-19.071,-17.928,-45.812,-3.823,-59.388,23.652,-48.85,16.615,-68.252,40.853,-82.851,3.604,-110.366,-41.63,-85.232,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,7,0,1,1,0,1,2,0,1,0,255,16,255,70,4139.73,Multeinn,R,3,114,0.142,0.337,2,-452.929,0,0,0,1,7,1,L,_Chun,190,95.143,0.502,88,4140.733,171,122,39,144,112,40.123,23.65,0.12,0.121,-0.106,0.39,-0.38,-37.224,0.005,-17.021,-11.947,-45.51,-9.605,-60.156,23.638,-47.83,9.45,-61.621,37.446,-81.974,2.388,-107.855,-40.317,-85.562,4146.285,-29.592,-110.061,4149.185,7,ke ro,-30.454,-121.792,1,0,0,0,0,0,0,2
142,7,0,1,2,0,0,2,0,1,0,255,255,255,71,4205.209,Multeinn,R,3,125,2.269,0.203,1,-304.539,0,0,0,0,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-37.755,0.417,-18.018,-17.608,-47.28,-10.429,-61.634,22.604,-46.341,13.358,-61.573,40.658,-86.448,0.498,-109.664,-42.734,-94.081,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,7,0,1,2,1,0,2,0,1,0,255,255,255,72,4216.975,Multeinn,R,3,121,1.032,-0.165,0,-401.605,140.349,-0.369,-17.454,1,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.269,-37.835,-0.013,-17.053,-17.514,-45.938,-9.233,-60.976,21.465,-44.305,9.938,-62.438,40.677,-86.43,0.786,-109.679,-42.55,-93.987,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
144,7,0,1,2,1,1,2,0,1,0,255,255,255,73,4232.229,Multeinn,R,3,86,15.656,1.317,1,-330.38,0,3.212,-13.004,0,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,3.617,-32.452,1.598,-15.967,-17.648,-44.977,-9.841,-60.919,19.507,-40.946,9.406,-61.31,40.708,-86.355,0.756,-109.704,-42.682,-93.142,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,7,0,1,2,2,1,2,0,0,1,255,255,10,74,4270.206,Multeinn,R,0,127,3.367,0.271,1,157.125,-32.863,1.225,-8.262,0,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.343,-37.821,0.237,-15.588,-16.107,-42.571,-10.172,-60.635,19.302,-41.264,13.701,-57.011,37.87,-78.691,-0.132,-103.441,-41.683,-89.281,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
146,7,0,1,2,3,1,2,0,0,1,255,255,10,75,4288.874,Multeinn,R,0,128,-0.892,0.398,0,136.817,-143.408,0,0,1,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.433,-37.777,0.347,-17.952,-18.981,-47.757,-9.335,-61.167,19.755,-41.189,14.45,-60.731,38.32,-80.417,-0.154,-103.437,-39.908,-91.239,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
147,7,0,1,2,3,2,2,0,0,1,255,255,10,76,4314.474,Multeinn,R,3,121,1.691,-0.609,4,-457.511,0,0,0,1,8,0,L,Pring__,179.7,90.045,0.475,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.315,-37.583,-0.009,-18.805,-18.458,-47.176,-8.61,-59.496,18.671,-38.787,14.12,-61.098,36.489,-80.365,-0.088,-103.524,-37.599,-88.633,0,0,0,0,0,,0,0,0,256,0,0,0,0,0,0
148,8,1,1,2,0,0,0,0,0,0,255,255,255,70,4364.945,Pring__,R,14,94,1.385,0.044,0,328.527,319.689,0,0,0,7,6,R,소솨소솨,169.6,89.643,0.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0.119,-37.62,0.293,-17.17,-21.679,-48.106,-12.503,-64.91,20.941,-50.899,9.575,-64.566,38.205,-85.304,0.474,-107.898,-36.869,-85.859,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
149,8,1,1,2,0,1,0,0,0,0,255,255,255,71,4384.335,Pring__,R,13,111,2.161,-0.042,2,-337.889,368.553,0,0,1,7,6,R,소솨소솨,169.6,89.643,0.4,34,4385.464,162,157,45,144,123,43.513,25.673,0.74,-0.08,-0.153,0.544,-0.122,-37.045,0.207,-17.031,-21.628,-48.077,-12.536,-65.021,21.076,-51.019,8.486,-66.021,38.299,-85.299,0.257,-108.618,-36.822,-85.943,4391.501,-45.446,-110.518,4393.968,8,ゆっち一,-38.803,-105.701,1,0,0,0,0,0,0,2
150,8,1,1,2,2,0,0,0,1,0,255,6,255,72,4443.837,Pring__,R,0,126,1.425,1.891,2,69.222,-200,0,0,1,8,9,L,눈꽃,190,100.309,0.5,34,4445.067,151,129,43,142,130,30.238,15.583,0.37,-0.014,0.125,0,-0.33,-37.321,-0.123,-17.014,-20.588,-50.687,-3.437,-62.499,21.745,-54.978,14.448,-64.328,36.995,-86.015,-7.908,-116.358,-37.237,-89.769,4451.168,-19.392,-140.051,0,0,,0,0,0,0,0,0,0,0,0,4
151,8,1,3,2,0,0,0,0,0,0,255,255,255,73,4503.039,Pring__,R,14,98,1.696,-0.762,4,329.637,336.303,0,0,1,0,8,L,Sabo_10,184.7,92,0.6,34,0,0,0,0,0,0,0,0,0,0,0,0,0.096,-37.466,0.388,-17.085,-19.608,-44.873,-12.899,-65.163,22.867,-50.062,17.006,-61.896,41.636,-89.878,-5.485,-111.264,-35.582,-90.592,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
152,8,1,3,2,0,1,0,0,0,0,255,255,255,74,4520.831,Pring__,R,3,99,0.523,-0.568,0,-431.583,0,0,0,0,0,8,L,Sabo_10,184.7,92,0.6,34,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-37.865,0.328,-17.139,-19.356,-45.477,-12.836,-65.105,22.417,-51.006,16.912,-62.759,41.542,-89.878,-4.935,-110.177,-36.217,-93.605,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
153,8,1,3,2,0,2,0,0,0,0,255,255,255,75,4538.523,Pring__,R,0,132,-0.611,1.03,4,160.764,-180.651,0,0,1,0,8,L,Sabo_10,184.7,92,0.6,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.175,-37.537,0.073,-17.191,-19.399,-44.21,-12.747,-64.992,22.314,-51.052,16.919,-62.757,41.393,-89.936,-4.458,-110.292,-35.622,-92.374,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,8,1,3,2,0,0,1,0,0,0,255,255,255,76,4562.798,Pring__,R,0,132,-2.854,0.066,4,175.615,-200,-0.28,-20.862,1,1,5,L,sano jpn,160,95.023,0.326,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.452,-0.142,-17.017,-19.245,-44.276,-12.906,-65.179,21.267,-49.246,17.04,-63.541,41.216,-89.958,-2.26,-106.467,-37.778,-87.797,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
155,8,1,3,2,0,1,1,0,0,0,255,255,255,77,4582.48,Pring__,R,14,99,-0.97,0.395,0,322.179,349.074,0,0,0,1,5,L,sano jpn,160,95.023,0.326,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.167,-37.722,-0.099,-17.029,-19.879,-45.727,-12.781,-64.79,21.149,-48.544,16.207,-62.791,41.159,-89.912,-5.256,-114.224,-39.649,-88.521,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,8,1,3,2,0,2,1,0,0,0,255,255,255,78,4598.683,Pring__,R,14,94,1.766,-0.295,4,258.271,398.316,0,0,1,1,5,L,sano jpn,160,95.023,0.326,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.368,-38.097,0.218,-17.442,-19.975,-44.441,-12.715,-64.767,21.888,-48.93,16.652,-63.071,41.168,-89.94,-5.044,-112.642,-39.709,-88.503,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
157,8,1,3,2,0,0,2,0,0,0,255,255,255,79,4629.027,Pring__,R,3,95,0.42,0.393,0,-376.311,0,0,0,1,2,7,R,ke ro,160,100.868,0.411,117,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,-37.587,0.023,-17.233,-19.867,-42.568,-12.724,-64.795,21.774,-49.024,8.13,-66.466,40.912,-89.833,-7.419,-115.634,-39.649,-88.439,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
158,8,1,3,2,0,1,2,0,0,0,255,255,255,80,4648.583,Pring__,R,0,129,1.03,1.257,1,194.701,-98.134,0,0,0,2,7,R,ke ro,160,100.868,0.411,117,0,0,0,0,0,0,0,0,0,0,0,0,-0.056,-37.669,0.085,-16.868,-20.156,-45.506,-12.732,-64.746,21.039,-50.396,7.621,-66.592,40.503,-89.914,-7.988,-112.023,-39.575,-88.87,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
159,8,1,3,2,1,1,2,0,0,0,255,255,255,81,4666.695,Pring__,R,13,104,-1.702,-1.007,4,-339.16,348.304,0,0,1,2,7,R,ke ro,160,100.868,0.411,117,0,0,0,0,0,0,0,0,0,0,0,0,-0.279,-38.161,-0.271,-16.877,-20.085,-43.545,-12.752,-64.791,21.016,-50.401,9.243,-66.347,40.46,-90.999,-8.321,-111.887,-39.802,-88.679,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
160,8,1,3,2,1,2,2,0,0,0,255,255,255,82,4682.878,Pring__,R,0,138,-3.774,-0.423,1,235.339,-154.978,-0.736,-17.513,0,2,7,R,ke ro,160,100.868,0.411,117,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-38.011,-0.562,-17.224,-21.41,-43.483,-12.79,-64.809,21.084,-50.311,8.826,-66.397,40.287,-90.798,-5.595,-114.147,-39.793,-88.212,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
161,8,1,3,2,2,2,2,0,0,0,255,255,255,83,4702.219,Pring__,R,14,98,-1.426,-0.409,2,327.554,338.857,0,0,1,2,7,R,ke ro,160,100.868,0.411,117,4703.525,176,130,76,146,68,7.848,-13.771,0.98,-0.033,-0.054,0,-0.113,-37.249,-0.32,-16.93,-21.059,-46.605,-12.706,-64.719,21.071,-50.379,8.307,-66.551,40.416,-91.067,-3.008,-110.516,-37.66,-84.386,4704.685,5.102,-42.811,4706.285,5,vovopo 보보포,9.037,-58.678,0,0,0,0,0,0,0,2
162,8,0,3,2,0,0,0,0,0,0,255,255,255,77,4748.234,NABIMan,R,0,137,-0.804,-1.61,4,60.808,-58.558,0,0,1,0,6,R,Eaglebuter,170.2,95,0.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0.32,-37.69,-0.079,-17.071,-17.982,-49.011,-10.7,-58.879,22.183,-48.161,8.954,-66.922,38.263,-82.001,0.129,-109.4,-39.643,-85.783,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
163,8,0,3,2,0,1,0,0,0,0,255,255,255,78,4758.62,NABIMan,R,13,107,0.013,0.139,2,-343.874,353.592,0,0,1,0,6,R,Eaglebuter,170.2,95,0.5,34,4759.639,102,32,0,55,55,-41.974,27.509,0.31,-0.078,-0.089,0.187,-0.5,-36.779,-0.096,-17.045,-20.24,-48.297,-10.446,-58.832,23.695,-49.758,8.411,-65.793,37.769,-84.313,0.851,-107.163,-40.675,-86.361,4759.518,-0.483,-20.625,4762.435,2,coder_,-12.066,-41.165,0,0,0,0,0,0,0,2
164,8,0,3,2,0,0,1,0,0,0,255,255,255,79,4783.11,NABIMan,R,5,102,5.716,-0.876,1,-140.946,0,1.104,-15.861,0,1,3,R,Oort__Cloud,160,90.355,0.296,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.038,-37.78,0.317,-16.722,-18.343,-47.556,-10.251,-58.024,24.746,-52.571,10.15,-66.761,37.39,-85.139,0.492,-105.377,-38.46,-82.375,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,8,0,3,2,1,0,1,0,0,0,255,255,255,80,4799.11,NABIMan,R,0,127,2.353,-0.089,1,107.615,-66.331,0,0,0,1,3,R,Oort__Cloud,160,90.355,0.296,34,0,0,0,0,0,0,0,0,0,0,0,0,0.139,-37.127,-0.051,-16.932,-18.37,-47.016,-10.172,-58.009,24.76,-52.535,9.684,-66.957,38.229,-85.987,0.484,-105.397,-38.706,-82.981,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
166,8,0,3,2,2,0,1,0,0,0,255,255,255,81,4812.004,NABIMan,R,3,103,0.34,-0.198,0,-347.95,0,0,0,0,1,3,R,Oort__Cloud,160,90.355,0.296,34,0,0,0,0,0,0,0,0,0,0,0,0,-0.189,-37.267,-0.163,-16.914,-18.993,-46.014,-9.493,-58.092,24.75,-52.546,8.478,-65.862,38.239,-85.957,0.327,-105.437,-38.804,-82.821,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
167,8,0,3,2,2,1,1,0,0,0,255,255,255,82,4824.777,NABIMan,R,0,129,0.803,-1.172,2,104.779,0.293,0,0,1,1,3,R,Oort__Cloud,160,90.355,0.296,34,4825.885,173,106,23,140,77,17.86,-13.525,-0.55,-0.055,-0.067,0.531,0.3,-36.851,-0.101,-16.956,-19.027,-48.503,-8.877,-59.846,25.466,-52.714,10.635,-66.338,38.394,-85.885,0.32,-105.448,-39.339,-83.554,0,0,0,4828.785,5,sano jpn,7.579,-66.482,0,0,0,0,0,0,0,1
168,8,0,3,2,0,0,2,0,0,0,255,255,255,83,4848.924,NABIMan,R,0,140,-0.484,-1.288,4,75.316,-96.994,0,0,1,2,2,R,인생최패망자,190,90,0.45,71,0,0,0,0,0,0,0,0,0,0,0,0,-0.238,-37.796,-0.046,-16.926,-19.048,-45.991,-7.248,-59.25,25.073,-51.247,11.074,-66.07,35.131,-85.181,1.056,-99.866,-43.556,-93.141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
169,8,0,3,2,0,1,2,0,0,0,255,255,255,84,4862.129,NABIMan,R,0,131,0.967,-0.321,0,96.663,-62.49,0,0,0,2,2,R,인생최패망자,190,90,0.45,71,0,0,0,0,0,0,0,0,0,0,0,0,-0.404,-37.883,-0.034,-16.911,-17.986,-45.207,-10.074,-59.372,25.122,-51.284,11.039,-66.119,36.353,-84.742,1.069,-99.861,-44.878,-91.942,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
