id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,303.947,ʚEveɞ,R,26,140,-0.525,-0.036,-0.064,1.394,-36.452,0,0,62.992,-185.317,10.746,0,0,0,0,3,L,vovopo 보보포,160,94,0.599,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012,-36.766,소솨소솨,-0.013,-17.2,눈꽃,-19.654,-44.804,_앰프_,-14.942,-63.636,ʚneul_ɞ,23.806,-50.755,별이__,14.009,-64.057,AI,35.701,-81.801,AI,0,-100.6,AI,-35.701,-81.801,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,315.551,ʚEveɞ,R,0,140,-0.862,-0.276,-0.084,1.399,-36.485,0,0,14.817,-41.015,0.578,0,0,1,0,3,L,vovopo 보보포,160,94,0.599,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103,-36.748,소솨소솨,-0.002,-17.181,눈꽃,-19.43,-45.21,_앰프_,-14.96,-63.581,ʚneul_ɞ,23.736,-50.693,별이__,13.711,-64.115,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,332.252,ʚEveɞ,R,6,91,-0.707,-0.265,-0.408,1.4,-36.563,0,0,413.636,0,33.739,0,0,0,0,3,L,vovopo 보보포,160,94,0.599,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099,-36.682,소솨소솨,0.063,-17.288,눈꽃,-19.428,-45.216,_앰프_,-14.681,-63.677,ʚneul_ɞ,23.789,-50.742,별이__,13.762,-64.175,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,357.28,ʚEveɞ,R,26,140,-1.916,-0.223,-0.195,1.368,-36.468,1,0,68.887,-162.62,7.963,0,0,0,1,2,L,Pring__,180.1,95,0.401,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.182,소솨소솨,-0.074,-17.275,눈꽃,-19.428,-45.216,_앰프_,-14.575,-62.841,ʚneul_ɞ,23.872,-50.835,별이__,14.627,-63.567,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,1,0,1,0,0,0,255,255,255,4,367.552,ʚEveɞ,R,29,118,-0.612,-0.082,0.017,1.439,-36.538,0,0,-250,15.728,76.154,-0.404,-17.783,1,1,2,L,Pring__,180.1,95,0.401,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096,-37.049,소솨소솨,-0.102,-17.24,눈꽃,-19.448,-45.195,_앰프_,-14.584,-62.912,ʚneul_ɞ,23.816,-50.814,별이__,14.647,-63.596,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,1,1,1,0,0,0,255,255,255,5,379.807,ʚEveɞ,R,42,96,-0.322,0.346,0.119,1.685,-36.553,0,0,-218.182,186.744,39.432,-0.426,-17.976,1,1,2,L,Pring__,180.1,95,0.401,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121,-37.124,소솨소솨,-0.079,-17.291,눈꽃,-19.452,-45.208,_앰프_,-14.106,-63.393,ʚneul_ɞ,23.932,-50.886,별이__,14.673,-63.746,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,1,2,1,0,0,0,255,255,255,6,396.267,ʚEveɞ,R,1,89,-0.362,0.171,0.017,1.49,-36.511,2,0,0,0,10.553,0,0,1,1,2,L,Pring__,180.1,95,0.401,0,80,397.333,88,10,76,57,43,103,135,95,-31.696,2.816,-0.06,0.013,-0.079,0.134,0,0.032,-36.978,소솨소솨,-0.079,-17.178,눈꽃,-19.415,-45.21,_앰프_,-14.9,-62.845,ʚneul_ɞ,23.955,-50.935,별이__,14.689,-63.795,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,382.357,-0.144,-22.786,383.373,0,ʚEveɞ,-0.789,-35.906,0,0,0,0,0,0,0,2
8,1,1,0,0,0,0,2,0,0,0,255,255,255,7,422.764,ʚEveɞ,R,28,140,-0.207,0.604,-0.027,1.518,-36.422,0,0,30.494,-86.213,3.153,0,0,1,2,5,R,coder_,168.9,95,0.398,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048,-36.472,소솨소솨,-0.036,-17.162,눈꽃,-19.257,-45.643,_앰프_,-15.44,-63.262,ʚneul_ɞ,23.37,-49.646,별이__,12.19,-64.909,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,1,2,0,0,0,255,255,255,8,439.189,ʚEveɞ,R,26,132,-0.145,0.879,-0.034,1.526,-36.544,0,0,65.368,-200,6.137,0,0,1,2,5,R,coder_,168.9,95,0.398,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167,-37.22,소솨소솨,0.014,-17.162,눈꽃,-19.251,-45.637,_앰프_,-15.381,-63.133,ʚneul_ɞ,24.048,-49.888,별이__,12.21,-64.738,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,0,2,2,0,0,0,255,255,255,9,452.519,ʚEveɞ,R,28,132,-0.287,1.115,-0.029,1.599,-36.478,4,0,5.98,-66.371,0.025,0,0,1,2,5,R,coder_,168.9,95,0.398,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202,-36.995,소솨소솨,-0.01,-17.152,눈꽃,-19.418,-45.277,_앰프_,-15.391,-63.148,ʚneul_ɞ,23.368,-49.354,별이__,12.199,-64.719,AI,35.7,-81.8,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
