id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
159,9,1,4,5,0,0,0,1,0,0,8,255,255,81,5380.099,Pugeuk,R,0,128,1.207,-0.506,0,163.695,-64.66,0,0,0,5,1,L,_Chun,190,90,0,0,0,0,0,0,0,0,0,0,0,-0.198,-38.303,0.059,-17.3,-17.655,-40.241,-5.517,-64.079,20.212,-43.854,11.108,-59.152,35.7,-81.8,1.96,-107.484,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
160,9,1,4,5,0,1,0,1,0,0,8,255,255,82,5412.423,Pugeuk,R,7,101,0.181,-0.057,2,216.073,0,0,0,1,5,1,L,_Chun,190,90,5413.494,153,152,27,140,107,38.223,1.556,0.936,0.076,-0.112,0.124,-37.744,-0.01,-17.259,-16.912,-42.329,-9.021,-64.596,20.754,-46.973,7.053,-60.039,35.7,-81.8,1.931,-107.494,-35.7,-81.8,5418.939,8.806,-107.088,5419.606,4,눈꽃,7.374,-105.709,0,0,1
161,9,1,4,5,0,0,1,1,0,0,8,255,255,83,5448.97,Pugeuk,R,3,111,0.303,0.765,0,-383.672,0,0,0,0,6,0,R,甲斐野柊太,190,90,0,0,0,0,0,0,0,0,0,0,0,0.204,-38.061,-0.015,-17.391,-18.888,-39.817,-13.63,-62.958,20.041,-47.565,11.176,-61.946,35.7,-81.8,5.316,-105.358,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
162,9,1,4,5,0,1,1,0,1,0,255,4,255,84,5488.364,Pugeuk,R,3,109,-0.322,-0.578,0,-371.185,0,0,0,1,6,0,R,甲斐野柊太,190,90,0,0,0,0,0,0,0,0,0,0,0,-0.012,-38.182,-0.026,-17.383,-21.462,-45.859,-13.172,-63.798,18.346,-41.63,5.862,-60.244,35.7,-81.8,6.703,-108.031,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
163,9,1,4,5,0,2,1,0,1,0,255,4,255,85,5506.735,Pugeuk,R,3,93,-2.198,0.396,4,-337.383,0,0,0,1,6,0,R,甲斐野柊太,190,28,0,0,0,0,0,0,0,0,0,0,0,-0.222,-37.872,-0.213,-17.189,-20.217,-43.731,-12.281,-63.414,17.119,-44.535,6.303,-61.396,35.7,-81.8,4.826,-104.371,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
164,9,1,4,5,0,0,2,0,1,0,255,4,255,86,5538.13,Pugeuk,R,0,125,-1.22,0.901,2,44.548,-199.656,0,0,1,7,6,L,CAT tourniquet,160,90,5539.169,75,56,0,31,40,45.57,-48.848,-1,0.073,-0.162,-0.178,-37.497,0.051,-17.266,-20.204,-43.865,-5.517,-65.501,20.551,-46.619,13.13,-58.31,35.7,-81.8,3.358,-107.54,-35.7,-81.8,5541.739,16.114,-32.902,5542.817,4,눈꽃,17.071,-33.698,0,0,3
165,9,1,4,5,0,1,2,0,1,0,255,4,255,87,5561.191,Pugeuk,R,6,88,0.541,0.086,0,333.188,0,0,0,0,7,6,L,CAT tourniquet,160,53,0,0,0,0,0,0,0,0,0,0,0,-0.02,-38.289,0.122,-17.442,-20.894,-45.865,-2.059,-62.178,19.125,-42.899,13.793,-56.643,35.7,-81.8,-0.462,-111.147,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
166,9,1,4,5,0,2,2,0,1,0,255,4,255,88,5579.715,Pugeuk,R,6,80,3.051,-0.294,1,328.675,0,0,0,0,7,6,L,CAT tourniquet,160,53,0,0,0,0,0,0,0,0,0,0,0,-0.199,-37.99,0.473,-17.652,-20.866,-45.705,-5.185,-64.479,19.124,-42.055,10.782,-55.694,35.7,-81.8,0.48,-105.399,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
167,9,1,4,5,1,2,2,0,1,0,255,4,255,89,5599.34,Pugeuk,R,5,102,-0.191,0.892,2,-67.76,0,0,0,1,7,6,L,CAT tourniquet,160,53,5600.423,133,152,9,136,83,97.38,75.495,-0.267,0.096,-0.169,-0.082,-37.679,0.094,-17.127,-21.119,-46.544,-4.084,-63.432,20.199,-46.042,13.737,-58.334,35.7,-81.8,1.257,-102.525,-35.7,-81.8,5605.961,38.344,-8.613,0,0,,0,0,0,0,3
168,9,1,4,5,1,2,2,0,1,0,255,4,255,90,5630.234,Pugeuk,R,0,103,0.26,1.776,4,137.72,-168.559,0,0,1,7,6,L,CAT tourniquet,160,53,0,0,0,0,0,0,0,0,0,0,0,-0.217,-37.721,0.011,-17.696,-21.714,-46.17,-3.86,-63.857,19.202,-43.833,11.859,-57.099,35.7,-81.8,1.167,-109.242,-35.7,-81.8,0,0,0,0,0,,0,0,0,128,0
