id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
127,6,0,0,1,1,0,0,0,255,255,255,55,3986.757,Penguin_iDOL,10,93,-1.661,-2.465,2,0,396.92,0,0,1,3,7,하루（Haru）,169.9,56,3987.984,115,166,77,153,116,-29.607,4.668,0.874,0.291,-36.938,-0.121,-16.988,-22.646,-47.654,-13.501,-63.309,20.785,-50.295,13.502,-64.193,42.24,-85.024,10.465,-108.013,-40.604,-90.899,3988.113,-0.321,-21.522,3992.546,7,ke ro,-7.918,-107.05,1,2
128,6,0,0,0,1,1,0,0,16,255,255,56,4026.068,Penguin_iDOL,0,130,0.642,-0.448,0,4.991,-116.376,0,0,0,4,6,Roscosmos,174.8,56,0,0,0,0,0,0,0,0,0,-5.197,-37.687,0.213,-19.649,-18.538,-41.614,-4.938,-61.137,20.217,-50.032,0.06,-59.745,30.978,-102.44,-5.382,-102.732,-39.215,-94.553,0,0,0,0,0,,0,0,0,0
129,6,0,0,1,1,0,1,0,255,16,255,57,4052.987,Penguin_iDOL,0,123,0.977,1.056,0,69.336,-34.464,0,0,0,4,6,Roscosmos,174.8,56,0,0,0,0,0,0,0,0,0,-0.199,-37.608,0.144,-16.668,-20.272,-44.861,-17.306,-59.828,19.419,-44.462,8.85,-64.143,38.415,-97.168,-2.011,-106.293,-41.682,-98.961,0,0,0,0,0,,0,0,0,0
130,6,0,0,2,1,0,1,0,255,16,255,58,4069.66,Penguin_iDOL,10,110,-1.404,-1.938,4,0,400,0,0,1,4,6,Roscosmos,174.8,56,0,0,0,0,0,0,0,0,0,-0.193,-37.739,-0.306,-18.029,-19.888,-42.353,-16.144,-59.882,20.601,-45.866,8.555,-63.681,37.907,-99.158,-3.651,-103.269,-48.197,-97.375,0,0,0,0,0,,0,0,0,0
131,6,0,0,0,2,0,1,0,255,16,255,59,4104.102,Penguin_iDOL,0,124,2.242,-0.27,1,70.885,-99.403,0,0,0,5,3,_앰프_,169.1,56,0,0,0,0,0,0,0,0,0,-0.11,-37.821,0.143,-16.787,-21.107,-46.189,-15.994,-60.254,20.793,-48.586,8.762,-65.588,35.936,-95.335,-3.195,-100.117,-41.942,-89.201,0,0,0,0,0,,0,0,0,0
132,6,0,1,0,2,0,1,0,255,16,255,60,4123.637,Penguin_iDOL,1,90,-2.745,-0.792,4,0,0,-0.874,-17.709,0,5,3,_앰프_,169.1,56,0,0,0,0,0,0,0,0,0,-0.085,-37.792,-1.408,-18.212,-20.827,-45.524,-13.281,-60.849,20.491,-47.427,12.037,-64.14,35.923,-95.321,-4.105,-100.198,-40.972,-90.408,0,0,0,0,0,,0,0,0,0
133,6,0,1,1,2,0,1,0,255,16,255,61,4141.693,Penguin_iDOL,0,133,0.251,-0.886,2,45.238,-47.798,0,0,1,5,3,_앰프_,169.1,56,4142.65,81,176,46,138,69,1.801,-16.522,1,-0.03,-37.007,0.105,-16.835,-21.289,-46.381,-16.882,-60.201,21.149,-48.23,11.727,-64.304,35.018,-95.619,-4.08,-100.181,-40.297,-86.838,4143.313,3.116,-31.85,4145.33,5,IllilliIIIIllil,11.272,-56.997,0,2
134,7,1,0,0,0,0,0,0,255,255,255,71,4180.74,Espressο,1,76,-1.677,-2.206,1,0,0,-0.34,-19.759,0,6,8,-라후이-,180.2,76,0,0,0,0,0,0,0,0,0,-0.082,-37.21,0.066,-17.417,-21.796,-48.904,-13.435,-60.116,21.304,-51.379,11.161,-65.584,36.621,-86.768,-8.817,-119.282,-40.289,-88.312,0,0,0,0,0,,0,0,0,0
135,7,1,1,0,0,0,0,0,255,255,255,72,4192.052,Espressο,0,76,-0.492,-1.096,2,1.213,-22.52,0,0,1,6,8,-라후이-,180.2,76,4193.136,106,124,68,148,101,1.714,-16.979,0.926,-0.156,-36.978,0.026,-17.42,-21.156,-48.519,-13.099,-60.762,21.337,-51.432,12.515,-65.249,36.415,-87.071,-7.682,-117.367,-41.486,-88.825,4193.896,4.881,-40.59,4195.196,5,소솨소솨,9.535,-60.39,0,2
136,7,1,0,0,1,0,0,0,255,255,255,73,4212.312,Espressο,0,81,-0.001,-0.664,0,-3.652,-12.466,0,0,1,7,7,ke ro,160,56,0,0,0,0,0,0,0,0,0,0.021,-37.232,0.051,-17.388,-19.885,-45.377,-13.138,-60.86,20.828,-52.886,12.225,-64.963,35.663,-84.176,-7.204,-113.652,-42.759,-83.293,0,0,0,0,0,,0,0,0,0
