id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,1,3,0,0,1,2,0,1,0,255,0,255,10,795.313,"HANA_ARASHI",R,29,75,127,-2.432,0.177,-0.149,1.571,-0.693,1.56,-36.296,1,0,-250,-176.83,26.527,0,0,0,3,1,R,"Ayu_Yua",190,88.709,0.483,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376,-37.462,0,"인생최패망자",-0.093,-17.83,0,"썬써니_",-18.684,-46.612,0,"mungjungh",-4.074,-59.136,0,"Gonyong",22.948,-47.159,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,1,1,3,0,1,1,2,0,1,0,255,0,255,11,806.785,"HANA_ARASHI",R,14,68,110,-0.558,0.662,-0.188,1.857,-0.877,2.486,-36.398,0,0,352.465,354.639,1.282,0,0,1,3,1,R,"Ayu_Yua",190,88.709,0.483,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-37.221,0,"인생최패망자",-0.027,-17.835,0,"썬써니_",-18.691,-46.231,0,"mungjungh",-5.225,-59.505,0,"Gonyong",22.985,-47.168,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
13,1,1,3,0,1,2,2,0,1,0,255,0,255,12,823.292,"HANA_ARASHI",R,26,81,133,1.443,-0.19,0.167,1.497,0.776,1.319,-36.294,0,0,-109.947,-200,0,0,0,1,3,1,R,"Ayu_Yua",190,88.709,0.483,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,-37.204,0,"인생최패망자",0.07,-18.28,0,"썬써니_",-18.625,-46.793,0,"mungjungh",-10.596,-59.454,0,"Gonyong",22.918,-47.143,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,918.574,0,"HANA_ARASHI",-0.469,-38.136,0,0,0,0,0,0,0,0
14,1,0,3,0,0,0,0,0,0,0,255,255,255,0,926.499,"encounter v",R,26,80,118,1.035,1.564,0.197,2.001,0.301,2.413,-36.887,1,0,82.549,-161.661,-3.813,0.436,-17.698,0,0,2,R,"썬써니_",190,95,0.5,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,-37.555,0,"Ayu_Yua",0.086,-16.727,120,"Penguin_iDOL",-20.797,-46.428,0,"mochi_2929",-12.946,-62.563,0,"にゃんこ3K",21.503,-50.68,0,"아침땅_",12.554,-65.255,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,1,0,3,0,0,1,0,0,0,0,255,255,255,1,951.356,"encounter v",R,27,75,114,1.33,1.732,0.247,2.068,0.456,2.557,-36.944,2,0,64.344,-116.319,1.992,0,0,0,0,2,R,"썬써니_",190,95,0.5,2,68,952.507,255,255,255,255,255,150,79,-22.003,8.505,-0.94,0.13,0.217,0,0.525,-0.014,-37.48,0,"Ayu_Yua",-0.046,-17.166,0,"Penguin_iDOL",-20.862,-46.244,0,"mochi_2929",-13.433,-62.501,0,"にゃんこ3K",22.127,-50.639,0,"아침땅_",11.871,-65.361,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,952.841,-0.31,-24.475,955.435,3,"mochi_2929",-4.941,-60.38,1,0,0,0,0,0,0,2
16,1,0,3,0,0,0,0,1,0,0,12,255,255,2,990.108,"encounter v",R,26,98,140,0.568,1.116,0.127,1.735,0.127,1.98,-36.668,2,0,97.759,-198.098,2.434,0,0,1,1,3,R,"mungjungh",160,84,0.501,3,68,991.129,255,138,108,47,34,150,83,106.956,-64.004,-0.64,-0.038,-0.078,0,0.211,-0.153,-37.175,0,"Ayu_Yua",-0.133,-17.074,0,"Penguin_iDOL",-19.91,-45.038,0,"mochi_2929",-12.217,-60.399,0,"にゃんこ3K",21.298,-50.417,0,"아침땅_",10.252,-66.195,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,996.701,-42.21,9.25,0,0,"",0,0,0,0,0,0,0,0,0,3
17,1,0,3,0,0,1,0,1,0,0,12,255,255,3,1009.631,"encounter v",R,28,79,130,2.833,2.769,0.336,1.985,1.096,2.943,-36.961,1,0,80.537,-93.777,-2.807,0,0,0,1,3,R,"mungjungh",160,84,0.501,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,-37.387,0,"Ayu_Yua",0.095,-16.781,0,"Penguin_iDOL",-20.709,-45.25,0,"mochi_2929",-13.936,-62.455,0,"にゃんこ3K",21.003,-50.598,0,"아침땅_",11.33,-65.387,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,0,3,0,1,1,0,1,0,0,12,255,255,4,1022.344,"encounter v",R,13,75,115,1.088,1.042,0.291,1.934,0.89,2.744,-36.871,2,0,-236.09,400,-13.767,0,0,1,1,3,R,"mungjungh",160,84,0.501,3,68,1023.439,255,118,52,30,22,133,102,28.331,44.225,0.8,-0.063,-0.055,0,0.243,-0.043,-37.197,0,"Ayu_Yua",0.035,-16.94,0,"Penguin_iDOL",-20.609,-44.22,0,"mochi_2929",-14.042,-62.328,0,"にゃんこ3K",20.992,-50.533,0,"아침땅_",11.094,-65.668,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1027.938,-68.694,-67.632,0,0,"",0,0,0,0,0,0,0,0,0,3
19,1,0,3,0,1,2,0,1,0,0,12,255,255,5,1042.674,"encounter v",R,27,86,139,1.167,1.67,0.182,1.83,0.384,2.346,-36.745,4,0,85.996,-122.695,-1.836,0.35,-17.178,1,1,3,R,"mungjungh",160,84,0.501,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,-37.28,0,"Ayu_Yua",0.129,-16.904,0,"Penguin_iDOL",-20.505,-45.443,0,"mochi_2929",-13.307,-64.627,0,"にゃんこ3K",21.552,-50.469,0,"아침땅_",10.989,-65.326,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
20,1,0,3,0,0,0,1,1,0,0,12,255,255,6,1067.394,"encounter v",R,3,75,117,1.493,2.198,0.37,2.066,1.256,3,-37.212,1,0,-378.657,12.669,-3.899,0,0,0,2,1,R,"인생최패망자",190,80,0.396,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,-37.632,0,"Ayu_Yua",0.056,-17.079,0,"Penguin_iDOL",-19.982,-46.047,0,"mochi_2929",-13.235,-63.045,0,"にゃんこ3K",21.144,-50.988,0,"아침땅_",12.274,-65.18,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
21,1,0,3,0,1,0,1,1,0,0,12,255,255,7,1085.043,"encounter v",R,13,67,110,1.947,1.09,0.428,2.098,1.524,2.789,-37.129,1,0,-349.993,357.078,-7.477,0.422,-17.451,0,2,1,R,"인생최패망자",190,80,0.396,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,-37.436,0,"Ayu_Yua",0.065,-16.819,0,"Penguin_iDOL",-20.938,-45.27,0,"mochi_2929",-13.252,-64.94,0,"にゃんこ3K",21.072,-50.928,0,"아침땅_",12.658,-65.219,0,"AI",40.9,-90.65,0,"AI",0,-109.85,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
22,1,0,3,0,2,0,1,1,0,0,12,255,255,8,1102.276,"encounter v",R,10,88,128,-0.102,-0.232,0.095,1.698,-0.022,1.879,-36.632,0,0,-16.867,400,-0.377,0.27,-17.36,1,2,1,R,"인생최패망자",190,80,0.396,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376,-37.544,0,"Ayu_Yua",-0.047,-16.936,0,"Penguin_iDOL",-20.063,-43.838,0,"mochi_2929",-13.902,-64.744,0,"にゃんこ3K",21.123,-50.962,0,"아침땅_",12.408,-65.283,0,"AI",40.9,-90.65,0,"AI",0,-109.85,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
23,1,0,3,0,2,1,1,1,0,0,12,255,255,9,1116.636,"encounter v",R,26,98,140,-0.048,0.588,0.075,1.695,-0.116,1.804,-36.639,2,0,69.407,-200,-1.502,0,0,1,2,1,R,"인생최패망자",190,80,0.396,3,67,1117.726,206,109,163,131,76,150,130,20.879,-30.711,0.5,0.009,-0.025,0,0.323,-0.248,-37.166,0,"Ayu_Yua",-0.019,-17.198,0,"Penguin_iDOL",-20.109,-44.926,0,"mochi_2929",-12.269,-62.558,0,"にゃんこ3K",21.014,-50.852,83,"아침땅_",12.371,-65.218,0,"AI",40.9,-90.65,0,"AI",0,-109.85,0,"AI",-40.8,-90.55,0,1124.574,38.931,-111.515,1128.532,4,"Gonyong",18.89,-65.353,1,0,0,0,0,0,0,2
24,1,0,3,0,0,0,1,0,1,1,255,255,11,10,1155.643,"encounter v",R,27,86,140,2.337,2.001,0.194,1.911,0.904,2.604,-36.754,1,0,89.005,-115.355,-1.895,1.222,-17.116,0,3,4,R,"Gonyong",169.6,80,0.2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,-37.804,0,"Ayu_Yua",0.138,-16.949,0,"Penguin_iDOL",-20.332,-47.064,0,"mochi_2929",-10.319,-58.653,0,"にゃんこ3K",19.864,-42.204,0,"아침땅_",11.736,-65.435,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
25,1,0,3,0,1,0,1,0,1,1,255,10,11,11,1172.177,"encounter v",R,10,91,128,-1.685,-1.588,-0.155,1.519,-0.719,1.185,-36.61,1,0,-6.611,400,18.732,-0.271,-17.076,0,3,4,R,"Gonyong",169.6,80,0.2,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043,-37.797,0,"Ayu_Yua",-0.292,-17.26,0,"Penguin_iDOL",-20.139,-47.161,0,"mochi_2929",-10.806,-56.966,0,"にゃんこ3K",20.294,-43.522,0,"아침땅_",12.02,-64.881,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
26,1,0,3,0,2,0,1,0,1,1,255,10,11,12,1186.526,"encounter v",R,28,78,129,3.994,2.234,0.333,1.982,1.551,2.863,-36.89,3,0,77.415,-83.153,-2.644,0.54,-20.68,0,3,4,R,"Gonyong",169.6,80,0.2,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,-37.672,0,"Ayu_Yua",0.263,-17.171,0,"Penguin_iDOL",-20.067,-47.051,0,"mochi_2929",-11.193,-60.585,0,"にゃんこ3K",21.062,-45.927,0,"아침땅_",11.363,-64.666,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
27,1,0,3,0,0,0,1,1,1,1,14,10,11,13,1219.275,"encounter v",R,26,84,137,1.798,1.568,0.327,1.891,0.591,2.44,-36.808,1,0,124.573,-169.252,-10.955,0,0,0,4,0,R,"HANA_ARASHI",190,85.679,0.254,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,-37.36,0,"Ayu_Yua",-0.033,-17.279,0,"Penguin_iDOL",-20.428,-48.184,0,"mochi_2929",-11.474,-60.567,0,"にゃんこ3K",20.548,-48.284,0,"아침땅_",11.267,-65.599,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
28,1,0,3,0,1,0,1,1,1,1,14,10,11,14,1232.104,"encounter v",R,13,74,114,3.558,1.505,0.486,2.057,2.188,2.934,-37.128,3,0,-373.268,332.673,-12.788,0.585,-21.471,0,4,0,R,"HANA_ARASHI",190,85.679,0.254,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,-37.829,0,"Ayu_Yua",0.068,-17.196,0,"Penguin_iDOL",-20.483,-48.228,0,"mochi_2929",-11.032,-61.006,0,"にゃんこ3K",20.481,-48.071,0,"아침땅_",10.057,-65.378,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
29,1,0,3,1,0,0,1,1,1,1,10,14,255,15,1265.931,"encounter v",R,26,99,140,-3.78,-2.257,-0.175,1.144,-1.743,0.021,-36.614,1,0,76.195,-169.576,14.683,-0.842,-16.914,0,0,2,R,"썬써니_",190,95,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,-37.548,0,"Ayu_Yua",-0.838,-16.938,0,"Penguin_iDOL",-20.478,-48.23,0,"mochi_2929",-10.255,-57.785,0,"にゃんこ3K",19.843,-46.827,0,"아침땅_",10.715,-65.406,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
30,1,0,3,1,1,0,1,1,1,1,10,14,255,16,1279.272,"encounter v",R,26,86,140,-0.258,0.462,0.16,1.683,-0.184,1.766,-36.654,2,0,49.009,-153.069,0.895,0,0,0,0,2,R,"썬써니_",190,95,0.5,2,66,1280.325,255,255,255,255,255,150,78,-30,17.945,0.95,0.124,0.211,0,0.531,-0.215,-37.24,0,"Ayu_Yua",-0.066,-17.062,0,"Penguin_iDOL",-19.775,-48.818,0,"mochi_2929",-11.141,-57.696,0,"にゃんこ3K",17.949,-45.56,0,"아침땅_",12.256,-65.224,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1280.532,-0.63,-20.292,1282.829,3,"mochi_2929",-10.105,-49.577,0,16,0,0,0,0,0,2
31,2,1,3,1,0,0,0,0,0,0,255,255,255,13,1325.261,"HANA_ARASHI",R,29,89,140,-2.278,0.743,-0.154,1.679,-0.717,1.911,-36.347,1,0,-206.549,-200,0,-1.136,-18.346,0,1,4,R,"にゃんこ3K",190,89.972,0.547,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-37.18,0,"인생최패망자",0.053,-18.185,0,"썬써니_",-18.839,-47.818,0,"mungjungh",-16.059,-62.293,0,"Gonyong",23.847,-50.242,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
32,2,1,3,1,1,0,0,0,0,0,255,255,255,14,1339.112,"HANA_ARASHI",R,14,78,116,1.131,0.185,-0.027,1.724,-0.125,2.056,-36.337,2,0,390.434,312.348,-1.357,0,0,1,1,4,R,"にゃんこ3K",190,89.972,0.547,3,35,1340.29,255,106,106,103,57,150,117,-9.941,-23.04,0.89,-0.023,-0.083,0,0.183,0.013,-36.858,0,"인생최패망자",0.03,-17.988,0,"썬써니_",-20.044,-45.667,0,"mungjungh",-16.305,-62.409,0,"Gonyong",24.198,-49.772,0,"AI",12.387,-57.661,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1341.877,13.076,-51.645,1350.398,2,"썬써니_",-37.25,-34.643,1,0,0,0,0,0,0,2
33,2,1,3,1,0,0,0,1,0,0,6,255,255,15,1370.277,"HANA_ARASHI",R,28,79,131,-0.239,0.9,0.001,1.715,0.006,2.046,-36.306,0,0,-77.922,-98.99,3.01,0,0,1,2,2,R,"Penguin_iDOL",180,85.452,0.451,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169,-37.276,0,"인생최패망자",-0.044,-18.023,0,"썬써니_",-19.463,-40.287,0,"mungjungh",-12.432,-63.796,0,"Gonyong",23.972,-48.24,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
34,2,1,3,1,0,1,0,1,0,0,6,255,255,16,1382.102,"HANA_ARASHI",R,13,81,119,0.25,-0.194,0.158,1.661,0.737,1.864,-36.331,0,0,-391.221,311.362,10.347,0,0,1,2,2,R,"Penguin_iDOL",180,85.452,0.451,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,-36.865,0,"인생최패망자",0.058,-17.996,0,"썬써니_",-19.34,-39.898,0,"mungjungh",-12.438,-63.824,0,"Gonyong",24.091,-48.226,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
35,2,1,3,1,0,2,0,1,0,0,6,255,255,17,1407.913,"HANA_ARASHI",R,13,74,114,-0.943,0.466,0.051,1.794,0.238,2.318,-36.445,0,0,-373.003,332.97,-6.666,0,0,1,2,2,R,"Penguin_iDOL",180,85.452,0.451,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-36.958,0,"인생최패망자",-0.049,-18.146,0,"썬써니_",-19.254,-39.969,0,"mungjungh",-12.914,-63.812,0,"Gonyong",23.856,-48.242,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
36,2,1,3,1,0,0,1,1,0,0,6,255,255,18,1426.435,"HANA_ARASHI",R,26,75,127,-1.747,2.67,-0.116,1.926,-0.541,2.854,-36.377,1,0,-144.321,-200,0,0,0,0,3,5,R,"아침땅_",166.8,95.405,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082,-37.139,0,"인생최패망자",-0.008,-18.06,0,"썬써니_",-19.884,-39.78,0,"mungjungh",-13.284,-64.148,0,"Gonyong",24.017,-48.149,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
