id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,0,0,0,0,1,0,0,0,0,255,255,255,1,751.414,"Pugeuk",R,26,86,140,1.108,-0.168,0.033,1.453,0.538,1.34,-36.487,0,0,-42.229,-200,-3.834,0,0,0,0,2,R,"P0TA0",190,96,0.652,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522,-37.119,0,"Ayu_Yua",-0.203,-17.44,0,"인생최패망자",-23.3,-48.348,0,"ʚEveɞ",-16.123,-62.742,0,"썬써니_",22.67,-51.785,0,"Sabo_10",13.909,-61.441,0,"아침땅_",33.989,-88.191,0,"AI",0,-109.84,0,"ByeolBam",-44.99,-92.865,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,2,0,0,0,0,255,255,255,2,764.667,"Pugeuk",R,10,59,93,-1.399,-0.759,-0.235,1.975,-0.602,1.826,-36.806,0,0,0,400,2.208,-0.178,-17.602,1,0,2,R,"P0TA0",190,96,0.652,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227,-37.311,0,"Ayu_Yua",-0.315,-17.554,0,"인생최패망자",-21.934,-46.735,0,"ʚEveɞ",-16.088,-62.767,0,"썬써니_",22.67,-51.785,0,"Sabo_10",13.646,-61.6,0,"아침땅_",34,-88.194,0,"AI",0,-109.84,0,"ByeolBam",-45.898,-91.921,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,1,0,0,0,255,255,255,3,786.284,"Pugeuk",R,32,85,139,1.451,-0.205,0.146,1.429,0.437,1.384,-36.55,0,0,161.447,-120.892,-3.78,0,0,0,1,1,R,"mochi_2929",190,95,0.453,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-36.763,0,"Ayu_Yua",-0.036,-17.452,0,"인생최패망자",-22.331,-47.533,0,"ʚEveɞ",-13.222,-65.007,0,"썬써니_",22.67,-51.785,0,"Sabo_10",12.976,-63.754,0,"아침땅_",34.973,-89.713,0,"AI",0,-109.84,0,"ByeolBam",-42.648,-92.624,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,1,1,0,0,0,255,255,255,4,806.584,"Pugeuk",R,3,75,103,0.923,0.086,0.413,1.42,1.281,1.693,-36.543,2,0,-445.65,0,4.277,0,0,1,1,1,R,"mochi_2929",190,95,0.453,3,47,807.839,216,40,104,115,32,150,130,30.848,38.885,0.34,0.045,-0.035,0,0.266,-0.862,-37.097,0,"Ayu_Yua",-0.059,-17.368,0,"인생최패망자",-22.798,-48.354,0,"ʚEveɞ",-12.991,-65.097,0,"썬써니_",22.67,-51.785,0,"Sabo_10",12.94,-63.679,98,"아침땅_",35.459,-89.441,0,"AI",0,-109.843,0,"ByeolBam",-42.695,-92.757,0,812.158,-53.63,-111.608,813.669,8,"ByeolBam",-50.859,-113.607,1,0,0,0,0,0,0,2
15,1,0,0,0,0,0,1,1,0,0,11,255,255,5,839.191,"Pugeuk",R,26,92,140,-0.087,-0.446,-0.018,1.408,-0.086,1.168,-36.468,2,0,36.19,-200,17.244,0,0,1,2,0,R,"양_뭉이",190,95,0.5,2,90,840.164,37,17,29,57,49,28,46,-73.883,52.287,0.58,-0.053,-0.088,0.095,0.489,-0.089,-36.747,0,"Ayu_Yua",-0.161,-17.383,0,"인생최패망자",-19.772,-44.674,0,"ʚEveɞ",-13.115,-65.036,0,"썬써니_",22.15,-53.355,0,"Sabo_10",10.261,-64.346,0,"아침땅_",31.225,-86.831,0,"AI",0,-109.843,0,"ByeolBam",-43.976,-92.932,0,840.181,-0.294,-19.977,861.092,2,"P0TA0",-0.084,-37.909,0,0,0,0,0,0,0,2
16,1,0,0,0,0,1,1,1,0,0,11,255,255,6,863.532,"Pugeuk",R,14,89,126,-1.611,-0.099,-0.272,1.471,-1.266,1.874,-36.385,4,0,390.434,312.348,35.408,0,0,1,2,0,R,"양_뭉이",190,95,0.5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,-39.098,0,"Ayu_Yua",-0.002,-17.141,120,"인생최패망자",-19.477,-41.659,0,"ʚEveɞ",-13.008,-64.743,0,"썬써니_",22.226,-51.187,0,"Sabo_10",3.226,-61.285,107,"아침땅_",32.767,-89.28,0,"AI",0,-109.842,0,"ByeolBam",-42.617,-94.254,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,2,1,0,1,0,255,11,255,7,886.725,"Pugeuk",R,10,81,109,1.503,-1.827,0.131,1.576,0.65,1.005,-36.593,1,0,0,400,15.101,0.332,-17.396,0,2,0,R,"양_뭉이",190,95,0.5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063,-37.493,0,"Ayu_Yua",0.058,-17.348,0,"인생최패망자",-20.538,-44.726,0,"ʚEveɞ",-14.18,-64.352,0,"썬써니_",19.663,-49.701,0,"Sabo_10",6.798,-61.215,0,"아침땅_",33.21,-88.717,0,"AI",0,-109.841,0,"ByeolBam",-45.916,-94.601,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,1,2,1,0,1,0,255,11,255,8,923.81,"Pugeuk",R,3,69,100,0.618,0.32,0.549,1.617,1.091,1.832,-36.82,2,0,-386.42,0,0.245,0,0,1,2,0,R,"양_뭉이",190,95,0.5,2,32,925.028,195,34,83,40,35,144,34,0.448,10.749,-0.92,-0.061,-0.14,0,0.466,-0.42,-36.852,120,"Ayu_Yua",-0.111,-17.205,0,"인생최패망자",-21.847,-46.863,82,"ʚEveɞ",-13.424,-64.822,0,"썬써니_",19.663,-49.701,0,"Sabo_10",8.238,-60.475,0,"아침땅_",33.23,-88.811,0,"AI",0,-109.843,0,"ByeolBam",-45.543,-93.906,0,925.636,-1.122,-26.817,927.347,2,"P0TA0",-2.425,-32.718,0,0,0,0,0,0,0,2
19,1,0,0,0,0,0,2,0,0,1,255,255,11,9,1004.258,"Pugeuk",R,26,90,140,0.486,-0.796,-0.002,1.303,0.245,0.968,-36.388,0,0,-29.27,-180.881,12.126,0,0,0,3,4,R,"magimari",190,80,0.446,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101,-36.887,0,"Ayu_Yua",0.006,-17.29,0,"인생최패망자",-21.953,-46.884,0,"ʚEveɞ",-13.064,-65.008,0,"썬써니_",21.034,-42.034,0,"Sabo_10",11.897,-60.718,0,"아침땅_",31.648,-86.665,0,"AI",0,-109.842,0,"ByeolBam",-43.624,-94.959,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,1,2,0,0,1,255,255,11,10,1015.681,"Pugeuk",R,32,85,138,0.212,0.336,0.012,1.496,-0.165,1.673,-36.516,2,0,186.241,-180.191,-5.902,0,0,1,3,4,R,"magimari",190,80,0.446,3,90,1016.787,255,249,120,113,53,150,97,110.48,-48.865,-0.49,0.02,-0.026,0,0.616,-0.687,-36.994,0,"Ayu_Yua",-0.028,-17.331,0,"인생최패망자",-22.538,-47.862,0,"ʚEveɞ",-13.023,-64.946,0,"썬써니_",20.747,-41.858,0,"Sabo_10",13.289,-61.593,0,"아침땅_",31.481,-86.802,0,"AI",0,-109.843,0,"ByeolBam",-42.123,-92.773,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
21,1,0,0,0,0,2,2,0,0,1,255,255,11,11,1029.912,"Pugeuk",R,14,83,108,2.224,-0.021,-0.093,1.772,0.258,2.017,-36.413,4,0,383.336,312.348,24.463,0,0,1,3,4,R,"magimari",190,80,0.446,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,-37.733,0,"Ayu_Yua",0.054,-17.365,0,"인생최패망자",-21.074,-46.174,0,"ʚEveɞ",-13.116,-65.103,0,"썬써니_",20.068,-42.006,0,"Sabo_10",10.797,-60.321,0,"아침땅_",32.731,-88.346,0,"AI",0,-109.842,0,"ByeolBam",-44.265,-92.301,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
22,2,1,0,0,0,0,0,0,0,0,255,255,255,9,1078.634,"양_뭉이",R,0,66,121,0.505,-1.092,0.047,1.819,0.219,0.983,-36.697,4,0,-0.205,0,0,0,0,1,4,3,L,"ʚEveɞ",165.2,84.943,0.35,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471,-37.197,0,"mochi_2929",-0.079,-16.701,0,"P0TA0",-19.33,-44.155,0,"ke ro",-8.743,-63.585,0,"magimari",21.35,-46.608,0,"_Chun",11.775,-62.119,0,"それいゆ るな",38.732,-88.954,0,"Multeinn",3.555,-105.907,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
23,2,1,0,0,0,1,0,0,0,0,255,255,255,10,1095.02,"양_뭉이",R,3,62,110,0.228,-0.974,0.168,1.841,0.782,1.064,-36.859,2,0,-357.248,0,0,0,0,1,4,3,L,"ʚEveɞ",165.2,84.943,0.35,3,67,1096.238,239,255,74,81,42,150,124,-18.102,-33.861,0.56,0.099,-0.052,0,0.737,-0.65,-36.833,0,"mochi_2929",-0.064,-16.654,0,"P0TA0",-19.382,-43.915,0,"ke ro",-7.425,-64.647,0,"magimari",21.411,-46.675,120,"_Chun",13.534,-61.026,0,"それいゆ るな",39.02,-88.703,0,"Multeinn",9.275,-106.009,0,"AI",-40.8,-90.55,0,1096.18,1.028,-21.481,1097.603,4,"magimari",17.937,-46.961,0,0,0,0,0,0,0,2
24,2,1,0,0,0,0,1,0,0,0,255,255,255,11,1124.213,"양_뭉이",R,3,49,99,0.008,-0.464,0.157,1.911,0.73,1.345,-37,0,0,-375.211,0.071,0,0,0,1,5,8,R,"ByeolBam",175.2,107,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.798,-36.985,0,"mochi_2929",-0.078,-16.72,0,"P0TA0",-19.665,-44.118,0,"ke ro",-8.96,-63.768,0,"magimari",21.025,-47.504,0,"_Chun",13.476,-60.54,0,"それいゆ るな",43.285,-91.857,0,"Multeinn",2.619,-105.427,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
25,2,1,0,0,0,1,1,0,0,0,255,255,255,12,1138.814,"양_뭉이",R,32,64,120,0.887,0.081,-0.006,1.953,-0.03,1.491,-36.949,2,0,250,-115.501,0,0,0,1,5,8,R,"ByeolBam",175.2,107,0.5,6,70,1139.791,255,255,255,255,255,150,85,-30.432,6.753,-0.8,-0.016,0.007,0,0.67,-0.719,-36.977,0,"mochi_2929",-0.117,-16.763,0,"P0TA0",-19.72,-43.976,86,"ke ro",-8.944,-63.631,98,"magimari",21.052,-47.446,0,"_Chun",13.249,-59.818,0,"それいゆ るな",43.277,-92.022,0,"Multeinn",2.968,-105.648,0,"AI",-40.8,-90.55,0,1139.769,-0.036,-22.486,1142.169,3,"ke ro",-4.222,-56.946,0,32,0,0,0,0,0,2
26,2,1,0,0,0,0,2,0,0,0,255,255,255,13,1164.011,"양_뭉이",R,33,65,120,4.62,2.596,-0.085,2.21,1.845,2.939,-37.342,3,0,107.967,-79.61,0,1.492,-20.37,0,6,6,R,"아침땅_",160,95.405,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,-35.205,0,"mochi_2929",1.605,-18.585,0,"P0TA0",-19.441,-44.137,0,"ke ro",-10.535,-61.74,0,"magimari",21.28,-48.107,0,"_Chun",7.727,-63.097,0,"それいゆ るな",42.495,-92.436,0,"Multeinn",3.802,-109.194,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
27,2,1,0,0,2,0,2,0,0,0,255,255,255,14,1244.359,"양_뭉이",R,26,69,123,-3.406,-1.169,-0.363,1.757,-1.69,0.723,-36.7,1,0,138.504,-196.889,0,-0.636,-15.926,0,6,6,R,"아침땅_",160,95.405,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.048,-37.307,0,"mochi_2929",-0.313,-16.646,0,"P0TA0",-19.613,-44.127,0,"ke ro",-11.587,-62.368,0,"magimari",21.371,-47.401,0,"_Chun",11.076,-60.643,0,"それいゆ るな",36.522,-87.416,0,"Multeinn",2.407,-105.548,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
28,2,1,0,0,3,0,2,0,0,0,255,255,255,15,1259.321,"양_뭉이",R,3,52,103,-0.579,-0.441,0.095,1.925,0.442,1.368,-37.044,0,0,-321.813,0,0,0,0,0,6,6,R,"아침땅_",160,95.405,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58,-37.151,0,"mochi_2929",-0.057,-16.758,0,"P0TA0",-19.744,-43.525,0,"ke ro",-11.27,-61.53,0,"magimari",21.365,-47.413,0,"_Chun",11.425,-60.949,0,"それいゆ るな",42.171,-92.26,0,"Multeinn",4.307,-107.387,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
29,2,1,0,0,3,1,2,0,0,0,255,255,255,16,1272.915,"양_뭉이",R,3,60,105,-2.375,-1.137,-0.024,1.829,-0.112,1,-36.619,2,0,-477.273,0,0,0,0,1,6,6,R,"아침땅_",160,95.405,0.5,2,90,1274.018,123,89,100,100,82,141,64,-30,44.338,0.98,-0.065,-0.067,0.095,0.364,-0.555,-36.854,0,"mochi_2929",-0.003,-16.799,0,"P0TA0",-19.619,-44.166,0,"ke ro",-11.247,-61.542,0,"magimari",21.32,-47.324,0,"_Chun",10.868,-61.801,0,"それいゆ るな",42.155,-92.262,0,"Multeinn",4.416,-107.399,0,"AI",-40.8,-90.55,0,1273.88,-1.201,-20.745,1276.158,2,"P0TA0",-19.59,-38.916,0,0,0,0,0,0,0,2
30,2,1,0,0,3,2,2,0,0,0,255,255,255,17,1297.924,"양_뭉이",R,3,63,109,-1.58,-0.782,0.033,1.876,0.154,1.18,-37.07,1,0,-416.007,0,0,-0.622,-16.02,0,6,6,R,"아침땅_",160,95.405,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.965,-37.538,0,"mochi_2929",-0.193,-16.747,0,"P0TA0",-19.89,-41.975,0,"ke ro",-13.042,-62.131,0,"magimari",21.488,-48.02,0,"_Chun",11.351,-63.062,0,"それいゆ るな",38.932,-97.159,0,"Multeinn",5.64,-108.592,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,5
31,2,1,0,0,0,0,2,1,0,0,6,255,255,18,1320.474,"양_뭉이",R,34,61,117,4.296,1.396,0.095,2.226,1.69,2.401,-37.389,4,0,88.761,-63.704,0,0,0,1,7,0,R,"Pugeuk",190,86.173,0.4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409,-36.964,0,"mochi_2929",1.068,-17.804,0,"P0TA0",-18.325,-39.142,0,"ke ro",-11.423,-61.991,0,"magimari",20.854,-48.902,0,"_Chun",2.575,-63.565,0,"それいゆ るな",38.862,-97.026,0,"Multeinn",-2.403,-111.669,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
32,2,1,0,0,0,1,2,1,0,0,6,255,255,19,1339.856,"양_뭉이",R,3,58,105,-1.355,-0.018,0.051,1.983,0.239,1.602,-36.987,0,0,-410.43,0,0,0,0,1,7,0,R,"Pugeuk",190,86.173,0.4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.53,-37.334,0,"mochi_2929",-0.315,-17.027,0,"P0TA0",-18.406,-38.931,0,"ke ro",-11.896,-61.596,0,"magimari",20.836,-48.872,0,"_Chun",0.364,-58.942,0,"それいゆ るな",38.763,-96.417,0,"Multeinn",-0.549,-107.778,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
33,2,1,0,0,0,2,2,1,0,0,6,255,255,20,1354.844,"양_뭉이",R,34,56,114,-0.235,-0.331,-0.053,1.922,-0.248,1.404,-37.109,2,0,80.324,19.098,0,0,0,1,7,0,R,"Pugeuk",190,86.173,0.4,3,90,1356.078,255,91,174,115,65,150,99,25.827,31.973,0.92,-0.023,-0.12,0,0.949,-1.112,-37.125,0,"mochi_2929",-0.114,-16.684,0,"P0TA0",-17.92,-40.097,0,"ke ro",-12.266,-60.893,0,"magimari",21.324,-48.993,0,"_Chun",4.091,-63.338,0,"それいゆ るな",39.48,-99.066,0,"Multeinn",-3.006,-109.101,0,"AI",-40.8,-90.55,0,1360.992,-33.947,-103.067,0,0,"",0,0,0,0,0,0,0,0,0,1
34,2,0,0,0,0,0,0,0,0,0,255,255,255,12,1386.103,"Pugeuk",R,6,81,122,-2.029,0.633,-0.343,1.646,-1.469,2.033,-36.521,1,0,433.285,84.772,14.602,0,0,0,4,3,R,"ke ro",164.6,83.267,0.345,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136,-37.39,0,"Ayu_Yua",-0.375,-17.408,0,"인생최패망자",-22.351,-47.917,0,"ʚEveɞ",-12.797,-64.333,0,"썬써니_",20.576,-51.467,0,"Sabo_10",11.131,-61.02,0,"아침땅_",29.929,-83.216,0,"AI",0,-109.842,0,"ByeolBam",-42.34,-92.535,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
35,2,0,0,0,1,0,0,0,0,0,255,255,255,13,1400.371,"Pugeuk",R,14,78,116,-2.012,1.191,-0.314,1.686,-1.461,2.736,-36.463,2,0,352.893,354.212,5.97,0,0,1,4,3,R,"ke ro",164.6,83.267,0.345,2,90,1401.436,198,82,48,60,50,137,124,-13.309,0.828,0.49,-0.025,0.034,0,0.578,-0.033,-37.224,0,"Ayu_Yua",-0.089,-17.429,0,"인생최패망자",-22.831,-48.154,0,"ʚEveɞ",-12.772,-64.365,0,"썬써니_",21.441,-51.04,0,"Sabo_10",11.634,-61.965,97,"아침땅_",31.539,-83.989,0,"AI",0,-109.843,0,"ByeolBam",-46.203,-92.013,0,1404.614,4.21,-97.939,0,0,"",0,0,1,0,0,0,0,0,0,2
