id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
221,8,0,10,9,0,1,2,0,0,1,255,255,11,104,9336.084,CAT tourniquet,L,0,138,0.145,-1.357,1,-69.372,-85.399,0,0,0,2,3,R,crani,174.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0.106,-37.346,-0.086,-16.712,-21.674,-48.674,-13.908,-62.843,19.161,-39.738,13.816,-59.76,35.783,-79.399,0.879,-108.294,-45.301,-73.924,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
222,8,0,10,9,1,1,2,0,0,1,255,255,11,105,9355.213,CAT tourniquet,L,0,127,-0.913,1.606,1,-5.302,-77.937,0,0,0,2,3,R,crani,174.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0.087,-37.505,-0.947,-17.225,-20.923,-47.875,-13.853,-63.767,17.709,-41.106,13.377,-59.194,35.796,-79.36,0.876,-108.336,-39.516,-79.134,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
223,8,0,10,9,2,1,2,0,0,1,255,255,11,106,9374.671,CAT tourniquet,L,0,120,0.66,0.498,0,15.344,-88.398,0,0,0,2,3,R,crani,174.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-37.468,0.016,-16.799,-21.061,-47.581,-13.833,-64.349,19.446,-40.07,12.432,-58.074,35.762,-79.384,0.878,-108.313,-39.066,-79.877,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
224,8,0,10,9,2,2,2,0,0,1,255,255,11,107,9393.927,CAT tourniquet,L,0,72,-2.02,-1.094,4,-4.144,-8.213,0,0,1,2,3,R,crani,174.4,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,-37.544,-0.257,-17.221,-22.314,-48.629,-16.636,-60.256,18.683,-39.381,13.29,-60.259,34.723,-77.87,0.94,-108.245,-40.973,-78.021,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
225,9,1,10,9,0,0,0,0,0,0,255,255,255,110,9457.731,ʚEveɞ,R,6,94,2.831,0.024,1,427.232,6.943,1.515,-12.313,0,5,5,R,Gonyong,190,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.154,-37.465,0.268,-17.256,-21.156,-47.563,-13.866,-61.587,20.909,-52.122,10.109,-65.531,35.7,-81.8,0,-100.6,-34.612,-90.599,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
226,9,1,10,9,2,0,0,0,0,0,255,255,255,111,9483.819,ʚEveɞ,R,0,0,0,0,0,0,0,0,0,0,5,5,R,Gonyong,190,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
227,9,1,10,9,2,0,0,0,0,0,255,255,255,112,9504.84,ʚEveɞ,R,9,85,-0.849,0.292,2,301.699,-312.348,0,0,1,5,5,R,Gonyong,190,54,9506.037,88,143,43,131,125,-7.708,-25.404,0.6,-0.09,-0.054,0.112,-0.319,-37.01,0.026,-17.22,-21.717,-47.624,-13.856,-61.585,20.893,-52.136,10.612,-65.863,35.7,-81.8,0,-100.6,-33.27,-88.32,9476.995,2.963,-27.279,9478.343,4,별이__,15.174,-52.541,0,0,0,0,0,0,0,2
228,9,1,10,9,0,0,1,0,0,0,255,255,255,113,9580.629,ʚEveɞ,R,6,93,3.124,-0.067,1,422.727,0,0,0,0,6,0,L,CAT tourniquet,173.7,54,0,0,0,0,0,0,0,0,0,0,0,0,0.221,-37.341,0.309,-17.078,-20.672,-47.184,-6.725,-64.4,23.62,-53.114,15.115,-63.766,35.7,-81.8,0,-100.6,-32.447,-92.608,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
229,9,1,10,9,1,0,1,0,0,0,255,255,255,114,9598.766,ʚEveɞ,R,9,89,-0.983,0.721,2,241.477,-400,0,0,1,6,0,L,CAT tourniquet,173.7,54,9599.948,118,112,21,132,87,119.446,48.251,-0.61,0.054,-0.053,0.284,-0.229,-36.873,-0.145,-17.176,-20.578,-47.054,-6.632,-64.398,25.503,-50.696,15.077,-63.718,35.7,-81.8,0,-100.6,-29.928,-91.9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
230,9,1,10,9,1,1,1,0,0,0,255,255,255,115,9621.64,ʚEveɞ,R,0,140,-0.069,0.226,0,52.116,-155.872,0,0,0,6,0,L,CAT tourniquet,173.7,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.078,-37.067,0.08,-16.957,-20.736,-47.126,-7.634,-64.462,26.705,-49.799,15.152,-63.745,35.7,-81.8,0,-100.6,-32.19,-89.712,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
