id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,1,0,0,0,0,2,0,1,0,255,2,255,9,544.115,"Pugeuk",R,27,86,139,-0.429,-0.055,-0.017,1.353,-36.483,0,0,-93.031,-112.601,14.597,0,0,0,3,1,L,"Kr_Luna",190,95.523,0.497,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,-37.668,0,"_Chun",0.013,-17.03,0,"coder_",-23.7,-50.927,0,"Slaris",-11.832,-64.977,0,"Sabo_10",20.605,-47.422,0,"장덕춘_",12.197,-64.118,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,1,1,0,0,0,1,2,0,1,0,255,2,255,10,556.672,"Pugeuk",R,27,91,140,-0.182,0.391,0.013,1.438,-36.404,0,0,-105.126,-120.607,10.883,0,0,1,3,1,L,"Kr_Luna",190,95.523,0.497,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,-37.47,0,"_Chun",0.101,-17.093,0,"coder_",-23.498,-50.533,0,"Slaris",-12.287,-64.499,0,"Sabo_10",20.516,-47.302,0,"장덕춘_",12.657,-65.089,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
13,1,1,0,0,0,2,2,0,1,0,255,2,255,11,571.326,"Pugeuk",R,27,88,140,2.088,0.964,0.183,1.545,-36.487,4,0,37.892,-129.949,13.236,0,0,1,3,1,L,"Kr_Luna",190,95.523,0.497,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096,-37.646,0,"_Chun",0.489,-16.674,0,"coder_",-22.976,-48.986,0,"Slaris",-10.493,-65.224,0,"Sabo_10",20.575,-47.306,0,"장덕춘_",12.701,-64.569,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,255,255,255,1,706.364,"Riyaj",R,10,66,98,-0.621,0.428,-0.007,2.156,-36.842,0,0,0,400,-17.584,0,0,1,0,5,R,"장덕춘_",165.1,96.955,0.8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,-37.835,0,"Kr_Luna",0.011,-17.259,0,"하루（Haru）",-20.109,-46.018,0,"ke ro",-11.353,-63.664,0,"ByeolBam",21.676,-48.323,0,"소솨소솨",14.499,-62.674,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,1,0,0,0,0,255,255,255,2,723.578,"Riyaj",R,26,83,136,-0.53,1.129,-0.025,1.851,-36.535,0,0,34.491,-164.09,4.154,0,0,0,0,5,R,"장덕춘_",165.1,96.955,0.8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034,-37.557,0,"Kr_Luna",0.026,-17.256,0,"하루（Haru）",-19.918,-45.314,0,"ke ro",-11.351,-63.672,0,"ByeolBam",21.641,-48.419,0,"소솨소솨",14.614,-63.39,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,2,0,0,0,0,255,255,255,3,740.887,"Riyaj",R,10,80,109,-1.575,-0.45,-0.175,1.865,-36.662,2,0,-16.618,400,3.086,0,0,1,0,5,R,"장덕춘_",165.1,96.955,0.8,3,58,741.914,115,21,85,66,67,100,140,125,109.687,21.886,0.38,-0.077,-0.03,0.052,0,-0.272,-37.118,0,"Kr_Luna",0.025,-17.215,0,"하루（Haru）",-19.413,-46.207,0,"ke ro",-11.294,-63.529,0,"ByeolBam",21.542,-48.406,0,"소솨소솨",16.055,-62.688,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
17,1,0,0,0,0,2,0,0,0,0,255,255,255,4,763.007,"Riyaj",R,26,85,139,-1.73,0.384,-0.144,1.745,-36.46,4,0,62.033,-157.456,9.148,0,0,1,0,5,R,"장덕춘_",165.1,96.955,0.8,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,-37.67,0,"Kr_Luna",0.057,-17.224,0,"하루（Haru）",-19.471,-45.231,0,"ke ro",-10.983,-63.608,0,"ByeolBam",21.846,-48.588,0,"소솨소솨",14.67,-63.904,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,1,0,0,0,255,255,255,5,790.21,"Riyaj",R,10,77,106,0.116,0.055,0.051,1.958,-36.67,0,0,-1.722,400,-1.847,0,0,1,1,3,R,"Slaris",160,86.409,0.446,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.866,0,"Kr_Luna",0.051,-17.217,0,"하루（Haru）",-19.457,-44.242,0,"ke ro",-10.516,-63.848,0,"ByeolBam",21.855,-48.524,0,"소솨소솨",15.008,-63.541,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,1,1,0,0,0,255,255,255,6,804.919,"Riyaj",R,13,79,105,-1.956,-0.052,-0.023,1.947,-36.709,2,0,-336.286,354.803,3.801,0,0,1,1,3,R,"Slaris",160,86.409,0.446,3,58,806.048,151,9,75,36,23,65,136,97,105.325,-65.361,0.93,-0.015,-0.084,0.105,0,-0.123,-37.218,0,"Kr_Luna",0.045,-17.231,0,"하루（Haru）",-19.15,-45.498,0,"ke ro",-9.56,-64.18,0,"ByeolBam",21.872,-48.528,0,"소솨소솨",14.981,-63.526,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
20,1,0,0,0,0,2,1,0,0,0,255,255,255,7,821.476,"Riyaj",R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,R,"Slaris",160,86.409,0.446,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,2,1,0,0,0,255,255,255,7,875.008,"Riyaj",R,10,66,98,-0.756,2.427,-0.105,2.268,-36.936,1,0,0,400,-2.39,-0.155,-13.079,0,1,3,R,"Slaris",160,86.409,0.446,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252,-37.409,0,"Kr_Luna",0.043,-17.079,0,"하루（Haru）",-19.388,-45.276,0,"ke ro",-10.874,-64.443,0,"ByeolBam",22.28,-50.168,0,"소솨소솨",14.052,-62.94,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,1,2,1,0,0,0,255,255,255,8,891.101,"Riyaj",R,3,77,107,-3.664,0.392,-0.25,1.809,-36.707,4,0,-367.445,0,3.451,0,0,1,1,3,R,"Slaris",160,86.409,0.446,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-37.937,0,"Kr_Luna",-0.004,-17.118,0,"하루（Haru）",-19.749,-44.765,0,"ke ro",-11.358,-63.984,0,"ByeolBam",22.269,-50.107,0,"소솨소솨",15.17,-63.592,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,0,2,0,0,0,255,255,255,9,916.549,"Riyaj",R,26,83,136,-0.399,1.336,-0.029,1.935,-36.664,4,0,101.319,-200,8.982,0,0,1,2,1,L,"_Chun",190,80,0.452,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142,-37.649,0,"Kr_Luna",0.034,-17.193,0,"하루（Haru）",-18.988,-44.903,0,"ke ro",-10.541,-65.167,0,"ByeolBam",22.266,-50.104,0,"소솨소솨",16.51,-62.538,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,1,2,0,0,0,255,255,255,10,933.087,"Riyaj",R,10,73,104,1.073,0.43,0.206,2.172,-36.881,2,0,0,400,-8.86,0,0,1,2,1,L,"_Chun",190,80,0.452,3,58,934.238,219,15,93,52,27,121,143,101,54.102,-46.949,-0.25,0.029,0,0.213,0,0.161,-36.896,0,"Kr_Luna",0.017,-17.208,0,"하루（Haru）",-18.719,-45.725,0,"ke ro",-10.605,-65.27,0,"ByeolBam",22.287,-50.136,0,"소솨소솨",17.13,-61.684,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,940.089,62.751,-62.58,0,0,"",0,0,0,0,0,0,0,0,0,3
25,1,0,0,0,0,2,2,0,0,0,255,255,255,11,956.417,"Riyaj",R,26,82,135,0.983,1.849,0.111,2.046,-36.819,4,0,49.088,-151.647,-2.368,0.439,-6.501,1,2,1,L,"_Chun",190,80,0.452,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221,-37.101,0,"Kr_Luna",0.075,-17.246,0,"하루（Haru）",-18.621,-45.183,0,"ke ro",-11.537,-63.509,0,"ByeolBam",22.024,-47.186,0,"소솨소솨",17.394,-61.955,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
26,2,1,0,0,0,0,0,0,0,0,255,255,255,12,1007.801,"Pugeuk",R,14,96,126,-1.85,-0.488,-0.047,1.381,-36.393,1,0,354.735,352.368,37.891,-0.128,-17.792,0,4,4,R,"ByeolBam",179.6,89.999,0.496,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061,-38.008,0,"_Chun",-0.023,-16.957,0,"coder_",-22.536,-49.83,0,"Slaris",-12.573,-58.785,0,"Sabo_10",21.769,-50.798,0,"장덕춘_",12.396,-64.827,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
27,2,1,0,0,1,0,0,0,0,0,255,255,255,13,1019.224,"Pugeuk",R,10,85,128,-3.404,0.071,-0.15,1.585,-36.478,4,0,0,400,43.666,-0.806,-14.543,1,4,4,R,"ByeolBam",179.6,89.999,0.496,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017,-37.381,0,"_Chun",-0.218,-16.999,0,"coder_",-22.804,-49.77,0,"Slaris",-12.431,-62.75,0,"Sabo_10",22.248,-51.143,0,"장덕춘_",12.385,-65.46,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
28,2,1,0,0,1,1,0,0,0,0,255,255,255,14,1032.522,"Pugeuk",R,27,87,140,1.836,0.211,0.254,1.512,-36.49,2,0,26.301,-147.038,22.387,0,0,1,4,4,R,"ByeolBam",179.6,89.999,0.496,3,58,1033.422,144,17,84,63,15,106,140,90,55.034,-29.904,-0.49,-0.052,-0.068,0.143,0,-0.258,-36.972,0,"_Chun",0.046,-17.129,0,"coder_",-23.185,-50.235,0,"Slaris",-12.683,-62.59,0,"Sabo_10",22.76,-51.677,0,"장덕춘_",12.544,-65.122,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,1039.258,31.003,-69.268,1039.513,4,"Sabo_10",30.41,-68.327,0,0,0,0,0,0,0,1
29,2,1,0,0,0,0,1,0,0,0,255,255,255,15,1057.762,"Pugeuk",R,6,83,123,-1.844,1.158,-0.14,1.595,-36.423,2,0,452.175,124.379,8.796,0,0,1,5,3,R,"ke ro",160,80,0.355,2,101,1058.684,219,16,98,58,20,110,148,104,94.678,10.832,0.86,0.024,0.012,0.143,0,-0.145,-37.493,0,"_Chun",-0.076,-17.081,0,"coder_",-20.806,-47.661,0,"Slaris",-10.367,-64.345,0,"Sabo_10",22.316,-52.923,0,"장덕춘_",12.737,-65.101,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,1066.101,0.378,-7.952,1066.246,1,"_Chun",0.369,-8.156,0,0,0,0,0,0,0,1
30,2,1,0,0,0,0,2,0,0,0,255,255,255,16,1090.05,"Pugeuk",R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,L,"눈꽃",174.8,85,0.496,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
31,2,1,0,0,0,0,2,0,0,0,255,255,255,17,1123.64,"Pugeuk",R,14,100,126,2.677,-2.008,0.331,1.157,-36.57,1,0,390.434,312.348,31.072,0.824,-17.708,0,6,6,L,"눈꽃",174.8,85,0.496,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331,-37.741,0,"_Chun",0.593,-17.514,0,"coder_",-22.251,-48.463,0,"Slaris",-14.084,-64.027,0,"Sabo_10",21.474,-50.408,0,"장덕춘_",12.528,-65.275,0,"-라후이-",39.83,-84.439,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
32,2,1,0,0,1,0,2,0,0,0,255,255,255,18,1134.073,"Pugeuk",R,14,92,126,0.021,-0.437,0.077,1.418,-36.442,2,0,390.434,312.348,21.141,0,0,1,6,6,L,"눈꽃",174.8,85,0.496,3,90,1135.142,184,23,115,70,24,177,150,121,25.195,16.005,0.22,0.009,0.011,0.03,0,0.049,-37.205,0,"_Chun",0.006,-17.082,0,"coder_",-22.193,-48.258,0,"Slaris",-14.105,-63.999,0,"Sabo_10",21.827,-51.498,0,"장덕춘_",12.443,-65.207,0,"-라후이-",42.437,-85.959,0,"AI",0,-100.6,0,"AI",-35.708,-81.807,0,1142.252,-18.757,-125.034,1146.204,3,"Slaris",-5.176,-77.466,1,0,0,0,0,0,0,2
33,2,1,0,0,0,0,2,0,1,0,255,6,255,19,1167.267,"Pugeuk",R,26,102,140,0.074,-0.962,0.031,1.167,-36.447,1,0,-86.281,-152.737,11.286,0.244,-17.849,0,0,0,R,"Riyaj",190,80,0.2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-37.564,0,"_Chun",0.009,-16.983,0,"coder_",-22.528,-49.195,0,"Slaris",-11.258,-64.938,0,"Sabo_10",20.066,-45.578,0,"장덕춘_",12.727,-65.102,0,"-라후이-",41.585,-84.986,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
34,2,1,0,0,1,0,2,0,1,0,255,6,255,20,1191.176,"Pugeuk",R,26,90,140,1.117,-0.585,0.118,1.238,-36.359,2,0,-51.231,-163.052,12.397,0,0,1,0,0,R,"Riyaj",190,80,0.2,3,58,1191.996,209,12,111,14,4,121,139,121,-30,6.972,0.79,-0.064,-0.037,0.132,0,-0.153,-36.945,0,"_Chun",-0.028,-17.117,0,"coder_",-23.052,-49.85,0,"Slaris",-11.685,-65.246,0,"Sabo_10",20.664,-47.538,0,"장덕춘_",12.606,-65.128,0,"-라후이-",46.642,-86.304,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,1191.937,0.065,-20.315,1193.846,3,"Slaris",-5.188,-62.198,0,0,0,0,0,0,0,2
35,2,0,0,0,0,0,0,0,0,0,255,255,255,12,1231.734,"Riyaj",R,10,75,105,1.022,0.611,0.096,1.985,-36.726,2,0,-4.014,400,-5.97,0,0,1,3,2,R,"coder_",160,96.466,0.2,3,57,1232.897,20,1,17,2,0,42,2,30,-58.32,-19.517,-0.08,0.001,-0.017,0.04,1,-0.13,-37.07,0,"Kr_Luna",0.036,-17.178,0,"하루（Haru）",-19.044,-46.152,101,"ke ro",-13.883,-64.321,85,"ByeolBam",21.244,-48.878,69,"소솨소솨",14.117,-63.513,0,"눈꽃",28.728,-100.292,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,1232.846,0.384,-20.541,1235.895,0,"Riyaj",4.961,-29.901,1,0,0,0,0,0,0,2
36,2,0,0,0,0,0,0,0,0,1,255,255,16,13,1271.908,"Riyaj",R,27,73,126,1.506,1.987,0.161,2.043,-36.769,4,0,45.303,-100.315,-3.704,0,0,1,4,4,L,"Sabo_10",179.6,94,0.499,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.833,0,"Kr_Luna",-0.062,-17.366,102,"하루（Haru）",-18.998,-44.762,0,"ke ro",-9.902,-65.979,0,"ByeolBam",18.245,-44.917,0,"소솨소솨",15.971,-61.647,0,"눈꽃",44.988,-86.206,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
37,2,0,0,0,0,1,0,0,0,1,255,255,16,14,1287.854,"Riyaj",R,10,70,101,1.4,-0.254,0.265,2.073,-36.804,0,0,0,400,-6.318,0,0,1,4,4,L,"Sabo_10",179.6,94,0.499,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198,-37.955,0,"Kr_Luna",0.048,-17.317,119,"하루（Haru）",-19.429,-44.841,0,"ke ro",-9.652,-65.423,0,"ByeolBam",18.931,-42.828,0,"소솨소솨",15.691,-59.296,0,"눈꽃",44.987,-86.206,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,2,0,0,0,1,255,255,16,15,1305.09,"Riyaj",R,10,59,96,2.068,0.637,0.343,2.235,-36.911,2,0,0,256.147,-5.67,0,0,1,4,4,L,"Sabo_10",179.6,94,0.499,3,57,1306.299,119,11,98,61,41,106,141,127,95.758,74.286,0.67,0.084,-0.106,0.148,0,0.074,-37.089,0,"Kr_Luna",0.105,-17.439,0,"하루（Haru）",-18.828,-46.225,0,"ke ro",-9.599,-65.335,0,"ByeolBam",18.462,-46.1,0,"소솨소솨",16.699,-62.146,0,"눈꽃",44.508,-88.842,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
