id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,1,0,1,1,255,8,2,5,445.032,"Pugeuk",R,26,81,133,0.107,0.493,0.01,1.404,0.044,1.671,-36.418,19.277,0,0,1.5,-200,7.443,0,0,0,3,7,R,"ke ro",164.5,84.267,0.345,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305,-37.838,0,"Sabo_10",0.072,-17.878,0,"인생최패망자",-19.832,-44.464,0,"Slaris",-13.957,-61.955,0,"Ayu_Yua",19.793,-41.293,0,"ByeolBam",13.563,-62.68,0,"Metalu",51.91,-88.143,0,"AI",0,-109.84,0,"Penguin_iDOL",-50.257,-100.069,0,0,0,0,0,0,"",0,0,0,0,445.757,448.417,447.799,,0,0
2,1,1,0,0,0,1,1,0,1,1,255,8,2,6,458.74,"Pugeuk",R,26,84,137,1.048,1.895,0.111,1.608,0.517,2.437,-36.447,22.174,2,0,-46.719,-200,-14.215,0,0,1,3,7,R,"ke ro",164.5,84.267,0.345,2,37,459.83,121,32,45,34,17,116,73,-30,4.898,0.94,0.016,-0.01,0,0.281,-0.149,-37.474,120,"Sabo_10",0.158,-18.134,0,"인생최패망자",-20.616,-45.741,120,"Slaris",-13.902,-62.006,0,"Ayu_Yua",19.367,-43.322,0,"ByeolBam",12.385,-61.791,0,"Metalu",52.092,-90.299,0,"AI",0,-109.84,0,"Penguin_iDOL",-47.353,-97.014,0,459.213,-0.002,-20.702,460.491,0,"Pugeuk",-1.348,-34.543,0,0,463.591,,464.63,464.325,11,2
3,1,1,0,0,0,0,2,0,0,1,255,255,4,7,488.776,"Pugeuk",R,28,77,128,1.834,-0.093,0.214,1.551,0.756,1.463,-36.593,34.389,2,0,27.734,-93.421,-6.978,0,0,1,4,1,R,"mochi_2929",190,95,0.453,3,47,489.891,177,43,68,46,19,140,84,15.983,33.748,-0.49,0.178,-0.064,0,0.164,-0.325,-37.063,0,"Sabo_10",0.265,-18.134,0,"인생최패망자",-21.472,-46.908,96,"Slaris",-11.978,-63.218,0,"Ayu_Yua",19.357,-40.135,0,"ByeolBam",13.142,-62.814,0,"Metalu",52.828,-88.103,0,"Kr_Luna",-15.609,-121.336,0,"Penguin_iDOL",-43.085,-97.375,99,492.246,-35.49,-61.637,494.635,8,"Penguin_iDOL",-51.336,-79.008,0,0,,,,494.733,7,2
4,1,1,2,0,0,0,2,1,0,0,1,255,255,8,516.788,"Pugeuk",R,3,67,113,-0.672,0.769,0.123,1.719,0.226,2.179,-36.658,39.904,2,0,-342.096,120.431,3.301,0,0,1,5,5,L,"하루（Haru）",170.4,80,0.549,2,48,517.923,255,202,107,89,38,150,84,19.583,-7.931,-0.79,0.041,0.015,0,0.32,-0.752,-37.05,0,"Sabo_10",0.041,-18.108,0,"인생최패망자",-16.489,-46.953,0,"Slaris",-9.273,-65.079,86,"Ayu_Yua",24.2,-49.55,0,"ByeolBam",14.803,-63.129,0,"Metalu",48.554,-93.147,0,"Kr_Luna",2.207,-111.3,106,"Penguin_iDOL",-51.622,-102.223,0,520.657,12.202,-79.269,522.372,7,"Kr_Luna",16.549,-96.076,1,0,,523.638,,,274,2
5,1,1,2,0,0,0,2,1,1,0,5,1,255,9,546.959,"Pugeuk",R,26,90,140,-2.817,-0.64,-0.267,1.368,-1.113,1.063,-36.45,15.137,1,0,-81.54,-200,17.079,0,0,0,6,3,R,"Oort__Cloud",160,80,0.2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255,-37.673,0,"Sabo_10",-0.253,-18.12,0,"인생최패망자",-18.708,-41.289,0,"Slaris",-11.037,-61.033,0,"Ayu_Yua",23.676,-49.244,0,"ByeolBam",10.384,-62.496,0,"Metalu",50.954,-92.249,0,"Kr_Luna",3.601,-109.513,0,"Penguin_iDOL",-47.135,-97.708,0,0,0,0,0,0,"",0,0,0,0,547.646,550.052,,,0,0
6,1,1,2,0,1,0,2,1,1,0,5,1,255,10,562.465,"Pugeuk",R,26,85,138,0.492,-1.144,0.096,1.451,0.299,0.789,-36.488,22.218,2,0,-64.532,-195.945,3.987,0,0,1,6,3,R,"Oort__Cloud",160,80,0.2,2,48,563.517,255,84,113,55,23,150,114,-30,30.982,0.77,-0.097,-0.021,0,0.125,-0.078,-36.993,0,"Sabo_10",0.179,-18.116,0,"인생최패망자",-18.629,-43.297,109,"Slaris",-10.663,-62.629,0,"Ayu_Yua",23.586,-49.103,0,"ByeolBam",13.731,-61.897,89,"Metalu",51.04,-92.211,0,"Kr_Luna",3.61,-109.49,0,"Penguin_iDOL",-47.302,-94.85,0,562.857,-0.328,-20.199,567.068,8,"Penguin_iDOL",-33.626,-83.154,1,0,,567.851,569.025,,71,2
7,1,1,2,0,0,0,2,1,1,1,3,255,1,11,594.618,"Pugeuk",R,28,83,136,0.823,0.755,0.082,1.511,0.383,2.018,-36.353,17.244,0,0,-23.104,-87.374,3.151,0,0,0,7,0,R,"magimari",190,80,0.452,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158,-37.019,0,"Sabo_10",0.054,-18.251,0,"인생최패망자",-19.767,-41.523,0,"Slaris",-11.631,-63.867,0,"Ayu_Yua",19.682,-44.401,0,"ByeolBam",13.767,-61.651,0,"Metalu",38.599,-95.988,0,"Kr_Luna",-23.934,-114.405,0,"Penguin_iDOL",-48.101,-94.236,0,0,0,0,0,0,"",0,0,0,0,595.313,602.191,,,0,0
8,1,1,2,0,0,1,2,1,1,1,3,255,1,12,612.004,"Pugeuk",R,13,81,107,-3.285,-1.207,-0.248,1.244,-0.768,1.32,-36.276,19.579,1,0,-356.595,340.014,6.794,-0.833,-18.073,0,7,0,R,"magimari",190,80,0.452,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123,-36.839,0,"Sabo_10",-0.291,-18.138,0,"인생최패망자",-19.108,-41.8,0,"Slaris",-14.252,-62.155,0,"Ayu_Yua",20.177,-41.855,0,"ByeolBam",14.559,-61.871,0,"Metalu",47.214,-100.828,0,"Kr_Luna",-23.656,-112.041,0,"Penguin_iDOL",-48.032,-94.306,0,0,0,0,0,0,"",0,0,0,0,614.068,614.768,612.376,,0,0
9,1,1,2,0,1,1,2,1,1,1,3,255,1,13,647.2,"Pugeuk",R,27,78,129,0.736,-0.61,0.094,1.65,0.396,1.112,-36.499,22.082,0,0,-52.256,-117.542,-0.957,0,0,1,7,0,R,"magimari",190,80,0.452,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058,-37.288,0,"Sabo_10",0.197,-18.284,0,"인생최패망자",-18.882,-41.786,0,"Slaris",-13.527,-63.502,0,"Ayu_Yua",20.1,-42.461,0,"ByeolBam",15.812,-62.797,0,"Metalu",48.262,-103.166,0,"Kr_Luna",-23.685,-111.982,0,"Penguin_iDOL",-48.129,-94.276,0,0,0,0,0,0,"",0,0,0,0,647.902,651.644,649.713,,0,0
10,1,1,2,0,1,2,2,1,1,1,3,255,1,14,663.572,"Pugeuk",R,27,85,138,-0.217,1.57,-0.006,1.662,-0.027,2.506,-36.325,14.711,4,0,-50.443,-115.226,3.284,0,0,1,7,0,R,"magimari",190,80,0.452,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071,-37.075,0,"Sabo_10",0.195,-18.164,0,"인생최패망자",-19.301,-41.232,0,"Slaris",-13.929,-63.089,0,"Ayu_Yua",20.008,-41.596,0,"ByeolBam",14.263,-61.125,0,"Metalu",48.383,-103.302,0,"Kr_Luna",-23.707,-112.004,0,"Penguin_iDOL",-48.899,-93.91,0,0,0,0,0,0,"",0,0,0,0,664.291,666.518,,,0,0
11,1,0,2,0,0,0,0,0,0,0,255,255,255,0,801.581,"magimari",R,26,79,131,1.754,0.603,0.051,1.961,0.236,2.221,-36.658,23.794,2,0,97.665,-166.736,12.588,0,0,1,0,8,R,"Penguin_iDOL",180,85.452,0.399,3,54,802.691,204,125,111,73,39,150,88,51.051,-6.466,-0.77,0.006,0.024,0,0.31,0.104,-37.591,0,"mochi_2929",-0.081,-16.65,0,"encounter v",-21.143,-47.339,0,"Oort__Cloud",-13.026,-64.792,0,"coder_",24.035,-51.625,0,"하루（Haru）",10.843,-65.344,89,"소솨소솨",32.62,-87.384,0,"ke ro",-0.634,-112.801,0,"AI",-40.802,-90.552,0,807.213,8.765,-75.021,808.491,1,"Sabo_10",8.558,-73.729,0,0,,,,,160,1
12,1,0,2,0,0,0,1,0,0,0,255,255,255,1,831.38,"magimari",R,10,80,121,-0.431,-0.489,0.067,1.898,-0.189,1.76,-36.883,38.105,0,0,0,400,12.255,0,0,1,1,3,R,"Slaris",174.7,86.409,0.446,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053,-37.839,0,"mochi_2929",0.112,-16.743,120,"encounter v",-21.566,-48.274,0,"Oort__Cloud",-13.038,-64.737,0,"coder_",24.009,-52.58,0,"하루（Haru）",8.308,-66.081,0,"소솨소솨",35.577,-87.231,0,"ke ro",0.616,-106.627,0,"AI",-40.802,-90.552,0,0,0,0,0,0,"",0,0,0,0,831.791,,,,0,0
13,1,0,2,0,0,1,1,0,0,0,255,255,255,2,845.68,"magimari",R,26,89,140,-3.724,0.006,-0.26,1.798,-1.729,1.41,-36.648,9.781,1,0,91.765,-200,36.194,0,0,0,1,3,R,"Slaris",174.7,86.409,0.446,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114,-37.67,0,"mochi_2929",-0.176,-16.696,0,"encounter v",-21.132,-48.256,0,"Oort__Cloud",-13.055,-64.777,0,"coder_",23.665,-52.411,0,"하루（Haru）",9.605,-66.207,0,"소솨소솨",35.738,-90.909,0,"ke ro",0.618,-106.633,0,"AI",-40.802,-90.552,0,0,0,0,0,0,"",0,0,0,0,845.968,,,,0,0
