id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swKinDeg,swApproachDeg,swCorr,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,0,0,0,1,2,0,0,0,0,255,255,255,3,428.627,"눈꽃",R,6,68,109,0.456,-1.132,0.059,1.725,-0.681,1.016,-36.64,16.34,54,46,0,4,467.381,88.282,0,0,0,0,"=","=","=","=","=","=","","","",1,R,"うよすま",190,85.375,0.502,,54,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,431.286,0,,578,0,,,,,,,,,,,,,,,,,,,-0.22,-37.751,-0.067,-17.001,-21.879,-49.471,-17.012,-62.93,17.165,-47.78,10.293,-63.87,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
12,,1,0,0,0,0,0,1,0,0,0,255,255,255,4,451.146,"눈꽃",R,4,56,108,2.457,1.345,0.589,2.13,1.307,2.453,-36.64,34.969,100,0,0,1,-155.876,0,0,0,0,1,"=","=","=","=","=","=","","","",4,L,"わだ、、",190,85,0.497,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,-37.795,-0.029,-17.089,-21.566,-49.194,-17.157,-62.654,17.573,-47.037,13.297,-62.552,40.922,-90.67,0,-109.87,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
13,,1,0,0,0,1,0,1,0,0,0,255,255,255,5,462.196,"눈꽃",R,13,69,109,0.993,0.262,0.444,1.96,1.089,2.235,-36.64,21.696,56,44,0,2,-356.51,347.215,0,0,0,1,"=","=","=","=","=","=","","","",4,L,"わだ、、",190,85,0.497,3,44,W,Y,1,463.354,255,167,158,110,48,145,130,28.028,-0.324,0.203,1.171,-20.839,0.49,0,0.671,22.291,-47.706,-112.208,467.671,2.807,-134.344,468.337,7,3.011,0.351,-132.416,1,0,,469.147,473.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.264,3,,,,,0.049,-37.905,-0.035,-17.097,-22.141,-49.24,-16.713,-62.641,19.07,-47.935,13.285,-62.653,40.907,-90.657,0,-109.85,-40.807,-90.557,0.015,-37.197,,"소솨소솨",-0.086,-17.175,,"Sabo_10",-22.171,-49.257,,"SUGUN",-16.912,-62.769,84,"Pugeuk",19.111,-47.69,,"CoalCat",13.293,-62.456,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,478.392,0.156,-38.886,,,,,,,473.925,0.265,-61.193,,,,,,,,,,,,,,,,,,,,,,,,,477.413,-0.696,-54.457,,,,,,,,,,,,,,,,"",2,0,0,0,-2,0,"AI",473.948,,,40,""
14,,1,0,0,0,0,0,1,0,1,0,255,14,255,6,498.613,"눈꽃",R,26,94,140,-1.281,-0.454,0.061,1.793,-0.674,1.187,-36.64,9.314,47,53,0,0,95.839,-150.176,0,0,0,2,"=","=","=","=","=","=","","","",3,R,"ByeolBam",175.3,94,0.5,,44,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,511.663,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,-37.859,-0.029,-17.155,-21.904,-47.694,-13.903,-62.834,18.301,-47.096,5.764,-60.655,40.93,-90.677,0,-109.87,-40.83,-90.577,,,120,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,503.139,-0.312,-37.655,,,,,,,,,,,,,,,,,,,,,,,,,519.219,0.607,-41.309,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",501.372,,,0,""
15,,1,0,0,0,0,1,1,0,1,0,255,14,255,7,537.302,"눈꽃",R,26,96,140,-0.303,-0.795,0.188,1.746,0.226,1.125,-36.64,16.752,53,47,0,2,92.443,-175.972,0,0,0,2,"=","=","=","=","=","=","","","",3,R,"ByeolBam",175.3,94,0.5,5,44,W,Y,1,538.252,161,147,162,75,34,145,91,4.442,-14.354,0.112,0.779,-20.714,-0.66,0,0.255,68.15,486.226,-12.214,538.537,6.076,-48.263,539.497,5,8.104,0.057,-58.792,0,4,,543.912,,,,,,,,,,,541.566,,543.544,2,,147,4,,,,,,,,,,,,,,,,,,,-0.087,-37.823,-0.023,-17.144,-22.472,-47.42,-15.657,-62.199,18.328,-46.344,5.334,-60.651,40.915,-90.664,0,-109.86,-40.815,-90.564,0.348,-37.193,,"소솨소솨",-0.132,-17.218,,"Sabo_10",-22.313,-47.358,93,"SUGUN",-15.611,-61.996,,"Pugeuk",17.71,-46.49,,"CoalCat",5.388,-60.498,102,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,548.009,-0.737,-38.992,,,,542.971,-18.307,-40.757,,,,,,,540.454,7.978,-59.886,,,,,,,,,,,,,,,,547.077,-17.28,-40.303,,,,,,,541.526,4.884,-59.056,,,,,,,,,,"",2,-14.537,31.569,2.274,0,0,"CoalCat",541.543,,,52,""
16,,1,0,0,0,0,0,2,0,1,0,255,14,255,8,564.271,"눈꽃",R,26,86,139,1.23,1.251,0.255,2.02,0.451,2.15,-36.64,25.892,87,13,0,2,64.302,-168.536,0,0,0,3,"=","=","=","=","=","=","","","",5,R,"YukihiroD",174.3,80,0.398,5,43,W,Y,1,565.362,236,85,79,16,0,136,96,-21.273,39.512,0.228,1.319,-20.11,-0.05,0,0.575,-143.578,21.096,133.836,564.444,-1.763,-22.523,565.937,2,-17.896,0.617,-42.073,0,0,,,,,,,,,,,,,,,568.641,3,,147,0,,,,,,,,,,,568.058,2,,,,,,,-0.038,-37.703,-0.035,-17.15,-20.748,-46.46,-15.709,-63.277,16.742,-46.703,5.885,-61.19,40.922,-90.671,0,-109.86,-40.822,-90.571,0.05,-37.388,,"소솨소솨",-0.095,-17.167,,"Sabo_10",-20.674,-46.36,,"SUGUN",-15.689,-63.149,,"Pugeuk",16.485,-46.763,,"CoalCat",5.795,-61.098,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,566.964,-18.912,-43.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,39.435,50.732,11.491,0,0,"Sabo_10",,,,16,""
17,SIDE,1,0,0,0,0,0,2,0,1,0,255,14,255,,569.88,,,,,,,,,,,,,,,,,,,,,,,4,"=","=","=","=","=","=","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
18,,2,1,0,0,0,0,0,0,0,0,255,255,255,6,608.229,"Pring__",R,13,74,101,-0.346,-0.891,0.34,1.522,0.434,1.509,-36.241,35.079,0,100,0,2,-358.49,312.348,2.103,0,0,3,"소솨소솨","Pugeuk","CoalCat","SUGUN","Sabo_10","눈꽃","","","",3,R,"SUGUN",174.8,82,0.5,3,43,W,Y,1,609.587,255,217,92,118,68,145,126,-17.9,43.462,-0.017,0.762,-21.313,0.29,0,0.781,18.371,-136.68,-222.569,608.551,-2.101,-23.513,609.991,2,-19.998,0.39,-45.224,0,0,,,,,,,,,,,,,,,613.196,3,,147,0,,,,,,,,,,,612.565,2,,,,,,,-0.02,-37.16,-0.048,-17.284,-20.973,-47.781,-14.858,-63.708,19.836,-47.156,18.038,-60.104,40.93,-90.677,0,-109.87,-40.83,-90.577,-0.015,-37.141,,"うよすま",-0.085,-17.276,,"si_ho",-20.965,-47.793,69,"ByeolBam",-14.83,-63.764,,"わだ、、",18.496,-46.757,,"YukihiroD",18.038,-60.099,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,615.246,-0.857,-37.99,,,,611.053,-20.831,-45.778,,,,,,,,,,,,,,,,,,,,,,,,,614.044,-17.679,-39.916,,,,,,,,,,,,,,,,,,,"",2,0,0,0,-2,0,"si_ho",,,,48,""
19,,2,1,0,0,0,0,1,0,0,0,255,255,255,7,632.663,"Pring__",R,32,73,125,3.363,0.87,0.458,1.508,1.201,2.067,-36.241,51.751,0,100,0,1,196.682,-84.885,-7.653,0,0,4,"=","=","=","=","=","=","","","",2,L,"Sabo_10",185.3,87.575,0.449,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-37.148,-0.023,-17.019,-19.59,-46.973,-15.329,-63.698,20.68,-48.193,15.704,-60.878,40.922,-90.671,0,-109.86,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,637.777,0.089,-37.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
20,,2,1,0,0,1,0,1,0,0,0,255,255,255,8,650.475,"Pring__",R,32,82,133,0.506,0.386,0.172,1.391,-0.131,1.678,-36.241,29.339,28,72,0,0,250,-200,-0.65,0,0,4,"=","=","=","=","=","=","","","",2,L,"Sabo_10",185.3,87.575,0.449,,43,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103,-37.152,-0.061,-17.119,-19.173,-45.893,-12.727,-65.011,20.799,-47.769,16.292,-60.394,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,654.455,-0.076,-37.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
21,,2,1,0,0,1,1,1,0,0,0,255,255,255,9,668.02,"Pring__",R,32,82,133,-0.205,-0.502,0.106,1.453,-0.439,1.219,-36.241,17.964,0,100,0,0,250,-94.113,17.998,0,0,4,"=","=","=","=","=","=","","","",2,L,"Sabo_10",185.3,87.575,0.449,,43,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104,-37.057,-0.042,-17.191,-19.47,-46.138,-12.76,-65.082,21.122,-48.317,16.294,-60.376,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,672.35,0.101,-37.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,0,"",,,,0,""
22,,2,1,0,0,1,2,1,0,0,0,255,255,255,10,685.234,"Pring__",R,13,78,104,0.178,-0.752,0.436,1.571,0.732,1.627,-36.241,45.198,90,10,0,2,-350.909,335.029,-5.734,0,0,4,"=","=","=","=","=","=","","","",2,L,"Sabo_10",185.3,87.575,0.449,5,43,W,Y,1,686.208,171,119,139,144,84,145,99,26.472,32.247,0.082,0.833,-21.298,0.99,0,0.492,-147.52,89.737,70.933,689.644,-46.086,-91.297,689.911,8,-44.436,2.194,-88.909,0,0,,691.72,,,,,,,,,,,,,691.011,4,,456,0,,,,,,,,,,,,,,,,,,,-0.024,-37.041,-0.03,-17.135,-19.616,-46.45,-12.651,-65.111,21.269,-48.73,16.551,-60.14,40.915,-90.664,0,-109.85,-40.815,-90.564,-0.215,-36.912,,"うよすま",-0.019,-17.186,,"si_ho",-19.59,-46.452,,"ByeolBam",-12.651,-65.108,,"わだ、、",21.07,-48.2,,"YukihiroD",16.548,-60.131,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,696.199,-0.741,-38.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,55.399,6.094,24.682,0.475,0,"AI",,,,32,""
