id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass
150,,7,0,2,13,0,0,1,0,0,1,255,255,12,94,4434.801,"Yes_Man_",R,29,72,124,-1.495,0.162,0.454,1.63,-0.426,1.589,-36.737,17.135,0,100,0,2,-167.347,-119.387,57.108,0,0,2,1,R,"Slaris",190,85.69,0.452,3,79,W,Y,1,4435.654,255,163,152,124,53,145,130,20.98,43.23,-0.344,1.021,-19.469,0.65,0,0.373,226.979,-550.364,-74.696,4440.498,-70.743,-115.208,0,0,0,0,0,0,0,,4441.268,4445.832,4451.619,4457.017,,,,,,4446.003,,,4436.996,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.03,-37.305,0,"하랑님_",-0.208,-17.166,0,"Po_cari",-19.842,-43.248,0,"하루（Haru）",-13.827,-63.165,0,"ddil_ddil69",18.968,-44.492,0,"시즈카_Shizuka",4.902,-66.209,0,"_Gosomi",39.877,-105.958,0,"AI",0,-109.84,0,"HOGGYS 호기스",-44.982,-95.929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,"",4445.832,4451.619,4446.003,0
151,,7,0,2,15,0,0,1,0,0,0,255,255,255,95,4472.432,"Yes_Man_",R,6,48,95,4.269,-0.769,0.6,1.718,1,1.675,-36.737,36.736,0,100,0,4,369.216,242.799,6.197,0,0,3,3,L,"Amellaid",160,80,0.44,0,79,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.04,-37.987,0,"하랑님_",0.218,-17.161,0,"Po_cari",-20.062,-42.669,0,"하루（Haru）",-10.014,-65.138,0,"ddil_ddil69",19.549,-44.975,0,"시즈카_Shizuka",13.222,-61.904,0,"_Gosomi",51.879,-105.1,0,"AI",0,-109.84,0,"HOGGYS 호기스",-40.044,-97.996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
152,,7,0,2,15,0,1,1,0,0,0,255,255,255,96,4484.986,"Yes_Man_",R,10,52,99,0.286,-2.628,0.553,1.586,0.11,0.951,-36.737,30.583,35,65,0,4,0,400,3.552,0.038,-19.938,3,3,L,"Amellaid",160,80,0.44,0,79,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.042,-37.79,0,"하랑님_",0.07,-17.37,0,"Po_cari",-20.187,-42.587,0,"하루（Haru）",-10.029,-65.246,0,"ddil_ddil69",19.44,-44.866,0,"시즈카_Shizuka",12.329,-62.586,0,"_Gosomi",42.935,-95.543,0,"AI",0,-109.84,0,"HOGGYS 호기스",-42.384,-95.561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
153,,7,0,2,15,0,2,1,0,0,0,255,255,255,97,4505.129,"Yes_Man_",R,26,78,128,-1.029,1.117,0.433,1.749,-0.504,1.957,-36.737,29.719,0,100,0,2,27.573,-194.705,30.804,0,0,3,3,L,"Amellaid",160,80,0.44,3,79,W,Y,1,4505.993,231,252,0,38,31,29,41,-28.445,17.381,-0.231,1.09,-19.269,0.05,0,0.457,417.343,-355.805,243.367,4506.198,-0.778,-21.058,4508.298,0,-5.268,0.059,-34.54,0,0,,4510.894,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.062,-37.33,120,"하랑님_",0.016,-17.023,0,"Po_cari",-19.875,-42.524,85,"하루（Haru）",-11.133,-64.957,0,"ddil_ddil69",17.284,-42.761,0,"시즈카_Shizuka",12.977,-62.077,0,"_Gosomi",43.056,-95.541,0,"AI",0,-109.84,0,"HOGGYS 호기스",-41.312,-95.886,0,4508.31,-4.391,-34.985,,,,4509.721,-18.389,-39.128,,,,,,,,,,,,,,,,,,,4509.095,-7.789,-35.623,,,,4513.625,-17.212,-39.569,,,,,,,,,,,,,,,,,,,2,0,"Yes_Man_",,,,48
154,,7,0,2,15,0,0,2,0,0,0,255,255,255,98,4534.695,"Yes_Man_",R,6,45,95,-0.21,1.024,0.262,1.839,-0.865,2.199,-36.737,24.378,0,100,0,0,336.234,0,0.876,0,0,4,5,L,"Pugeuk",170.4,85.842,0.349,0,79,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.059,-37.845,0,"하랑님_",0.022,-17.252,0,"Po_cari",-20.355,-43.046,0,"하루（Haru）",-10.453,-65.578,0,"ddil_ddil69",18.839,-44.094,0,"시즈카_Shizuka",10.59,-62.481,0,"_Gosomi",44.899,-99.501,0,"AI",0,-109.84,0,"HOGGYS 호기스",-40.696,-99.95,0,4539.456,-0.356,-37.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
155,,7,0,2,15,0,1,2,0,0,0,255,255,255,99,4547.272,"Yes_Man_",R,26,80,130,-0.67,-0.07,0.462,1.631,-0.516,1.358,-36.737,29.692,0,100,0,0,139.519,-186.095,22.931,0,0,4,5,L,"Pugeuk",170.4,85.842,0.349,0,79,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.034,-38.007,0,"하랑님_",-0.096,-17.174,0,"Po_cari",-20.759,-42.948,0,"하루（Haru）",-10.711,-65.581,0,"ddil_ddil69",18.797,-44.115,0,"시즈카_Shizuka",10.619,-62.307,0,"_Gosomi",46.533,-100.032,0,"AI",0,-109.84,0,"HOGGYS 호기스",-40.612,-100.003,0,4553.304,0.099,-37.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
156,,7,0,2,15,0,2,2,0,0,0,255,255,255,100,4566.328,"Yes_Man_",R,0,55,111,-1.252,0.923,0.391,1.833,-0.558,2.124,-36.737,63.652,0,100,0,2,-0.097,0,-0.136,0,0,4,5,L,"Pugeuk",170.4,85.842,0.349,3,79,W,Y,1,4567.395,255,54,105,61,21,145,88,103.244,29.558,-0.176,1.494,-20.683,-0.6,0,0.619,433.713,56.798,-410.691,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.098,-37.23,0,"하랑님_",0.166,-17.427,0,"Po_cari",-21.136,-43.027,0,"하루（Haru）",-10.726,-65.576,0,"ddil_ddil69",18.715,-44.05,0,"시즈카_Shizuka",10.627,-62.328,0,"_Gosomi",46.705,-99.983,0,"AI",0,-109.84,0,"HOGGYS 호기스",-40.563,-99.945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0
157,,7,0,2,15,0,2,2,0,0,0,255,255,255,101,4584.301,"Yes_Man_",R,32,84,137,0.638,-0.446,0.541,1.528,-0.025,1.214,-36.737,35.81,0,100,0,0,201.902,-134.776,18.735,0,0,4,5,L,"Pugeuk",170.4,85.842,0.349,0,78,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.332,-38.245,0,"하랑님_",-0.158,-17.292,0,"Po_cari",-19.499,-41.523,0,"하루（Haru）",-10.718,-65.47,0,"ddil_ddil69",18.848,-44.092,0,"시즈카_Shizuka",11.033,-62.652,0,"_Gosomi",49.465,-101.877,0,"AI",0,-109.84,0,"HOGGYS 호기스",-41.983,-99.929,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
158,,8,1,2,15,0,0,0,0,0,0,255,255,255,55,4663.431,"ʚEveɞ",R,26,80,131,0.7,1.238,0.305,2.356,0.233,2.179,-36.439,51.685,83,12,5,1,43.183,-200,10.962,0,0,4,2,R,"Po_cari",190,90,0.4,0,78,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.016,-37.024,0,"Slaris",-0.021,-17.216,0,"소솨소솨",-18.967,-46.825,0,"Amellaid",-11.365,-63.289,0,"Yaksok~",19.715,-48.898,0,"Pugeuk",12.122,-64.183,0,"「론구」",35.322,-93.045,0,"AI",0,-109.84,0,"눈꽃",-39.451,-86.775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
159,,8,1,2,15,1,0,0,0,0,0,255,255,255,56,4673.84,"ʚEveɞ",R,10,78,118,1.131,0.063,0.304,2.22,0.483,2.093,-36.439,47.961,77,19,4,2,0,400,1.716,0,0,4,2,R,"Po_cari",190,90,0.4,3,78,W,Y,1,4675.043,235,113,126,86,25,145,92,62.636,37.585,0.207,0.985,-20.014,-0.75,0,0.576,63.739,-580.075,-139.465,4681.076,-25.2,-67.811,4681.375,3,-24.816,2.401,-66.777,0,0,,4683.51,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.171,-36.576,0,"Slaris",-0.053,-17.326,0,"소솨소솨",-18.921,-46.798,100,"Amellaid",-11.35,-63.136,0,"Yaksok~",19.996,-49.145,0,"Pugeuk",11.553,-65.115,0,"「론구」",35.307,-93.056,0,"AI",0,-109.84,0,"눈꽃",-39.457,-86.763,0,4685.078,-0.365,-38.245,,,,4681.295,-24.837,-66.693,4681.303,-25.138,-67.55,,,,,,,,,,,,,,,,,,,,,,4683.453,-20.815,-65.595,,,,,,,,,,,,,,,,,,,1,0,"Amellaid",,,,74
160,,8,1,2,15,0,0,1,0,0,0,255,255,255,57,4701.626,"ʚEveɞ",R,26,83,134,-1.139,0.13,0.14,2.147,-0.432,1.485,-36.439,32.612,84,14,2,2,1.857,-184.252,11.57,0,0,5,0,R,"Yes_Man_",190,85.251,0.499,3,78,W,Y,1,4702.79,177,99,64,75,13,138,119,1.897,5.587,-0.308,1.098,-20.328,0.17,0,0.688,189.594,459.067,-336.618,4703.931,-4.824,-55.125,4707.731,7,-12.377,0.056,-117.293,1,0,,4708.653,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.192,-36.605,0,"Slaris",-0.025,-17.252,0,"소솨소솨",-19.43,-48.973,0,"Amellaid",-13.559,-63.158,0,"Yaksok~",18.86,-48.036,0,"Pugeuk",10.166,-63.417,85,"「론구」",37.523,-94.961,0,"AI",0,-109.84,0,"눈꽃",-40.691,-94.777,0,4716.902,-0.234,-41.375,,,,,,,,,,,,,4712.045,0.08,-60.273,,,,,,,,,,,,,,,,,,,,,,,,,4715.945,-6.648,-56.299,,,,,,,,,,2,0,"AI",,,,80
161,,8,1,2,15,0,0,1,1,0,0,0,255,255,58,4735.963,"ʚEveɞ",R,6,70,110,0.848,1.215,0.058,2.359,-0.533,2.359,-36.439,35.801,91,9,0,1,500,0,18.616,1.226,-9.322,6,1,R,"하랑님_",190,84.268,0.217,0,78,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.062,-37.039,0,"Slaris",0,-17.242,0,"소솨소솨",-20.159,-41.782,0,"Amellaid",-11.356,-59.071,0,"Yaksok~",16.412,-47.909,0,"Pugeuk",7.482,-63.105,0,"「론구」",35.539,-93.317,0,"AI",0,-109.84,0,"눈꽃",-36.612,-87.437,0,4741.141,-0.106,-37.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
162,,8,1,2,15,1,0,1,1,0,0,0,255,255,59,4753.931,"ʚEveɞ",R,26,84,137,0.936,0.509,0.248,2.125,0.407,1.736,-36.439,46.3,85,14,2,0,-4.719,-200,2.542,0,0,6,1,R,"하랑님_",190,84.268,0.217,0,78,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.049,-37.031,0,"Slaris",-0.019,-17.198,0,"소솨소솨",-19.837,-41.821,0,"Amellaid",-11.372,-57.406,0,"Yaksok~",18.046,-46.229,0,"Pugeuk",6.849,-63.404,0,"「론구」",35.731,-93.246,0,"AI",0,-109.84,0,"눈꽃",-38.637,-87.123,0,4758.903,-0.394,-37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
163,,8,1,2,15,1,1,1,1,0,0,0,255,255,60,4769.831,"ʚEveɞ",R,26,77,128,-0.991,0.836,0.159,2.213,-0.261,1.925,-36.439,38.162,83,17,0,2,-119.748,-200,24.641,0,0,6,1,R,"하랑님_",190,84.268,0.217,3,78,W,Y,1,4771.113,255,165,194,124,32,145,87,25.38,32.501,-0.245,1.193,-18.603,1,0,0.45,214.789,-559.701,24.519,0,0,0,4775.241,8,-29.91,2.179,-78.263,0,0,,,,,,,,,,,,4772.219,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.142,-37.147,0,"Slaris",-0.037,-17.25,0,"소솨소솨",-19.026,-43.193,0,"Amellaid",-11.369,-57.281,0,"Yaksok~",17.177,-47.932,0,"Pugeuk",8.177,-64.125,0,"「론구」",35.691,-93.235,0,"AI",0,-109.84,0,"눈꽃",-38.874,-86.803,130,,,,,,,4777.347,-19.458,-40.42,,,,,,,,,,,,,,,,4775.434,-30.252,-78.737,,,,,,,,,,,,,,,,,,,,,,,,,4775.964,-30.288,-76.468,1,0,"눈꽃",,,,130
164,END,8,0,2,15,0,0,0,0,0,0,255,255,255,,4807.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
