id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,3,1,4,3,1,1,0,0,0,0,255,255,255,38,1781.431,"하루（Haru）",R,4,52,106,-2.738,-0.675,-0.018,1.759,-0.85,1.23,-36.509,4,0,-178.24,0,9.746,0,0,1,0,5,R,"muyang_",170.3,80,0.448,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.524,-37.326,0,"siesta_aves",-0.508,-16.871,0,"소솨소솨",-19.592,-40.396,0,"ke ro",-10.558,-61.254,0,"즉석카레",20.536,-48.346,0,"눈꽃",13.049,-64.985,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,3,1,4,3,1,2,0,0,0,0,255,255,255,39,1799.586,"하루（Haru）",R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,R,"muyang_",170.3,80,0.448,2,33,1800.628,20,8,10,13,14,5,37,91.509,88.438,-0.82,-0.019,-0.005,0.952,0.529,-0.132,-36.802,0,"siesta_aves",-0.041,-16.652,0,"소솨소솨",-18.884,-44.888,0,"ke ro",-10.505,-61.291,0,"즉석카레",20.649,-48.56,0,"눈꽃",11.863,-64.468,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1801.336,0.083,-20.64,1811.114,4,"즉석카레",0.09,-37.294,0,0,0,0,0,0,0,3
13,3,1,4,3,0,0,1,0,0,0,255,255,255,40,1828.369,"하루（Haru）",R,3,55,103,-2.516,0.282,0.183,1.847,-0.29,1.79,-36.588,2,0,-403.506,0,8.748,0,0,1,1,2,L,"Sabo_10",185,90,0.599,3,81,1829.52,167,89,91,99,41,150,89,39.37,16.341,-0.8,0.057,-0.055,0,0.448,-0.287,-36.728,0,"siesta_aves",-0.163,-16.539,0,"소솨소솨",-19.177,-44.728,0,"ke ro",-7.214,-61.598,0,"즉석카레",21.561,-48.97,0,"눈꽃",13.23,-64.455,107,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1834.402,-18.047,-86.186,1838.569,5,"눈꽃",-1.019,-60.709,1,0,0,0,0,0,0,2
14,3,1,4,3,0,0,1,1,0,0,2,255,255,41,1858.242,"하루（Haru）",R,34,77,128,-1.078,-0.107,0.097,1.998,-0.597,1.442,-36.683,0,0,81.021,-78.452,8.73,0,0,0,2,3,R,"ゆっち一",180.2,86.105,0.417,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.801,-42.526,120,"siesta_aves",-0.281,-16.546,0,"소솨소솨",-19.607,-41.244,0,"ke ro",-11.085,-61.953,0,"즉석카레",20.787,-47.586,0,"눈꽃",-0.26,-58.952,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,3,1,4,3,0,1,1,1,0,0,2,255,255,42,1919.331,"하루（Haru）",R,3,56,105,-2.435,-1.067,-0.055,1.698,-0.349,0.976,-36.467,2,0,-373.929,0,20.434,0,0,1,2,3,R,"ゆっち一",180.2,86.105,0.417,3,73,1920.512,221,165,87,80,59,150,101,-12.178,0.5,0.93,-0.057,-0.105,0,0.498,-0.555,-36.651,0,"siesta_aves",-0.125,-16.621,0,"소솨소솨",-20.117,-43.309,0,"ke ro",-11.498,-61.219,0,"즉석카레",20.851,-48.393,0,"눈꽃",6.371,-61.975,101,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1920.536,-0.723,-23.079,1922.291,5,"눈꽃",-1.001,-59.818,0,0,0,0,0,0,0,2
16,3,0,4,3,0,0,0,0,0,0,255,255,255,21,1955.054,"_Chun",L,27,79,130,-0.097,1.217,-0.042,1.916,0.078,2.227,-36.713,4,0,-90.315,-147.573,-3.749,0,0,1,5,1,R,"siesta_aves",190,97.45,0.345,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,-37.46,0,"ByeolBam",-0.031,-16.982,0,"Sabo_10",-22.943,-49.497,0,"ゆっち一",-13.331,-63.965,0,"alcohol500",22.509,-48.737,0,"muyang_",14.563,-63.841,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
17,3,0,4,3,0,1,0,0,0,0,255,255,255,22,1969.075,"_Chun",L,6,81,120,0.539,0.288,0.274,1.729,1.053,1.822,-36.657,2,0,-499.09,30.148,-15.524,0,0,1,5,1,R,"siesta_aves",190,97.45,0.345,3,83,1970.236,225,61,127,92,11,150,129,27.805,15.432,0.65,0.092,-0.022,0,0.277,0.183,-36.903,0,"ByeolBam",0.083,-16.979,0,"Sabo_10",-22.032,-49.943,0,"ゆっち一",-14.047,-64.305,0,"alcohol500",22.067,-48.38,0,"muyang_",15.183,-63.174,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,1976.369,-27.339,-138.567,0,0,"",0,0,0,0,0,0,0,0,0,4
18,3,0,4,4,0,0,0,0,0,0,255,255,255,23,2006.641,"_Chun",L,10,79,119,1.005,-0.099,0.048,1.829,0.431,2.019,-36.662,0,0,2.919,400,-4.428,0,0,0,0,0,R,"하루（Haru）",190,80,0.549,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117,-37.707,0,"ByeolBam",0.046,-17.054,0,"Sabo_10",-22.057,-47.602,0,"ゆっち一",-13.743,-63.79,0,"alcohol500",21.756,-47.343,0,"muyang_",14.081,-63.565,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
19,3,0,4,4,0,1,0,0,0,0,255,255,255,24,2019.441,"_Chun",L,29,75,127,1.68,0.968,0.112,1.901,0.455,2.088,-36.744,2,0,174.4,-125.135,-14.313,0,0,1,0,0,R,"하루（Haru）",190,80,0.549,3,83,2020.535,212,118,164,91,56,150,100,42.476,-33.035,-0.35,-0.063,0,0.048,0.371,0.139,-37.017,0,"ByeolBam",0.063,-17.187,0,"Sabo_10",-22.205,-48.957,0,"ゆっち一",-13.943,-63.714,0,"alcohol500",21.989,-47.372,0,"muyang_",14.276,-63.378,0,"AI",40.903,-90.652,0,"AI",0,-109.843,0,"AI",-40.803,-90.552,0,2030.547,2.969,-42.103,2041.303,-1,"keromk2",0.31,-37.814,0,0,0,0,0,0,0,1
20,3,0,4,4,0,0,1,0,0,0,255,255,255,25,2044.362,"_Chun",L,30,87,140,0.638,0.032,0.023,1.605,0.109,1.487,-36.499,2,0,147.703,-134.192,-21.03,0,0,1,1,3,R,"ke ro",166.9,83.267,0.345,2,82,2045.334,122,74,55,65,30,137,88,60.882,-6.45,-0.27,-0.043,-0.064,0,0.226,-0.118,-36.89,0,"ByeolBam",-0.048,-17.044,0,"Sabo_10",-22.76,-49.344,0,"ゆっち一",-14.464,-63.456,0,"alcohol500",23.556,-47.411,0,"muyang_",15.039,-63.059,103,"AI",40.902,-90.652,0,"AI",0,-109.843,0,"AI",-40.802,-90.552,0,2050.947,4.287,-71.461,2051.18,5,"muyang_",4.201,-70.326,0,0,0,0,0,0,0,1
21,3,0,4,4,0,0,2,0,0,0,255,255,255,26,2070.631,"_Chun",L,11,67,102,0.596,0.47,0.083,1.902,0.257,2.228,-36.667,2,0,0,243.368,-3.49,0,0,1,2,4,R,"즉석카레",180.1,92.912,0.398,2,82,2071.584,170,121,113,136,81,150,105,-17.53,-16.812,0.92,-0.07,-0.007,0.048,0.155,0.559,-36.942,0,"ByeolBam",-0.007,-17.101,0,"Sabo_10",-21.928,-48.72,0,"ゆっち一",-13.946,-63.862,0,"alcohol500",21.989,-48.808,0,"muyang_",14.319,-63.525,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,2071.669,1.205,-25.36,2073.436,5,"muyang_",11.118,-58.258,0,0,0,0,0,0,0,2
22,4,1,4,4,0,0,0,0,0,0,255,255,255,43,2111.188,"하루（Haru）",R,10,7,63,-1.576,-0.265,-0.133,1.874,-0.682,1.79,-36.572,1,0,0,400,-12.779,0,0,0,3,4,L,"alcohol500",173.2,84,0.346,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153,-37.107,0,"siesta_aves",-0.245,-16.826,0,"소솨소솨",-19.371,-43.216,0,"ke ro",-8.98,-64.853,0,"즉석카레",22.805,-50.906,0,"눈꽃",12.997,-65.007,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
23,4,1,4,4,1,0,0,0,0,0,255,255,255,44,2126.606,"하루（Haru）",R,27,60,117,0.265,1.482,0.01,2.023,0.046,2.281,-36.529,1,0,40.904,-142.948,25.453,0,0,0,3,4,L,"alcohol500",173.2,84,0.346,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,-37.309,0,"siesta_aves",-0.044,-16.416,0,"소솨소솨",-19.152,-42.92,0,"ke ro",-8.537,-64.339,0,"즉석카레",22.836,-50.881,0,"눈꽃",12.991,-64.524,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
24,4,1,4,4,2,0,0,0,0,0,255,255,255,45,2140.943,"하루（Haru）",R,33,68,122,1.215,0.042,0.068,1.797,0.317,1.48,-36.546,0,0,130.817,-123.372,20.241,0,0,0,3,4,L,"alcohol500",173.2,84,0.346,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,-36.924,0,"siesta_aves",0.085,-16.538,0,"소솨소솨",-19.32,-41.652,0,"ke ro",-8.468,-64.358,0,"즉석카레",22.494,-50.561,0,"눈꽃",13.362,-64.768,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
25,4,1,4,4,2,1,0,0,0,0,255,255,255,46,2154.977,"하루（Haru）",R,38,14,76,1.323,-0.808,0.191,1.653,0.579,1.165,-36.525,0,0,-3.078,-4.917,-4.731,0,0,0,3,4,L,"alcohol500",173.2,84,0.346,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.079,0,"siesta_aves",-0.087,-16.47,0,"소솨소솨",-19.274,-42.582,0,"ke ro",-8.554,-64.413,0,"즉석카레",22.695,-50.343,0,"눈꽃",12.963,-64.689,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
26,4,1,4,4,2,2,0,0,0,0,255,255,255,47,2168.644,"하루（Haru）",R,3,68,113,-0.215,0.181,0.13,1.86,0.606,1.704,-36.535,2,0,-397.372,0,12.762,0,0,1,3,4,L,"alcohol500",173.2,84,0.346,3,82,2169.845,255,86,82,80,39,150,99,23.321,-5.779,-0.09,0.029,-0.082,0,0.202,-0.334,-36.8,0,"siesta_aves",-0.07,-16.452,0,"소솨소솨",-19.054,-43.225,0,"ke ro",-8.499,-64.348,0,"즉석카레",22.708,-50.506,0,"눈꽃",12.898,-64.541,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,2174.191,-6.654,-103.631,2179.025,-1,"keromk2",-0.073,-59.588,0,0,0,0,0,0,0,1
27,4,1,4,4,0,0,1,0,0,0,255,255,255,48,2197.323,"하루（Haru）",R,26,83,135,-0.223,0.888,-0.05,1.949,-0.234,1.988,-36.448,2,0,106.736,-200,22.068,0,0,1,4,0,L,"_Chun",190,80,0.445,3,82,2198.265,218,140,124,56,42,150,107,90.312,88.829,-0.01,0.032,-0.033,0,0.265,-0.558,-36.562,0,"siesta_aves",-0.052,-16.599,0,"소솨소솨",-19.561,-43.855,0,"ke ro",-6.899,-65.497,0,"즉석카레",20.789,-49.733,0,"눈꽃",12.954,-64.561,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
28,4,1,4,4,0,1,1,0,0,0,255,255,255,49,2216.2,"하루（Haru）",R,27,65,121,9.203,0.693,-0.038,1.88,-0.175,1.763,-36.562,2,0,71.488,-118.642,15.374,0,0,1,4,0,L,"_Chun",190,80,0.445,3,82,2217.22,235,68,89,46,23,150,130,6.274,-29.311,0.33,0.019,-0.029,0,0.246,-0.53,-36.665,0,"siesta_aves",-0.065,-16.501,0,"소솨소솨",-18.787,-44.336,0,"ke ro",-6.537,-64.801,0,"즉석카레",22.389,-50.289,79,"눈꽃",13.401,-64.296,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,2218.358,4,"즉석카레",19.653,-50.316,0,0,0,0,0,0,0,1
29,4,1,4,4,0,0,2,0,0,0,255,255,255,50,2238.904,"하루（Haru）",R,1,28,93,-1.951,-1.096,0.039,1.802,-0.145,1.616,-36.74,4,0,0,0,3.747,-0.384,-17.279,1,5,1,R,"ByeolBam",179.8,95,0.5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154,-37.662,0,"siesta_aves",-0.356,-16.37,0,"소솨소솨",-19.54,-44.347,0,"ke ro",-8.654,-62.362,0,"즉석카레",21.741,-49.914,0,"눈꽃",12.968,-64.64,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
30,4,1,4,4,0,1,2,0,0,0,255,255,255,51,2252.91,"하루（Haru）",R,1,29,94,2.097,-1.006,0.025,1.819,0.117,1.562,-36.548,1,0,0,0,-4.287,0.423,-17.456,0,5,1,R,"ByeolBam",179.8,95,0.5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.148,0,"siesta_aves",0.162,-16.455,0,"소솨소솨",-19.38,-44.118,0,"ke ro",-8.642,-62.341,0,"즉석카레",21.045,-50.779,0,"눈꽃",12.97,-64.628,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
31,4,1,4,4,0,2,2,0,0,0,255,255,255,52,2268.006,"하루（Haru）",R,10,45,96,0.071,-0.483,0.007,1.941,0.031,1.98,-36.69,2,0,0,400,-1.779,0,0,1,5,1,R,"ByeolBam",179.8,95,0.5,6,81,2269.104,255,255,255,255,255,150,129,-30,0,0.41,-0.029,-0.02,0,0.686,-0.575,-36.888,0,"siesta_aves",-0.05,-16.346,0,"소솨소솨",-19.25,-43.817,0,"ke ro",-8.557,-61.82,0,"즉석카레",21.446,-50.432,75,"눈꽃",12.906,-64.498,107,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,2272.336,-0.147,-98.863,2275.569,5,"눈꽃",-0.013,-61.594,1,0,0,0,0,0,0,2
32,4,1,4,4,0,0,2,1,0,0,1,255,255,53,2326.289,"하루（Haru）",R,33,78,129,3.095,0.806,0.219,1.951,1.017,2.033,-36.642,3,0,129.922,-112.625,13.038,-0.07,-20.301,0,0,5,R,"muyang_",170.3,80,0.448,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284,-38.8,0,"siesta_aves",0.104,-16.642,0,"소솨소솨",-18.434,-41.804,0,"ke ro",-9.04,-58.17,0,"즉석카레",20.703,-49.229,0,"눈꽃",3.649,-59.92,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6
33,4,1,4,4,2,0,1,1,0,0,1,255,255,54,2348.147,"하루（Haru）",R,27,94,140,-1.165,0.255,-0.128,1.836,-0.595,1.617,-36.248,0,0,71.82,-126.807,15.282,0,0,0,0,5,R,"muyang_",170.3,80,0.448,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.996,-39.136,0,"siesta_aves",-0.26,-16.834,0,"소솨소솨",-18.871,-40.909,0,"ke ro",-7.409,-61.274,0,"즉석카레",21.444,-48.939,0,"눈꽃",3.426,-59.932,107,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
34,4,1,4,4,2,1,1,0,1,0,255,1,255,55,2370.423,"하루（Haru）",R,1,34,97,-1.061,-1.008,-0.039,1.826,-0.303,1.722,-36.565,0,0,0,0,-2.161,-0.027,-16.61,0,0,5,R,"muyang_",170.3,80,0.448,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.839,-39.026,0,"siesta_aves",-0.142,-16.731,0,"소솨소솨",-18.654,-43.579,0,"ke ro",-10.308,-61.135,0,"즉석카레",20.712,-46.857,0,"눈꽃",-0.086,-59.231,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
35,4,1,4,4,2,2,1,0,1,0,255,1,255,56,2386.07,"하루（Haru）",R,0,50,109,-0.777,0.793,-0.075,1.951,-0.349,2.034,-36.569,2,0,7.278,0,4.367,0,0,1,0,5,R,"muyang_",170.3,80,0.448,2,81,2387.199,232,255,66,90,58,144,110,27.801,48.211,0.16,-0.055,0.01,0,0.457,-0.639,-37.095,0,"siesta_aves",-0.065,-16.534,0,"소솨소솨",-18.783,-44.177,0,"ke ro",-10.192,-61.005,0,"즉석카레",20.035,-47.245,0,"눈꽃",4.891,-60.839,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,2392.036,-81.318,-83.517,0,0,"",0,0,0,0,0,0,0,0,0,3
36,4,1,4,4,2,2,1,0,1,0,255,1,255,57,2412.436,"하루（Haru）",R,28,92,140,-0.155,0.218,-0.03,1.837,-0.141,1.621,-36.398,2,0,56.468,-98.46,9.931,0,0,1,0,5,R,"muyang_",170.3,80,0.448,2,33,2413.463,255,72,123,116,61,150,83,30.086,7.189,-0.84,-0.045,-0.073,0,0.264,-0.371,-37.028,0,"siesta_aves",-0.102,-16.47,0,"소솨소솨",-19.341,-43.427,0,"ke ro",-11.08,-60.041,0,"즉석카레",21.836,-49.042,0,"눈꽃",6.87,-60.526,88,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,2417.958,-0.3,-87.985,2420.925,5,"눈꽃",-0.13,-71.642,1,0,0,0,0,0,0,2
