id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,SIDE,1,1,0,0,0,0,2,0,0,1,255,255,3,,439.479,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,"",,712.657,,0,""
12,,1,0,0,0,1,0,0,0,0,0,255,255,255,0,773.805,"Ainy4／あいにゃ",R,27,82,133,-0.755,0.304,0.209,1.823,0.03,1.906,-36.896,24.711,50,50,0,2,81.998,-121.335,-4.869,0,0,0,4,L,"펜케이크",190,95.157,0.45,3,76,W,Y,1,774.928,151,72,110,67,11,145,117,28.769,-39.505,0.266,1.366,-19.724,0.17,0,0.603,311.917,-486.599,-161.024,779.473,74.305,-89.56,781.295,6,69.201,0.055,-86.983,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109,-37.99,0.344,-17.07,-19.671,-47.328,-12.206,-59.308,19.876,-44.727,13.874,-57.897,40.9,-90.65,0,-109.84,-40.8,-90.55,-0.044,-37.498,,"Yes_Man_",0.154,-17.168,,"MODECO",-19.071,-46.959,,"ddil_ddil69",-12.19,-59.151,,"소솨소솨",19.605,-44.946,,"TaeGeuk_",14.749,-60.042,,"AI",40.904,-90.653,,"AI",0,-109.844,,"AI",-40.804,-90.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"AI",,,,0,""
13,,1,0,0,0,1,1,0,0,0,0,255,255,255,1,797.192,"Ainy4／あいにゃ",R,14,77,103,2.121,-0.186,0.202,1.91,0.239,2.033,-36.896,31.095,85,15,0,2,324.254,360.67,5.937,0,0,0,4,L,"펜케이크",190,95.157,0.45,3,76,W,Y,1,798.375,253,70,145,77,40,145,117,2.546,-31.79,0.522,1.032,-21.142,0.86,0,0.806,287.831,382.882,-361.324,799.182,16.566,-48.589,799.59,4,15.802,0.216,-47.212,0,0,,803.769,,,,,,,,,,,,,802.908,0,,147,16,,,,,,,,,,,802.82,2,,,,,,,0.011,-38.228,0.336,-17.095,-19.085,-46.115,-13.666,-63.907,20.899,-45.276,17.147,-59.926,40.9,-90.65,0,-109.84,-40.8,-90.55,0.028,-37.845,,"Yes_Man_",0.143,-17.17,,"MODECO",-19.208,-45.907,79,"ddil_ddil69",-13.718,-64.293,,"소솨소솨",20.28,-44.71,106,"TaeGeuk_",16.229,-59.899,,"AI",40.904,-90.654,,"AI",0,-109.844,,"AI",-40.804,-90.554,,807.009,-0.978,-38.463,,,,802.34,-17.905,-39.752,,,,799.761,17.058,-47.675,,,,,,,,,,,,,,,,,,,805.961,-17.654,-39.386,,,,800.882,13.242,-44.953,,,,,,,,,,,,,0,0,"소솨소솨",,,,56,""
14,,1,0,0,0,0,0,1,0,0,0,255,255,255,2,824.228,"Ainy4／あいにゃ",R,14,77,103,-0.163,-1.168,0.013,1.614,-0.589,1.37,-36.896,7.54,60,40,0,2,295.662,387.683,23.449,0,0,1,1,R,"NABIMan",190,82.87,0.48,3,29,W,Y,1,825.258,255,188,28,111,114,120,102,91.732,87.188,-0.098,0.256,-21.748,0.07,0,0.098,538.825,-263.594,-13.639,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,-38.149,0.192,-17.046,-20.884,-45.626,-13.094,-63.235,20.912,-47.285,15.493,-59.677,40.9,-90.65,0,-109.84,-40.8,-90.55,0.003,-37.424,,"Yes_Man_",0.086,-17.113,,"MODECO",-20.853,-45.552,,"ddil_ddil69",-13.146,-63.056,,"소솨소솨",19.885,-46.334,,"TaeGeuk_",14.481,-61.416,,"AI",40.904,-90.653,,"AI",0,-109.844,,"AI",-40.804,-90.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
15,,1,0,0,0,0,1,1,0,0,0,255,255,255,3,844.661,"Ainy4／あいにゃ",R,26,70,122,11.871,-2.529,0.514,1.984,5.284,-2.558,-36.896,52.107,90,10,0,1,-134.499,-195.834,3.509,1.543,-26.888,1,1,R,"NABIMan",190,82.87,0.48,,29,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005,-38.116,0.187,-17.089,-21.03,-45.697,-14.004,-63.375,19.87,-47.06,16.287,-61.802,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
16,,1,0,0,0,1,1,1,0,0,0,255,255,255,4,862.86,"Ainy4／あいにゃ",R,27,89,140,-0.007,0.033,0.175,1.699,-0.133,1.505,-36.896,19.745,89,11,0,0,88.345,-136.36,1.117,0,0,1,1,R,"NABIMan",190,82.87,0.48,,29,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-38.198,0.172,-17.252,-21.068,-45.75,-13.995,-63.358,20.533,-46.693,15.005,-61.299,40.9,-90.65,0,-109.84,-40.8,-90.55,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
17,,1,0,0,0,1,2,1,0,0,0,255,255,255,5,880.662,"Ainy4／あいにゃ",R,3,72,99,0.191,0.041,0.508,1.786,1.048,1.652,-36.896,51.632,88,12,0,2,-444.313,0,-7.638,0,0,1,1,R,"NABIMan",190,82.87,0.48,3,29,W,Y,1,881.7,193,115,64,124,115,139,94,91.542,-59.076,0.125,1.156,-21.697,0.95,0,0.219,-278.816,335.097,412.276,888.257,-10.455,-21.888,888.448,1,-10.321,3.415,-21.96,0,0,,,,,,,,,,,,,,,888.668,1,,450,0,,,,,,,,,,,,,,,,,,,-0.02,-37.984,0.19,-17.238,-20.855,-45.647,-14.15,-63.752,19.83,-46.045,16.582,-61.871,40.9,-90.65,0,-109.84,-40.8,-90.55,0.167,-37.772,,"Yes_Man_",0.161,-17.363,102,"MODECO",-20.727,-45.58,,"ddil_ddil69",-14.123,-63.543,,"소솨소솨",19.746,-46,,"TaeGeuk_",16.247,-62.151,,"AI",40.903,-90.653,,"AI",0,-109.844,,"AI",-40.803,-90.553,,899.228,-0.621,-38.342,888.676,-10.253,-22.069,,,,,,,,,,,,,,,,,,,,,,,,,898.273,-0.177,-18.719,,,,,,,,,,,,,,,,,,,,,,1,0,"Yes_Man_",,,,36,""
18,,1,0,0,0,0,0,2,0,0,0,255,255,255,6,911.286,"Ainy4／あいにゃ",R,3,76,104,0.325,-0.664,0.539,1.714,0.877,1.203,-36.896,52.412,90,10,0,2,-419.053,0,-8.725,0,0,2,2,R,"가앤슬_",190,83.179,0.2,3,75,W,Y,1,912.466,229,255,60,27,134,134,84,-22.731,28.805,0.092,0.82,-20.931,-0.79,0,1.057,29.503,-523.675,291.367,912.34,-0.873,-22.703,914.915,3,-19.759,0.059,-56.187,0,0,,,,,,,,,,,,,,,917.476,2,,147,2,,,,,,,,,,,,,,,,,,,0.002,-38.247,0.153,-16.997,-21.088,-45.418,-14.088,-63.654,20.602,-46.901,14.135,-60.016,40.9,-90.65,0,-109.84,-40.8,-90.55,0.027,-37.346,,"Yes_Man_",0.126,-17.098,,"MODECO",-21.088,-45.387,,"ddil_ddil69",-14.054,-63.451,106,"소솨소솨",19.982,-46.491,,"TaeGeuk_",14.807,-61.451,,"AI",40.904,-90.654,,"AI",0,-109.844,,"AI",-40.804,-90.554,,,,,,,,916.861,-19.546,-40.367,915.126,-20.395,-57.535,,,,,,,,,,,,,,,,,,,,,,,,,916.176,-20.422,-52.284,,,,,,,,,,,,,,,,2,0,"ddil_ddil69",,,,10,""
19,SIDE,1,0,0,0,0,0,2,0,0,0,255,255,255,,918.128,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
20,,2,1,0,0,0,0,0,0,0,0,255,255,255,7,983.463,"-라후이-",R,26,90,140,1.431,-0.459,0.233,1.62,0.621,1.176,-36.436,19.476,98,2,0,0,-3.858,-168.268,9.756,0,0,4,4,R,"소솨소솨",190,80,0.501,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-37.484,0.272,-17.905,-21.366,-46.612,-13.162,-64.053,20.668,-47.403,12.539,-59.404,40.915,-90.664,0,-109.86,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
21,,2,1,0,0,0,1,0,0,0,0,255,255,255,8,1000.614,"-라후이-",R,10,74,115,-0.051,-2.094,0.216,1.451,-0.028,0.779,-36.436,8.087,70,30,0,1,0,400,-0.557,-0.068,-18.133,4,4,R,"소솨소솨",190,80,0.501,,75,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,-37.29,-0.098,-17.758,-21.406,-48.101,-12.49,-64.397,20.687,-47.439,12.194,-59.203,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
22,,2,1,0,0,1,1,0,0,0,0,255,255,255,9,1024.062,"-라후이-",R,26,92,140,0.762,0.04,0.118,1.658,0.349,1.498,-36.436,13.173,91,9,0,2,-15.585,-160.3,14.944,0,0,4,4,R,"소솨소솨",190,80,0.501,3,75,W,Y,1,1025.077,225,92,111,78,38,145,90,46.184,-22.877,0.141,1.021,-20.17,-0.81,0,0.436,416.545,-13.364,-431.639,1030.273,29.29,-79.688,1030.532,6,28.465,2.778,-77.785,0,0,,,,,,,,,,,,,,,1030.706,4,,456,0,,,,,,,,,,,,,,,,,,,-0.066,-37.285,0.216,-17.937,-22.41,-47.244,-12.693,-64.361,20.876,-47.524,9.369,-60.831,40.915,-90.664,0,-109.86,-40.815,-90.564,0.01,-36.481,,"NABIMan",0.201,-17.998,,"가앤슬_",-21.67,-48.9,91,"하루（Haru）",-12.646,-64.369,,"펜케이크",20.783,-48.015,,"Kr_Luna",9.773,-60.584,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,1037.773,-2.829,-40.261,,,,1035.619,-20.774,-44.517,,,,,,,,,,,,,,,,,,,,,,,,,1036.797,-18.526,-43.387,,,,,,,,,,,,,,,,,,,1,0,"AI",,,,36,""
