id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,325.746,NABIMan,R,0,122,1.178,0.288,2,112.174,-94.945,0,0,1,0,2,R,소솨소솨,190,48,326.865,72,89,59,112,72,97.66,-60.274,-0.12,-0.052,-0.18,0.171,-0.221,-36.744,-0.07,-16.528,-20.529,-46.311,-15.954,-60.353,22.292,-48.594,14.238,-59.557,35.7,-81.8,0,-100.6,-35.7,-81.8,332.499,-16.058,-8.983,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,349.693,NABIMan,R,0,108,3.826,0.075,2,-39.292,0,0,0,1,0,2,R,소솨소솨,190,47,350.642,187,186,35,148,95,9.312,-33.489,-0.12,-0.021,-0.132,0.566,-0.121,-36.84,-0.068,-16.569,-21.103,-46.82,-13.53,-60.287,22.713,-49.286,13.045,-52.193,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,352.282,4,D_arling,19.362,-45.216,0,0,0,0,0,0,0,1
3,1,1,0,0,0,0,1,0,0,0,255,255,255,2,376.032,NABIMan,R,0,114,2.993,1.21,3,217.791,-154.329,0.384,-20.452,0,1,5,R,muyang_,172.9,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.306,-37.963,0.154,-16.678,-21.088,-46.277,-14.411,-58.725,20.523,-46.513,17.858,-59.697,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
4,1,1,0,0,0,0,1,1,0,0,5,255,255,3,409.919,NABIMan,R,0,119,2.739,0.85,1,139.423,-69.239,0,0,0,2,1,L,Kr_Luna,190,83,0,0,0,0,0,0,0,0,0,0,0,0,-0.325,-37.895,-0.142,-16.968,-19.735,-42.86,-5.412,-57.971,22.259,-48.071,18.161,-61.812,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,1,0,1,1,0,0,5,255,255,4,474.104,NABIMan,R,0,126,-1.204,-0.317,2,123.989,-74.356,0,0,1,2,1,L,Kr_Luna,190,83,474.928,215,114,34,144,105,29.977,26.485,0.07,0.002,-0.022,0.313,-0.281,-36.772,-0.014,-16.661,-19.593,-42.509,-5.001,-59.801,22.263,-47.512,11.053,-58.873,35.7,-81.8,0,-100.6,-35.7,-81.8,481.982,-42.338,-112.013,487.432,2,인생최패망자,-11.408,-45.981,1,0,0,0,0,0,0,0
6,1,1,1,0,0,0,1,0,1,0,255,1,255,5,517.26,NABIMan,R,3,95,-0.981,0.223,0,-431.818,0,0,0,1,3,4,R,오그림_,175.3,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.377,-37.771,-0.367,-16.684,-20.139,-43.465,-14.49,-60.821,20.32,-45.764,12.853,-60.276,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,1,0,0,1,1,0,1,0,255,1,255,6,530.147,NABIMan,R,13,105,-5.58,-2.726,4,-349.895,340.054,-1.514,-17.653,1,3,4,R,오그림_,175.3,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,-38.067,-1.799,-17.652,-19.85,-44.346,-14.131,-60.096,20.221,-45.753,13.404,-57.141,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
8,1,1,1,0,0,2,1,0,1,0,255,1,255,7,545.485,NABIMan,R,0,128,-1.463,-0.178,2,97.629,53.762,0,0,1,3,4,R,오그림_,175.3,59,546.597,154,83,37,137,82,13.086,23.589,-0.25,-0.122,-0.157,0.144,0.245,-37.358,-0.07,-16.452,-20.44,-45.999,-14.16,-60.087,21.184,-46.34,14.054,-57.445,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,549.166,3,_앰프_,-19.317,-53.639,0,0,0,0,0,0,0,1
9,1,1,1,0,0,0,2,0,1,0,255,1,255,8,576.486,NABIMan,R,0,123,-0.972,-0.396,0,149.416,-144.048,-0.179,-18.08,1,4,3,R,Slaris,175.1,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-37.374,-0.14,-17.69,-19.645,-44.324,-16.155,-60.586,21.469,-46.778,11.245,-63.381,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,1,1,0,0,1,2,0,1,0,255,1,255,9,591.996,NABIMan,R,0,126,0.832,-0.139,2,78.51,-66.799,0,0,1,4,3,R,Slaris,175.1,59,592.897,142,135,41,141,83,17.248,-41.932,-0.41,-0.038,-0.046,0.403,-0.578,-36.687,-0.076,-16.488,-19.587,-44.951,-14.923,-59.939,21.069,-46.178,12.872,-61.323,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,594.649,4,D_arling,17.685,-43.012,0,0,0,0,0,0,0,1
11,1,0,1,0,0,1,0,0,0,0,255,255,255,0,699.319,coder_,R,0,128,-0.883,0.879,0,-3.454,-158.944,0,0,0,0,3,R,_앰프_,172,42,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,-37.696,0.062,-17.343,-23.549,-51.511,-13.703,-62.334,17.97,-47.103,15.52,-62.878,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
12,1,0,1,0,0,2,0,0,0,0,255,255,255,1,711.325,coder_,R,5,89,-2.136,1.142,4,-114.156,0,0,0,1,0,3,R,_앰프_,172,42,0,0,0,0,0,0,0,0,0,0,0,0,-0.154,-37.577,-0.063,-17.406,-21.043,-47.152,-13.655,-62.358,17.979,-47.139,12.939,-62.527,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,1,0,0,0,255,255,255,2,730.646,coder_,R,0,131,0.922,-0.235,0,-25.198,-200,0,0,1,1,4,R,D_arling,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.121,-37.604,0.084,-17.355,-20.459,-46.073,-13.842,-62.369,17.948,-47.082,13.033,-64.716,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
14,1,0,1,0,0,1,1,0,0,0,255,255,255,3,744.624,coder_,R,0,127,-0.531,1.41,4,-29.281,-200,0,0,1,1,4,R,D_arling,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-37.493,0.072,-17.48,-20.859,-47.117,-13.975,-62.306,17.833,-47.12,11.895,-64.515,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,1,0,0,2,1,0,0,0,255,255,255,4,756.85,coder_,R,13,84,-5.106,-1.393,4,-269.891,353.678,0,0,1,1,4,R,D_arling,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.172,-37.342,-0.744,-17.63,-21.196,-44.434,-13.975,-62.364,17.928,-47.096,10.449,-65.245,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
16,1,0,1,0,0,0,2,0,0,0,255,255,255,5,781.5,coder_,R,10,81,-1.072,0.959,0,0,400,0,0,0,2,1,R,Pugeuk,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-37.433,0.029,-17.354,-20.581,-46.821,-13.866,-62.712,17.964,-47.16,12.013,-63.498,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,1,2,0,0,0,255,255,255,6,793.886,coder_,R,10,108,-3.631,-0.589,1,-28.085,400,-0.795,-16.256,0,2,1,R,Pugeuk,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.034,-37.417,-0.232,-17.544,-20.319,-47.081,-13.313,-63.361,17.946,-47.115,10.277,-63.928,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
18,1,0,1,0,1,1,2,0,0,0,255,255,255,7,805.76,coder_,R,10,85,-3.264,-1.361,4,-94.048,400,0,0,1,2,1,R,Pugeuk,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.148,-37.482,0.025,-17.387,-20.466,-46.501,-13.395,-63.317,17.951,-47.139,8.922,-63.751,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,1,0,1,0,1,2,2,0,0,0,255,255,255,8,817.362,coder_,R,0,88,-5.155,0.081,4,-184.813,-26.925,0,0,1,2,1,R,Pugeuk,190,59,0,0,0,0,0,0,0,0,0,0,0,0,-0.212,-37.403,-0.304,-18.317,-20.31,-44.512,-13.215,-63.376,17.335,-46.398,13.4,-64.427,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,2,1,1,0,0,0,0,0,0,0,255,255,255,10,863.629,NABIMan,R,0,119,1.075,0.055,2,157.158,-126.942,0,0,1,5,0,R,coder_,190,59,864.692,172,125,62,145,110,40.019,-13.233,0.13,-0.153,-0.226,0.372,-0.498,-37.009,-0.108,-16.643,-21.03,-46.17,-14.513,-59.917,21.695,-47.54,14.739,-61.773,35.7,-81.8,0,-100.6,-35.7,-81.8,875.749,1.565,-48.175,876.232,0,NABIMan,1.098,-44.79,0,0,0,0,0,0,0,1
