id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
1,1,1,0,0,0,0,0,0,255,255,255,0,351.269,Pugeuk,0,127,0.117,-0.546,0,-21.593,-200,0,0,0,1,9,_이누_,190,46,0,0,0,0,0,0,0,0,0,0.006,-37.873,0.04,-16.843,-20.617,-49.849,-3.991,-58.004,17.941,-42.202,14.566,-60.623,45.63,-79.658,-1.135,-113.463,-39.345,-94.132,0,0,0,0,0,,0,0,0,0
2,1,1,0,1,0,0,0,0,255,255,255,1,370.486,Pugeuk,0,127,1.055,0.356,2,-3.746,-200,0,0,1,0,9,_이누_,190,46,371.385,108,108,0,136,72,7.234,-8.307,-0.923,0.033,-37.278,0.097,-16.807,-21.372,-50.949,-11.614,-63.715,19.621,-45.069,15.023,-60.227,42.97,-82.159,-1.233,-113.715,-40.919,-96.605,372.676,5.493,-48.423,373.81,5,Penguin_iDOL,7.479,-58.336,0,2
3,1,1,0,0,1,0,0,0,255,255,255,2,406.905,Pugeuk,10,115,1.265,-0.176,2,-80.145,400,0,0,1,1,1,Kr_Luna,190,46,407.672,125,115,0,139,92,-62.966,-63.822,0.94,-0.095,-37.237,0.316,-16.759,-22.666,-51.514,-14.997,-62.747,18.883,-42.835,15.67,-60.827,41.945,-93.44,6.025,-110.272,-39.563,-91.056,407.418,1.283,-21.301,0,0,,0,0,0,3
4,1,1,0,1,1,0,0,0,255,255,255,3,426.034,Pugeuk,0,129,2.569,0.27,4,3.497,-200,0,0,1,1,1,Kr_Luna,190,69,0,0,0,0,0,0,0,0,0,0.151,-38.081,0.412,-16.785,-20.995,-47.707,-17.411,-61.027,19.894,-44.389,17.867,-58.67,42.797,-90.547,7.18,-109.928,-40.643,-90.065,0,0,0,0,0,,0,0,0,0
5,1,1,0,2,1,0,0,0,255,255,255,4,443.954,Pugeuk,4,94,0.529,-0.008,0,-234.178,0,0.058,-17.952,0,1,1,Kr_Luna,190,69,0,0,0,0,0,0,0,0,0,-0.057,-37.698,0.147,-17.062,-21.152,-48.358,-15.785,-62.182,18.502,-42.679,17.649,-60.412,39.358,-87.889,7.219,-109.941,-38.667,-87.916,0,0,0,0,0,,0,0,0,0
6,1,1,0,0,2,0,0,0,255,255,255,5,475.095,Pugeuk,0,127,0.205,0.597,2,-13.296,-156.615,0,0,1,2,2,오띵__,169.6,47,476.159,97,133,134,152,123,44.41,0.418,0.792,-0.043,-37.471,0.033,-17.229,-21.157,-49.938,-18.523,-59.823,17.505,-49.624,11.46,-62.554,35.257,-84.993,5.43,-109.465,-35.033,-96.102,482.751,-0.424,-117.806,485.651,7,ʚEveɞ,-2.939,-125.895,1,2
7,1,1,0,0,2,0,0,1,255,255,2,6,520.702,Pugeuk,10,115,0.902,0.117,2,0,269.603,0,0,1,3,6,눈꽃,187.2,47,521.669,103,255,30,149,74,-64.672,-26.374,1,-0.11,-37.249,-0.068,-17.26,-20.893,-49.118,-16.666,-60.796,18.27,-42.427,14.919,-59.641,35.599,-93.971,-2.083,-117.594,-36.395,-90.609,521.385,0.441,-20.197,524.435,4,-라후이-,9.799,-39.197,0,2
8,1,0,0,0,0,0,0,0,255,255,255,0,729.882,Gonyong,0,115,-3.18,-2.415,3,85.25,-200,-0.674,-22.755,0,0,2,하루（Haru）,190,38,0,0,0,0,0,0,0,0,0,-0.215,-37.494,-0.01,-17.622,-18.455,-50.258,-12.186,-64.426,22.764,-46.912,13.918,-64.52,42.533,-89.301,0.71,-110.356,-36.568,-82.618,0,0,0,0,0,,0,0,0,6
9,1,0,0,0,0,1,0,0,11,255,255,1,770.269,Gonyong,0,116,-1.902,-0.796,1,-11.47,-148.027,-0.594,-13.355,0,0,9,IllilliIIIIllil,174.5,46,0,0,0,0,0,0,0,0,0,-0.053,-37.573,0.088,-17.411,-19.93,-41.131,-11.869,-61.285,21.371,-44.312,13.682,-64.219,41.955,-88.638,0.852,-109.102,-38.798,-82.151,0,0,0,0,0,,0,0,0,0
10,1,0,1,0,0,1,0,0,11,255,255,2,789.155,Gonyong,13,109,0.107,-0.802,0,-298.349,399.183,0,0,0,0,9,IllilliIIIIllil,174.5,46,0,0,0,0,0,0,0,0,0,-0.005,-37.881,0.115,-17.39,-19.858,-45.143,-7.879,-61.741,23.824,-46.739,11.819,-64.659,41.568,-84.509,0.656,-109.271,-38.914,-82.31,0,0,0,0,0,,0,0,0,0
