id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass
11,,1,1,2,0,1,1,1,1,0,0,2,255,255,10,610.49,"Floră",R,3,72,100,-0.634,0.424,0.501,1.664,0.624,1.9,-36.341,21.616,0,100,0,2,-427.926,0,32.724,0,0,4,4,R,"_송글_",190,91.844,0.315,3,36,W,Y,1,611.628,145,66,76,117,39,142,119,95.546,-80.28,-0.096,1.199,-20.638,0.76,0,0.395,314.582,450.109,241.744,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,624.378,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.118,-37.075,0,"encounter v",-0.071,-17.407,0,"레이나2",-19.231,-45.574,0,"ByeolBam",-13.709,-64.581,0,"인생최패망자",17.211,-45.732,0,"SUGUN",11.001,-64.16,0,"si_ho",41.145,-97.283,0,"CoalCat",-3.323,-116.97,0,"즉석카레",-46.098,-94.163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0
12,,1,1,2,0,1,2,1,0,1,0,255,2,255,11,657.806,"Floră",R,34,85,138,0.849,-0.631,0.35,1.62,0.233,1.233,-36.341,14.292,0,100,0,2,94.001,25.486,0.6,0,0,4,4,R,"_송글_",190,91.844,0.315,3,35,W,Y,1,658.72,168,69,72,57,17,139,125,9.459,22.53,-0.006,0.662,-19.917,0.28,0,0.31,419.001,411.805,-121.881,661.245,-39.964,-100.744,661.445,8,-37.159,1.372,-95.831,0,0,,,,,,,,,,,,,684.347,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.198,-37.056,0,"encounter v",-0.088,-17.446,0,"레이나2",-19.746,-46.393,0,"ByeolBam",-14.7,-63.691,0,"인생최패망자",17.376,-45.463,0,"SUGUN",11.533,-63.89,85,"si_ho",38.091,-100.807,0,"CoalCat",-12.205,-109.639,0,"즉석카레",-49.193,-96.695,111,668.631,1.053,-39.038,,,,,,,,,,,,,665.475,-0.381,-60.131,,,,,,,662.173,-38.001,-97.057,,,,,,,,,,,,,,,,667.544,3.017,-56.96,,,,,,,663.627,-31.332,-88.889,1,0,"즉석카레",662.508,,,224
13,,1,1,2,0,0,0,2,0,1,0,255,2,255,12,686.917,"Floră",R,3,62,94,-0.029,0.159,0.593,1.64,0.627,1.738,-36.341,17.327,0,100,0,0,-374.003,0,24.119,0,0,5,1,R,"아침땅_",190,94.936,0.502,0,35,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,700.81,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.044,-37.354,0,"encounter v",-0.404,-17.706,0,"레이나2",-20.633,-46.545,0,"ByeolBam",-15.574,-63.502,0,"인생최패망자",17.932,-42.453,0,"SUGUN",9.411,-65.162,0,"si_ho",39.949,-99.523,0,"CoalCat",-11.872,-114.827,0,"즉석카레",-46.019,-95.732,0,690.808,-0.268,-36.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",689.531,,,0
14,,1,1,2,0,0,1,2,0,1,0,255,2,255,13,703.468,"Floră",R,3,63,94,0.505,-0.755,0.656,1.523,1.103,1.164,-36.341,21.845,0,92,8,2,-411.167,0,7.494,0,0,5,1,R,"아침땅_",190,94.936,0.502,3,35,W,Y,1,704.433,145,89,157,133,23,145,102,32.259,48.834,0.096,0.737,-20.463,0.96,0.19,0.364,190.954,541.2,175.041,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,720.033,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.114,-37.263,0,"encounter v",-0.129,-17.507,0,"레이나2",-20.602,-46.581,0,"ByeolBam",-15.573,-63.517,0,"인생최패망자",16.628,-44.968,0,"SUGUN",9.851,-64.812,0,"si_ho",40.068,-99.544,0,"CoalCat",-12.682,-119.705,0,"즉석카레",-45.56,-96.174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",709.462,,,0
15,,1,1,2,0,0,2,2,0,1,0,255,2,255,14,722.27,"Floră",R,33,88,140,0.155,-0.698,0.273,1.597,-0.126,1.159,-36.341,13.908,0,100,0,0,141.026,-9.815,1.95,0,0,5,1,R,"아침땅_",190,94.936,0.502,0,36,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0.088,-37.281,0,"encounter v",-0.125,-17.41,0,"레이나2",-20.594,-46.118,0,"ByeolBam",-14.182,-63.285,0,"인생최패망자",17.33,-44.656,0,"SUGUN",9.764,-65.37,0,"si_ho",38.709,-101.237,0,"CoalCat",-13.282,-120.627,0,"즉석카레",-51.24,-98.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
16,,1,0,2,0,0,0,0,0,0,0,255,255,255,0,837.973,"펜케이크",L,28,85,137,2.564,-2.529,-0.115,1.627,1.153,-0.336,-36.38,11.67,59,41,0,2,-24.867,-92.159,-14.475,0.429,-21.677,0,1,R,"encounter v",190,86.037,0.42,3,35,W,Y,0,839.07,255,139,62,90,64,138,83,-30,-57.099,0.469,0.114,-20.584,1,0,0.082,81.581,27.771,593.779,838.312,0.621,-20.682,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.219,-37.302,0,"아침땅_",0.059,-17.655,0,"Pring__",-20.462,-46.411,0,"_앰프_",-15.98,-63.557,0,"_송글_",21.543,-52.331,0,"muyang_",15.56,-63.211,0,"Gonyong",55.061,-100.429,0,"k@ster",-0.1,-113.925,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0
17,,1,0,2,0,0,1,0,0,0,0,255,255,255,1,856.442,"펜케이크",L,0,63,104,-0.66,-0.613,-0.369,1.704,-0.219,1.202,-36.38,2.057,55,45,0,0,-29.749,-29.19,-3.313,0,0,0,1,R,"encounter v",190,86.037,0.42,0,39,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.111,-37.948,0,"아침땅_",0.087,-17.515,0,"Pring__",-20.606,-45.39,0,"_앰프_",-15.705,-63.843,0,"_송글_",23.556,-46.702,0,"muyang_",16.547,-64.007,0,"Gonyong",54.311,-98.947,0,"k@ster",-0.779,-110.664,0,"AI",-40.807,-90.557,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
18,,1,0,2,0,0,2,0,0,0,0,255,255,255,2,873.139,"펜케이크",L,6,65,96,-2.593,-0.569,-0.255,1.717,-0.318,1.27,-36.38,8.723,62,38,0,4,-373.774,0,-16.066,0,0,0,1,R,"encounter v",190,86.037,0.42,0,39,W,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.26,-37.903,0,"아침땅_",0.045,-17.522,0,"Pring__",-21.191,-42.193,0,"_앰프_",-16.319,-62.731,0,"_송글_",22.152,-48.525,0,"muyang_",16.587,-64.403,0,"Gonyong",51.853,-102.478,0,"k@ster",-0.77,-110.556,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
19,,1,0,2,0,0,0,1,0,0,0,255,255,255,3,893.279,"펜케이크",L,28,83,135,-1.457,-0.406,-0.424,1.838,-0.588,1.278,-36.38,16.439,92,8,0,2,-28.182,-79.426,-0.301,0,0,1,3,R,"ByeolBam",175,90,0.5,3,35,W,Y,1,894.275,207,179,145,80,30,145,81,19.118,60.331,-0.348,0.79,-20.068,1,0,0.226,198.44,565.454,29.716,895.485,-34.697,-36.679,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.364,-37.329,0,"아침땅_",0.072,-17.589,0,"Pring__",-19.426,-44.647,0,"_앰프_",-15.522,-63.406,0,"_송글_",21.126,-50.756,0,"muyang_",13.431,-64.424,0,"Gonyong",42.779,-93.164,0,"k@ster",-0.351,-102.325,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0
20,,1,0,2,0,0,1,1,0,0,0,255,255,255,4,908.152,"펜케이크",L,0,68,108,-0.377,-1.009,-0.251,1.577,-0.157,1.028,-36.38,7.378,57,43,0,0,0,0,-10.6,0,0,1,3,R,"ByeolBam",175,90,0.5,0,35,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.367,-37.85,0,"아침땅_",0.085,-17.518,0,"Pring__",-19.358,-44.999,0,"_앰프_",-16.729,-63.984,0,"_송글_",21.065,-50.674,0,"muyang_",10.332,-65.803,0,"Gonyong",42.653,-93.214,0,"k@ster",0.03,-106.756,0,"AI",-40.8,-90.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
21,,1,0,2,0,0,2,1,0,0,0,255,255,255,5,923.047,"펜케이크",L,10,74,104,0.353,-1.866,-0.21,1.703,0.159,1.126,-36.38,2.837,59,41,0,2,0,400,-15.632,0,0,1,3,R,"ByeolBam",175,90,0.5,3,81,W,Y,1,924.143,181,97,118,104,45,145,126,-11.644,-18.311,0.132,0.353,-20.991,0.27,0,0.151,-353.452,-441.109,-201.232,923.458,0.583,-22.345,925.298,5,15.325,0.058,-61.665,0,2,,929.614,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.266,-37.276,0,"아침땅_",0.059,-17.636,0,"Pring__",-19.495,-44.839,85,"_앰프_",-16.466,-63.379,0,"_송글_",20.939,-50.656,0,"muyang_",11.441,-64.919,103,"Gonyong",42.522,-93.375,0,"k@ster",0.003,-106.955,0,"AI",-40.8,-90.55,0,932.212,-4.379,-38.905,,,,928.789,-17.799,-39.738,,,,,,,926.097,14.901,-62.979,,,,,,,,,,,,,,,,931.284,-18.074,-39.391,,,,,,,927.211,11.418,-59.065,,,,,,,,,,2,0,"muyang_",,,,137
22,,1,0,2,0,0,0,2,0,0,0,255,255,255,6,951.223,"펜케이크",L,27,93,140,1.064,0.374,-0.167,1.92,0.502,1.718,-36.38,22.217,92,8,0,0,-28.882,-136.52,-3.362,0,0,2,4,R,"인생최패망자",190,80,0.396,0,35,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.271,-37.847,0,"아침땅_",0.106,-17.507,0,"Pring__",-19.641,-45.319,0,"_앰프_",-15.791,-63.198,0,"_송글_",20.688,-51.009,0,"muyang_",14.446,-64.019,0,"Gonyong",56.118,-105.362,0,"k@ster",-0.627,-113.862,0,"AI",-40.8,-90.55,0,955.302,0.115,-37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
23,,1,0,2,0,0,1,2,0,0,0,255,255,255,7,965.456,"펜케이크",L,5,81,115,0.934,-0.474,-0.188,1.716,0.187,1.328,-36.38,6.828,57,43,0,0,133.281,15.653,-2.127,0,0,2,4,R,"인생최패망자",190,80,0.396,0,35,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,-0.222,-37.934,0,"아침땅_",0.101,-17.519,0,"Pring__",-19.568,-45.364,0,"_앰프_",-15.823,-63.224,0,"_송글_",20.619,-51.003,0,"muyang_",13.556,-64.895,0,"Gonyong",47.664,-113.405,0,"k@ster",-0.684,-113.974,0,"AI",-40.8,-90.55,0,969.355,-0.104,-37.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0
