id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,338.382,"NABIMan",R,26,87,140,-1.078,-1.242,-0.106,1.64,-0.494,0.73,-36.162,15.206,1,0,22.451,-169.915,27.058,0,0,0,0,5,R,"mareya_kk",173.5,95,0.5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165,-37.672,0,"Multeinn",-0.131,-16.584,0,"Pring__",-21.45,-47.415,0,"Sabo_10",-13.312,-59.421,0,"ゆっち一",20.313,-48.675,0,"Kr_Luna",11.701,-60.539,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,339.856,,,,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,354.114,"NABIMan",R,26,87,140,-0.791,-0.931,-0.084,1.693,-0.39,0.918,-36.178,17.924,2,0,40.572,-150.941,27.288,0,0,1,0,5,R,"mareya_kk",173.5,95,0.5,2,60,355.035,146,65,71,66,41,139,104,26.242,44.351,0.89,0.023,0.005,0,0.137,0.028,-36.581,0,"Multeinn",-0.008,-16.827,0,"Pring__",-21.299,-47.279,0,"Sabo_10",-13.392,-59.313,103,"ゆっち一",20.279,-48.694,0,"Kr_Luna",12.247,-60.667,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,362.212,-69.708,-90.77,366.4,3,"Sabo_10",-19.413,-69.668,1,0,,364.981,,,6,2
3,1,1,0,0,0,0,0,0,1,0,255,5,255,2,391.862,"NABIMan",R,26,84,138,-0.01,0.24,-0.017,1.885,-0.08,1.604,-36.325,35.197,2,0,66.858,-172.423,19.527,0,0,1,1,4,R,"쟈가리코",190,83.243,0.501,3,72,392.898,201,110,0,4,9,21,55,16.149,29.196,-0.11,-0.054,-0.07,0,0.87,0.017,-36.477,0,"Multeinn",0.002,-16.944,0,"Pring__",-22.382,-47.333,85,"Sabo_10",-14.158,-59.919,0,"ゆっち一",21.208,-48.575,0,"Kr_Luna",11.036,-63.102,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,394.723,-12.328,-41.263,395.267,2,"Pring__",-13.973,-43.873,0,0,,393.195,,,3,2
4,1,1,0,0,0,0,1,0,1,0,255,5,255,3,421.1,"NABIMan",R,26,85,139,0.829,-0.21,0.061,1.802,0.282,1.294,-36.241,32.054,0,0,72.401,-189.212,22.421,0,0,1,2,3,L,"˗ˋˏ 카피 ˎˊ˗",167.3,86.405,0.549,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,-37.115,0,"Multeinn",0.099,-17.238,120,"Pring__",-18.18,-44.762,0,"Sabo_10",-9.447,-56.432,0,"ゆっち一",21.783,-46.452,0,"Kr_Luna",16.135,-62.725,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,422.612,423.87,,,0,0
5,1,1,0,0,0,1,1,0,1,0,255,5,255,4,439.568,"NABIMan",R,1,20,88,-1.973,-0.158,0.006,1.926,0.026,1.75,-36.132,23.677,2,0,0,0,-1.644,0,0,1,2,3,L,"˗ˋˏ 카피 ˎˊ˗",167.3,86.405,0.549,2,70,440.842,190,131,77,56,40,142,86,16.136,5.636,-0.53,0.086,-0.054,0,0.486,-0.127,-36.587,0,"Multeinn",0.015,-18.35,0,"Pring__",-20.049,-45.701,0,"Sabo_10",-9.825,-59.948,0,"ゆっち一",21.77,-46.417,0,"Kr_Luna",16.217,-62.784,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,445.656,-6.936,-93.559,450.056,0,"NABIMan",-0.883,-39.534,1,0,,,445.93,,2,2
6,1,1,0,0,0,0,1,1,0,1,3,255,5,5,474.725,"NABIMan",R,26,88,140,0.579,-0.994,0.042,1.679,0.194,0.938,-36.206,31.35,2,0,86.887,-198.104,10.174,0,0,1,3,1,R,"ke ro",190,83,0.345,2,79,475.795,183,111,46,79,47,133,85,-7.132,1.678,-0.71,-0.061,-0.084,0,0.538,0.119,-36.428,0,"Multeinn",-0.007,-17.208,0,"Pring__",-19.743,-44.001,0,"Sabo_10",-13.421,-60.193,0,"ゆっち一",20.397,-42.956,68,"Kr_Luna",13.274,-63.484,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,480.5,1.398,-88.338,484.511,4,"ゆっち一",18.82,-41.813,1,0,,479.367,484.068,481.577,10,2
7,1,1,0,0,0,0,1,1,0,1,1,255,3,6,505.686,"NABIMan",R,12,73,122,0.649,-0.285,0.06,1.869,0.281,1.554,-36.38,29.436,2,0,0,145.027,9.806,0,0,1,4,2,R,"소솨소솨",190,80,0.2,2,69,506.573,255,120,141,22,0,145,90,-59.732,12.679,-0.83,-0.028,-0.104,0,0.413,-0.235,-36.403,0,"Multeinn",-0.018,-17.033,0,"Pring__",-19.68,-45.238,85,"Sabo_10",-11.355,-58.593,100,"ゆっち一",19.328,-40.292,0,"Kr_Luna",6.724,-62.602,87,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,506.534,0.033,-19.448,509.923,3,"Sabo_10",-6.692,-49.556,1,0,,512.667,,511.397,39,2
8,1,1,2,0,0,0,2,1,0,0,255,255,255,7,567.178,"NABIMan",R,1,27,92,0.383,-1.121,0.062,1.886,0.286,1.607,-36.324,24.391,1,0,0,0,-5.53,0.081,-17.58,0,5,0,L,"하루（Haru）",190,80,0.549,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,-37.307,0,"Multeinn",-0.063,-16.986,0,"Pring__",-19.246,-40.202,0,"Sabo_10",-10.794,-58.408,0,"ゆっち一",22.972,-48.12,0,"Kr_Luna",16.782,-64.03,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,568.945,,,,0,0
9,1,1,2,0,1,0,2,1,0,0,255,255,255,8,583.366,"NABIMan",R,26,91,140,-0.748,-0.408,-0.088,1.753,-0.409,1.178,-36.211,27.426,2,0,69.712,-200,23.446,0,0,1,5,0,L,"하루（Haru）",190,80,0.549,2,69,584.412,255,202,109,68,48,145,91,4.095,-27.62,-0.76,0.051,-0.002,0,0.4,-0.207,-36.426,0,"Multeinn",-0.005,-16.949,0,"Pring__",-19.698,-41.133,0,"Sabo_10",-11.811,-58.529,0,"ゆっち一",22.879,-48.003,106,"Kr_Luna",17.311,-64.107,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,585.167,9.729,-38.254,586.123,4,"ゆっち一",17.417,-50.061,0,0,656.967,589.638,,,41,2
10,1,0,2,0,0,0,0,0,0,0,255,255,255,0,690.554,"하루（Haru）",R,27,87,140,-0.287,0.569,-0.043,1.909,-0.198,1.857,-36.31,26.152,0,0,66.161,-119.89,11.337,0,0,0,0,1,R,"Multeinn",190,89.819,0.501,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132,-36.775,0,"ke ro",-0.104,-17.05,0,"소솨소솨",-18.513,-43.571,0,"˗ˋˏ 카피 ˎˊ˗",-16.185,-63.295,0,"쟈가리코",23.463,-53.155,0,"mareya_kk",11.454,-59.888,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,691.811,,,,0,0
