id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
99,4,0,3,3,3,2,2,0,0,1,255,255,14,52,2849.531,Pugeuk,R,0,140,1.381,0.689,4,0,131.389,-96.055,-0.479,-20.486,1,2,1,R,Roscosmos,174.8,88,0.37,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,-37.621,coder_,-0.251,-18.84,-라후이-,-19.9,-44.694,IllilliIIIIllil,-12.414,-64.383,별이__,19.461,-40.054,아침땅_,10.6,-65.328,소솨소솨,31.784,-80.467,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
100,5,1,3,3,0,0,0,0,0,0,255,255,255,46,2881.745,encounter v,R,13,106,0.637,0.438,2,0,-325.326,368.815,0,0,1,2,4,R,별이__,174.5,95,0.5,2,59,2882.785,116,83,23,135,96,25.543,42.378,0.09,0.041,-0.024,0.249,0,0,0,-0.284,-37.205,Roscosmos,0.013,-17.147,하루（Haru）,-21.06,-49.033,ʚEveɞ,-14.92,-63.969,Yaksok~,19.316,-50.033,Gonyong,11.176,-64.68,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-40.343,-102.681,2886.502,-61.101,-69.324,0,0,,0,0,0,0,0,0,0,0,0,0
101,5,1,3,3,0,1,0,0,0,0,255,255,255,47,2913.483,encounter v,R,10,108,-0.081,-0.063,2,0,0,400,0,0,1,2,4,R,별이__,174.5,95,0.5,2,59,2914.636,119,71,20,131,89,106.144,-71.18,0.91,0.012,-0.009,0.219,0,0,0,-0.529,-37.24,Roscosmos,0.028,-17.086,하루（Haru）,-21.04,-48.636,ʚEveɞ,-14.76,-62.883,Yaksok~,20.039,-51.151,Gonyong,14.452,-63.834,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.294,-93.401,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
102,5,1,3,3,0,2,0,0,0,0,255,255,255,48,2930.524,encounter v,R,10,104,2.382,0.844,1,0,-53.872,400,0.53,-16.997,0,2,4,R,별이__,174.5,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,-37.357,Roscosmos,0.307,-17.239,하루（Haru）,-21.855,-47.949,ʚEveɞ,-14.893,-62.596,Yaksok~,20.838,-50.726,Gonyong,14.569,-63.437,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-44.574,-96.529,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
103,5,1,3,3,1,2,0,0,0,0,255,255,255,49,2946.008,encounter v,R,0,140,-0.28,0.271,0,0,0.191,-144.386,-0.148,-17.374,1,2,4,R,별이__,174.5,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-37.096,Roscosmos,0.004,-17.19,하루（Haru）,-20.429,-45.798,ʚEveɞ,-14.893,-62.61,Yaksok~,20.86,-50.748,Gonyong,12.146,-64.254,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-44.721,-96.725,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
104,5,1,3,3,0,0,1,0,0,0,255,255,255,50,2968.794,encounter v,R,1,91,1.669,-1.64,1,0,0,0,0.378,-18.424,0,3,1,R,coder_,180.2,107,0.25,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.374,-37.04,Roscosmos,0.087,-17.158,하루（Haru）,-20.274,-47.577,ʚEveɞ,-14.183,-63.995,Yaksok~,20.861,-50.768,Gonyong,14.152,-63.737,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-45.359,-94.587,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
105,5,1,3,3,1,0,1,0,0,0,255,255,255,51,2984.102,encounter v,R,0,97,0.543,1.29,4,0,0,0,0,0,1,3,1,R,coder_,180.2,107,0.25,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076,-37.223,Roscosmos,0.133,-17.025,하루（Haru）,-20.534,-47.798,ʚEveɞ,-14.144,-63.925,Yaksok~,20.863,-50.763,Gonyong,14.154,-63.74,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-44.786,-94.861,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
106,5,1,3,3,1,1,1,0,0,0,255,255,255,52,2999.464,encounter v,R,10,126,-0.889,-0.933,0,0,0,400,-0.162,-17.298,0,3,1,R,coder_,180.2,107,0.25,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319,-37.12,Roscosmos,-0.159,-17.382,하루（Haru）,-20.643,-46.238,ʚEveɞ,-14.157,-63.969,Yaksok~,20.88,-50.777,Gonyong,14.291,-63.755,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-43.288,-95.544,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
107,5,1,3,3,1,2,1,0,0,0,255,255,255,53,3016.728,encounter v,R,0,132,-0.045,1.871,2,0,73.589,-71.336,0,0,1,3,1,R,coder_,180.2,107,0.25,3,59,3017.8,179,90,27,143,86,42.058,-38.434,-0.48,-0.005,-0.066,0.226,0,0,0,-0.268,-37.072,Roscosmos,-0.016,-16.691,하루（Haru）,-20.317,-47.11,ʚEveɞ,-14.158,-63.963,Yaksok~,20.871,-50.78,Gonyong,14.155,-63.658,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-43.892,-96.134,3027.169,-5.751,-32.528,0,0,,0,0,0,0,0,0,0,0,0,1
108,5,1,3,3,0,0,2,0,0,0,255,255,255,54,3042.755,encounter v,R,0,140,-1.462,-1.537,1,0,-6.506,-117.714,0,0,0,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326,-37.318,Roscosmos,-0.267,-17.138,하루（Haru）,-20.018,-46.706,ʚEveɞ,-14.028,-64.086,Yaksok~,20.556,-52.013,Gonyong,13.773,-63.523,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.175,-97.212,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
109,5,1,3,3,1,0,2,0,0,0,255,255,255,55,3056.554,encounter v,R,0,137,2.666,1.89,1,0,115.58,-89.2,0,0,0,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,-37.181,Roscosmos,-0.064,-17.043,하루（Haru）,-20.338,-47.541,ʚEveɞ,-14.013,-64.113,Yaksok~,20.745,-51.684,Gonyong,13.793,-63.6,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.096,-97.206,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
110,5,1,3,3,2,0,2,0,0,0,255,255,255,56,3070.656,encounter v,R,0,127,3.253,2.423,1,0,115.474,-47.993,0,0,0,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296,-37.371,Roscosmos,0.292,-16.811,하루（Haru）,-20.654,-47.312,ʚEveɞ,-14.018,-64.063,Yaksok~,20.746,-51.714,Gonyong,13.766,-63.525,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.452,-97.183,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
111,5,1,3,3,3,0,2,0,0,0,255,255,255,57,3084.985,encounter v,R,0,140,-1.957,-0.756,1,0,26.497,-137.182,0,0,0,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148,-37.175,Roscosmos,-0.288,-16.818,하루（Haru）,-20.345,-47.302,ʚEveɞ,-14.024,-64.105,Yaksok~,20.78,-51.696,Gonyong,13.86,-63.66,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.505,-97.81,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
112,5,1,3,3,3,1,2,0,0,0,255,255,255,58,3105.842,encounter v,R,0,140,-0.515,0.816,0,0,44.905,-194.476,-0.206,-17.455,1,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068,-37.147,Roscosmos,-0.04,-17.08,하루（Haru）,-19.57,-44.85,ʚEveɞ,-13.997,-64.122,Yaksok~,20.742,-51.72,Gonyong,14.108,-63.653,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-41.363,-97.964,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
113,5,1,3,3,3,2,2,0,0,0,255,255,255,59,3127.392,encounter v,R,0,140,2.24,0.069,4,0,97.256,-98.077,0,0,1,4,6,R,소솨소솨,165,95.643,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044,-37.012,Roscosmos,0.241,-17.031,하루（Haru）,-20.075,-45.548,ʚEveɞ,-14.482,-64.526,Yaksok~,20.754,-51.745,Gonyong,13.869,-63.637,AI,35.7,-81.8,AI,0,-100.6,SOM_candy,-40.618,-95.146,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
114,5,0,3,3,0,0,0,0,0,0,255,255,255,53,3171.792,Pugeuk,R,0,136,-0.467,-1.43,1,0,111.049,-132.598,0,0,0,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.945,coder_,-0.233,-17.19,-라후이-,-18.15,-46.247,IllilliIIIIllil,-12.856,-64.54,별이__,22.018,-51.771,아침땅_,10.9,-65.707,소솨소솨,31.743,-82.306,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
115,5,0,3,3,1,0,0,0,0,0,255,255,255,54,3183.321,Pugeuk,R,2,95,0.798,1.898,1,0,-328.652,-324.324,0,0,0,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,-37.851,coder_,0.216,-17.143,-라후이-,-18.355,-45.923,IllilliIIIIllil,-12.672,-64.595,별이__,21.953,-51.719,아침땅_,10.893,-65.661,소솨소솨,31.681,-82.327,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
116,5,0,3,3,2,0,0,0,0,0,255,255,255,55,3196.949,Pugeuk,R,0,140,0.915,-0.758,0,0,44.48,-99.361,0,0,0,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-38.043,coder_,-0.121,-17.049,-라후이-,-19.157,-46.811,IllilliIIIIllil,-12.794,-64.525,별이__,21.96,-51.722,아침땅_,10.888,-65.663,소솨소솨,31.723,-82.337,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
117,5,0,3,3,3,1,0,0,0,0,255,255,255,56,3210.203,Pugeuk,R,0,0,0,0,0,0,0,0,0,0,0,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
118,5,0,3,3,3,1,0,0,0,0,255,255,255,57,3280.162,Pugeuk,R,0,138,-0.52,-0.055,0,0,47.769,-134.304,0,0,1,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,-38.056,coder_,-0.052,-17.328,-라후이-,-20.103,-45.555,IllilliIIIIllil,-12.166,-64.637,별이__,22.5,-52.37,아침땅_,10.626,-65.339,소솨소솨,32.234,-82.003,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,5,0,3,3,3,2,0,0,0,0,255,255,255,58,3295.903,Pugeuk,R,14,111,0.972,-0.244,0,0,322.726,381.901,0,0,1,3,4,R,Yaksok~,172.7,100.39,0.397,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059,-37.999,coder_,0.137,-18.303,-라후이-,-17.958,-47.115,IllilliIIIIllil,-11.985,-64.804,별이__,22.465,-52.476,아침땅_,9.933,-65.493,소솨소솨,32.223,-82.002,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,5,0,3,3,0,0,1,0,0,0,255,255,255,59,3319.328,Pugeuk,R,2,92,-1.48,0.618,1,0,-262.001,-389.702,0,0,0,4,8,L,SOM_candy,179.9,98.01,0.581,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015,-37.709,coder_,-0.107,-17.144,-라후이-,-18.986,-43.637,IllilliIIIIllil,-12.044,-64.694,별이__,23.539,-51.367,아침땅_,15.236,-63.032,소솨소솨,34.558,-81.192,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
121,5,0,3,3,1,0,1,0,0,0,255,255,255,60,3336.062,Pugeuk,R,0,133,2.079,-0.412,4,0,182.331,36.58,0.715,-18.185,1,4,8,L,SOM_candy,179.9,98.01,0.581,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,-37.71,coder_,0.261,-17.456,-라후이-,-20.553,-45.769,IllilliIIIIllil,-11.898,-64.455,별이__,23.294,-51.1,아침땅_,15.308,-62.889,소솨소솨,38.566,-81.519,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,5,0,3,3,1,1,1,0,0,0,255,255,255,61,3352.008,Pugeuk,R,6,88,-0.453,0.545,0,0,341.995,0,0,0,0,4,8,L,SOM_candy,179.9,98.01,0.581,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554,-38.177,coder_,-0.116,-17.106,-라후이-,-19.006,-49.252,IllilliIIIIllil,-11.996,-64.616,별이__,23.295,-51.162,아침땅_,15.349,-62.932,소솨소솨,38.511,-81.566,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
123,5,0,3,3,1,2,1,0,0,0,255,255,255,62,3368.995,Pugeuk,R,0,136,0.566,1.397,4,0,69.637,-92.21,0.772,-17.307,1,4,8,L,SOM_candy,179.9,98.01,0.581,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-37.832,coder_,-0.117,-17.08,-라후이-,-18.371,-44.308,IllilliIIIIllil,-12.266,-64.49,별이__,23.297,-51.278,아침땅_,15.467,-62.9,소솨소솨,38.334,-81.538,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,5,0,3,3,0,0,2,0,0,0,255,255,255,63,3403.641,Pugeuk,R,0,140,0.484,-1.073,4,0,163.587,-39.217,0,0,1,5,2,L,하루（Haru）,190,107,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-38.011,coder_,-0.088,-17.168,-라후이-,-21.605,-51.075,IllilliIIIIllil,-10.55,-64.307,별이__,23.71,-51.093,아침땅_,15.516,-63.127,소솨소솨,38.446,-81.862,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
125,5,0,3,3,0,1,2,0,0,0,255,255,255,64,3420.972,Pugeuk,R,0,140,0.75,0.223,0,0,152.91,-43.688,0,0,1,5,2,L,하루（Haru）,190,107,0.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168,-38.089,coder_,-0.001,-17.139,-라후이-,-19.783,-49.764,IllilliIIIIllil,-10.786,-64.257,별이__,23.685,-51.075,아침땅_,15.71,-63.036,소솨소솨,38.441,-81.881,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,5,0,3,3,0,2,2,0,0,0,255,255,255,65,3453.877,Pugeuk,R,0,140,-0.01,-0.672,0,0,167.208,-87.006,0.04,-17.621,0,5,2,L,하루（Haru）,190,107,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.823,-36.486,coder_,0.022,-17.172,-라후이-,-20.095,-49.344,IllilliIIIIllil,-11.167,-62.817,별이__,23.864,-50.358,아침땅_,16.004,-62.941,소솨소솨,38.441,-81.938,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
127,6,1,3,3,0,0,0,0,0,0,255,255,255,60,3609.054,Roscosmos,L,0,128,-0.873,1.153,1,0,-153.367,-200,0,0,0,5,5,R,아침땅_,174.7,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,-37.668,encounter v,-0.118,-16.955,하루（Haru）,-21.154,-47.541,ʚEveɞ,-14.997,-63.269,Yaksok~,20.041,-51.596,Gonyong,12.979,-63.879,ʚmingɞ,33.921,-88.384,AI,0,-100.6,SOM_candy,-36.702,-79.934,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,6,1,3,3,1,0,0,0,0,0,255,255,255,61,3622.239,Roscosmos,L,0,140,-0.246,0.951,0,0,-250,-200,0,0,0,5,5,R,아침땅_,174.7,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,-37.694,encounter v,0.047,-17.017,하루（Haru）,-20.81,-47.114,ʚEveɞ,-14.939,-63.458,Yaksok~,20.033,-51.591,Gonyong,13.144,-63.999,ʚmingɞ,36.382,-90.901,AI,0,-100.6,SOM_candy,-40.778,-92.079,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
129,6,1,3,3,1,1,0,0,0,0,255,255,255,62,3636.652,Roscosmos,L,0,131,0.026,1.057,0,0,0,0,0,0,1,5,5,R,아침땅_,174.7,95,0.5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,-37.622,encounter v,0.036,-17.105,하루（Haru）,-19.457,-44.027,ʚEveɞ,-14.886,-63.398,Yaksok~,20.037,-51.601,Gonyong,12.894,-63.842,ʚmingɞ,36.391,-90.914,AI,0,-100.6,SOM_candy,-41.433,-93.701,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
130,6,1,3,3,1,2,0,0,0,0,255,255,255,63,3652.846,Roscosmos,L,0,83,0.683,-2.735,1,0,0,0,0.117,-23.945,0,5,5,R,아침땅_,174.7,95,0.5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,-37.743,encounter v,-0.013,-17.607,하루（Haru）,-20.392,-46.413,ʚEveɞ,-14.899,-63.403,Yaksok~,20.228,-51.491,Gonyong,12.946,-63.942,ʚmingɞ,36.373,-90.888,AI,0,-100.6,SOM_candy,-40.552,-95.572,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,6,1,3,3,2,2,0,0,0,0,255,255,255,64,3671.327,Roscosmos,L,1,91,-0.455,-0.09,0,0,0,0,-0.366,-14.273,0,5,5,R,아침땅_,174.7,95,0.5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,-37.789,encounter v,-0.026,-17.328,하루（Haru）,-20.201,-46.632,ʚEveɞ,-14.889,-63.416,Yaksok~,20.22,-51.503,Gonyong,12.941,-63.963,ʚmingɞ,36.375,-90.892,AI,0,-100.6,SOM_candy,-41.775,-95.517,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
132,6,1,3,3,0,0,1,0,0,0,255,255,255,65,3701.95,Roscosmos,L,3,110,-0.927,0.717,0,0,416.441,0,0,0,0,6,1,R,Pugeuk,190,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,-37.705,encounter v,-0.09,-17.069,하루（Haru）,-20.222,-45.426,ʚEveɞ,-14.335,-64.219,Yaksok~,20.267,-51.57,Gonyong,13.139,-64.798,ʚmingɞ,38.344,-90.654,AI,0,-100.6,SOM_candy,-44.582,-98.193,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
133,6,1,3,3,0,1,1,0,0,0,255,255,255,66,3715.12,Roscosmos,L,0,128,0.179,-0.024,0,0,-245,-200,0,0,1,6,1,R,Pugeuk,190,97.373,0.596,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,-37.835,encounter v,0.015,-17.172,하루（Haru）,-19.986,-44.61,ʚEveɞ,-14.375,-64.163,Yaksok~,20.271,-51.577,Gonyong,13.102,-64.74,ʚmingɞ,38.306,-90.652,AI,0,-100.6,SOM_candy,-44.134,-98.09,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
134,6,1,3,3,0,2,1,0,0,0,255,255,255,67,3728.992,Roscosmos,L,10,114,1.478,-0.199,2,0,0,400,0,0,1,6,1,R,Pugeuk,190,97.373,0.596,3,59,3730.204,76,79,30,110,97,-30,10.639,0.24,-0.011,-0.13,0.042,0,0,0,0.211,-37.316,encounter v,-0.013,-17.019,하루（Haru）,-20.898,-47.616,ʚEveɞ,-14.359,-64.216,Yaksok~,20.258,-51.579,Gonyong,13.052,-64.689,ʚmingɞ,38.35,-90.611,AI,0,-100.6,SOM_candy,-44.027,-97.7,3729.819,-0.001,-21.827,3731.952,3,ʚEveɞ,-12.647,-58.33,0,0,0,0,0,0,0,2
135,6,1,3,3,0,0,2,0,0,0,255,255,255,68,3756.271,Roscosmos,L,0,140,-2.176,2.373,4,0,-110.863,-190.69,-1.611,-7.432,1,0,3,L,IllilliIIIIllil,174.5,95.213,0.497,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177,-37.634,encounter v,-0.438,-16.58,하루（Haru）,-21.065,-47.924,ʚEveɞ,-10.47,-65.109,Yaksok~,20.375,-50.085,Gonyong,13.561,-63.595,ʚmingɞ,45.44,-93.425,AI,0,-100.6,SOM_candy,-35.844,-104.139,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
136,6,1,3,3,0,1,2,0,0,0,255,255,255,69,3777.852,Roscosmos,L,3,116,-1.716,1.246,2,0,402.059,4.284,0,0,1,0,3,L,IllilliIIIIllil,174.5,95.213,0.497,3,59,3778.935,196,195,68,155,107,95.572,83.246,0.07,0.111,-0.108,0.321,0,0,0,0.073,-37.403,encounter v,-0.022,-17.11,하루（Haru）,-20.47,-47.279,ʚEveɞ,-10.498,-65.112,Yaksok~,20.368,-50.098,Gonyong,13.605,-63.723,ʚmingɞ,44.385,-94.009,AI,0,-100.6,SOM_candy,-35.908,-104.213,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
137,6,1,3,3,0,2,2,0,0,0,255,255,255,70,3797.262,Roscosmos,L,1,92,-5.467,0.575,2,0,0,0,0,0,1,0,3,L,IllilliIIIIllil,174.5,95.213,0.497,3,63,3798.635,143,94,74,145,90,-8.884,39.416,0.95,0.064,-0.067,0.145,0,0,0,-0.059,-37.494,encounter v,-0.023,-17.054,하루（Haru）,-21.26,-48.788,ʚEveɞ,-9.782,-66.324,Yaksok~,20.352,-45.695,Gonyong,16.563,-62.414,ʚmingɞ,46.489,-91.245,AI,0,-100.6,SOM_candy,-37.512,-100.281,3798.452,-5.571,-26.489,3806.386,8,SOM_candy,-66.753,-89.137,1,0,0,0,0,0,0,2
138,6,1,3,3,0,0,2,0,1,0,255,7,255,71,3832.923,Roscosmos,L,0,137,-0.83,1.274,1,0,-174.315,-200,0,0,0,1,2,R,-라후이-,179.9,99.987,0.502,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-37.793,encounter v,0.014,-17.067,하루（Haru）,-21.789,-48.254,ʚEveɞ,-13.027,-63.54,Yaksok~,18.65,-47.676,Gonyong,5.823,-62.111,ʚmingɞ,41.882,-90.657,AI,0,-100.6,SOM_candy,-42.412,-98.544,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
139,6,1,3,3,1,0,2,0,1,0,255,7,255,72,3851.157,Roscosmos,L,10,117,0.253,-0.554,0,0,36.683,400,0,0,0,1,2,R,-라후이-,179.9,99.987,0.502,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,-37.708,encounter v,0.745,-18.62,하루（Haru）,-18.009,-42.324,ʚEveɞ,-14.711,-62.829,Yaksok~,19.497,-45.774,Gonyong,0.938,-61.081,ʚmingɞ,41.879,-90.663,AI,0,-100.6,SOM_candy,-49.445,-99.815,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0
140,6,0,3,3,0,0,0,0,0,0,255,255,255,66,3918.819,coder_,R,1,77,1.598,-1.679,1,0,0,0,0,0,0,6,1,L,encounter v,190,100.1,0.447,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,-36.947,Pugeuk,0.415,-16.739,-라후이-,-19.691,-47.096,IllilliIIIIllil,-12.056,-64.498,별이__,24.588,-51.379,아침땅_,15.584,-63.084,소솨소솨,38.498,-80.875,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,6,0,3,3,1,0,0,0,0,0,255,255,255,67,3940.535,coder_,R,0,125,-2.104,1.563,1,0,-65.111,-200,0,0,0,6,1,L,encounter v,190,100.1,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.031,Pugeuk,-0.295,-16.538,-라후이-,-19.352,-48.63,IllilliIIIIllil,-12.536,-64.443,별이__,24.599,-51.408,아침땅_,14.704,-63.311,소솨소솨,38.935,-81.661,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
142,6,0,3,3,2,0,0,0,0,0,255,255,255,68,3960.747,coder_,R,0,131,-1.405,0.255,0,0,-105.075,-200,0,0,0,6,1,L,encounter v,190,100.1,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.546,Pugeuk,-0.088,-17.019,-라후이-,-19.479,-48.999,IllilliIIIIllil,-12.48,-64.423,별이__,24.589,-51.392,아침땅_,14.885,-63.283,소솨소솨,39.599,-81.342,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,6,0,3,3,2,1,0,0,0,0,255,255,255,69,3983.965,coder_,R,13,100,-1.116,-0.883,0,0,-205.257,400,0,0,0,6,1,L,encounter v,190,100.1,0.447,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,-37.242,Pugeuk,-0.179,-16.569,-라후이-,-20.587,-48.791,IllilliIIIIllil,-12.472,-64.414,별이__,24.603,-51.489,아침땅_,14.667,-63.265,소솨소솨,39.581,-81.346,AI,0,-100.6,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
