id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,bOutCode,r1OutCode,r2OutCode,r3OutCode,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
11,1,0,0,0,0,0,0,0,0,0,255,255,255,0,740.369,"Pring__",R,32,81,132,-1.521,0.155,0.158,1.227,-0.883,1.749,-36.193,16.403,0,42,58,2,0,181.356,45.67,15.604,0,0,1,0,4,L,"Fresh825",173.3,80,0.2,3,41,W,Y,741.494,250,113,118,119,95,145,88,27.114,-26.728,-0.294,0.946,-19.69,-0.65,0,0.153,306.097,120.022,-52.163,-0.034,-37.465,0,"kneesohime",-0.162,-17.712,0,"레이나2",-20.014,-46.909,0,"_Gosomi",-12.901,-62.85,0,"Yaksok~",19.697,-48.252,0,"Gonyong",14.758,-63.034,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,745.214,32.448,-87.522,745.361,6,31.228,2.276,-84.794,0,0,,746.707,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"AI",,,,0
12,1,0,0,0,0,0,1,0,0,0,255,255,255,1,768.303,"Pring__",R,32,82,134,0.801,-0.126,0.34,1.031,0.049,1.638,-36.193,36.34,5,6,89,2,0,249.46,102.34,8.519,0,0,1,1,2,L,"encounter v",190,86,0.42,3,38,W,Y,769.35,255,95,84,84,42,145,130,-20.626,13.183,0.466,0.995,-19.886,0.31,0,0.267,-204.808,61.352,399.894,-0.163,-37.708,0,"kneesohime",0.043,-17.707,0,"레이나2",-20.006,-46.87,0,"_Gosomi",-8.846,-64.91,0,"Yaksok~",19.574,-47.504,0,"Gonyong",13.544,-62.273,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,768.427,-0.105,-22.328,770.107,3,-8.704,1.197,-59.135,0,2,,774.935,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"_Gosomi",,,,0
13,1,0,0,0,0,0,2,0,0,0,255,255,255,2,792.036,"Pring__",R,32,89,140,-3.546,0.912,-0.029,1.363,-1.751,2.228,-36.193,5.676,0,52,48,1,0,212.4,108.551,26.267,-0.667,-5.412,0,2,5,R,"_해낮_",175.2,90,0.5,0,41,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319,-37.844,0,"kneesohime",-0.089,-16.036,0,"레이나2",-20.807,-46.768,0,"_Gosomi",-15.861,-60.915,0,"Yaksok~",18.784,-47.896,0,"Gonyong",7.792,-66,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
14,1,0,0,0,1,0,2,0,0,0,255,255,255,3,808.793,"Pring__",R,32,86,140,-1.939,0.655,0.101,1.311,-1.149,2.042,-36.193,4.163,5,53,41,1,0,236.352,43.567,23.134,0,0,0,2,5,R,"_해낮_",175.2,90,0.5,0,41,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296,-37.91,0,"kneesohime",-0.188,-17.185,0,"레이나2",-20.674,-46.741,0,"_Gosomi",-15.735,-61.284,0,"Yaksok~",18.762,-47.631,0,"Gonyong",7.8,-66.042,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
15,1,0,0,0,2,0,2,0,0,0,255,255,255,4,821.815,"Pring__",R,32,78,128,5.043,-0.877,0.582,0.997,1.764,1.227,-36.193,53.825,7,15,78,3,0,244.234,101.512,8.484,0.658,-20.953,0,2,5,R,"_해낮_",175.2,90,0.5,0,41,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,-37.457,0,"kneesohime",0.187,-17.266,0,"레이나2",-20.785,-46.313,0,"_Gosomi",-15.475,-62.195,0,"Yaksok~",17.183,-47.958,0,"Gonyong",7.669,-66.022,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,831.237,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"",,,,0
16,1,0,0,0,0,0,2,1,0,0,15,255,255,5,844.439,"Pring__",R,32,80,131,0.126,0.228,0.293,1.065,-0.252,1.864,-36.193,25.56,2,13,85,0,0,250,105.026,15.464,0,0,0,3,1,R,"하랑님_",190,88.184,0.216,0,42,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,-37.847,0,"kneesohime",-1.22,-19.894,0,"레이나2",-20.541,-45.368,0,"_Gosomi",-15.502,-61.922,0,"Yaksok~",18.31,-47.837,0,"Gonyong",6.213,-64.666,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,854.372,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
17,1,0,0,0,0,1,2,1,0,0,15,255,255,6,861.52,"Pring__",R,32,82,133,-1.416,0.187,0.153,1.043,-0.905,1.793,-36.193,22.109,2,13,84,2,0,205.239,42.258,11.551,0,0,1,3,1,R,"하랑님_",190,88.184,0.216,3,42,W,Y,862.599,236,154,118,22,15,145,90,-5.124,31.22,-0.267,1.079,-19.953,-0.81,0,0.524,315.345,223.839,-454.832,-0.33,-37.685,0,"kneesohime",-0.145,-17.799,0,"레이나2",-20.415,-46.812,0,"_Gosomi",-15.185,-62.752,0,"Yaksok~",19.16,-48.352,0,"Gonyong",3.928,-63.857,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,861.947,-5.523,-28.512,863.254,2,-15.8,0.058,-46.729,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,865.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"레이나2",,,,0
18,2,1,0,0,0,0,0,0,0,0,255,255,255,10,903.218,"coder_",R,26,69,122,0.583,1.684,0.315,1.598,0.087,2.402,-36.746,17.901,64,36,0,1,0,109.626,-200,4.541,0,0,0,3,2,R,"레이나2",180.3,80,0.4,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043,-38.371,0,"하랑님_",0.033,-16.981,0,"encounter v",-19.665,-44.949,0,"아침땅_",-17.533,-64.508,0,"Fresh825",20.669,-47.455,0,"_해낮_",13.405,-64.252,0,"BegForMercy",51.185,-92.065,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
19,2,1,0,0,1,0,0,0,0,0,255,255,255,11,917.252,"coder_",R,13,56,88,-1.519,-1.092,0.363,1.433,-0.03,1.693,-36.746,25.696,0,100,0,4,0,-259.307,380.706,12.556,0,0,1,3,2,R,"레이나2",180.3,80,0.4,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288,-38.107,0,"하랑님_",-0.071,-17.112,0,"encounter v",-19.659,-44.944,0,"아침땅_",-17.755,-65.236,0,"Fresh825",20.777,-47.312,0,"_해낮_",13.286,-64.268,0,"BegForMercy",51.388,-91.37,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
20,2,1,0,0,1,1,0,0,0,0,255,255,255,12,930.687,"coder_",R,10,58,91,1.213,-0.055,0.447,1.896,0.516,2.302,-36.746,35.064,100,0,0,0,0,0,400,11.336,0,0,0,3,2,R,"레이나2",180.3,80,0.4,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325,-38.153,0,"하랑님_",0.037,-16.949,0,"encounter v",-19.677,-44.973,0,"아침땅_",-17.386,-65.605,0,"Fresh825",20.745,-47.296,0,"_해낮_",12.791,-64.337,0,"BegForMercy",51.596,-91.47,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
21,2,1,0,0,1,2,0,0,0,0,255,255,255,13,942.29,"coder_",R,26,80,130,-0.69,0.403,0.205,1.384,-0.423,1.669,-36.746,11.392,52,48,0,2,0,77.524,-187.463,23.079,0,0,1,3,2,R,"레이나2",180.3,80,0.4,3,40,W,Y,943.386,206,41,81,44,23,141,94,-75.008,-55.498,-0.145,1.085,-19.749,-0.34,0,0.162,345.199,478.55,86.686,-0.239,-37.973,0,"하랑님_",-0.24,-17.39,0,"encounter v",-19.44,-44.847,0,"아침땅_",-17.464,-64.308,0,"Fresh825",20.63,-47.248,0,"_해낮_",12.875,-64.352,0,"BegForMercy",51.619,-91.488,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,942.361,0.254,-20.025,945.814,4,23.064,0.198,-35.792,0,0,,,,,948.398,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Fresh825",,,,0
22,2,1,0,0,1,2,0,0,0,0,255,255,255,14,959.602,"coder_",R,10,81,121,-0.139,-1.551,0.29,1.24,-0.029,1.179,-36.746,9.813,48,52,0,1,0,-24.279,400,32.457,-0.084,-17.885,0,3,2,R,"레이나2",180.3,80,0.4,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,-37.541,0,"하랑님_",-0.015,-17.568,0,"encounter v",-19.837,-45.559,0,"아침땅_",-17.499,-65.096,0,"Fresh825",22.658,-48.654,0,"_해낮_",12.998,-64.19,0,"BegForMercy",52.878,-89.193,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
23,2,1,0,0,2,2,0,0,0,0,255,255,255,15,970.533,"coder_",R,27,62,102,-3.131,0.186,-0.069,1.359,-1.135,1.608,-36.746,3.262,53,47,0,4,0,-109.419,-111.36,18.961,-1.111,-10.213,1,3,2,R,"레이나2",180.3,80,0.4,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,-36.764,0,"하랑님_",-1.259,-18.886,0,"encounter v",-21.177,-44.016,0,"아침땅_",-18.163,-65.984,0,"Fresh825",22.509,-48.801,0,"_해낮_",12.87,-64.145,0,"BegForMercy",53.097,-89.427,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
24,2,1,0,0,0,0,1,0,0,0,255,255,255,16,994.95,"coder_",R,40,59,100,0.704,2.054,0.429,2.027,0.237,2.628,-36.746,41.215,100,0,0,1,0,26.356,-139.352,10.6,0,0,0,4,3,R,"_Gosomi",176.1,85,0.48,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083,-38.094,0,"하랑님_",0.058,-16.826,0,"encounter v",-19.997,-45.749,0,"아침땅_",-16.358,-62.665,0,"Fresh825",22.505,-48.91,0,"_해낮_",11.724,-64.889,0,"BegForMercy",53.115,-89.434,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
25,2,1,0,0,1,0,1,0,0,0,255,255,255,17,1005.863,"coder_",R,10,56,90,0.84,0.301,0.446,1.99,0.353,2.532,-36.746,33.314,100,0,0,0,0,0,400,13.613,0,0,0,4,3,R,"_Gosomi",176.1,85,0.48,0,40,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149,-38.37,0,"하랑님_",0.079,-16.951,0,"encounter v",-19.989,-45.755,0,"아침땅_",-16.359,-62.653,0,"Fresh825",22.528,-48.837,0,"_해낮_",12.05,-64.894,0,"BegForMercy",53.905,-91.068,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
