id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,1,1,0,2,2,1,0,0,0,255,255,255,10,436.581,Yaksok~,R,10,94,-1.158,0.325,2,0,0,400,-7.877,0,0,1,2,1,L,Sabo_10,184.7,94,0.6,3,87,437.698,194,133,43,145,122,-1.751,-41.851,0.8,0.034,-0.142,0.233,0,0,0,0.037,-37.24,ゆっち一,-0.07,-16.311,Penguin_iDOL,-20.886,-45.906,IllilliIIIIllil,-12.843,-64.178,인생최패망자,19.915,-45.813,Soleil Luna,13.64,-62.51,소솨소솨,32.446,-88.089,눈꽃,4.749,-115.147,Apple_Sherbet,-44.51,-87.384,438.121,11.586,-33.35,444.212,6,소솨소솨,66.454,-78.974,1,0,0,0,0,0,0,2
12,1,1,1,0,0,0,1,0,1,0,255,1,255,11,471.596,Yaksok~,R,0,102,0.313,0.483,0,0,0,0,0,0,0,1,3,4,L,Kr_Luna,180,95.588,0.505,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.686,ゆっち一,-0.021,-16.411,Penguin_iDOL,-21.488,-46.121,IllilliIIIIllil,-8.036,-65.308,인생최패망자,20.697,-43.372,Soleil Luna,14.727,-62.045,소솨소솨,40.583,-97.437,눈꽃,5.729,-113.761,Apple_Sherbet,-45.42,-84.605,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,1,1,0,0,1,1,0,1,0,255,1,255,12,488.275,Yaksok~,R,0,131,-1.401,0.799,2,0,0,0,0,0,0,1,3,4,L,Kr_Luna,180,95.588,0.505,2,55,489.093,141,85,23,124,81,27.915,-16.184,0.02,-0.021,-0.023,0.25,0,0,0,0.23,-36.844,ゆっち一,-0.221,-16.446,Penguin_iDOL,-21.457,-46.204,IllilliIIIIllil,-12.12,-65.416,인생최패망자,21.513,-46.285,Soleil Luna,15.243,-63.63,소솨소솨,41.216,-95.05,눈꽃,7.447,-115.576,Apple_Sherbet,-45.432,-84.388,493.388,17.008,-83.801,494.382,7,눈꽃,18.672,-89.98,1,12,0,0,0,0,0,2
14,1,0,1,0,0,0,0,0,0,0,255,255,255,0,649.939,_Chun,L,28,132,0.954,0.942,0,0,-49.017,-85.106,-2.605,0,0,0,0,5,R,Soleil Luna,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-37.406,Sabo_10,-0.031,-17.222,CAT tourniquet,-21.302,-45.91,_이누_,-14.43,-61.693,Kr_Luna,19.441,-47.325,coder_,12.193,-65.628,아침땅_,29.615,-91.183,마렘_Marem,-6.26,-108.301,࿇ Kronos ࿇,-31.149,-74.546,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,1,0,0,1,0,0,0,0,255,255,255,1,668.435,_Chun,L,28,105,0.249,0.254,2,0,-16.26,-77.603,-1.955,0,0,1,0,5,R,Soleil Luna,160,95,0.5,2,54,669.679,109,17,0,45,45,-38.875,49.243,-0.48,-0.021,-0.05,0.149,0,0,0,0.438,-37.187,Sabo_10,0.013,-17.246,CAT tourniquet,-21.045,-45.891,_이누_,-14.445,-61.683,Kr_Luna,21.972,-50.998,coder_,12.121,-65.664,아침땅_,29.633,-91.223,마렘_Marem,-6.232,-108.31,࿇ Kronos ࿇,-31.518,-75.153,669.243,-1.069,-20.756,672.461,2,CAT tourniquet,-19.316,-37.859,0,0,0,0,0,0,0,2
16,1,0,1,0,0,2,0,0,0,0,255,255,255,2,690.985,_Chun,L,28,104,0.648,-0.119,0,0,-16.293,-70.152,-0.923,0,0,1,0,5,R,Soleil Luna,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,-37.503,Sabo_10,-0.011,-17.273,CAT tourniquet,-21.212,-44.705,_이누_,-13.28,-64.004,Kr_Luna,21.748,-50.591,coder_,11.721,-63.961,아침땅_,30.918,-89.282,마렘_Marem,-12.028,-116.409,࿇ Kronos ࿇,-33.058,-72.426,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,1,0,1,0,0,0,1,0,0,0,255,255,255,3,717.584,_Chun,L,13,120,2.145,-0.597,2,0,351.944,355.155,-4.89,0,0,1,1,3,L,IllilliIIIIllil,174.5,95.213,0.497,3,53,718.502,207,168,46,145,124,-30,-24.476,0.7,-0.004,-0.083,0.392,0,0,0,0.384,-36.94,Sabo_10,0.052,-17.45,CAT tourniquet,-21.653,-46.12,_이누_,-11.471,-64.43,Kr_Luna,21.737,-50.739,coder_,11.822,-65.758,아침땅_,40.654,-87.931,마렘_Marem,-1.71,-115.985,࿇ Kronos ࿇,-33.463,-74.062,717.994,0.943,-21.883,726.018,7,마렘_Marem,31.362,-113.791,1,0,0,0,0,0,0,2
18,1,0,1,0,0,0,1,0,1,0,255,12,255,4,757.441,_Chun,L,27,135,0.931,-0.367,0,0,-27.603,-130.622,-3.56,0,0,0,2,8,R,Apple_Sherbet,190,89.641,0.297,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216,-37.713,Sabo_10,-0.073,-16.972,CAT tourniquet,-20.851,-44.557,_이누_,-12.194,-62.953,Kr_Luna,20.982,-49.083,coder_,8.477,-63.762,아침땅_,38.157,-86.246,마렘_Marem,-8.616,-115.27,࿇ Kronos ࿇,-32.897,-72.868,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,1,0,1,0,0,1,1,0,1,0,255,12,255,5,771.603,_Chun,L,3,115,1.494,0.766,2,0,478.796,0,-8.944,0,0,1,2,8,R,Apple_Sherbet,190,89.641,0.297,3,53,772.559,179,138,39,145,94,19.011,-24.234,-0.03,-0.03,-0.032,0.267,0,0,0,0.091,-37.04,Sabo_10,0.048,-17.144,CAT tourniquet,-21.363,-45.077,_이누_,-12.413,-63.105,Kr_Luna,19.974,-46.402,coder_,8.685,-64.603,아침땅_,33.719,-89.607,마렘_Marem,-8.612,-115.275,࿇ Kronos ࿇,-32.726,-72.091,0,0,0,776.279,8,࿇ Kronos ࿇,32.235,-80.294,0,0,0,0,0,0,0,1
20,1,0,1,0,0,0,2,0,1,0,255,12,255,6,803.612,_Chun,L,27,134,0.618,0.894,2,0,-25.139,-139.864,-5.844,0,0,1,3,1,R,ゆっち一,190,97.602,0.334,3,53,804.695,161,116,40,138,129,26.283,35.911,0.67,-0.046,-0.162,0.491,0,0,0,0.157,-37.209,Sabo_10,0.038,-16.975,CAT tourniquet,-20.922,-45.54,_이누_,-12.524,-62.221,Kr_Luna,18.957,-46.206,coder_,10.226,-64.157,아침땅_,32.619,-88.47,마렘_Marem,-10.743,-110.175,࿇ Kronos ࿇,-35.269,-75.76,809.14,-80.492,-104.454,0,0,,0,0,0,0,0,0,0,0,0,4
21,1,0,1,2,0,0,2,0,0,0,255,255,255,7,850.077,_Chun,L,27,135,-0.241,1.409,4,0,-31.33,-107.711,-5.486,0,0,1,4,7,L,눈꽃,175.4,100.309,0.2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,-37.643,Sabo_10,0.006,-16.906,CAT tourniquet,-21.754,-45.772,_이누_,-13.279,-61.472,Kr_Luna,21.079,-48.526,coder_,9.136,-67.032,아침땅_,40.731,-88.714,마렘_Marem,-3.004,-114.103,࿇ Kronos ࿇,-36.544,-74.433,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,1,0,1,2,0,1,2,0,0,0,255,255,255,8,869.927,_Chun,L,6,122,0.763,0.586,2,0,-417.156,0,-22.355,0,0,1,4,7,L,눈꽃,175.4,100.309,0.2,3,53,870.92,193,116,32,142,125,29.075,34.894,0.6,0.059,-0.044,0.204,0,0,0,0.08,-37.32,Sabo_10,0.092,-17.147,CAT tourniquet,-21.145,-45.14,_이누_,-14.137,-63.466,Kr_Luna,21.147,-48.527,coder_,10.265,-66.51,아침땅_,40.538,-88.964,마렘_Marem,-3.012,-114.113,࿇ Kronos ࿇,-36.472,-74.401,875.727,-70.629,-110.816,0,0,,0,0,0,0,0,0,0,0,0,4
23,1,0,1,3,0,0,2,0,0,0,255,255,255,9,915.311,_Chun,L,26,137,-2.672,0.192,4,0,-14.119,-166.226,-2.817,-1,-17.566,1,5,4,R,인생최패망자,190,90,0.45,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,-37.865,Sabo_10,-0.41,-17.13,CAT tourniquet,-20.411,-44.505,_이누_,-14.038,-61.898,Kr_Luna,20.156,-47.35,coder_,13.611,-64.761,아침땅_,34.23,-90.615,마렘_Marem,-7.304,-114.873,࿇ Kronos ࿇,-44.573,-87.683,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
24,1,0,1,3,0,1,2,0,0,0,255,255,255,10,934.1,_Chun,L,27,132,2.157,-0.667,2,0,-15.557,-107.965,-1.705,0,0,1,5,4,R,인생최패망자,190,90,0.45,3,53,935.113,123,155,71,130,84,114.435,-56.474,-0.07,-0.043,-0.11,0.195,0,0,0,0.341,-37.282,Sabo_10,0.048,-17.115,CAT tourniquet,-20.3,-44.79,_이누_,-14.134,-61.981,Kr_Luna,20.054,-47.403,coder_,12.987,-65.178,아침땅_,34.265,-90.66,마렘_Marem,-7.091,-114.925,࿇ Kronos ࿇,-45.356,-87.849,939.818,-47.151,10.783,0,0,,0,0,0,0,0,0,0,0,0,3
25,1,0,1,3,0,2,2,0,0,0,255,255,255,11,957.709,_Chun,L,10,120,-0.655,-2.291,4,0,0,400,-0.819,0,0,1,5,4,R,인생최패망자,190,90,0.45,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,-37.719,Sabo_10,-0.188,-17.168,CAT tourniquet,-20.539,-44.456,_이누_,-12.808,-63.26,Kr_Luna,20.024,-47.287,coder_,11.273,-65.554,아침땅_,32.553,-93.002,마렘_Marem,-10.328,-113.742,࿇ Kronos ࿇,-46.996,-81.777,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
26,2,1,1,3,0,0,0,0,0,0,255,255,255,13,1001.479,Yaksok~,R,14,101,-0.073,1.228,2,0,215.347,400,-16.411,0,0,1,4,7,L,마렘_Marem,190,106.815,0.277,3,53,1002.259,230,129,52,145,91,93.226,-84.153,-0.43,0.034,-0.025,0.319,0,0,0,0.043,-36.849,ゆっち一,-0.078,-16.524,Penguin_iDOL,-20.029,-45.94,IllilliIIIIllil,-11.509,-64.571,인생최패망자,18.932,-43.959,Soleil Luna,16.476,-62.07,소솨소솨,36.685,-92.734,눈꽃,1.15,-110.752,Apple_Sherbet,-41.986,-87.609,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
27,2,1,1,3,0,1,0,0,0,0,255,255,255,14,1017.512,Yaksok~,R,14,86,2.534,0.45,4,0,295.5,327.326,-10.829,0,0,1,4,7,L,마렘_Marem,190,106.815,0.277,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,-37.506,ゆっち一,0.002,-16.385,Penguin_iDOL,-20.975,-46.448,IllilliIIIIllil,-12.1,-65.07,인생최패망자,20.707,-46.119,Soleil Luna,14.605,-64.626,소솨소솨,38.188,-87.257,눈꽃,-1.488,-112.846,Apple_Sherbet,-42.138,-82.771,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
28,2,1,1,3,0,2,0,0,0,0,255,255,255,15,1029.995,Yaksok~,R,13,101,-2.627,-2.529,4,0,-173.475,400,6.79,0,0,1,4,7,L,마렘_Marem,190,106.815,0.277,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,-37.083,ゆっち一,-0.523,-16.976,Penguin_iDOL,-20.944,-46.514,IllilliIIIIllil,-12.338,-64.619,인생최패망자,20.459,-44.344,Soleil Luna,14.908,-63.887,소솨소솨,33.938,-93.763,눈꽃,3.245,-109.71,Apple_Sherbet,-41.167,-86.091,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,2,1,1,3,0,0,1,0,0,0,255,255,255,16,1061.667,Yaksok~,R,0,137,-2.276,0.276,1,0,0,0,0,0,0,0,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322,-37.568,ゆっち一,-0.37,-16.178,Penguin_iDOL,-20.388,-45.642,IllilliIIIIllil,-12.934,-64.214,인생최패망자,15.69,-47.116,Soleil Luna,14.486,-60.406,소솨소솨,38.878,-91.635,눈꽃,-3.527,-112.274,Apple_Sherbet,-36.432,-96.32,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
30,2,1,1,3,1,0,1,0,0,0,255,255,255,17,1074.225,Yaksok~,R,0,102,0.134,0.964,0,0,0,0,0,0,0,0,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-37.317,ゆっち一,-0.12,-16.348,Penguin_iDOL,-20.317,-45.22,IllilliIIIIllil,-12.907,-64.275,인생최패망자,16.204,-49.158,Soleil Luna,10.947,-61.629,소솨소솨,31.445,-96.313,눈꽃,-4.193,-111.981,Apple_Sherbet,-44.014,-93.168,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
31,2,1,1,3,1,1,1,0,0,0,255,255,255,18,1086.408,Yaksok~,R,10,96,0.109,-2.175,4,0,0,400,4.375,-0.004,-19.373,1,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,-38.601,ゆっち一,-0.085,-16.254,Penguin_iDOL,-20.831,-44.92,IllilliIIIIllil,-13.518,-64.04,인생최패망자,16.526,-46.571,Soleil Luna,12.17,-61.386,소솨소솨,31.48,-95.331,눈꽃,-6.202,-111.699,Apple_Sherbet,-40.301,-99.843,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
32,2,1,1,3,1,2,1,0,0,0,255,255,255,19,1107.967,Yaksok~,R,10,88,0.395,-1.748,1,0,-11.401,400,-10.745,0.046,-18.976,0,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,-37.538,ゆっち一,-0.077,-16.175,Penguin_iDOL,-21.538,-44.883,IllilliIIIIllil,-12.096,-64.725,인생최패망자,16.897,-46.601,Soleil Luna,12.948,-61.276,소솨소솨,31.487,-89.005,눈꽃,-8.512,-107.652,Apple_Sherbet,-46.477,-95.199,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,2,1,1,3,2,2,1,0,0,0,255,255,255,20,1122.703,Yaksok~,R,14,92,1,-2.97,1,0,214.007,400,-1.997,0.223,-16.858,0,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159,-38.382,ゆっち一,-0.044,-16.574,Penguin_iDOL,-21.579,-45.032,IllilliIIIIllil,-12.472,-64.219,인생최패망자,16.703,-46.556,Soleil Luna,13.012,-61.384,소솨소솨,28.057,-90.897,눈꽃,-10.91,-111.147,Apple_Sherbet,-44.641,-88.352,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,1,1,3,3,2,1,0,0,0,255,255,255,21,1136.113,Yaksok~,R,11,94,0.812,-0.105,0,0,150.016,199.023,-1.139,0,0,0,5,6,R,아침땅_,160,95,0.5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,-37.326,ゆっち一,-0.043,-16.384,Penguin_iDOL,-21.756,-44.865,IllilliIIIIllil,-12.052,-64.339,인생최패망자,15.858,-49.046,Soleil Luna,12.906,-61.024,소솨소솨,35.079,-84.355,눈꽃,-10.372,-111.767,Apple_Sherbet,-44.084,-87.665,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,1,1,3,0,0,2,0,0,0,255,255,255,22,1169.647,Yaksok~,R,0,94,-0.416,2.313,1,0,0,0,-6.326,0,0,0,6,2,L,CAT tourniquet,190,94.945,0.357,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162,-37.404,ゆっち一,-0.133,-16.23,Penguin_iDOL,-20.821,-46.48,IllilliIIIIllil,-11.593,-65.059,인생최패망자,20.21,-45.075,Soleil Luna,14.791,-61.243,소솨소솨,38.002,-87.217,눈꽃,6.443,-114.622,Apple_Sherbet,-43.212,-88.096,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
36,2,1,1,3,1,0,2,0,0,0,255,255,255,23,1230.465,Yaksok~,R,10,87,0.03,0.959,0,0,0,400,-6.536,0,0,0,6,2,L,CAT tourniquet,190,94.945,0.357,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,-37.226,ゆっち一,-0.062,-16.339,Penguin_iDOL,-20.67,-45.96,IllilliIIIIllil,-11.724,-64.469,인생최패망자,22.021,-46.63,Soleil Luna,13.565,-62.786,소솨소솨,34.527,-88.761,눈꽃,6.424,-110.225,Apple_Sherbet,-42.033,-87.905,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,2,1,1,3,1,1,2,0,0,0,255,255,255,24,1247.834,Yaksok~,R,14,91,3.926,-1.007,4,0,299.345,345.062,-12.859,0,0,1,6,2,L,CAT tourniquet,190,94.945,0.357,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218,-37.628,ゆっち一,0.149,-16.517,Penguin_iDOL,-20.721,-46.116,IllilliIIIIllil,-11.75,-64.481,인생최패망자,22.569,-47.292,Soleil Luna,12.754,-62.67,소솨소솨,33.969,-89.317,눈꽃,5.721,-109.538,Apple_Sherbet,-42.59,-88.363,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,1,1,3,1,2,2,0,0,0,255,255,255,25,1264.543,Yaksok~,R,0,139,-0.947,0.432,2,0,0,0,0,0,0,1,6,2,L,CAT tourniquet,190,94.945,0.357,3,54,1265.564,177,107,22,135,129,-30,21.303,0.65,0.11,-0.181,0.237,0,0,0,0.399,-37.004,ゆっち一,-0.195,-16.464,Penguin_iDOL,-20.703,-46.147,IllilliIIIIllil,-11.758,-64.464,인생최패망자,21.893,-45.506,Soleil Luna,12.919,-63.289,소솨소솨,37.418,-86.978,눈꽃,7.507,-110.155,Apple_Sherbet,-42.613,-88.265,1265.091,-0.864,-20.365,1269.012,8,Apple_Sherbet,-30.555,-100.267,1,0,0,0,0,0,0,2
39,2,1,1,3,0,0,2,1,0,0,2,255,255,26,1303.662,Yaksok~,R,0,133,0.788,0.933,0,0,0,0,0,0,0,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,-38.389,ゆっち一,0.029,-16.304,Penguin_iDOL,-19.821,-41.985,IllilliIIIIllil,-12.068,-64.707,인생최패망자,16.282,-47.985,Soleil Luna,12.817,-62.505,소솨소솨,32.698,-92.674,눈꽃,-7.654,-111.36,Apple_Sherbet,-44.145,-88.374,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
40,2,1,1,3,0,1,2,1,0,0,2,255,255,27,1318.939,Yaksok~,R,11,96,-0.333,1.811,1,0,0,156.241,-3.465,-0.491,-17.13,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.669,-38.211,ゆっち一,-0.017,-18.856,Penguin_iDOL,-18.894,-44.288,IllilliIIIIllil,-0.825,-61.005,인생최패망자,16.318,-48.507,Soleil Luna,2.638,-60.995,소솨소솨,21.658,-87.969,눈꽃,-5.722,-102.735,Apple_Sherbet,-45.01,-87.057,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,1,1,3,1,1,2,0,1,0,255,2,255,28,1338.08,Yaksok~,R,0,130,0.921,0.707,0,0,0,0,0,0,0,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-38.046,ゆっち一,0.005,-16.26,Penguin_iDOL,-20.53,-46.303,IllilliIIIIllil,-12.827,-64.278,인생최패망자,17.449,-45.478,Soleil Luna,8.12,-64.948,소솨소솨,23.823,-74.276,눈꽃,-7.837,-117.267,Apple_Sherbet,-42.407,-85.653,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,1,1,3,1,2,2,0,1,0,255,2,255,29,1359.569,Yaksok~,R,10,92,-0.307,-2.768,1,0,0,400,-6.91,-0.054,-20.616,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.501,-37.13,ゆっち一,-0.17,-16.256,Penguin_iDOL,-20.836,-46.446,IllilliIIIIllil,-13.788,-64.029,인생최패망자,19.205,-40.621,Soleil Luna,8.117,-62.85,소솨소솨,27.73,-86.283,눈꽃,-7.803,-117.245,Apple_Sherbet,-43.221,-86.112,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,2,1,1,3,2,2,2,0,1,0,255,2,255,30,1376.383,Yaksok~,R,10,90,-1.085,-2.941,1,0,0,400,-5.281,-0.201,-20.375,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467,-37.223,ゆっち一,-0.213,-16.2,Penguin_iDOL,-20.7,-46.481,IllilliIIIIllil,-13.401,-63.373,인생최패망자,18.494,-43.075,Soleil Luna,9.843,-62.891,소솨소솨,29.322,-82.991,눈꽃,-7.619,-117.169,Apple_Sherbet,-43.856,-86.126,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,1,1,3,3,2,2,0,1,0,255,2,255,31,1393.056,Yaksok~,R,0,131,3.56,0.79,3,0,0,0,0,0,0,0,7,8,R,࿇ Kronos ࿇,160,95,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,-36.734,ゆっち一,1.829,-18.736,Penguin_iDOL,-20.887,-46.453,IllilliIIIIllil,-12.707,-62.815,인생최패망자,19.735,-41.021,Soleil Luna,5.151,-60.421,소솨소솨,24.014,-85.709,눈꽃,-7.611,-117.189,Apple_Sherbet,-43.635,-86.242,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
45,2,1,1,3,0,0,2,1,1,0,8,255,255,32,1455.129,Yaksok~,R,10,103,-0.988,-1.098,4,0,0,252.482,-0.189,0,0,1,8,9,R,WhiteMountain,190,107,0.403,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276,-38.146,ゆっち一,-0.249,-16.214,Penguin_iDOL,-20.448,-45.047,IllilliIIIIllil,-13.729,-62.938,인생최패망자,19.24,-44.41,Soleil Luna,8.289,-62.73,소솨소솨,23.991,-97.514,눈꽃,-9.232,-116.311,Apple_Sherbet,-45.869,-86.638,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
46,2,1,1,3,0,1,2,1,1,0,8,255,255,33,1474.519,Yaksok~,R,0,106,0.386,-0.26,2,0,0,0,0,0,0,1,8,9,R,WhiteMountain,190,107,0.403,2,45,1475.676,215,137,48,145,129,0.28,-9.051,0.68,-0.12,-0.17,0.282,0,0,0,-0.189,-37.079,ゆっち一,-0.06,-16.407,Penguin_iDOL,-19.701,-44.726,IllilliIIIIllil,-13.491,-63.406,인생최패망자,16.576,-47.737,Soleil Luna,5.791,-62.725,소솨소솨,24.047,-93.005,눈꽃,-9.275,-116.422,Apple_Sherbet,-45.951,-86.903,1475.782,3.785,-42.622,1476.721,5,Soleil Luna,6.58,-58.49,0,0,0,0,0,0,0,2
47,2,0,1,3,0,0,0,0,0,0,255,255,255,12,1521.326,_Chun,L,28,138,1.033,0.624,2,0,-52.225,-82.26,-1.066,0,0,1,6,2,R,Penguin_iDOL,180,102,0.497,3,54,1522.361,152,74,21,121,73,45.919,23.871,-0.49,-0.04,-0.074,0.145,0,0,0,0.072,-37.251,Sabo_10,0.085,-16.89,CAT tourniquet,-21.691,-47.126,_이누_,-11.94,-64.149,Kr_Luna,20.188,-51.806,coder_,10.129,-66.594,아침땅_,31.839,-93.147,마렘_Marem,-5.617,-114.906,࿇ Kronos ࿇,-42.951,-81.418,0,0,0,1526.582,3,_이누_,-18.361,-64.547,0,0,0,0,0,0,0,1
48,2,0,1,3,0,0,1,0,0,0,255,255,255,13,1549.982,_Chun,L,27,134,0.386,1.517,1,0,-49.722,-109.566,-3.403,0,0,0,7,6,R,소솨소솨,174.5,95.643,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,-37.413,Sabo_10,0.032,-17.015,CAT tourniquet,-21.369,-46.083,_이누_,-11.62,-63.902,Kr_Luna,18.715,-50.39,coder_,10.387,-66.349,아침땅_,27.213,-87.325,마렘_Marem,-8.773,-106.586,࿇ Kronos ࿇,-48.631,-80.3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,2,0,1,3,1,0,1,0,0,0,255,255,255,14,1564.798,_Chun,L,27,132,-0.246,2.011,4,0,-51.994,-114.896,-4.466,-0.275,-17.922,1,7,6,R,소솨소솨,174.5,95.643,0.5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,-37.747,Sabo_10,0.215,-17.026,CAT tourniquet,-20.442,-44.68,_이누_,-12.557,-63.669,Kr_Luna,18.841,-50.189,coder_,10.394,-66.426,아침땅_,27.214,-87.289,마렘_Marem,-8.763,-106.592,࿇ Kronos ࿇,-47.73,-81.011,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,2,0,1,3,1,1,1,0,0,0,255,255,255,15,1583.462,_Chun,L,3,113,1.289,0.762,2,0,423.316,0,-4.957,0,0,1,7,6,R,소솨소솨,174.5,95.643,0.5,2,54,1584.598,127,89,53,127,75,-48.046,-44.042,-0.35,-0.091,-0.14,0.171,0,0,0,0.089,-37.11,Sabo_10,0.222,-16.826,CAT tourniquet,-21.146,-45.177,_이누_,-11.958,-63.056,Kr_Luna,18.633,-50.102,coder_,10.445,-66.661,아침땅_,26.676,-87.771,마렘_Marem,-8.761,-106.597,࿇ Kronos ࿇,-46.464,-79.522,1584.182,1.209,-21.025,1590.23,4,Kr_Luna,18.126,-44.784,1,0,0,0,0,0,0,2
51,2,0,1,3,0,0,1,1,0,0,15,255,255,16,1618.535,_Chun,L,28,128,0.204,1.533,1,0,-34.006,-71.13,-1.631,0,0,0,8,0,R,Yaksok~,190,99.57,0.397,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,-37.337,Sabo_10,0.066,-16.892,CAT tourniquet,-19.346,-41.516,_이누_,-9.368,-61.88,Kr_Luna,20.335,-48.383,coder_,10.149,-65.179,아침땅_,28.68,-89.76,마렘_Marem,-9.919,-108.09,࿇ Kronos ࿇,-48.516,-77.602,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
