id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,1,0,0,0,2,1,1,0,0,6,255,255,10,756.351,편하비_,R,10,104,0.621,0.463,0,13.223,400,0,0,0,2,4,L,Pring__,174.571,90.045,0.475,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-37.778,0.27,-18.26,-19.187,-47.271,-6.276,-64.283,21.605,-46.529,11.183,-52.172,51.062,-89.91,0.395,-112.326,-34.667,-84.075,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
12,1,1,0,0,0,0,2,1,0,0,6,255,255,11,780.783,편하비_,R,10,108,0.667,-0.831,0,0,400,0,0,0,3,2,L,IllilliIIIIllil,174.5,95.213,0.497,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,-37.85,0.183,-17.306,-16.053,-48.916,-3.947,-62.667,21.807,-47.123,12.261,-52.884,50.95,-89.99,0.587,-112.153,-36.397,-87.008,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,1,0,0,0,1,2,1,0,0,6,255,255,12,795.685,편하비_,R,14,110,0.637,0.717,2,390.434,312.348,0,0,1,3,2,L,IllilliIIIIllil,174.5,95.213,0.497,3,85,796.783,219,174,46,155,127,-30,-42.595,0.47,-0.005,0.004,0.312,0,0,0,0.275,-37.446,-0.063,-17.676,-18.378,-48.507,-0.46,-59.819,20.011,-41.265,13.568,-51.589,51.017,-90.033,0.659,-111.964,-36.411,-87.006,796.759,1.88,-22.502,797.87,4,ゆっち一,17.82,-40.053,0,2,0,0,0,0,0,2
14,1,0,0,0,0,0,0,0,0,0,255,255,255,0,979.127,encounter v,R,10,115,-2.292,0.748,1,107.361,400,-0.823,-18.116,0,0,7,L,ʚEveɞ,160,95.538,0.483,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119,-37.476,-0.12,-17.495,-24.08,-48.041,-11.534,-62.886,23.431,-47.478,13.08,-62.599,35.7,-81.8,1.98,-109.411,-28.955,-88.099,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,255,255,255,1,993.549,encounter v,R,10,119,-1.504,0.039,2,8.395,400,0,0,1,0,7,L,ʚEveɞ,160,95.538,0.483,2,61,994.581,203,166,30,155,45,-86.674,-65.449,-0.48,0.099,-0.047,0.481,0,0,0,-0.199,-37.121,-0.075,-17.236,-24.07,-48.066,-12.017,-62.611,23.161,-47.903,13.248,-63.811,35.7,-81.8,1.71,-109.193,-28.968,-88.121,994.548,-0.184,-20.255,996.548,1,소솨소솨,2.047,-21.274,0,0,0,0,0,0,0,2
16,1,0,0,0,1,1,0,0,0,0,255,255,255,2,1017.099,encounter v,R,13,126,-0.332,-0.787,2,-324.095,380.74,0,0,1,0,7,L,ʚEveɞ,160,95.538,0.483,2,62,1018.143,195,121,10,150,119,-30,33.952,0.26,0.098,-0.071,0.492,0,0,0,-0.313,-37.057,-0.032,-17.431,-24.607,-50.042,-11.754,-60.844,22.946,-46.946,13.243,-64.182,35.7,-81.8,2.545,-108.007,-27.937,-88.605,1018.114,-0.653,-20.443,1021.203,8,아침땅_,-30.055,-79.745,1,0,0,0,0,0,0,2
17,1,0,0,0,0,0,0,1,0,0,16,255,255,3,1044.7,encounter v,R,10,118,-1.252,0.17,0,29.724,367.034,0,0,0,1,4,R,ゆっち一,190,90,0.496,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,-36.866,-0.073,-17.702,-19.438,-39.786,-12.069,-60.936,22.165,-43.463,7.703,-62.44,35.7,-81.8,-11.515,-106.302,-36.111,-81.261,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,1,0,0,1,0,255,16,255,4,1069.619,encounter v,R,0,140,1.409,-0.667,2,53.502,-86.041,0,0,1,1,4,R,ゆっち一,190,90,0.496,3,84,1070.682,147,99,31,144,121,53.227,41.328,0.34,-0.056,-0.169,0.319,0,0,0,-0.112,-37.025,-0.116,-17.66,-23.804,-50.235,-10.814,-60.851,21.352,-42.883,0.455,-58.986,35.7,-81.8,-7.943,-108.853,-39.669,-83.749,1077.492,-62.057,-88.913,1078.136,5,࿇ Kronos ࿇,-62.471,-89.37,0,0,0,0,0,0,0,1
19,1,0,0,0,0,0,1,0,0,1,255,255,16,5,1115.571,encounter v,R,14,126,-0.243,-0.806,0,368.831,337.585,0,0,0,2,6,L,Kr_Luna,166.4,96.958,0.505,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,-37.187,0.005,-17.562,-22.992,-47.136,-5.699,-62.156,21.078,-43.536,12.822,-62.38,35.7,-81.8,0.514,-114.326,-29.608,-91.711,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,1,1,0,0,1,255,255,16,6,1130.688,encounter v,R,14,122,-0.784,-0.29,2,378.042,327.238,0,0,1,2,6,L,Kr_Luna,166.4,96.958,0.505,2,74,1131.601,152,66,25,134,78,26.57,-31.714,-0.18,0.021,-0.046,0.24,0,0,0,-0.197,-36.94,-0.047,-17.412,-24.589,-49.154,-7.314,-62.571,21.061,-44.987,13.511,-62.916,35.7,-81.8,0.255,-116.249,-29.614,-91.715,1135.303,30.323,-69.705,1138.97,3,mochi_2929,1.492,-59.776,1,0,0,0,0,0,0,0
21,1,0,0,0,0,0,1,1,1,0,15,255,255,7,1158.966,encounter v,R,10,126,-0.712,0.411,0,73.799,400,0,0,0,3,1,R,bdg06213,190,86,0.604,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261,-37.263,-0.082,-17.553,-22.736,-48.316,-7.848,-63.559,20.356,-40.268,13.162,-62.355,35.7,-81.8,0.306,-109.796,-38.532,-84.079,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,1,1,1,1,0,15,255,255,8,1171.588,encounter v,R,0,139,2.082,1.1,4,98.706,-75.264,0.889,-18.244,1,3,1,R,bdg06213,190,86,0.604,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-37.07,0.193,-17.251,-23.451,-46.473,-9.436,-62.383,19.411,-39.653,11.785,-60.527,35.7,-81.8,1.249,-110.446,-38.902,-83.706,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,0,2,1,0,1,1,255,15,16,9,1222.467,encounter v,R,0,136,0.622,1.301,2,44.953,-113.297,0,0,1,3,1,R,bdg06213,190,86,0.604,3,84,1223.56,160,151,33,152,95,45.42,-12.601,-0.48,0.026,-0.138,0.135,0,0,0,-0.223,-36.943,-0.058,-17.386,-24.329,-48.906,-10.148,-61.975,19.295,-42.73,14.35,-60.551,35.7,-81.8,-2.607,-107.84,-37.331,-78.223,1232.959,-5.284,-52.974,1232.925,3,mochi_2929,-0.42,-58.626,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,2,0,0,1,255,255,15,10,1261.458,encounter v,R,0,140,-0.759,-0.868,0,56.865,-117.318,0,0,0,4,8,R,Pugeuk,160,97.373,0.596,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089,-37.14,-0.025,-17.298,-23.967,-49.124,-10.348,-62.654,20.159,-40.52,13.654,-62.757,35.7,-81.8,-11.835,-111.874,-39.081,-81.33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
25,1,0,0,1,0,1,2,0,0,1,255,255,15,11,1271.29,encounter v,R,0,140,1.51,1.055,2,68.212,-73.797,0,0,1,4,8,R,Pugeuk,160,97.373,0.596,3,84,1272.173,115,74,2,129,73,-38.01,3.576,-0.23,-0.039,-0.089,0.166,0,0,0,-0.217,-36.946,-0.152,-17.452,-24.226,-48.963,-10.182,-62.703,20.359,-42.375,13.872,-63.028,35.7,-81.8,-9.286,-106.248,-39.154,-81.269,1272.136,0.205,-20.498,1275.414,3,mochi_2929,-2.341,-56.8,0,0,0,0,0,0,0,2
26,2,1,0,1,0,0,0,0,0,0,255,255,255,13,1310.284,편하비_,R,14,103,1.798,-2.422,1,339.988,343.748,0.379,-19.697,0,4,8,R,아침땅_,160,95,0.5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,-37.917,0.1,-16.581,-18.661,-46.848,-9.621,-62.88,24.612,-51.544,11.871,-59.744,51.241,-91.566,-0.445,-121.127,-36.316,-86.937,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
27,2,1,0,1,1,0,0,0,0,0,255,255,255,14,1321.587,편하비_,R,0,114,2.931,5.29,1,0,0,0,0,0,4,8,R,아침땅_,160,95,0.5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,-37.761,0.189,-16.498,-18.918,-47.161,-10.922,-63.455,21.536,-44.615,11.931,-54.082,51.241,-91.594,-0.318,-121.022,-36.263,-86.932,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
28,2,1,0,1,2,0,0,0,0,0,255,255,255,15,1336.534,편하비_,R,0,120,0.313,1.061,0,0,0,0,0,0,4,8,R,아침땅_,160,95,0.5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,-37.756,0.004,-16.42,-19.852,-46.297,-10.958,-63.505,23.862,-50.697,11.659,-51.079,51.25,-91.598,-0.894,-123.361,-36.308,-86.933,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,2,1,0,1,2,1,0,0,0,0,255,255,255,16,1349.255,편하비_,R,0,124,-0.613,-1.222,2,0,0,0,0,1,4,8,R,아침땅_,160,95,0.5,2,84,1350.287,111,115,28,137,79,-11.935,32.738,0.95,-0.055,-0.025,0.455,0,0,0,-0.2,-37.217,0.058,-16.413,-19.795,-46.156,-10.944,-63.489,22.479,-48.616,11.657,-51.099,51.263,-91.601,-0.964,-126.275,-36.299,-87.031,1350.236,-1.169,-21.059,1351.936,2,인생최패망자,-14.684,-42.123,0,0,0,0,0,0,0,2
30,2,1,0,1,0,0,1,0,0,0,255,255,255,17,1369.009,편하비_,R,14,105,1.683,-0.137,2,372.391,312.736,0,0,1,5,5,L,NABIMan,173.6,99,0.53,3,83,1369.937,220,84,41,145,97,-2.803,-26.381,0.05,-0.009,-0.025,0.222,0,0,0,0.13,-37.412,0.171,-16.85,-19.664,-46.639,-11.397,-65.038,23.681,-49.987,9.989,-52.743,51.265,-91.604,-3.802,-122.185,-40.583,-90.096,1370.425,5.017,-28.636,1378.17,6,Kr_Luna,43.842,-109.892,1,0,0,0,0,0,0,2
31,2,1,0,1,0,0,1,0,1,0,255,5,255,18,1401.283,편하비_,R,0,119,0.472,0.143,2,0,0,0,0,1,6,1,R,소솨소솨,190,95.643,0.5,2,45,1402.213,168,135,29,152,93,27.658,-20.645,-0.52,-0.045,-0.207,0.342,0,0,0,-0.104,-37.326,0.007,-16.685,-19.62,-45.848,-11.308,-61.645,22.771,-46.106,8.108,-54.082,42.518,-84.032,3.053,-116.489,-38.136,-88.34,1406.948,31.206,-91.536,1407.003,6,Kr_Luna,30.108,-89.138,0,0,0,0,0,0,0,1
32,2,1,0,1,0,0,2,0,1,0,255,5,255,19,1429.242,편하비_,R,14,107,-0.087,-1.014,0,347.045,350.302,0.353,-16.268,0,7,6,R,coder_,160,99.563,0.25,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,-38.004,0.134,-16.587,-19.226,-44.715,-12.022,-63.032,22.116,-46.952,13.388,-52.072,40.635,-83.313,0.065,-117.746,-39.593,-90.414,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,2,1,0,1,0,1,2,0,1,0,255,5,255,20,1446.24,편하비_,R,10,104,-1.919,1.003,2,0,400,0,0,1,7,6,R,coder_,160,99.563,0.25,3,83,1447.519,211,139,41,155,117,50,48.345,0.64,-0.155,-0.023,0.482,0,0,0,0.105,-37.521,0.13,-17.013,-19.505,-45.185,-12.116,-62.264,21.291,-45.513,12.53,-50.677,40.526,-83.446,0.066,-117.779,-39.662,-90.404,1453.003,-83.509,-72.082,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,1,0,1,0,2,2,0,1,0,255,5,255,21,1467.697,편하비_,R,0,125,-1.109,-2.592,4,0,35.622,0,0,1,7,6,R,coder_,160,99.563,0.25,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,-38.085,-0.246,-17.777,-19.913,-44.137,-11.567,-62.616,20.981,-43.617,11.29,-51.395,39.485,-82.887,-1.84,-119.595,-45.337,-88.346,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,0,0,1,0,0,0,0,0,0,255,255,255,12,1525.677,encounter v,R,0,132,-1.089,-0.831,0,24.062,-88.48,-0.278,-14.182,1,5,5,R,࿇ Kronos ࿇,160,95,0.5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.114,-0.079,-17.526,-21.469,-45.4,-9.877,-59.005,22.608,-47.386,10.924,-61.73,27.386,-77.843,-9.613,-104.972,-38.989,-82.621,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
36,2,0,0,1,0,1,0,0,0,0,255,255,255,13,1539.141,encounter v,R,0,133,1.302,1.627,1,69.504,-150.521,0,0,0,5,5,R,࿇ Kronos ࿇,160,95,0.5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147,-37.269,0.193,-17.456,-22.609,-46.727,-9.498,-60.406,22.585,-47.359,11.275,-61.411,25.927,-71.938,-10.178,-106.835,-39.003,-82.637,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,2,0,0,1,1,1,0,0,0,0,255,255,255,14,1581.897,encounter v,R,0,136,1.372,1.383,4,34.235,-112.781,0,0,1,5,5,R,࿇ Kronos ࿇,160,95,0.5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039,-37.219,0.134,-17.367,-23.774,-47.86,-9.322,-62.804,21.473,-46.46,10.584,-60.782,25.961,-67.699,-9.77,-103.635,-37.913,-79.35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,0,0,1,1,2,0,0,0,0,255,255,255,15,1594.021,encounter v,R,0,127,-0.019,0.525,0,21.856,-160.204,0.005,-17.723,0,5,5,R,࿇ Kronos ࿇,160,95,0.5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055,-37.406,-0.031,-17.514,-22.99,-47.003,-8.82,-54.874,21.343,-46.248,11.317,-62.29,26.365,-68.337,-9.216,-104.661,-37.897,-79.342,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
39,2,0,0,1,0,0,1,0,0,0,255,255,255,16,1620.194,encounter v,R,14,116,1.471,-0.032,1,345.824,361.117,0.924,-17.23,0,6,2,R,인생최패망자,190,90,0.45,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.667,0.095,-17.209,-24.439,-49.012,-11.742,-63.672,21.666,-46.483,12.105,-62.756,40.809,-90.011,-14.603,-112.221,-40.597,-80.305,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
40,2,0,0,1,1,0,1,0,0,0,255,255,255,17,1635.099,encounter v,R,13,116,1.063,0.634,0,-372.127,333.948,0.091,-17.111,0,6,2,R,인생최패망자,190,90,0.45,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,-37.697,0.157,-17.234,-23.841,-48.615,-11.146,-63.302,21.539,-46.337,12.017,-62.429,39.818,-88.787,-15.269,-111.667,-40.927,-80.378,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,0,0,1,1,1,1,0,0,0,255,255,255,18,1647.512,encounter v,R,15,98,-0.844,1.986,2,0,-400,0,0,1,6,2,R,인생최패망자,190,90,0.45,3,83,1648.735,157,114,63,150,116,125.809,-50.754,0.87,-0.071,-0.02,0.267,0,0,0,-0.197,-37.167,-0.106,-17.333,-23.82,-48.592,-11.169,-62.754,21.537,-46.329,11.883,-62.295,39.73,-88.838,-15.092,-110.871,-40.918,-80.381,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,0,0,1,1,2,1,0,0,0,255,255,255,19,1662.239,encounter v,R,14,111,3.316,-1.383,4,390.434,312.348,0,0,1,6,2,R,인생최패망자,190,90,0.45,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.429,0.058,-17.435,-23.742,-47.926,-11.202,-64.219,20.97,-46.089,11.549,-62.113,40.646,-90.136,-14.101,-112.419,-41.514,-80.386,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,2,0,0,1,0,0,2,0,0,0,255,255,255,20,1685.783,encounter v,R,24,127,0.629,0.399,2,219.806,206.795,0,0,1,7,3,R,ke ro,169.6,99.327,0.404,2,83,1686.714,155,57,0,107,94,53.064,51.712,0.3,0.004,-0.07,0.237,0,0,0,-0.132,-36.802,-0.107,-17.304,-25.114,-49.551,-12.006,-63.527,22.007,-47.267,12.596,-63.485,30.003,-98.779,1.032,-106.229,-40.411,-81.96,0,0,0,1686.837,1,소솨소솨,-0.019,-18.899,0,0,0,0,0,0,0,3
44,2,0,0,1,0,1,2,0,0,0,255,255,255,21,1699.766,encounter v,R,13,126,-2.133,-1.256,4,-321.437,382.986,-0.695,-17.706,1,7,3,R,ke ro,169.6,99.327,0.404,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,-37.496,-0.195,-17.496,-24.923,-49.588,-11.216,-63.658,21.494,-46.777,12.037,-62.747,30.7,-94.684,1.121,-113.264,-39.377,-81.243,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,2,0,0,1,0,2,2,0,0,0,255,255,255,22,1714.044,encounter v,R,0,140,1.995,1.027,4,93.158,-141.703,0,0,1,7,3,R,ke ro,169.6,99.327,0.404,2,83,1715.148,149,68,9,131,102,99.644,-41.89,0.82,0.025,-0.062,0.134,0,0,0,-0.179,-37.007,-0.084,-17.463,-24.939,-49.617,-10.06,-62.481,21.503,-46.766,13.18,-63.964,35.44,-96.129,1.044,-111.299,-39.394,-81.25,0,0,0,1715.314,1,소솨소솨,0.368,-20.492,0,0,0,0,0,0,0,3
46,2,0,0,1,0,2,2,0,0,0,255,255,255,23,1732.26,encounter v,R,10,125,-0.569,-1.941,2,0,400,0,0,1,7,3,R,ke ro,169.6,99.327,0.404,2,83,1733.303,141,107,29,143,124,-15.422,3.821,0.37,-0.084,-0.161,0.206,0,0,0,0.074,-37.043,-0.111,-17.349,-24.142,-48.972,-11.608,-63.418,21.477,-46.661,12.158,-63.033,36.877,-95.452,4.067,-113.21,-39.711,-81.579,1733.236,-0.179,-21.887,1741.27,7,Sabo_10,-12.434,-123.139,1,0,0,0,0,0,0,2
47,2,0,0,1,0,0,2,1,0,0,12,255,255,24,1765.551,encounter v,R,13,117,1.529,0.33,1,-233.301,397.412,0,0,0,8,0,R,편하비_,183.2,94.705,0.605,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,-37.08,0.178,-17.449,-20.344,-43.646,-10.417,-62.128,21.189,-45.624,10.121,-61.354,33.07,-83.355,-4.065,-109.81,-39.241,-79.731,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,2,0,0,1,1,0,2,1,0,0,12,255,255,25,1778.43,encounter v,R,10,121,0.772,-0.264,2,144.645,353.819,0,0,1,8,0,R,편하비_,183.2,94.705,0.605,2,39,1779.325,223,134,58,155,96,8.916,-18.986,-0.21,-0.018,-0.014,0.314,0,0,0,-0.218,-36.902,-0.088,-17.292,-18.667,-40.233,-8.869,-61.483,21.194,-45.61,10.129,-61.462,32.896,-83.149,-4.123,-110.66,-39.334,-79.8,0,0,0,1780.97,5,NABIMan,9.321,-55.113,0,0,0,0,0,0,0,1
49,3,1,0,1,0,0,0,0,0,0,255,255,255,22,1815.659,편하비_,R,10,99,-1.359,1.642,1,0,400,0,0,0,8,0,L,encounter v,190,100.1,0.447,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211,-38.051,-0.312,-16.981,-20.232,-45.699,-12.108,-65.301,25.485,-49.819,10.505,-51.652,36.862,-86.486,0.056,-119.065,-36.904,-86.413,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,0,1,1,0,0,0,0,0,255,255,255,23,1830.064,편하비_,R,10,101,-2.914,-0.154,2,54.875,400,0,0,0,8,0,L,encounter v,190,100.1,0.447,3,83,1831.284,232,181,33,155,97,46.194,18.11,-0.38,0.058,-0.171,0.535,0,0,0,-0.038,-37.385,-0.231,-17.065,-20.541,-46.536,-12.192,-65.297,25.164,-50.64,11.228,-51.01,48.254,-93.698,0.197,-119.046,-36.912,-86.442,1836.648,-11.314,-92.287,1838.025,7,ʚEveɞ,-12.278,-100.217,1,0,0,0,0,0,0,2
