id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
1,1,1,0,0,0,0,0,0,255,255,255,0,289.817,Pring__,0,128,-0.698,-0.697,0,241.551,-199.769,0.223,-10.367,0,0,7,마렘_Marem,190,69,0,0,0,0,0,0,0,0,0,-0.131,-37.608,0.012,-17.379,-20.883,-47.709,-13.011,-60.9,19.013,-47.968,11.98,-64.564,39.335,-79.745,19.013,-47.968,19.013,-47.968,0,0,0,0,0,,0,0,0,0
2,1,1,0,1,0,0,0,0,255,255,255,1,323.279,Pring__,0,130,0.754,-1.058,4,250,-84.785,0,0,1,0,7,마렘_Marem,190,69,0,0,0,0,0,0,0,0,0,-0.342,-37.695,-0.113,-17.36,-19.936,-45.159,-12.488,-61.207,18.92,-49.013,10.756,-63.516,36.418,-79.972,18.92,-49.013,18.92,-49.013,0,0,0,0,0,,0,0,0,0
3,1,1,0,2,0,0,0,0,255,255,255,2,336.946,Pring__,13,106,-0.93,-0.971,4,-365.782,325.446,0,0,1,0,7,마렘_Marem,190,69,0,0,0,0,0,0,0,0,0,-0.205,-37.211,-0.047,-17.771,-19.608,-43.632,-12.831,-61.174,18.767,-49.2,10.735,-63.532,36.71,-81.007,18.767,-49.2,18.767,-49.2,0,0,0,0,0,,0,0,0,0
4,1,1,0,0,1,0,0,0,255,255,255,3,383.591,Pring__,0,120,2.366,1.822,3,90.337,-12.774,-0.216,-20.012,0,1,3,ByeolBam,174.5,66,0,0,0,0,0,0,0,0,0,-0.209,-37.623,-0.307,-18.887,-20.557,-46.745,-13.225,-61.654,19.255,-50.162,11.113,-64.539,40.33,-84.358,-4.427,-121.625,19.255,-50.162,0,0,0,0,0,,0,0,0,6
5,1,1,0,0,1,1,0,0,3,255,255,4,406.57,Pring__,14,97,0.686,-0.108,0,329.222,332.587,0,0,0,2,1,DoYaGee,190,65,0,0,0,0,0,0,0,0,0,-0.216,-37.403,-0.147,-17.55,-18.569,-43.313,-7.012,-58.544,20.635,-48.127,11.115,-63.538,36.872,-82.009,-5.945,-132.754,20.635,-48.127,0,0,0,0,0,,0,0,0,0
6,1,1,0,1,1,1,0,0,3,255,255,5,426.532,Pring__,0,121,-0.712,-0.474,2,250,-166.205,0,0,1,2,1,DoYaGee,190,65,427.672,84,198,122,151,101,-39.955,49.989,0.938,-0.635,-36.831,-0.093,-17.513,-17.788,-42.109,-9.516,-59.824,19.846,-49.989,11.38,-63.57,38.2,-81.874,-7.662,-125.546,19.846,-49.989,427.838,-1.255,-21.174,0,0,,0,0,0,3
7,1,1,0,2,1,1,0,0,3,255,255,6,462.584,Pring__,0,121,-0.337,-0.636,2,189.462,-87.582,0,0,1,2,1,DoYaGee,190,51,463.748,105,208,103,158,110,6.026,2.682,0.919,-0.43,-36.881,-0.026,-17.512,-17.093,-42.021,-10.374,-59.58,19.891,-50.705,10.76,-62.375,37.654,-83.758,-0.117,-118.635,-35.659,-79.759,464.927,-2.306,-51.892,472.36,1,Kr_Luna,-13.229,-126.203,1,2
8,1,1,0,0,1,0,1,0,255,1,255,7,509.776,Pring__,0,132,0.608,-0.111,0,243.276,-160.919,0,0,0,3,2,NABIMan,189.6,33,0,0,0,0,0,0,0,0,0,-0.304,-37.172,-0.028,-17.436,-17.352,-45.325,-6.8,-61.955,20.165,-50.397,13.916,-59.822,37.383,-83.01,1.616,-119.71,-31.126,-86.665,0,0,0,0,0,,0,0,0,0
9,1,1,0,1,1,0,1,0,255,1,255,8,528.331,Pring__,13,103,0.892,-0.636,2,-334.429,311.15,0,0,1,3,2,NABIMan,189.6,33,529.411,115,255,104,160,127,-48.796,-44.506,0.138,-0.386,-36.861,-0.003,-17.439,-17.223,-45.611,-5.845,-59.891,20.255,-49.706,14.011,-59.775,37.385,-82.98,0.171,-119.784,-33.163,-86.521,529.481,0.786,-20.644,538.726,1,Kr_Luna,69.964,-82.701,0,3
10,1,1,0,0,1,0,1,0,255,2,255,9,594.828,Pring__,0,137,-0.913,0.335,0,218.604,-200,0,0,0,4,4,IllilliIIIIllil,174.8,59,0,0,0,0,0,0,0,0,0,-0.532,-37.492,0.06,-17.079,-18.793,-46.4,-5.126,-60.551,20.047,-46.219,14.045,-60.979,42.809,-76.411,1.433,-112.381,-34.107,-81.419,0,0,0,0,0,,0,0,0,0
