id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
11,,1,0,0,0,2,1,0,0,0,0,255,255,255,2,501.209,"인생최패망자",R,0,96,140,-1.203,-0.738,0.778,1.148,-0.548,1.162,-36.742,46.578,5,95,0,0,0,0,0,0,0,0,9,L,"눈꽃",190,85,0.505,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,-37.675,0.12,-17.551,-20.274,-45.747,-16.138,-62.983,23.126,-52.614,12.088,-62.882,46.48,-104.859,-7.529,-113.391,-40.478,-89.569,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
12,,1,0,0,0,2,2,0,0,0,0,255,255,255,3,515.858,"인생최패망자",R,13,87,110,-1.494,-1.541,0.916,1.126,0.063,1.068,-36.742,66.569,9,61,30,2,-390.434,300,2.378,0,0,0,9,L,"눈꽃",190,85,0.505,5,76,W,Y,1,517.169,170,183,103,102,59,145,101,15.417,-63.186,-0.21,0.502,-21.053,0.99,0,0.482,208.478,-442.238,-347.797,520.226,58.502,-45.173,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299,-37.117,-0.006,-17.637,-20.193,-45.635,-16.85,-62.688,23.106,-53.092,12.697,-62.691,46.472,-104.838,-9.091,-112.272,-40.439,-89.757,0.029,-36.948,,"ʚEveɞ",-0.013,-17.648,,"encounter v",-20.172,-45.557,,"muyang_",-16.772,-62.718,,"Sabo_10",22.904,-52.961,,"CoalCat",12.663,-62.471,,"즉석카레",47.44,-104.727,,"시즈카_Shizuka",-8.685,-111.959,,"_송글_",-40.753,-89.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
13,,1,0,0,0,2,2,0,0,0,0,255,255,255,4,533.196,"인생최패망자",R,0,94,140,-2.406,0.701,0.666,1.523,-1.069,2.058,-36.742,30.67,1,99,0,4,0,0,0,0,0,0,9,L,"눈꽃",190,85,0.505,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,535.899,0,,578,0,,,,,,,,,,,,,,,,,,,0.25,-37.214,0.016,-17.596,-20.206,-45.27,-16.189,-62.941,24.055,-52.826,12.594,-62.583,47.931,-102.719,-8.791,-112.386,-40.181,-90.572,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
14,,1,0,0,0,0,0,1,0,0,0,255,255,255,5,551.68,"인생최패망자",R,33,91,140,-2.446,0.838,0.536,1.503,-1.227,2.023,-36.742,20.805,1,99,0,1,136.886,-77.476,28.071,0,0,1,4,R,"Roscosmos",175,80,0.583,,59,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,-38.167,0.04,-17.855,-20.145,-45.23,-16.222,-62.808,19.053,-47.256,10.961,-63.393,39.396,-99.96,-9.587,-123.754,-40.155,-90.6,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
15,,1,0,0,0,1,0,1,0,0,0,255,255,255,6,563.252,"인생최패망자",R,32,93,140,0.671,0.537,0.806,1.468,0.03,1.9,-36.742,53.127,5,95,0,2,163.117,-44.238,10.16,0,0,1,4,R,"Roscosmos",175,80,0.583,3,59,W,Y,1,564.014,255,166,59,50,0,137,77,-16.628,-10.444,0.162,1.009,-20.229,-1,0,0.18,-312.5,488.249,-154.778,564.384,0.693,-23.209,565.567,0,3.121,0.301,-37.312,0,0,,,,,,,,,,,,,,,568.474,1,,147,0,,,,,,,,,,,,,,,,,,,0.076,-38.016,0.007,-17.82,-19.68,-44.871,-16.803,-62.5,19.146,-47.257,10.971,-63.474,39.582,-97.874,-10.755,-115.558,-41.514,-90.218,0.433,-36.943,99,"ʚEveɞ",-0.024,-17.803,,"encounter v",-19.517,-44.568,86,"muyang_",-16.772,-62.436,,"Sabo_10",19.008,-47.099,,"CoalCat",10.924,-63.343,,"즉석카레",39.597,-97.883,,"시즈카_Shizuka",-11.327,-115.664,,"_송글_",-41.357,-90.356,,565.267,2.374,-36.921,,,,567.81,-19.209,-39.148,,,,,,,,,,,,,,,,,,,566.776,1.177,-37.065,,,,569.705,-17.677,-39.556,,,,,,,,,,,,,,,,,,,"",2,0,"인생최패망자",,,,128,""
16,,1,0,0,0,0,0,2,0,0,0,255,255,255,7,587.862,"인생최패망자",R,33,95,140,-1.79,0.569,0.594,1.471,-0.959,1.891,-36.742,26.97,1,99,0,1,132.88,-98.187,17.858,0,0,2,1,R,"Yaksok~",190,80,0.328,,61,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,-37.964,-0.085,-17.833,-18.461,-43.656,-16.523,-62.886,20.553,-54.228,9.603,-62.29,43.024,-105.741,-8.587,-114.142,-43.137,-90.484,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,591.554,-0.224,-36.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
17,,1,0,0,0,0,1,2,0,0,0,255,255,255,8,609.678,"인생최패망자",R,32,95,140,0.115,-0.322,0.733,1.209,-0.314,1.361,-36.742,41.924,4,96,0,0,248.99,-70.844,22.174,0,0,2,1,R,"Yaksok~",190,80,0.328,,58,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041,-38.186,-0.012,-17.467,-18.513,-43.745,-16.556,-62.623,22.131,-56.707,9.633,-63.13,45.161,-106.389,-10.459,-118.133,-43.268,-90.397,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,613.14,-0.024,-37.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
18,,1,0,0,0,0,2,2,0,0,0,255,255,255,9,625.558,"인생최패망자",R,3,94,115,-5.031,-0.987,0.478,1.107,-1.31,1.013,-36.742,38.444,3,52,45,4,-500,0,15.812,0,0,2,1,R,"Yaksok~",190,80,0.328,,58,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,628.182,2,,578,0,,,,,,,,,,,,,,,,,,,0.127,-37.996,0.068,-17.488,-18.47,-43.687,-16.929,-62.672,21.766,-56.592,9.617,-63.134,45.168,-106.403,-10.927,-118.198,-43.5,-90.709,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
19,SIDE,1,0,0,0,0,0,2,0,0,0,255,255,255,,630.057,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
20,,2,1,0,0,0,0,0,0,0,0,255,255,255,7,670.07,"HANA_ARASHI",R,32,83,135,-0.781,0.374,0.378,2.002,-0.568,1.66,-36.534,26.199,60,40,0,0,176.968,-143.882,12.45,0,0,3,6,R,"즉석카레",174.8,84.654,0.402,,64,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,-37.852,-0.046,-17.338,-20.975,-46.977,-16.53,-61.201,19.56,-46.149,15.975,-60.318,46.107,-97.437,-3.23,-107.218,-39.549,-86.888,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
21,,2,1,0,0,0,1,0,0,0,0,255,255,255,8,683.455,"HANA_ARASHI",R,26,91,140,-0.319,0.638,0.436,2.026,-0.296,1.744,-36.534,25.772,65,35,0,2,134.096,-150,11.525,0,0,3,6,R,"즉석카레",174.8,84.654,0.402,5,64,W,Y,1,684.445,141,157,64,53,34,137,129,107.846,-59.392,-0.038,1.185,-21.129,0.44,0,0.195,-496.724,-265.081,-207.357,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-38.035,-0.025,-17.151,-21.023,-46.974,-15.891,-61.204,19.977,-45.61,16.062,-60.318,45.895,-97.218,-6.085,-107.281,-40.79,-88.626,0.406,-36.778,,"Yaksok~",-0.023,-17.168,,"레이나2",-20.728,-47.002,,"Slaris",-15.811,-61.696,,"Roscosmos",19.971,-45.599,,"_Gosomi",16.005,-60.353,,"HOGGYS 호기스",45.893,-97.214,,"아침땅_",-6.525,-107.27,,"-라후이-",-41.113,-89.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
22,,2,1,0,0,0,2,0,0,0,0,255,255,255,9,702.365,"HANA_ARASHI",R,26,86,140,-0.779,-0.5,0.391,1.865,-0.509,1.177,-36.534,15.87,39,61,0,2,97.26,-150,14.502,0,0,3,6,R,"즉석카레",174.8,84.654,0.402,5,64,W,Y,1,703.38,136,185,64,70,19,137,111,26.709,-24.818,-0.183,0.875,-20.933,0.82,0,0.227,511.392,309.062,54.399,708.917,36.011,-113.04,711.751,6,36.563,0.056,-120.096,1,0,,709.068,713.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,-38.163,-0.051,-17.559,-21.007,-46.895,-14.868,-61.981,19.676,-46.066,16.032,-60.956,45.181,-97.361,-7.885,-107.541,-44.378,-89.614,0.129,-36.766,,"Yaksok~",-0.066,-17.519,,"레이나2",-21.019,-46.7,,"Slaris",-15.118,-61.974,,"Roscosmos",19.684,-46.11,,"_Gosomi",16.032,-60.956,,"HOGGYS 호기스",45.187,-97.365,86,"아침땅_",-8.61,-107.08,,"-라후이-",-44.405,-89.625,,,,,,,,,,,,,,,,,,,,711.511,36.376,-119.36,,,,,,,,,,,,,,,,,,,,,,,,,712.939,35.443,-118.473,,,,,,,"",2,0,"HOGGYS 호기스",713.482,,,16,""
