id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result,scoreA,scoreB,hMoveX,hMoveY,tag
158,8,0,0,0,1,1,0,1,9,255,12,75,6054.768,-Alta-,0,140,0.697,0.873,2,-59.891,-111.862,0,0,1,7,5,소솨소솨,170.9,45,6055.725,19,32,74,12,37,15.902,39.927,-0.779,0.453,-37.005,0.084,-16.576,-18.76,-42.091,-13.622,-63.663,20.138,-40.949,9.097,-66.348,44.746,-83.823,-1.217,-108.719,-37.629,-84.919,5960.942,-8.121,-30.036,5962.976,2,하루（Haru）,-12.469,-37.496,1,2,0,0,0,0,0
159,8,0,0,0,1,1,1,1,14,9,12,76,6181.136,-Alta-,0,129,0.503,1.124,1,-10.241,-108.461,0,0,0,8,7,HalF_HearteD,174.7,37,0,0,0,0,0,0,0,0,0,0.258,-36.843,0.469,-17.455,-18.774,-42.965,-13.679,-63.695,18.288,-42.028,10.366,-66.111,42.065,-84.426,-3.703,-96.918,-36.279,-82.126,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
160,8,0,1,0,1,1,1,1,14,9,12,77,6196.307,-Alta-,0,126,0.962,0.194,2,7.029,-115.958,0,0,1,8,7,HalF_HearteD,174.7,37,6197.455,105,129,6,139,128,47.014,24.722,0.424,0.433,-37.07,0.053,-16.98,-18.964,-45.367,-13.918,-63.929,18.836,-42.211,10.325,-66.126,42.083,-84.462,-3.711,-96.559,-36.32,-81.986,6107.067,-50.25,-108.345,6108.417,8,오띵__,-47.177,-104.928,1,2,0,0,0,0,0
161,8,0,0,0,2,0,1,1,255,16,14,78,6253.683,-Alta-,10,117,0.885,-0.676,0,0,397.794,0,0,0,0,6,ゆっち一,179.6,45,0,0,0,0,0,0,0,0,0,0.168,-36.986,-0.013,-17.038,-20.659,-47.843,-13.621,-64.261,17.755,-44.134,6.083,-61.505,46.963,-80.852,-2.716,-107.924,-39.802,-90.863,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
162,8,0,0,1,2,0,1,1,255,16,14,79,6272.548,-Alta-,0,131,0.163,1.284,4,-35.968,-152.505,0,0,1,0,6,ゆっち一,179.6,77,0,0,0,0,0,0,0,0,0,0.193,-36.704,-0.053,-16.68,-20.644,-47.862,-12.354,-62.854,18.449,-42.576,4.409,-61.442,52.992,-88.586,-2.615,-106.708,-40.177,-90.501,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
163,8,0,0,2,2,0,1,1,255,16,14,80,6289.646,-Alta-,10,118,-0.929,-1.408,2,0,400,0,0,1,0,6,ゆっち一,179.6,77,6290.802,101,134,39,144,119,-22.582,-31.719,0.808,0.316,-36.793,-0.483,-16.841,-20.499,-47.964,-13.625,-64.362,19.938,-41.193,9.704,-65.97,52.92,-88.457,-3.273,-107.451,-40.165,-90.493,6194.592,0.49,-21.461,6195.875,4,Dοpi,14.79,-44.493,0,2,0,0,0,0,0
164,9,1,0,0,0,0,0,0,255,255,255,82,6345.644,-라후이-,0,140,1.119,0.921,2,-29.83,-170.362,0,0,1,4,8,오띵__,174.7,45,6346.725,106,117,0,137,64,44.448,-12.393,-0.928,0.126,-36.669,0.033,-17.268,-24.896,-50.786,-11.954,-64.954,19.072,-44.916,12.382,-65.273,27.796,-96.434,-4.793,-110.238,-40.051,-82.503,0,0,0,6255.208,5,소솨소솨,10.048,-60.32,0,1,0,0,0,0,0
165,9,1,0,0,1,0,0,0,255,255,255,83,6479.706,-라후이-,6,126,-2.029,0.644,1,476.007,0,0,0,0,5,5,CAT tourniquet,170.2,45,0,0,0,0,0,0,0,0,0,-0.083,-37.426,0.03,-17.357,-21.348,-48.009,-9.837,-66.178,20.441,-46.573,13.463,-64.661,40.921,-75.423,-1.288,-114.081,-37.369,-81.609,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
166,9,1,1,0,1,0,0,0,255,255,255,84,6496.368,-라후이-,6,127,-0.129,0.521,2,435.29,0,0,0,1,5,5,CAT tourniquet,170.2,45,6497.283,86,107,81,132,62,4.308,-16.669,-0.776,-0.005,-36.697,0.017,-17.328,-21.13,-47.688,-10.457,-65.489,21.465,-47.74,13.506,-64.611,39.676,-79.426,-1.258,-114.098,-37.98,-82.021,6402.167,5.759,-38.144,6404,5,소솨소솨,12.408,-54.5,1,2,0,0,0,0,0
167,9,1,0,0,1,1,0,0,5,255,255,85,6554.778,-라후이-,0,140,-1.232,0.587,0,-33.599,-154.898,0,0,1,6,6,_Chun,190,45,0,0,0,0,0,0,0,0,0,0.015,-36.682,-0.023,-17.389,-19.511,-40.318,-7.285,-65.97,21.295,-47.549,14.801,-63.383,44.181,-79.294,0.128,-110.588,-42.774,-87.808,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
168,9,1,0,1,1,1,0,0,5,255,255,86,6569.511,-라후이-,6,112,-1.218,0.55,0,395.894,0,0,0,0,6,6,_Chun,190,45,0,0,0,0,0,0,0,0,0,0.024,-36.724,0.038,-17.335,-19.613,-41.864,-7.405,-66.363,21.292,-47.526,14.796,-63.348,44.159,-79.332,0.117,-110.575,-47.449,-90.1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
169,9,1,0,2,1,1,0,0,5,255,255,87,6585.23,-라후이-,0,139,-0.956,-0.077,2,0,15.469,0,0,1,6,6,_Chun,190,45,6586.219,38,46,13,10,52,30.619,-8.089,0.904,-0.174,-36.53,0.021,-17.37,-18.138,-40.038,-11.052,-65.597,21.274,-47.535,14.839,-63.437,44.146,-79.337,0.159,-110.575,-47.953,-89.752,6493.243,4.379,-51.247,6493.701,5,소솨소솨,4.563,-52.543,1,2,0,0,0,0,0
170,9,1,0,0,2,1,0,0,6,255,255,88,6642.716,-라후이-,6,120,1.051,0.73,0,475.286,0,0,0,0,7,7,mungjungh,171.8,78,0,0,0,0,0,0,0,0,0,0.106,-36.698,0.123,-17.389,-19.64,-42.666,-10.494,-65.028,21.609,-47.905,9.623,-64.048,30.444,-95.724,-4.572,-109.66,-43.319,-85.059,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
171,9,1,0,1,2,1,0,0,6,255,255,89,6657.39,-라후이-,0,140,1.028,1.363,1,-8.512,-129.738,0,0,0,7,7,mungjungh,171.8,78,0,0,0,0,0,0,0,0,0,0.072,-36.828,0.025,-17.391,-20.197,-42.147,-10.418,-64.631,21.594,-47.898,11.09,-65.021,30.985,-95.323,-4.567,-109.664,-42.381,-84.723,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
172,9,1,1,1,2,1,0,0,6,255,255,90,6692.388,-라후이-,0,140,0.581,1.716,1,-21.864,-130.195,0,0,0,7,7,mungjungh,171.8,78,0,0,0,0,0,0,0,0,0,0.047,-36.711,-0.07,-17.377,-19.146,-40.734,-12.074,-64.767,21.855,-47.59,5.631,-65.071,29.045,-97.187,-2.233,-108.853,-47.131,-85.867,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
173,9,1,2,1,2,1,0,0,6,255,255,91,6709.13,-라후이-,6,119,1.303,0.15,2,451.721,0,0,0,1,7,7,mungjungh,171.8,78,6710.069,121,124,2,140,79,-4.671,-38.985,0.978,0.213,-36.72,0.063,-17.456,-18.561,-43.823,-11.554,-65.305,22.193,-48.177,6.828,-63.649,28.995,-97.258,-2.107,-108.08,-41.859,-87.4,6614.226,5.592,-27.951,6615.743,4,なおｐ--,17.431,-45.415,0,2,0,0,0,0,0
