id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
89,5,1,1,4,0,1,1,0,0,0,255,255,255,43,3619.244,Oort__Cloud,R,13,101,0.294,0.127,2,-358.49,312.348,0,0,1,8,0,R,甲斐野柊太,190,29,3620.44,127,120,49,138,86,21.688,29.384,-0.17,0.163,-0.084,0.248,-0.036,-36.995,0.048,-17.282,-23.053,-48.65,-14.329,-61.065,20.628,-47.939,8.086,-63.582,38.143,-87.911,-0.376,-108.713,-40.082,-85.675,3623.967,-39.578,-70.051,3624.363,8,소솨소솨,-39.947,-70.463,1,0,0,0,0,0,0,2
90,5,1,1,4,0,0,1,1,0,0,0,255,255,44,3649.263,Oort__Cloud,R,0,121,-0.418,-0.807,2,19.231,-197.071,0,0,1,0,3,R,mungjungh,160,54,3650.029,34,36,8,14,39,-7.365,-7.793,0.24,-0.064,-0.157,0.149,-0.417,-37.239,-0.038,-17.252,-19.422,-40.277,-13.961,-56.928,17.332,-44.695,5.458,-66.809,36.47,-85.953,0.025,-104.986,-41.928,-88.315,3650.141,0.335,-23.436,3651.897,0,Oort__Cloud,2.194,-34.159,0,0,0,0,0,0,0,2
91,5,1,1,4,0,0,2,0,1,0,255,0,255,45,3731.849,Oort__Cloud,R,3,100,0.452,0.756,0,-440.642,64.213,0,0,0,1,6,R,ke ro,160,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.463,-37.102,-0.12,-17.279,-22.702,-48.866,-13.337,-60.184,19.712,-40.26,0.885,-60.209,37.376,-81.586,-0.731,-104.908,-41.778,-87.212,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
92,5,1,1,4,0,1,2,0,1,0,255,0,255,46,3749.093,Oort__Cloud,R,0,113,0.926,0.805,2,48.51,-112.844,0,0,1,1,6,R,ke ro,160,54,3750.238,163,80,7,133,76,48.356,20.541,-0.11,-0.008,-0.039,0.124,-0.114,-36.872,-0.039,-17.278,-22.578,-48.826,-15.841,-60.63,20.051,-45.122,4.703,-64.886,38.266,-83.448,-0.716,-104.883,-41.737,-87.228,0,0,0,3755.196,3,SOM_candy,-18.667,-64.289,0,0,0,0,0,0,0,1
93,5,0,1,4,0,0,0,0,0,0,255,255,255,45,3807.333,甲斐野柊太,R,0,89,0.661,-0.599,0,0,0,0,0,1,0,0,R,Oort__Cloud,190,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.347,-36.994,0.049,-16.789,-20.67,-44.871,-14.696,-62.077,15.689,-42.406,12.167,-59.877,37.63,-93.523,-5.498,-112.485,-39.658,-94.361,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
94,5,0,1,4,0,1,0,0,0,0,255,255,255,46,3822.289,甲斐野柊太,R,0,140,-0.262,-0.169,2,0,0,0,0,1,0,0,R,Oort__Cloud,190,54,3823.456,115,99,34,134,129,35.783,50.155,0.55,-0.102,-0.093,0.336,-0.231,-36.928,-0.02,-16.693,-20.648,-44.974,-15.277,-62.506,17.121,-43.899,13.439,-61.055,37.565,-93.589,-6.699,-117.224,-39.192,-94.246,3828.37,-99.832,-77.778,0,0,,0,0,0,0,0,0,0,0,0,0
95,5,0,1,4,0,2,0,0,0,0,255,255,255,47,3844.051,甲斐野柊太,R,0,133,0.648,1.658,1,0,0,0,0,0,0,0,R,Oort__Cloud,190,54,0,0,0,0,0,0,0,0,0,0,0,0,-0.296,-36.834,-0.192,-16.872,-20.785,-45.004,-16.808,-62.616,16.293,-43.724,10.548,-61.418,38.445,-95.163,-7.305,-118.085,-43.653,-83.619,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
96,5,0,1,4,1,2,0,0,0,0,255,255,255,48,3861.319,甲斐野柊太,R,1,99,-1.591,-0.323,2,0,0,0,0,1,0,0,R,Oort__Cloud,190,54,3862.528,169,155,72,145,34,-51.786,58.226,0.97,-0.172,-0.156,0.393,-0.392,-36.886,-0.052,-16.647,-20.84,-45.285,-16.766,-62.59,16.152,-43.766,11.299,-62.919,38.436,-95.143,-7.286,-118.096,-40.973,-88.206,3862.488,-1.29,-21.015,3866.724,2,_Chun,-17.056,-32.326,0,0,0,0,0,0,0,2
97,5,0,1,4,1,2,0,0,0,0,255,255,255,49,3890.761,甲斐野柊太,R,0,140,-0.592,-0.164,2,0,0,0,0,1,0,0,R,Oort__Cloud,190,54,3891.861,79,91,25,117,91,28.76,48.141,0.12,-0.13,-0.164,0.33,-0.192,-36.828,-0.087,-16.77,-20.789,-44.458,-15.935,-62.377,15.642,-44.123,13.392,-63.353,37.967,-94.944,-6.856,-117.29,-43.511,-94.409,3895.293,-53.874,-58.983,0,0,,0,0,0,0,0,0,0,0,0,3
98,5,0,1,4,1,2,0,0,0,0,255,255,255,50,3911.795,甲斐野柊太,R,0,136,-0.289,-1.765,2,0,0,0,0,1,0,0,R,Oort__Cloud,190,54,3912.913,153,136,35,142,118,35.088,41.727,0.76,-0.145,-0.264,0.506,-0.324,-36.925,-0.048,-16.707,-20.1,-44.823,-15.433,-62.811,15.392,-44.21,12.177,-61.342,38.308,-99.142,-7.954,-115.419,-49.64,-89.794,3917.363,-70.608,-88.279,0,0,,0,0,0,0,0,0,0,0,0,3
