id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,275.404,"인생최패망자",R,26,79,140,0.644,0.305,0.4,2.243,0.092,1.63,-37.019,63.279,0,0,139.244,-163.865,0,0.118,-9.773,0,0,4,R,"NABIMan",190,81.885,0.496,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,-37.208,0,"HANA_ARASHI",0.006,-16.573,0,"AI",-20.63,-48.202,0,"",-12.4,-58.2,0,"아침땅_",20.635,-48.673,0,"파프타",11.818,-62.972,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,291.843,"인생최패망자",R,10,66,106,0.499,-1.333,0.372,2.084,0.208,1.352,-37.068,63.772,4,0,0,400,0,0.054,-18.168,1,0,4,R,"NABIMan",190,81.885,0.496,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,-37.47,0,"HANA_ARASHI",0.006,-16.573,0,"AI",-20.679,-48.207,0,"",-12.4,-58.2,0,"아침땅_",20.674,-48.716,0,"파프타",12.513,-63.011,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,,,,,0,0
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,306.707,"인생최패망자",R,26,75,140,3.131,1.217,0.501,2.281,1.008,2.259,-37.161,73.954,4,0,181.149,-195.357,0,0.192,-20.645,1,0,4,R,"NABIMan",190,81.885,0.496,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,-37.618,0,"HANA_ARASHI",0.006,-16.573,0,"AI",-21.356,-46.458,0,"",-12.4,-58.2,0,"아침땅_",20.712,-48.752,0,"파프타",13.37,-62.612,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,,,,,0,0
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,325.97,"인생최패망자",R,28,78,140,0.717,0.339,0.425,2.257,0.21,1.677,-37.057,67.311,2,0,70.612,-97.664,0,0,0,1,1,5,R,"소솨소솨",175.3,80,0.2,3,59,326.789,225,138,133,51,0,145,117,26.06,41.534,0.76,0.001,-0.086,0,0.473,0.007,-36.992,0,"HANA_ARASHI",-0.014,-16.997,0,"AI",-20.806,-48.565,0,"",-13.015,-58.637,0,"아침땅_",20.864,-48.862,0,"파프타",13.109,-62.97,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,,,,,1,3
5,1,1,0,0,0,1,1,0,0,0,255,255,255,4,339.57,"인생최패망자",R,0,77,118,-0.821,-0.829,0.262,2.015,-0.365,1.103,-36.89,49.576,2,0,0,0,0,0,0,1,1,5,R,"소솨소솨",175.3,80,0.2,3,50,340.466,255,115,119,128,53,145,80,2.248,36.786,0.95,-0.067,-0.149,0,0.537,0.105,-37.366,0,"HANA_ARASHI",-0.094,-17.22,0,"AI",-20.58,-47.348,86,"",-12.589,-58.295,0,"아침땅_",20.294,-48.723,0,"파프타",11.935,-63.155,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,341.298,-9.935,-33.492,342.387,2,"ke ro",-17.226,-43.582,0,0,,,,,17,2
6,1,1,0,0,0,0,2,0,0,0,255,255,255,5,356.62,"인생최패망자",R,10,68,104,0.903,-1.308,0.434,2.088,0.382,1.307,-37.043,54.246,1,0,0,400,0,0,0,0,2,1,L,"Pring__",190,95.172,0.477,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209,-37.933,0,"HANA_ARASHI",-0.052,-17.047,120,"AI",-21.158,-48.793,0,"",-12.4,-58.2,0,"아침땅_",21.425,-46.801,0,"파프타",12.495,-62.59,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,358.109,,,,0,0
7,1,1,0,0,1,0,2,0,0,0,255,255,255,6,365.726,"인생최패망자",R,27,68,140,1.904,1.415,0.364,2.24,0.238,2.288,-37.263,79.201,2,0,104.609,-136.352,0,0,0,0,2,1,L,"Pring__",190,95.172,0.477,3,65,366.556,163,84,117,104,51,145,112,15.463,-35.091,0.87,-0.03,-0.027,0,0.388,-0.2,-37.207,0,"HANA_ARASHI",-0.116,-17.238,0,"AI",-21.263,-48.862,0,"",-12.4,-58.2,0,"아침땅_",21.283,-46.663,0,"파프타",11.72,-63.285,88,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,373.509,69.528,-85.847,378.687,5,"파프타",3.61,-60.534,1,0,,377.214,,,9,2
8,1,1,0,0,0,0,2,0,1,0,255,1,255,7,398.126,"인생최패망자",R,27,86,139,-1.327,0.002,0.252,2.199,-0.642,1.475,-36.788,41.959,0,0,46.081,-127.419,0,-0.472,-11.468,0,3,2,L,"Sabo_10",190,90,0.549,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,-37.933,0,"HANA_ARASHI",-0.024,-17.836,0,"AI",-19.642,-48.415,0,"",-12.4,-58.2,0,"아침땅_",21.674,-47.138,0,"파프타",12.587,-63.829,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,400.031,400.511,,,0,0
9,1,1,0,0,0,1,2,0,1,0,255,1,255,8,412.45,"인생최패망자",R,10,76,105,-0.825,-2.229,0.27,1.838,-0.365,0.702,-36.776,39.645,1,0,0,343.966,0,-0.166,-19.879,0,3,2,L,"Sabo_10",190,90,0.549,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,-37.936,0,"HANA_ARASHI",0.029,-17.469,0,"AI",-20.199,-49.112,0,"",-12.4,-58.2,0,"아침땅_",21.637,-47.165,0,"파프타",11.464,-62.99,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,413.998,415.16,,,0,0
10,1,1,0,0,1,1,2,0,1,0,255,1,255,9,425.129,"인생최패망자",R,0,69,113,0.778,-0.353,0.485,2.116,0.325,1.364,-36.966,53.064,2,0,0,0,0,0,0,1,3,2,L,"Sabo_10",190,90,0.549,3,71,426.218,152,115,89,139,98,145,82,25.586,3.18,0.96,0.079,-0.096,0,0.643,0.24,-37.594,0,"HANA_ARASHI",-0.054,-17.286,0,"AI",-20.121,-49.067,0,"",-12.384,-57.669,0,"아침땅_",21.628,-47.152,88,"파프타",12.26,-62.817,83,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,430.42,5.253,-85.973,435.72,2,"Sabo_10",19.816,-39.156,1,8,455.954,438.726,433.837,,29,2
