id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result,scoreA,scoreB,hMoveX,hMoveY,tag
172,8,0,0,0,1,0,0,0,255,255,255,77,6943.184,Dοpi,3,111,0.153,0.596,0,-421.244,0,-0.938,-10.288,1,3,4,눈꽃,187.2,65,0,0,0,0,0,0,0,0,0,-0.163,-37.179,-0.028,-17.188,-20.217,-46.425,-9.244,-62.065,19.407,-49.539,9.855,-64.182,9.855,-64.182,9.855,-64.182,-9.244,-62.065,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
173,8,0,0,1,1,0,0,0,255,255,255,78,6961.641,Dοpi,0,131,-0.041,-2.522,4,25.95,-200,0.08,-17.739,1,3,4,눈꽃,187.2,65,0,0,0,0,0,0,0,0,0,-0.066,-37.313,0.114,-17.558,-18.635,-44.411,-8.345,-61.833,19.324,-49.602,9.817,-64.216,9.817,-64.216,9.817,-64.216,-8.345,-61.833,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
174,8,0,0,2,1,0,0,0,255,255,255,79,6983.407,Dοpi,11,102,-1.942,0.243,4,0,169.121,0,0,1,3,4,눈꽃,187.2,65,0,0,0,0,0,0,0,0,0,-0.141,-37.246,-0.153,-17.117,-20.221,-42.892,-8.438,-59.548,19.076,-47.069,9.906,-64.241,9.906,-64.241,9.906,-64.241,-8.438,-59.548,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
175,8,0,0,0,2,0,0,0,255,255,255,80,7007.935,Dοpi,0,125,0.083,1.858,2,36.576,-135.295,0,0,1,4,5,ke ro,160,65,7008.882,108,129,14,140,62,40.801,2.729,-0.547,-0.053,-36.959,0.007,-16.974,-18.203,-51.478,-7.945,-59.43,18.349,-47.324,11.485,-63.27,11.485,-63.27,11.485,-63.27,-7.945,-59.43,6967.506,-2.277,-63.97,6967.665,3,Roscosmos,-2.205,-62.558,0,1,0,0,0,0,0
176,9,1,0,0,0,0,0,0,255,255,255,40,7078.088,NABIMan,0,128,-0.02,-0.259,0,172.428,-200,0.313,-10.36,0,1,3,Dοpi,190,65,0,0,0,0,0,0,0,0,0,-0.049,-37.827,0.103,-16.923,-20.334,-49.94,-8.548,-66.2,19.241,-45.184,9.667,-65.777,-12.049,-19.166,-8.548,-66.2,-12.049,-19.166,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
177,9,1,0,1,0,0,0,0,255,255,255,41,7091.202,NABIMan,13,108,-1.41,-0.486,4,-253.927,400,-0.788,-16.592,1,1,3,Dοpi,190,65,0,0,0,0,0,0,0,0,0,-0.249,-38.103,-0.041,-16.99,-20.317,-50.482,-8.54,-66.272,19.206,-46.335,10.826,-64.719,-12.057,-19.158,-8.54,-66.272,-12.057,-19.158,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
178,9,1,0,2,0,0,0,0,255,255,255,42,7105.923,NABIMan,3,110,-1.839,0.09,1,-489.123,34.065,-1.488,-12.01,0,1,3,Dοpi,190,65,0,0,0,0,0,0,0,0,0,0.027,-38.213,-0.634,-17.284,-20.827,-50.189,-8.415,-65.579,19.735,-49.163,11.338,-64.522,-12.046,-19.171,-8.415,-65.579,-12.046,-19.171,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
179,9,1,1,2,0,0,0,0,255,255,255,43,7129.553,NABIMan,0,124,-0.945,-0.32,2,77.545,-200,-1.488,-12.01,1,1,3,Dοpi,190,65,7130.379,107,157,134,155,103,41.708,44.889,0.939,-0.552,-37.049,0.29,-17.225,-20.989,-50.928,-7.086,-63.38,19.622,-47.614,10.009,-64.721,-12.035,-19.148,-7.086,-63.38,-12.035,-19.148,7089.051,-63.33,-77.296,0,0,,0,0,0,3,0,0,0,0,0
180,9,1,1,2,0,0,0,0,255,255,255,44,7153.874,NABIMan,13,94,-0.698,-1.185,4,-272.929,384.698,-0.321,-17.876,1,1,3,Dοpi,190,45,0,0,0,0,0,0,0,0,0,-0.084,-37.871,-0.07,-17.867,-23.436,-51.723,-7.961,-64.362,20.255,-46.973,10.225,-64.557,-12.042,-19.152,-7.961,-64.362,-12.042,-19.152,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
181,9,1,0,0,1,0,0,0,255,255,255,45,7189.935,NABIMan,0,123,-0.748,-0.749,2,0,0,0,0,1,2,1,Riyaj,190,47,7190.826,116,204,105,159,102,39.443,49.45,0.953,-0.569,-37.118,0.12,-17.056,-22.416,-52.576,-8.812,-63.576,19.835,-50.273,9.242,-64.787,-11.258,-19.695,-8.812,-63.576,-11.258,-19.695,7149.432,-67.938,-72.815,0,0,,0,0,0,0,0,0,0,0,0
