id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
1,1,1,0,0,0,0,0,0,255,255,255,0,367.119,ぐだもん,0,140,2.342,-2.726,1,28.466,146.485,0.538,-17.781,0,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0.084,-36.979,0.166,-17.501,-20.755,-49.326,-14.006,-64.582,17.538,-44.121,12.084,-60.45,-21.145,-25.323,-1.383,-109.064,-35.894,-83.246,0,0,0,0,0,,0,0,0,0
2,1,1,1,0,0,0,0,0,255,255,255,1,382.706,ぐだもん,0,0,0,0,0,0,0,0,0,0,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
3,1,1,2,0,0,0,0,0,255,255,255,2,412.992,ぐだもん,0,140,0.668,-1.006,0,72.215,143.247,0,0,0,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,-0.182,-37.231,-0.018,-17.611,-20.14,-47.085,-14.034,-64.485,18.888,-45.309,12.712,-63.916,-14.717,-18.272,0.512,-115.986,-35.864,-83.21,0,0,0,0,0,,0,0,0,0
4,1,1,2,1,0,0,0,0,255,255,255,3,425.764,ぐだもん,3,113,-2.227,1.272,1,-451.01,-215.848,-2.979,-6.184,0,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,-0.082,-37.437,-0.216,-17.517,-19.504,-45.657,-14.015,-64.572,17.85,-44.435,9.679,-63.429,-14.893,-18.494,0.541,-115.512,-36.102,-82.694,0,0,0,0,0,,0,0,0,0
5,1,1,3,1,0,0,0,0,255,255,255,4,445.524,ぐだもん,0,128,-0.401,-0.272,0,106.295,48.246,0,0,0,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,-0.028,-37.195,-0.058,-17.625,-20.539,-45.746,-13.957,-64.283,17.912,-44.495,9.709,-63.402,-14.81,-18.685,0.26,-116.354,-36.125,-81.936,0,0,0,0,0,,0,0,0,0
6,1,1,3,2,0,0,0,0,255,255,255,5,456.39,ぐだもん,0,134,0.869,-0.493,0,159.582,129.936,0,0,1,0,8,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,-0.126,-36.783,-0.097,-17.667,-19.995,-43.047,-14.018,-64.346,17.902,-44.509,9.637,-63.469,-14.806,-18.493,1.215,-110.633,-36.242,-81.615,0,0,0,0,0,,0,0,0,0
7,1,1,0,0,1,0,0,0,255,255,255,6,479.117,ぐだもん,0,135,-1.999,0.444,2,101.319,94.233,0,0,1,1,1,encounter v,189.9,56,480.19,87,75,0,87,66,35.627,-20.051,-0.968,-0.24,-36.572,0.09,-17.667,-19.85,-47.172,-14.034,-64.422,17.811,-44.391,13.041,-62.254,-12.738,-17.216,0.571,-107.592,-36.284,-81.629,484.068,18.574,-66.875,484.268,5,_Chun,18.063,-65.608,0,1
8,1,1,0,0,2,0,0,0,255,255,255,7,506.97,ぐだもん,0,135,1.129,-2.97,1,21.257,119.302,0.179,-24.562,0,2,6,Kr_Luna,160,56,0,0,0,0,0,0,0,0,0,-0.118,-37.372,0.161,-17.714,-20.629,-48.051,-13.859,-64.764,17.788,-44.08,14.295,-61.375,-11.134,-16.313,4.52,-124.593,-35.514,-78.288,0,0,0,0,0,,0,0,0,0
9,1,1,1,0,2,0,0,0,255,255,255,8,525.367,ぐだもん,0,0,0,0,0,0,0,0,0,0,2,6,Kr_Luna,160,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
10,1,1,2,0,2,0,0,0,255,255,255,9,538.533,ぐだもん,0,134,-1.465,0.504,0,121.645,67.366,0,0,0,2,6,Kr_Luna,160,56,0,0,0,0,0,0,0,0,0,-0.229,-37.397,-0.051,-17.674,-23.589,-51.584,-13.865,-64.77,17.818,-44.107,14.286,-61.462,-10.894,-16.376,4.689,-122.005,-35.56,-78.227,0,0,0,0,0,,0,0,0,0
