id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,317.78,"Penguin_iDOL",R,10,83,125,-0.352,-0.821,0.119,1.912,-0.156,1.519,-36.524,23.916,0,0,0,400,0,-0.092,-17.356,0,0,8,L,"눈꽃",175,90,0.5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,-37.561,0,"Roslynn",-0.272,-17.227,0,"Gonyong",-22.566,-46.573,0,"ashtee842",-12.209,-62.554,0,"즉석카레",22.501,-50.6,0,"Amellaid",12.425,-64.323,0,"muyang_",47.871,-97.109,0,"Ipwn64g",5.063,-119.453,0,"Saƅer",-45.207,-93.087,0,0,0,0,0,0,"",0,0,0,0,319.712,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,334.093,"Penguin_iDOL",R,26,92,140,-2.545,0.542,-0.085,1.97,-1.104,1.72,-36.407,15.125,2,0,-1.292,-200,0,0,0,0,0,8,L,"눈꽃",175,90,0.5,3,88,335.214,255,129,109,98,58,145,85,103.315,45.433,-0.84,0.02,-0.067,0,0.371,-0.289,-36.766,0,"Roslynn",-0.143,-17.154,0,"Gonyong",-22.571,-46.564,0,"ashtee842",-12.294,-61.811,0,"즉석카레",21.634,-50.913,0,"Amellaid",12.43,-64.381,0,"muyang_",46.61,-97.686,0,"Ipwn64g",4.936,-119.586,0,"Saƅer",-45.207,-93.087,0,341.056,22.578,1.612,0,0,"",0,0,0,0,,,,,1,3
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,356.505,"Penguin_iDOL",R,10,80,121,-0.154,-2.709,0.114,1.682,-0.07,0.552,-36.46,13.692,1,0,0,399.909,0,-0.029,-20.329,0,0,8,L,"눈꽃",175,90,0.5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.495,-37.461,0,"Roslynn",-0.19,-17.122,0,"Gonyong",-22.926,-46.127,0,"ashtee842",-12.31,-62.06,0,"즉석카레",22.972,-48.926,0,"Amellaid",14.539,-64.443,0,"muyang_",48.383,-95.233,0,"Ipwn64g",5.706,-118.994,0,"Saƅer",-45.551,-94.067,0,0,0,0,0,0,"",0,0,0,0,358.501,,,,0,0
4,1,1,0,0,1,2,0,0,0,0,255,255,255,3,371.262,"Penguin_iDOL",R,14,85,125,1.202,-2.717,0.135,1.614,-0.044,0.515,-36.498,17.758,4,0,360.805,346.15,0,0.45,-16.941,0,0,8,L,"눈꽃",175,90,0.5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361,-37.481,0,"Roslynn",0.356,-17.065,0,"Gonyong",-22.909,-46.151,0,"ashtee842",-12.327,-62.092,0,"즉석카레",23.294,-49.688,0,"Amellaid",14.514,-64.488,0,"muyang_",47.785,-95.622,0,"Ipwn64g",6.198,-117.674,0,"Saƅer",-45.378,-92.766,0,0,0,0,0,0,"",0,0,0,0,373.467,,,,0,0
5,1,1,0,0,0,0,1,0,0,0,255,255,255,4,398.738,"Penguin_iDOL",R,26,90,140,0.555,0.716,0.202,1.998,0.229,1.823,-36.44,19.265,0,0,6.324,-173.851,0,0,0,0,1,5,R,"Pugeuk",170,86.326,0.404,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,-37.758,0,"Roslynn",-0.076,-17.047,0,"Gonyong",-21.374,-42.968,0,"ashtee842",-12.915,-62.212,0,"즉석카레",21.651,-49.492,0,"Amellaid",13.57,-64.975,0,"muyang_",47.332,-95.646,0,"Ipwn64g",7.959,-116.008,0,"Saƅer",-47.738,-93.778,0,0,0,0,0,0,"",0,0,0,0,400.623,,,,0,0
6,1,1,0,0,0,1,1,0,0,0,255,255,255,5,416.888,"Penguin_iDOL",R,3,76,115,-1.393,-0.306,0.201,1.885,0.225,1.415,-36.41,21.078,2,0,-500,0,0,0,0,1,1,5,R,"Pugeuk",170,86.326,0.404,3,88,418.035,179,103,145,109,69,145,124,27.301,47.493,0.65,0.025,-0.015,0,0.694,-0.315,-36.619,0,"Roslynn",-0.375,-17.089,0,"Gonyong",-20.77,-43.44,0,"ashtee842",-12.879,-62.525,0,"즉석카레",21.617,-49.443,0,"Amellaid",13.439,-65.014,0,"muyang_",47.431,-95.594,0,"Ipwn64g",7.49,-115.704,0,"Saƅer",-48.746,-94.991,0,423.001,-81.59,-100.041,0,0,"",0,0,0,0,,,,,1,3
7,1,1,0,0,0,2,1,0,0,0,255,255,255,6,440.855,"Penguin_iDOL",R,10,75,117,2.71,-0.833,0.422,2,1.167,1.661,-36.606,35.546,2,0,0,400,0,0,0,1,1,5,R,"Pugeuk",170,86.326,0.404,3,70,442.081,225,64,106,70,39,145,93,-43.436,2.093,-0.29,0.041,0.022,0,0.637,-0.21,-36.935,115,"Roslynn",0.088,-17.048,0,"Gonyong",-20.67,-43.653,107,"ashtee842",-13.276,-62.275,0,"즉석카레",20.498,-47.774,0,"Amellaid",10.967,-61.892,0,"muyang_",41.051,-92.849,0,"Ipwn64g",8.836,-117.528,0,"Saƅer",-53.315,-96.642,0,442.112,0.486,-20.272,443.401,0,"Penguin_iDOL",-0.044,-35.92,0,0,,,,,5,2
8,1,1,0,0,0,0,2,0,0,0,255,255,255,7,477.285,"Penguin_iDOL",R,10,84,126,0.56,-0.87,0.2,1.948,0.228,1.422,-36.558,27.212,2,0,7.877,400,0,0,0,1,2,1,L,"Pring__",190,94.516,0.475,3,88,478.116,242,119,116,129,49,145,117,-30,14.331,0.85,0.002,-0.059,0,0.459,-0.521,-36.838,0,"Roslynn",0.02,-16.935,0,"Gonyong",-22.963,-46.791,0,"ashtee842",-13.03,-61.606,86,"즉석카레",21.744,-49.039,0,"Amellaid",13.755,-60.542,0,"muyang_",46.232,-98.402,0,"Ipwn64g",12.66,-118.733,0,"Saƅer",-50.566,-96.603,0,478.134,-0.157,-21.112,480.512,1,"Roslynn",-10.347,-60.792,0,0,526.656,,,,84,2
9,1,0,0,0,0,0,0,0,0,0,255,255,255,0,655.943,"CAT tourniquet",L,26,82,134,-2.595,0.304,-0.217,2.122,-1.007,1.556,-36.76,38.739,1,0,-79.045,-200,11.42,0,0,0,0,7,R,"Ipwn64g",174,100.134,0.5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075,-37.312,0,"Pring__",-0.051,-17.486,0,"ʚEveɞ",-23.846,-50.137,0,"encounter v",-13.485,-63.977,0,"Mr․D VRC",24.769,-52.833,0,"Pugeuk",10.451,-64.592,0,"M a x ღ",62.849,-91.746,0,"아침땅_",-4.259,-109.363,0,"눈꽃",-41.605,-89.809,0,0,0,0,0,0,"",0,0,0,0,657.434,,,,0,0
10,1,0,0,0,1,0,0,0,0,0,255,255,255,1,671.392,"CAT tourniquet",L,26,73,126,-0.387,-0.671,-0.036,1.961,-0.168,0.986,-36.59,20.645,0,0,0.424,-200,-17.397,0,0,0,0,7,R,"Ipwn64g",174,100.134,0.5,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063,-37.279,0,"Pring__",-0.012,-17.467,0,"ʚEveɞ",-23.746,-50.731,0,"encounter v",-14.147,-62.612,0,"Mr․D VRC",24.659,-52.457,0,"Pugeuk",10.213,-64.707,0,"M a x ღ",63.157,-91.783,0,"아침땅_",-4.249,-109.326,0,"눈꽃",-41.613,-89.826,0,0,0,0,0,0,"",0,0,0,0,672.912,,,,0,0
