id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,686.834,muyang_,R,5,84,1.837,-0.199,1,-80.356,0,0,0,0,0,3,R,crani,174.4,65,0,0,0,0,0,0,0,0,0,0,0,-0.292,-38.066,0.017,-17.003,-21.54,-49.707,-15.39,-61.618,22.299,-52.384,11.341,-65.726,41.364,-89.213,-0.815,-115.432,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,255,255,255,1,701.148,muyang_,R,3,81,-2.089,-0.247,1,-281.423,0,0,0,0,0,3,R,crani,174.4,65,0,0,0,0,0,0,0,0,0,0,0,-0.39,-37.886,-0.085,-17.076,-21.572,-49.731,-16.209,-61.275,21.856,-51.493,10.844,-65.833,42.647,-91.208,-0.883,-115.444,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,2,0,0,0,0,0,255,255,255,2,713.951,muyang_,R,0,138,-2.186,0.42,4,0,0,-0.605,-7.194,1,0,3,R,crani,174.4,43,0,0,0,0,0,0,0,0,0,0,0,-0.329,-37.888,-0.469,-17.041,-21.145,-50.148,-16.436,-61.007,21.936,-49.355,10.855,-65.969,43.453,-91.42,-1.001,-115.422,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,2,1,0,0,0,0,255,255,255,3,731.178,muyang_,R,5,92,0.303,1.811,4,-144.563,0,0,0,1,0,3,R,crani,174.4,43,0,0,0,0,0,0,0,0,0,0,0,-0.313,-37.83,-0.064,-17.083,-20.97,-47.597,-16.428,-61.028,20.786,-51.341,11.493,-65.565,42.783,-90.826,-1.051,-115.468,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,2,2,0,0,0,0,255,255,255,4,745.767,muyang_,R,3,80,-1.007,-0.34,0,-363.636,0,0,0,0,0,3,R,crani,174.4,43,0,0,0,0,0,0,0,0,0,0,0,-0.264,-38.272,-0.063,-17.034,-20.926,-46.21,-16.451,-61.026,20.777,-51.888,11.503,-65.587,43.758,-92.238,-1.068,-115.513,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,1,0,0,0,255,255,255,5,807.186,muyang_,R,10,88,-3.304,-0.451,1,3.579,400,-0.91,-17.366,0,1,4,L,하루（Haru）,190,64,0,0,0,0,0,0,0,0,0,0,0,-0.367,-37.928,-0.373,-17.076,-21.53,-49.116,-16.106,-59.94,21.634,-48.242,14.762,-64.145,43.535,-90.508,-0.35,-116.617,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,0,1,1,0,0,0,255,255,255,6,868.342,muyang_,R,10,93,-1.205,-0.524,2,0,400,0,0,1,1,4,L,하루（Haru）,190,64,869.439,119,153,22,135,112,-24.334,-0.147,0.101,0.044,-0.075,-0.264,-37.812,-0.05,-17.06,-20.312,-49.521,-12.159,-64.699,21.974,-48.717,14.748,-64.139,43.72,-89.641,-0.296,-116.676,-35.7,-81.8,869.474,-0.213,-22.635,873.674,7,D_arling,1.229,-102.219,1,0,0,0,0,0,0,2
8,1,1,0,0,0,0,1,1,0,0,8,255,255,7,903.362,muyang_,R,3,80,0.603,-0.415,0,-363.636,0,0,0,1,2,1,R,Espressο,190,49,0,0,0,0,0,0,0,0,0,0,0,0.028,-37.709,0.223,-17.993,-18.078,-47.513,-2.682,-58.818,21.764,-45.651,5.643,-62.95,41.532,-95.612,-0.479,-114.083,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,1,1,1,0,0,8,255,255,8,929.4,muyang_,R,0,137,-2.293,-0.226,2,0,0,0,0,1,2,1,R,Espressο,190,64,930.329,125,174,13,136,115,90.236,-89.613,0.848,-0.122,-0.058,-0.375,-37.554,-0.013,-17.072,-21.129,-49.272,-8.038,-62.918,21.048,-51.755,5.561,-63.452,41.767,-95.457,-0.105,-113.947,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,1,0,0,0,2,1,0,1,0,255,4,255,9,949.544,muyang_,R,10,103,-2.715,0.77,2,0,400,0,0,1,2,1,R,Espressο,190,64,950.586,142,121,12,134,88,7.282,-24.388,-0.583,-0.014,0.016,-0.501,-37.334,-0.019,-17.119,-22.056,-48.687,-4.647,-63.012,19.826,-50.895,5.653,-62.967,41.727,-95.381,-0.25,-113.347,-35.7,-81.8,952.141,14.261,-53.09,953.374,5,아침땅_,18.73,-63.738,0,0,0,0,0,0,0,2
11,1,1,0,0,0,0,2,0,0,1,255,255,4,10,1013.303,muyang_,R,10,84,-2.491,-0.418,2,0,400,0,0,1,3,2,L,NABIMan,190,64,1014.402,223,184,25,149,120,-13.05,8.488,0.898,0.037,-0.047,-0.33,-37.511,0.006,-17.018,-19.921,-48.489,-7.324,-65.091,23.88,-50.153,14.755,-63.95,43.811,-91.322,0.347,-112.369,-35.7,-81.8,1014.418,-1.016,-25.013,1016.141,3,DoYaGee,-6.213,-60.545,0,0,0,0,0,0,0,2
12,1,0,0,0,0,0,0,0,0,0,255,255,255,0,1166.105,Roscosmos,L,0,140,-0.855,-0.076,0,-115.093,-186.533,0,0,0,0,5,R,아침땅_,174.7,64,0,0,0,0,0,0,0,0,0,0,0,-0.067,-37.435,0.193,-17.509,-22.148,-45.896,-16.111,-61.243,18.772,-49.895,13.748,-64.289,44.485,-87.916,3.823,-107.743,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,1,0,0,0,0,255,255,255,1,1187.531,Roscosmos,L,0,134,-0.68,1.512,1,-136.435,-193.629,0,0,0,0,5,R,아침땅_,174.7,64,0,0,0,0,0,0,0,0,0,0,0,-0.079,-37.596,0.002,-17.39,-21.656,-46.255,-16.16,-61.241,18.751,-49.875,13.681,-64.234,44.712,-96.816,-4.427,-105.229,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,1,1,0,0,0,0,255,255,255,2,1209.596,Roscosmos,L,0,129,-0.293,-0.386,0,-178.628,-146.029,0,0,0,0,5,R,아침땅_,174.7,64,0,0,0,0,0,0,0,0,0,0,0,-0.162,-37.738,0.173,-17.447,-22.221,-47.2,-16.12,-61.236,18.755,-49.856,13.452,-63.609,44.52,-92.692,-4.958,-105.281,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,1,2,0,0,0,0,255,255,255,3,1233.077,Roscosmos,L,0,133,0.351,0.519,0,-22.113,-164.458,0,0,0,0,5,R,아침땅_,174.7,64,0,0,0,0,0,0,0,0,0,0,0,0.034,-37.765,-0.056,-17.577,-20.893,-45.027,-15.886,-61.445,18.125,-50.356,14.252,-64.767,47.87,-93.822,-4.885,-105.306,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,1,0,0,0,255,255,255,4,1263.4,Roscosmos,L,0,140,0.471,1.095,0,-143.509,-154.026,0,0,1,1,7,R,D_arling,169.5,41,0,0,0,0,0,0,0,0,0,0,0,-0.058,-37.596,0.143,-17.333,-21.061,-45.85,-16.101,-61.351,18.142,-50.523,11.222,-64.922,47.254,-96.327,-5.012,-105.342,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,1,1,0,0,0,255,255,255,5,1284.678,Roscosmos,L,0,93,1.529,0.637,4,0,0,0,0,1,1,7,R,D_arling,169.5,41,0,0,0,0,0,0,0,0,0,0,0,-0.099,-37.931,0.136,-17.323,-21.293,-46.271,-16.105,-61.391,18.094,-50.424,11.284,-64.978,47.996,-96.177,-4.966,-105.336,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,2,1,0,0,0,255,255,255,6,1304.927,Roscosmos,L,0,140,-2.856,-0.252,4,-26.952,-157.063,0,0,1,1,7,R,D_arling,169.5,41,0,0,0,0,0,0,0,0,0,0,0,-0.065,-37.749,-0.546,-17.155,-21.73,-46.292,-16.089,-61.395,17.595,-50.748,11.623,-66.035,43.583,-99.525,-4.953,-105.346,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,2,0,0,0,255,255,255,7,1330.867,Roscosmos,L,10,119,-1.333,-1.07,1,0.184,399.586,0,0,0,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,-0.07,-37.626,-0.068,-17.382,-22.046,-46.075,-16.147,-61.429,18.156,-51.225,11.128,-66.008,48.029,-95.915,-5.01,-105.306,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,2,0,0,0,255,255,255,8,1355.282,Roscosmos,L,13,98,-0.223,-0.104,0,347.842,312.348,0.263,-15.463,1,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.552,0.033,-17.46,-21.405,-46.596,-16.121,-61.429,18.138,-51.2,10.903,-65.594,48.711,-95.661,-5.026,-105.264,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,1,1,2,0,0,0,255,255,255,9,1377.333,Roscosmos,L,0,98,-0.587,-0.399,0,0,0,0,0,1,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,-0.19,-37.79,-0.371,-17.466,-20.983,-44.907,-16.125,-61.46,17.273,-50.247,10.819,-65.627,46.497,-96.451,-5.067,-105.261,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,1,2,2,0,0,0,255,255,255,10,1398.384,Roscosmos,L,0,140,0.333,-2.763,1,-122.125,-197.547,0.081,-25.501,0,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,0.071,-37.454,0.003,-17.543,-21.527,-46.65,-16.132,-61.426,17.282,-50.248,10.787,-65.589,41.994,-99.562,-5.018,-105.23,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
23,1,0,0,0,2,2,2,0,0,0,255,255,255,11,1419.935,Roscosmos,L,0,140,2.675,-2.265,1,-164.015,-187.296,0.508,-18.544,0,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,-0.059,-37.679,0.201,-17.52,-21.117,-45.263,-16.19,-61.476,17.208,-50.18,10.962,-65.792,40.117,-101.308,-5.032,-105.25,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,3,2,2,0,0,0,255,255,255,12,1439.335,Roscosmos,L,1,94,-0.287,-2.763,4,0,0,-0.057,-22.368,1,2,2,R,Yaksok~,172.8,64,0,0,0,0,0,0,0,0,0,0,0,-0.184,-37.825,0.042,-18.369,-20.586,-45.393,-16.143,-61.448,16.263,-50.24,10.807,-64.507,39.757,-101.48,-5.039,-105.209,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
25,2,1,0,0,0,0,0,0,0,0,255,255,255,11,1497.94,muyang_,R,3,82,4.615,-1.267,3,-297.168,0,0.953,-20.46,0,4,7,R,jdw4469,173.2,45,0,0,0,0,0,0,0,0,0,0,0,-0.408,-37.758,0.158,-16.854,-22.486,-50.497,-14.527,-61.809,21.341,-48.515,10.766,-65.424,39.519,-87.985,-0.206,-111.013,-45.968,-84.561,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
26,2,1,0,0,0,0,0,1,0,0,7,255,255,12,1530.756,muyang_,R,6,94,1.251,-0.984,0,413.314,126.76,0,0,0,5,5,L,CAT tourniquet,170.2,48,0,0,0,0,0,0,0,0,0,0,0,-0.301,-37.852,0.244,-17.078,-20.211,-43.993,-6.447,-61.414,20.738,-47.266,13.765,-64.183,39.712,-87.88,-0.048,-112.034,-42.695,-84.928,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
27,2,1,0,0,0,1,0,1,0,0,7,255,255,13,1546.583,muyang_,R,0,124,-0.087,-0.532,2,250,56.098,0,0,1,5,5,L,CAT tourniquet,170.2,48,1547.612,68,105,14,87,62,36.939,-47.426,-0.796,0.087,-0.211,-0.39,-37.762,-0.033,-17.07,-20.011,-45.685,-7.364,-65.383,22.096,-48.731,14.558,-64.233,39.798,-87.829,-0.088,-112.098,-43.243,-85.139,0,0,0,1550.874,4,_이누_,28.857,-44.855,0,0,0,0,0,0,0,1
28,2,1,0,0,0,0,1,1,0,0,7,255,255,14,1582.051,muyang_,R,14,94,1.448,-1.906,1,315.804,336.789,0,0,0,6,6,R,즉석카레,175.1,64,0,0,0,0,0,0,0,0,0,0,0,-0.238,-38.015,0.065,-17.365,-19.947,-43.013,-8.52,-59.189,21.996,-46.386,5.755,-64.244,40.632,-91.492,-0.056,-110.673,-49.197,-78.508,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,2,1,0,0,0,1,1,1,0,0,7,255,255,15,1602.333,muyang_,R,3,81,-0.206,-0.85,0,-329.338,0,0,0,0,6,6,R,즉석카레,175.1,64,0,0,0,0,0,0,0,0,0,0,0,-0.356,-38.057,-0.212,-17.18,-19.186,-40.986,-6.43,-62.101,21.017,-44.823,7.602,-64.271,40.335,-91.68,-0.046,-110.66,-49.457,-78.487,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
30,2,1,0,0,0,2,1,1,0,0,7,255,255,16,1618.317,muyang_,R,13,100,-3.587,0.659,2,-340.564,331.149,0,0,1,6,6,R,즉석카레,175.1,64,1619.322,52,213,13,104,64,7.747,3.286,0.973,-0.109,-0.021,-0.427,-37.571,0.003,-17.024,-19.332,-44.399,-8.445,-64.743,21.472,-53.354,10.378,-65.231,40.65,-91.739,-0.074,-110.744,-47.714,-77.046,0,0,0,1620.53,0,muyang_,-1.649,-36.448,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,255,255,255,13,1677.142,Roscosmos,L,0,138,1.351,1.182,4,-93.587,-176.655,0,0,1,3,3,R,DoYaGee,175.4,64,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.472,0.104,-17.265,-21.24,-47.495,-15.191,-61.283,18.292,-48.215,14.843,-63.579,45.976,-96.705,-5.412,-108.075,-35.701,-81.801,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,0,1,0,0,0,0,255,255,255,14,1698.726,Roscosmos,L,3,93,0.471,0.155,2,422.727,0,0,0,1,3,3,R,DoYaGee,175.4,64,1700.053,16,64,58,17,30,35.942,34.266,0.123,-0.028,-0.02,-0.106,-36.919,0.108,-17.455,-22.842,-48.74,-15.138,-61.232,18.306,-48.211,14.795,-63.561,44.577,-99.907,-5.285,-104.939,-35.7,-81.8,1702.141,-7.398,-31.382,1705.307,0,Roscosmos,-12.979,-39.506,1,0,0,0,0,0,0,2
33,2,0,0,0,0,0,0,1,0,0,12,255,255,15,1746.611,Roscosmos,L,0,129,0.757,0.126,0,-36.657,-75.708,0,0,0,4,4,R,_이누_,190,64,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.468,0.117,-17.41,-20.875,-42.722,-15.306,-61.061,18.527,-53.819,10.516,-66.495,46.08,-95.787,-5.939,-104.402,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,0,0,0,0,1,0,1,0,0,12,255,255,16,1766.654,Roscosmos,L,0,130,-1.999,0.139,4,-161.552,-200,0,0,0,4,4,R,_이누_,190,64,0,0,0,0,0,0,0,0,0,0,0,0.073,-37.511,0.209,-17.528,-19.268,-39.52,-15.293,-61.018,18.416,-52.224,9.93,-65.561,46.888,-94.844,-5.701,-104.095,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,0,0,0,0,2,0,1,0,0,12,255,255,17,1795.797,Roscosmos,L,11,118,-1.751,-0.997,4,0,199.151,0,0,0,4,4,R,_이누_,190,64,0,0,0,0,0,0,0,0,0,0,0,-0.106,-37.678,-0.193,-17.161,-19.491,-41.554,-15.37,-61.528,18.215,-50.992,5.958,-61.497,45.364,-94.709,-5.696,-104.092,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
36,2,0,0,0,0,0,1,1,0,0,12,255,255,18,1829.632,Roscosmos,L,6,94,-3.01,-0.057,1,-349.332,0,0,0,0,5,1,L,눈꽃,185.2,87,0,0,0,0,0,0,0,0,0,0,0,-0.353,-37.834,-0.327,-17.242,-20.872,-43.266,-9.038,-64.053,19.798,-48.917,13.05,-63.418,46.234,-94.122,4.373,-101.968,-35.702,-81.802,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,2,0,0,0,1,0,1,1,0,0,12,255,255,19,1940.021,Roscosmos,L,5,94,0.406,-0.472,2,69.084,0,0,0,1,5,1,L,눈꽃,185.2,87,1941.379,198,174,20,146,130,38.492,-6.845,0.559,0.036,-0.019,-0.315,-37.524,-0.052,-17.339,-19.526,-43.198,-7.139,-63.237,18.797,-49.604,14.432,-63.302,51.883,-95.532,5.367,-101.967,-37.865,-89.308,1947.863,28.783,-131.311,0,0,,0,0,0,0,0,0,0,0,0,4
38,2,0,0,2,0,0,1,0,0,0,255,255,255,20,1999.672,Roscosmos,L,0,133,1.042,-0.631,0,-49.445,-117.444,0,0,0,6,6,R,Apple_Sherbet,190,65,0,0,0,0,0,0,0,0,0,0,0,-0.003,-37.531,0,-17.528,-21.519,-45.748,-14.761,-61.661,16.487,-50.26,10.513,-65.011,41.286,-97.714,-5.407,-100.504,-40.255,-88.874,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
39,2,0,0,2,0,1,1,0,0,0,255,255,255,21,2020.354,Roscosmos,L,0,140,-1.192,0.514,2,-159.929,-200,0,0,1,6,6,R,Apple_Sherbet,190,65,2021.325,190,174,18,145,130,49.718,32.675,0.519,-0.072,-0.078,0.07,-37.13,-0.053,-17.146,-23.055,-47.698,-14.684,-61.569,16.731,-50.14,10.5,-65.079,44.045,-96.792,-4.134,-100.56,-40.261,-88.887,2028.318,-65.096,-103.519,0,0,,0,0,0,0,0,0,0,0,0,4
40,2,0,0,3,0,0,1,0,0,0,255,255,255,22,2076.635,Roscosmos,L,0,97,-0.361,1.186,1,-26.256,0,0,0,0,7,8,R,Dοpi,180.1,65,0,0,0,0,0,0,0,0,0,0,0,-0.126,-37.657,-0.081,-17.346,-21.971,-46.882,-15.026,-62.022,19.469,-48.515,13.399,-64.115,42.723,-98.539,-6.457,-103.505,-41.186,-90.548,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,0,0,3,1,0,1,0,0,0,255,255,255,23,2095.751,Roscosmos,L,6,94,-0.105,0.089,0,-401.474,0,0,0,0,7,8,R,Dοpi,180.1,65,0,0,0,0,0,0,0,0,0,0,0,-0.076,-37.822,-0.032,-17.11,-22.388,-47.119,-15.055,-61.986,17.828,-49.827,13.497,-63.933,43.799,-97.957,-5.988,-103.344,-41.186,-90.539,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,0,0,3,1,1,1,0,0,0,255,255,255,24,2113.988,Roscosmos,L,3,100,-1.244,-2.658,1,454.546,0,-0.069,-33.019,0,7,8,R,Dοpi,180.1,65,0,0,0,0,0,0,0,0,0,0,0,-0.088,-37.771,-0.028,-17.537,-22.575,-47.706,-15.014,-61.985,17.812,-50.053,12.978,-64.448,43.641,-98.044,-5.959,-103.379,-41.185,-90.539,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,2,0,0,3,2,1,1,0,0,0,255,255,255,25,2137.5,Roscosmos,L,0,136,-2.016,1.798,1,-171.738,-197.331,0,0,0,7,8,R,Dοpi,180.1,65,0,0,0,0,0,0,0,0,0,0,0,-0.13,-37.854,0.012,-17.026,-21.432,-46.257,-15.055,-62.009,18.113,-49.783,12.963,-64.497,43.461,-98.627,-6.006,-103.381,-41.189,-90.536,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,0,0,3,3,1,1,0,0,0,255,255,255,26,2153.938,Roscosmos,L,8,89,3.477,-0.639,3,-72.541,0,0.06,-20.552,0,7,8,R,Dοpi,180.1,65,0,0,0,0,0,0,0,0,0,0,0,-0.029,-37.782,0.011,-17.223,-20.642,-45.306,-15.032,-62.01,18.133,-49.767,11.465,-65.014,43.466,-98.613,-6.008,-103.382,-41.198,-90.546,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
45,2,0,0,3,0,0,1,1,0,0,17,255,255,27,2186.426,Roscosmos,L,4,89,0.681,-0.331,0,173.919,0,0,0,0,8,0,R,muyang_,170.9,65,0,0,0,0,0,0,0,0,0,0,0,0.212,-37.76,0.012,-17.272,-19.115,-40.733,-14.513,-62.121,20.849,-48.729,6.797,-62.686,41.168,-99.783,-5.361,-105.391,-41.198,-90.545,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
46,2,0,0,3,0,1,1,1,0,0,17,255,255,28,2206.217,Roscosmos,L,0,135,-0.976,0.932,0,-47.026,-178.062,0,0,0,8,0,R,muyang_,170.9,65,0,0,0,0,0,0,0,0,0,0,0,0.014,-37.499,-0.063,-17.193,-20.522,-42.992,-14.122,-62.062,18.8,-50.511,8.488,-65.25,42.109,-100.528,-5.713,-105.668,-41.184,-90.551,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,2,0,0,3,0,2,1,1,0,0,17,255,255,29,2226.756,Roscosmos,L,0,137,-21.712,0.172,2,-62.677,-198.838,0,0,1,8,0,R,muyang_,170.9,65,2227.768,79,75,15,86,71,18.822,38.902,0.104,-0.079,-0.191,0.201,-37.037,-0.018,-17.027,-21.591,-45.917,-14.057,-61.966,18.87,-50.229,10.601,-65.34,42.052,-100.522,-5.621,-105.712,-39.09,-88.33,0,0,0,2229.952,2,NABIMan,-19.256,-44.123,0,0,0,0,0,0,0,1
48,3,1,0,3,0,0,0,0,0,0,255,255,255,17,2306.655,muyang_,R,3,79,-0.552,-0.381,0,-359.091,0,0,0,1,7,0,R,Roscosmos,175.1,50,0,0,0,0,0,0,0,0,0,0,0,-0.371,-38.119,-0.295,-16.973,-21.556,-51.043,-15.394,-59.683,20.798,-52.027,11.064,-65.601,41.503,-92.149,-0.242,-114.62,-47.731,-78.744,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,0,3,0,1,0,0,0,0,255,255,255,18,2321.805,muyang_,R,6,93,7.133,0.209,4,422.727,0,2.566,-12.848,1,7,0,R,Roscosmos,175.1,50,0,0,0,0,0,0,0,0,0,0,0,-0.29,-37.791,-0.043,-16.779,-21.543,-51.023,-15.435,-59.664,20.791,-51.981,11.077,-65.629,41.644,-91.914,-0.193,-114.624,-47.803,-78.75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,0,3,0,2,0,0,0,0,255,255,255,19,2342.163,muyang_,R,13,93,-2.564,-0.497,2,-258.846,395.304,0,0,1,7,0,R,Roscosmos,175.1,50,2343.188,133,197,0,141,109,7.192,39.578,0.931,0.028,-0.027,-0.479,-37.423,-0.027,-16.968,-21.936,-50.716,-15.363,-59.609,20.731,-52.069,10.8,-65.524,41.702,-92.066,-0.046,-114.701,-47.802,-78.815,2344.496,-24.882,-48.016,2344.752,2,Yaksok~,-23.064,-46.087,0,0,0,0,0,0,0,1
51,3,1,0,3,0,0,1,0,0,0,255,255,255,20,2372.905,muyang_,R,14,100,2.672,-2.287,4,354.94,312.348,0.204,-19.334,1,8,8,R,오띵__,173.6,65,0,0,0,0,0,0,0,0,0,0,0,-0.459,-37.469,0.162,-17.654,-20.692,-50.418,-15.01,-60.473,20.468,-46.487,11.034,-65.445,42.066,-93.055,-0.38,-115.179,-44.847,-80.148,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,1,0,3,0,0,1,1,0,0,255,255,255,21,2423.409,muyang_,R,0,126,0.901,0.335,0,0,0,0,0,0,0,3,R,crani,174.4,43,0,0,0,0,0,0,0,0,0,0,0,-0.448,-38.008,0.036,-17.16,-19.714,-44.263,-10.547,-58.014,20.661,-46.096,7.82,-64.336,41.374,-93.301,-0.544,-115.208,-46.352,-79.956,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
53,3,1,0,3,0,1,1,1,0,0,255,255,255,22,2439.654,muyang_,R,0,115,-2.079,1.208,4,0,0,0,0,1,0,3,R,crani,174.4,43,0,0,0,0,0,0,0,0,0,0,0,-0.59,-37.648,-0.332,-16.903,-20.136,-43.336,-9.646,-56.95,21.39,-51.335,6.229,-64.447,41.501,-93.104,-0.537,-115.161,-46.254,-77.842,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,1,0,3,0,2,1,1,0,0,255,255,255,23,2456.994,muyang_,R,10,100,-1.53,0.805,2,0,400,0,0,1,0,3,R,crani,174.4,43,2458.054,165,122,21,136,123,39.858,-0.332,0.599,0.038,0.004,-0.374,-37.368,-0.009,-17.042,-19.803,-45.553,-12.665,-59.594,20.983,-51.396,9.437,-65.076,41.465,-93.172,-0.616,-111.105,-46.357,-79.804,0,0,0,2464.519,7,D_arling,-0.984,-122.009,0,0,0,0,0,0,0,1
55,3,1,0,3,0,0,2,1,0,0,255,255,255,24,2498.722,muyang_,R,0,131,0.706,-0.323,0,0,0,0,0,0,1,4,L,하루（Haru）,190,43,0,0,0,0,0,0,0,0,0,0,0,-0.497,-37.91,0.399,-18.213,-20.071,-44.03,-5.184,-62.616,23.378,-47.337,14.514,-64.2,41.44,-91.747,0.014,-115.665,-43.326,-85.169,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
56,3,1,0,3,0,1,2,0,1,0,255,8,255,25,2529.677,muyang_,R,14,94,4.231,-2.367,4,333.644,312.348,0.815,-20.092,1,1,4,L,하루（Haru）,190,43,0,0,0,0,0,0,0,0,0,0,0,-0.348,-37.43,0.846,-17.254,-21.12,-44.76,-4.437,-62.311,22.025,-45.231,14.14,-64.442,41.56,-91.837,0.189,-117.377,-43.201,-85.072,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
57,3,1,0,3,0,2,2,0,1,0,255,8,255,26,2549.713,muyang_,R,11,82,-1.121,-0.349,2,0,244.503,0,0,1,1,4,L,하루（Haru）,190,65,2551.046,110,179,41,137,97,9.927,-25.538,-0.292,0.06,-0.101,-0.405,-37.376,0.215,-17.023,-20.357,-49.148,-3.899,-63.133,24.375,-50.041,14.142,-64.366,41.492,-91.877,0.217,-117.432,-43.18,-85.081,2552.585,18.692,-54.797,2554.741,6,Apple_Sherbet,35.791,-81.086,1,0,0,0,0,0,0,2
58,3,1,0,3,0,0,2,1,0,1,4,255,8,27,2579.799,muyang_,R,0,0,0,0,0,0,0,0,0,0,2,1,R,Espressο,190,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0
