id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
114,6,1,0,2,0,0,0,0,0,0,255,255,255,48,4465.995,하루（Haru）,R,0,95,-2.057,1.19,2,-44.174,0,0,0,0,1,6,R,Pizzallaris,164.5,57,4467.389,33,30,20,6,28,-84.672,64.432,0.469,-0.088,-0.058,-0.429,-36.942,-0.352,-16.786,-22.138,-51.127,-9.404,-63.613,20.39,-48.656,11.186,-66.469,37.784,-86.597,0.525,-111.872,-46.341,-76.804,4451.215,-0.608,-19.548,4452.54,1,Roscosmos,-1.679,-20.061,0,0,2
115,6,1,0,2,0,1,0,0,0,0,255,255,255,49,4489.981,하루（Haru）,R,3,89,-3.353,0.173,4,-317.885,0,0,0,1,1,6,R,Pizzallaris,164.5,57,0,0,0,0,0,0,0,0,0,0,0,-0.637,-36.649,-1.091,-17.643,-20.845,-48.26,-8.683,-64.45,19.067,-46.744,7.243,-63.642,36.831,-86.291,0.512,-111.861,-46.08,-77.565,0,0,0,0,0,,0,0,0,0,0
116,6,1,0,2,0,2,0,0,0,0,255,255,255,50,4510.358,하루（Haru）,R,0,83,-0.584,-0.83,0,0,0,0,0,0,1,6,R,Pizzallaris,164.5,57,0,0,0,0,0,0,0,0,0,0,0,-0.208,-37.024,-0.205,-17.541,-21.272,-48.344,-9.713,-65.483,19.694,-47.441,8.925,-63.133,36.824,-86.284,0.509,-111.859,-43.794,-82.699,0,0,0,0,0,,0,0,0,2,0
117,6,1,0,2,0,0,1,0,0,0,255,255,255,51,4542.039,하루（Haru）,R,0,110,-0.197,0.857,2,0,0,0,0,1,2,0,R,siesta_aves,190,36,4543.233,149,129,0,137,68,36.727,47.209,1,0.075,-0.109,-0.242,-36.822,0.238,-16.824,-22.939,-51.955,-8.693,-64.818,19.197,-47.741,8.284,-67.469,36.971,-86.54,0.528,-111.88,-40.004,-83.811,0,0,0,4527.29,1,Roscosmos,-0.384,-18.109,0,0,3
118,6,1,0,2,0,1,1,0,0,0,255,255,255,52,4559.759,하루（Haru）,R,0,99,-0.411,1.03,2,0,0,0,0,1,2,0,R,siesta_aves,190,36,4560.998,110,155,127,150,113,35.153,32.863,0.723,0.171,-0.1,-0.209,-36.795,0.29,-16.829,-23.153,-53.583,-9.347,-63.814,20.147,-48.504,10.687,-65.858,36.249,-87.282,0.848,-111.89,-42.744,-86.86,4550.064,-67.887,-90.284,4551.848,8,Dοpi,-66.953,-86.403,1,0,2
119,6,1,0,2,0,0,1,0,1,0,255,0,255,53,4608.338,하루（Haru）,R,0,140,-2.526,0.09,1,0,0,0,0,0,3,2,R,甲斐野柊太,190,26,0,0,0,0,0,0,0,0,0,0,0,-0.089,-37.856,-0.512,-17.036,-19.886,-44.922,-9.173,-63.064,19.566,-47.095,9.305,-66.432,39.741,-85.714,-1.507,-104.261,-47.357,-77.018,0,0,0,0,0,,0,0,0,0,0
120,6,1,0,2,1,0,1,0,1,0,255,0,255,54,4626.987,하루（Haru）,R,5,95,-0.386,0.108,2,-105.468,0,0,0,1,3,2,R,甲斐野柊太,190,26,4628.27,105,163,84,147,82,-0.489,19.801,-0.177,0.166,-0.072,-0.145,-36.886,-0.155,-17.07,-19.98,-44.216,-9.32,-63.823,19.58,-46.913,9.296,-66.429,39.739,-85.73,-0.195,-105.378,-46.137,-80.447,4612.515,-4.812,-32.756,4614.314,3,あいくんだよー,-14.626,-56.031,0,0,2
121,6,1,0,2,0,0,2,0,0,1,255,255,0,55,4662.047,하루（Haru）,R,7,110,0.502,0.867,0,183.191,0,0,0,0,4,4,R,P0TA0,190,24,0,0,0,0,0,0,0,0,0,0,0,-0.483,-37.461,-0.012,-17.122,-20.65,-46.857,-14.71,-63.256,20.882,-47.254,12.17,-65.912,39.422,-86.157,0.41,-105.508,-42.168,-84.336,0,0,0,0,0,,0,0,0,0,0
122,6,1,0,2,0,1,2,0,0,1,255,255,0,56,4679.965,하루（Haru）,R,0,135,0.71,0.31,2,0,0,0,0,1,4,4,R,P0TA0,190,24,4680.859,110,154,0,135,75,40.086,11.121,-0.208,-0.063,-0.058,-0.463,-36.628,0.09,-16.98,-21.302,-48.607,-14.723,-61.464,20.506,-48.556,12.088,-65.51,39.379,-86.17,-0.188,-104.974,-42.171,-84.316,0,0,0,4669.248,3,あいくんだよー,-10.465,-70.636,0,0,1
123,6,0,0,2,0,0,0,0,0,0,255,255,255,27,4741.226,siesta_aves,R,4,119,-0.022,0.87,0,-170.637,0,0,0,0,3,2,L,_Chun,190,47,0,0,0,0,0,0,0,0,0,0,0,0.024,-38.066,-0.025,-16.718,-17.446,-43.129,-10.842,-59.575,20.51,-46.427,12.618,-64.536,37.145,-78.226,2.126,-113.929,-34.738,-84.263,0,0,0,0,0,,0,0,0,0,0
124,6,0,0,2,0,1,0,0,0,0,255,255,255,28,4759.019,siesta_aves,R,3,125,4.05,1.556,4,-298.464,15.404,0,0,1,3,2,L,_Chun,190,47,0,0,0,0,0,0,0,0,0,0,0,0.112,-37.819,0.449,-16.791,-17.531,-43.146,-10.717,-59.7,20.962,-46.827,12.304,-64.006,37.627,-78.524,2.153,-114.17,-34.752,-84.216,0,0,0,0,0,,0,0,0,0,0
125,6,0,0,2,0,2,0,0,0,0,255,255,255,29,4775.491,siesta_aves,R,4,134,-1.188,0.456,2,-211.935,0,0,0,1,3,2,L,_Chun,190,47,4776.421,72,80,0,64,63,93.382,81.752,-0.988,0.154,-0.119,-0.021,-36.891,0.007,-16.765,-17.312,-43.274,-10.628,-59.712,21.614,-47.438,12.337,-64.072,43.167,-84.698,2.224,-114.54,-34.832,-84.203,4765.19,22.705,-16.8,0,0,,0,0,0,0,3
126,6,0,0,2,0,2,0,0,0,0,255,255,255,30,4843.938,siesta_aves,R,3,125,0.183,0.32,2,-273.535,0,0,0,1,3,2,L,_Chun,190,88,4844.913,93,127,0,127,70,-13.124,-28.797,-0.212,0.097,-0.083,-0.006,-37.083,0.014,-16.714,-17.426,-43.355,-11.004,-59.589,21.463,-47.588,12.099,-63.817,38.8,-80.782,1.836,-118.725,-35.444,-85.006,4828.848,2.162,-23.571,4831.348,4,P0TA0,15.004,-51.86,0,0,2
127,6,0,0,2,0,0,1,0,0,0,255,255,255,31,4872.55,siesta_aves,R,0,125,-0.677,0.675,0,62.443,-94.128,0,0,1,4,1,R,Roscosmos,175.3,47,0,0,0,0,0,0,0,0,0,0,0,0.119,-37.931,-0.055,-16.5,-17.609,-42.987,-10.908,-59.564,19.836,-46.382,11.532,-64.903,38.314,-80.001,0.872,-116.683,-41.704,-84.683,0,0,0,0,0,,0,0,0,0,0
128,6,0,0,2,0,1,1,0,0,0,255,255,255,32,4892.07,siesta_aves,R,3,128,-4.2,1.271,1,-403.252,0,-2.648,-5.546,0,4,1,R,Roscosmos,175.3,47,0,0,0,0,0,0,0,0,0,0,0,0.072,-38.291,-0.86,-15.799,-17.664,-42.996,-10.996,-59.575,19.906,-45.948,11.283,-64.995,38.318,-80.003,0.774,-116.743,-41.705,-84.653,0,0,0,0,0,,0,0,0,0,0
129,6,0,0,2,1,1,1,0,0,0,255,255,255,33,4908.47,siesta_aves,R,0,125,-0.304,0.227,0,104.158,-1.882,0,0,1,4,1,R,Roscosmos,175.3,47,0,0,0,0,0,0,0,0,0,0,0,0.01,-38.25,-0.07,-16.558,-17.633,-42.986,-10.975,-59.503,20.31,-46.275,11.482,-64.873,38.319,-80.01,0.38,-117.348,-41.722,-84.649,0,0,0,0,0,,0,0,0,0,0
130,6,0,0,2,1,2,1,0,0,0,255,255,255,34,4922.453,siesta_aves,R,3,132,-3.892,0.7,4,-259.382,0,0,0,1,4,1,R,Roscosmos,175.3,47,0,0,0,0,0,0,0,0,0,0,0,-0.031,-38.202,-0.665,-16.93,-17.883,-42.905,-11.622,-60.011,20.364,-46.429,11.425,-64.99,38.301,-80,0.338,-119.591,-41.809,-84.646,0,0,0,0,0,,0,0,0,0,0
131,6,0,0,2,0,0,2,0,0,0,255,255,255,35,4954.908,siesta_aves,R,5,127,-0.806,1.39,2,-66.374,0,0,0,1,5,9,L,-Alta-,189.6,47,4956.113,36,51,41,13,47,35,-49.517,-0.457,0.041,-0.057,-0.236,-37.153,-0.017,-16.841,-17.665,-43.021,-11.638,-59.903,20.679,-46.61,13.323,-63.738,38.313,-79.991,0.435,-123.149,-39.041,-86.249,4942.457,19.996,-35.916,4943.015,4,P0TA0,20.834,-36.959,0,0,3
