id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
85,,7,1,2,6,0,2,2,1,0,0,0,255,255,73,3949.19,"인생최패망자",R,32,95,140,-0.335,-0.278,0.789,1.404,-0.516,1.351,-36.742,41.797,3,97,0,2,250,-102.422,6.667,0,0,3,2,L,"encounter v",190,86.037,0.42,3,76,W,Y,1,3950.163,255,90,143,78,15,145,130,-30,-45.506,-0.017,0.832,-19.469,0.43,0,0.528,-28.893,-311.556,-18.674,3950.078,1.304,-20.764,,,,,,0,0,,,,,,,,,,,,3950.199,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,-37.099,0.006,-17.422,-18.376,-48.212,-10.187,-61.011,24.434,-50.683,14.975,-64.188,40.9,-90.65,0,-109.84,-40.8,-90.55,0.399,-36.833,,"하랑님_",-0.022,-17.42,,"Pugeuk",-18.422,-48.612,,"_앰프_",-10.1,-61.145,,"Slaris",24.381,-50.442,,"「론구」",15.482,-65.53,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
86,,7,1,2,6,0,2,2,1,0,0,0,255,255,74,3965.923,"인생최패망자",R,32,95,140,-10.888,0.799,0.891,1.355,-0.04,1.19,-36.742,53.645,7,93,0,2,250,-100.911,3.991,0,0,3,2,L,"encounter v",190,86.037,0.42,3,76,W,Y,1,3966.905,255,146,99,79,0,145,113,25.137,-13.097,0.12,0.773,-19.66,0.84,0,0.509,-229.808,-547.562,-63.397,3971.268,33.044,-108.42,3973.945,6,39.727,0.059,-121.218,1,0,,3973.111,3977.759,,,3973.34,3978.424,,,,,3967.914,,,,,,,,,,,,,,,,,,,,,,,,,,0.238,-37.209,0.029,-17.387,-19.146,-47.125,-11.183,-61.065,24.483,-50.939,14.838,-64.162,40.908,-90.657,0,-109.85,-40.808,-90.557,0.307,-36.894,,"하랑님_",-0.036,-17.44,,"Pugeuk",-18.521,-48.016,,"_앰프_",-10.93,-60.526,82,"Slaris",24.506,-50.973,,"「론구」",14.701,-63.924,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,3982.834,-0.087,-38.364,,,,,,,3978.881,0.228,-59.607,,,,,,,,,,,,,,,,,,,,,,,,,3981.777,3.054,-53.279,,,,,,,,,,,,,,,,2,0,"AI",3973.34,3978.424,,3,""
87,,7,1,2,6,0,0,2,0,1,1,255,2,0,75,3997.958,"인생최패망자",R,32,94,140,0.496,0.669,0.768,1.494,-0.151,1.959,-36.742,48.783,6,94,0,2,247.655,-91.371,6.255,0,0,4,1,R,"HANA_ARASHI",190,90,0.25,3,76,W,Y,1,3999.005,162,24,97,66,30,145,130,30.613,8.165,0.064,1.232,-19.245,0.44,0,0.605,34.143,32.141,-13.245,4004.234,-17.121,-133.528,4005.711,7,-18.436,0.154,-129.549,1,0,,4005.273,4009.848,,,,,,4005.185,4011.323,4004.283,,3998.637,3999.004,,,,,,,,,,,,,,,,,,,,,,,,0.17,-37.352,0.041,-17.342,-20.518,-47.557,-13.166,-61.218,19.434,-47.003,8.835,-62.857,40.915,-90.664,0,-109.85,-40.815,-90.564,0.185,-36.939,,"하랑님_",-0.048,-17.42,,"Pugeuk",-20.383,-47.381,,"_앰프_",-14.127,-62.047,,"Slaris",18.695,-47.295,,"「론구」",12.325,-61.382,77,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4014.011,0.71,-38.257,,,,,,,,,,,,,4010.541,0.282,-60.836,,,,,,,,,,,,,,,,,,,,,,,,,4012.705,0.291,-58.586,,,,,,,,,,2,0,"AI",4009.848,4005.185,4004.283,18,""
88,,7,1,4,6,0,0,2,0,1,0,255,1,255,76,4027.838,"인생최패망자",R,32,90,140,1.84,0.322,0.896,1.525,0.445,1.736,-36.742,58.841,7,93,0,2,237.321,-93.005,4.945,0,0,5,5,R,"Yaksok~",190,80,0.328,3,76,W,Y,1,4028.739,201,255,90,93,45,145,92,37.772,-27.418,0.32,1.087,-19.239,-0.75,0,0.219,334.962,136.216,-42.888,4033.645,33.109,-85.152,4033.811,6,32.189,2.257,-83.113,0,0,,,,,,,,,4034.553,,,,4028.93,,4033.938,5,,456,0,,,,,,,,,,,,,,,,,,,0.206,-37.59,0.03,-17.287,-21.172,-46.803,-14.37,-60.09,20.203,-48.46,5.221,-59.999,40.915,-90.664,0,-109.85,-40.815,-90.564,0.494,-36.954,,"하랑님_",0.004,-17.301,,"Pugeuk",-20.709,-47.262,,"_앰프_",-14.395,-60.326,,"Slaris",20.038,-48.447,,"「론구」",7.442,-60.356,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,"AI",,4034.553,,0,""
89,SIDE,7,1,4,6,0,0,2,0,1,0,255,1,255,,4043.244,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
90,,7,0,4,6,0,0,0,0,0,0,255,255,255,99,4068.207,"Yes_Man_",R,32,62,116,2.585,0.056,0.773,1.64,0.822,1.621,-36.737,67.094,0,100,0,1,160.106,-23.882,3.41,0,0,2,1,R,"하랑님_",190,83.574,0.222,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003,-37.326,-0.102,-17.487,-20.229,-45.885,-14.718,-60.275,7.491,-33.95,14.012,-64.023,40.922,-90.671,0,-109.87,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
91,,7,0,4,6,1,0,0,0,0,0,255,255,255,100,4082.167,"Yes_Man_",R,32,86,139,-2.615,0.088,0.296,1.636,-1.4,1.607,-36.737,26.651,0,100,0,1,179.628,-63.366,7.923,0,0,2,1,R,"하랑님_",190,83.574,0.222,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083,-37.307,-0.068,-17.625,-17.233,-43.258,-15.859,-61.251,10.336,-40.132,11.7,-64.635,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
92,,7,0,4,6,2,0,0,0,0,0,255,255,255,101,4094.017,"Yes_Man_",R,33,76,127,1.369,0.521,0.618,1.719,0.372,1.902,-36.737,61.816,0,100,0,0,131.821,-30.074,2.266,0,0,2,1,R,"하랑님_",190,83.574,0.222,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106,-37.316,-0.103,-17.523,-17.873,-43.888,-16.42,-61.529,11.747,-42.498,10.58,-64.787,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
93,,7,0,4,6,2,1,0,0,0,0,255,255,255,102,4108.048,"Yes_Man_",R,33,73,125,-1.905,-0.145,0.413,1.618,-1.033,1.479,-36.737,33.438,0,100,0,4,119.203,-34.471,6.759,0,0,2,1,R,"하랑님_",190,83.574,0.222,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-37.399,-0.079,-17.442,-17.681,-43.657,-16.272,-61.488,12.072,-42.586,11.352,-65.129,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
94,,7,0,4,6,2,2,0,0,0,0,255,255,255,103,4123.883,"Yes_Man_",R,33,82,134,0.325,0.144,0.581,1.697,-0.083,1.662,-36.737,38.794,0,100,0,2,141.403,-36.727,3.496,0,0,2,1,R,"하랑님_",190,83.574,0.222,3,76,W,Y,1,4125.128,255,163,134,106,24,145,130,94.466,-85.493,-0.213,1.006,-18.829,0.58,0,0.365,178.579,383.263,-99.528,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,-37.392,-0.094,-17.427,-19.053,-44.458,-16.282,-61.425,12.348,-43.092,11.616,-64.928,40.915,-90.664,0,-109.85,-40.815,-90.564,-0.118,-37.177,,"HANA_ARASHI",-0.097,-17.423,,"encounter v",-18.925,-44.316,,"_Gosomi",-16.236,-61.358,,"NABIMan",12.312,-43.046,,"Yaksok~",11.631,-64.928,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,"",,,,0,""
95,,7,0,4,6,2,2,0,0,0,0,255,255,255,104,4139.823,"Yes_Man_",R,32,84,136,-0.682,0.355,0.482,1.688,-0.534,1.777,-36.737,33.849,0,100,0,2,155.132,-58.737,8.035,0,0,2,1,R,"하랑님_",190,83.574,0.222,3,40,W,Y,1,4141.09,255,221,135,141,43,145,112,28.637,9.629,-0.154,1.092,-19.346,0.09,0,0.423,590.093,99.153,-44.263,4146.5,-19.342,-117.886,4146.656,7,-18.833,2.083,-115.492,0,0,,4148.703,,,,,,,,,,,,,4146.811,2,,456,0,,,,,,,,,,,,,,,,,,,0.018,-37.265,-0.108,-17.435,-19.264,-44.565,-17.379,-60.527,13.226,-45.316,11.176,-64.531,40.915,-90.664,0,-109.85,-40.815,-90.564,-0.122,-37.201,,"HANA_ARASHI",-0.167,-17.407,,"encounter v",-19.091,-44.391,,"_Gosomi",-17.208,-60.544,,"NABIMan",13.816,-45.032,,"Yaksok~",11.178,-64.525,101,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4153.69,0.395,-38.711,,,,,,,,,,,,,4151.788,3.553,-57.266,,,,,,,,,,,,,,,,,,,,,,,,,4152.867,2.588,-53.812,,,,,,,,,,1,0,"AI",,,,36,""
96,,7,0,4,6,1,0,1,0,0,0,255,255,255,105,4194.03,"Yes_Man_",R,32,82,133,-1.459,0.682,0.399,1.741,-0.921,1.948,-36.737,29.723,0,100,0,0,185.292,-92.907,18.101,0,0,3,4,R,"Slaris",190,85.69,0.452,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-37.323,-0.221,-17.251,-18.978,-44.638,-16.447,-62.009,15.856,-47.934,11.321,-63.779,40.929,-90.677,0,-109.86,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
97,,7,0,4,6,1,1,1,0,0,0,255,255,255,106,4207.66,"Yes_Man_",R,0,69,122,-2.513,-0.393,0.4,1.661,-1.107,1.357,-36.737,35.074,0,100,0,1,0,2.708,9.407,0,0,3,4,R,"Slaris",190,85.69,0.452,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-37.355,-0.155,-17.289,-19.064,-44.714,-16.36,-61.973,14.987,-47.953,13.222,-64.501,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
98,,7,0,4,6,2,1,1,0,0,0,255,255,255,107,4220.372,"Yes_Man_",R,32,81,131,-0.165,0.099,0.584,1.663,-0.327,1.616,-36.737,35.912,0,100,0,2,157.603,-55.786,2.51,0,0,3,4,R,"Slaris",190,85.69,0.452,3,76,W,Y,0,4221.242,122,131,126,42,27,138,130,27.676,41.761,-0.05,1.008,-19.652,0.37,0,0.099,-293.899,-159.639,462.726,4225.111,-66.897,-99.121,4226.557,8,-61.633,0.113,-97.996,1,0,,4227.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171,-37.462,-0.169,-17.279,-19.245,-44.85,-16.446,-62.065,14.568,-48.142,11.777,-65.018,40.907,-90.657,0,-109.85,-40.807,-90.557,0.05,-37.336,,"HANA_ARASHI",-0.179,-17.302,,"encounter v",-19.245,-44.85,,"_Gosomi",-16.314,-61.964,,"NABIMan",15.251,-49.362,,"Yaksok~",11.772,-65.014,85,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4234.38,0.244,-39.121,,,,,,,,,,,,,4231.534,-0.205,-59.713,,,,,,,,,,,,,,,,,,,,,,,,,4233.279,0.081,-57.929,,,,,,,,,,2,0,"AI",,,,36,""
99,,7,0,4,6,0,0,1,1,0,0,14,255,255,108,4251.105,"Yes_Man_",R,32,82,133,-2.081,0.173,0.378,1.676,-1.19,1.649,-36.737,28.602,0,100,0,1,184.518,-55.666,14.571,0,0,4,5,R,"「론구」",179.9,80,0.2,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4257.067,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-37.43,-0.133,-16.886,-18.281,-39.422,-17.602,-61.66,19.547,-44.328,10.635,-60.576,40.921,-90.669,0,-109.86,-40.822,-90.571,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4255.452,-0.311,-37.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
100,,7,0,4,6,1,0,1,1,0,0,14,255,255,109,4265.644,"Yes_Man_",R,0,77,127,-2.575,0.152,0.353,1.66,-1.133,1.689,-36.737,26.814,0,100,0,1,0,0,31,0,0,4,5,R,"「론구」",179.9,80,0.2,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4268.965,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,-37.313,-0.129,-16.698,-18.169,-39.014,-16.964,-61.496,17.828,-48.63,8.391,-60.711,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4270.144,-0.257,-37.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
101,,7,0,4,6,2,0,1,1,0,0,14,255,255,110,4281.514,"Yes_Man_",R,32,86,139,-0.513,0.47,0.498,1.706,-0.46,1.845,-36.737,29.206,0,100,0,0,158.77,-39.763,7.649,0,0,4,5,R,"「론구」",179.9,80,0.2,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4286.836,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,-37.376,-0.146,-17.534,-18,-39.217,-15.592,-61.511,19.495,-52.67,7.822,-60.4,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4285.844,-0.251,-37.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
102,,7,0,4,6,2,1,1,1,0,0,14,255,255,111,4295.674,"Yes_Man_",R,3,72,111,-2.23,0.257,0.609,1.709,-0.057,1.768,-36.737,35.191,0,100,0,4,-500,0,-4.048,0,0,4,5,R,"「론구」",179.9,80,0.2,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,4302.649,,,,,,,,,,,,,,,,,,,,,,,,,,0.121,-37.435,-0.154,-16.94,-17.886,-39.096,-15.601,-61.519,17.414,-51.471,6.764,-60.422,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,4301.764,-0.079,-37.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
103,,7,0,4,6,2,2,1,1,0,0,14,255,255,112,4310.224,"Yes_Man_",R,6,51,99,0.082,0.141,0.422,1.669,-0.815,1.718,-36.737,31.029,53,47,0,2,387.721,5.423,6.606,0,0,4,5,R,"「론구」",179.9,80,0.2,3,76,W,Y,1,4311.411,211,173,85,105,87,145,125,-30,-41.863,0.006,1.081,-21.15,0.73,0,0.39,-254.351,-322.596,-356.66,4311.346,1.566,-22.885,4317.6,6,68.995,0.055,-95.281,1,0,,4316.742,4321.145,,,4313.821,4319.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-37.376,-0.1,-16.502,-18.157,-39.217,-16.54,-60.845,16.697,-52.811,6.625,-59.995,40.907,-90.657,0,-109.85,-40.807,-90.557,0.011,-37.833,,"HANA_ARASHI",-0.19,-17.058,106,"encounter v",-15.754,-41.672,,"_Gosomi",-15.552,-61.347,,"NABIMan",16.216,-53.432,81,"Yaksok~",7.842,-59.923,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4329.768,0.405,-36.891,4325.005,3.278,-20.321,,,,,,,4322.226,24.922,-47.126,,,,,,,,,,,,,,,,4328.949,-0.28,-20.803,,,,,,,4323.031,23.337,-45.188,,,,,,,,,,,,,2,0,"AI",4313.821,4319.498,,22,""
104,,7,0,4,6,0,0,1,0,1,1,255,15,14,113,4348.358,"Yes_Man_",R,32,81,132,-1.201,0.368,0.433,1.693,-0.763,1.794,-36.737,28.422,0,100,0,2,151.564,-45.793,4.6,0,0,5,2,L,"Pugeuk",190,85.842,0.349,3,76,W,Y,1,4349.375,255,69,91,60,21,145,90,26.316,-32.887,-0.239,1.127,-19.859,-0.84,0,0.349,304.455,101.44,-137.25,4353.723,39.919,-83.42,4353.846,6,38.47,1.89,-80.976,0,0,,,,,,,,,,,,,4371.645,4360.559,4353.998,5,,456,0,,,,,,,,,,,,,,,,,,,0.017,-37.317,-0.153,-17.31,-18.485,-43.781,-4.501,-62.613,20.849,-48.736,9.846,-58.064,40.93,-90.677,0,-109.87,-40.825,-90.573,-0.043,-37.424,,"HANA_ARASHI",-0.066,-17.3,,"encounter v",-18.354,-43.68,,"_Gosomi",-8.317,-61.926,,"NABIMan",20.87,-48.755,,"Yaksok~",9.826,-58.153,88,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,4361.765,0.506,-38.442,,,,,,,,,,,,,4357.783,17.23,-50.832,,,,,,,,,,,,,,,,,,,,,,,,,4360.773,15.753,-46.227,,,,,,,,,,1,0,"AI",4353.626,4353.873,,36,""
105,,7,0,4,6,0,0,2,0,1,1,255,15,14,114,4375.858,"Yes_Man_",R,27,81,132,3.332,1.075,0.606,1.735,0.068,1.782,-36.737,33.783,0,100,0,2,116.164,-148.014,20.017,0,0,0,3,R,"_앰프_",172.2,85,0.4,3,76,W,Y,1,4376.971,140,59,42,33,23,119,119,-30,21.229,-0.099,0.635,-19.897,0.44,0,0.187,-552.09,100.623,-158.535,4376.912,-0.538,-21.025,4378.566,2,-14.387,2.36,-44.204,0,0,,,,,,,,,4382.475,,4381.715,,,,4381.416,0,,147,0,,,,,,,,,,,4380.715,2,,,,,,,0.134,-37.366,-0.068,-17.616,-19.349,-44.932,-17.241,-61.33,19.145,-51.533,12.756,-64.52,40.922,-90.671,0,-109.86,-40.822,-90.57,0.043,-37.71,,"HANA_ARASHI",-0.117,-17.61,,"encounter v",-19.223,-44.807,93,"_Gosomi",-17.171,-61.318,,"NABIMan",19.382,-52.042,,"Yaksok~",12.781,-64.55,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,4378.602,-14.979,-44.844,,,,,,,,,,,,,,,,,,,,,,,,,4381.948,-15.151,-35.301,,,,,,,,,,,,,,,,,,,2,0,"encounter v",,4382.475,4381.715,8,""
106,SIDE,7,0,4,6,0,0,2,0,0,1,255,255,15,,4387.516,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
107,,8,1,4,6,0,0,0,0,0,0,255,255,255,77,4431.302,"인생최패망자",R,32,91,140,1.545,0.65,0.964,1.478,0.299,1.928,-36.742,53.62,5,95,0,1,250,-62.845,6.944,0,0,0,3,R,"_Gosomi",175.4,85.368,0.494,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279,-37.536,0.008,-16.948,-20.203,-48.835,-12.907,-61.571,19.509,-48.798,11.645,-65.781,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
108,,8,1,4,6,1,0,0,0,0,0,255,255,255,78,4443.2,"인생최패망자",R,32,91,140,-0.351,0.652,0.799,1.465,-0.47,1.881,-36.742,44.57,3,97,0,0,211.684,-113.926,6.633,0,0,0,3,R,"_Gosomi",175.4,85.368,0.494,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244,-37.555,-0.027,-17.235,-20.24,-47.617,-13.948,-60.961,20.495,-49.205,11.647,-65.738,40.908,-90.657,0,-109.85,-40.808,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
109,,8,1,4,6,1,1,0,0,0,0,255,255,255,79,4454.639,"인생최패망자",R,32,92,140,1.1,0.348,0.934,1.432,0.16,1.765,-36.742,51.3,6,94,0,0,210.391,-50.824,3.996,0,0,0,3,R,"_Gosomi",175.4,85.368,0.494,,76,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258,-37.634,-0.019,-17.027,-20.246,-47.55,-14.153,-61.397,20.578,-49.42,11.651,-65.755,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
110,,8,1,4,6,1,2,0,0,0,0,255,255,255,80,4466.513,"인생최패망자",R,13,93,126,-3.736,-0.474,0.68,1.416,-1.025,1.711,-36.742,41.767,4,96,0,4,-390.434,312.348,9.507,0,0,0,3,R,"_Gosomi",175.4,85.368,0.494,,76,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4469.214,0,,578,0,,,,,,,,,,,,,,,,,,,0.212,-37.459,-0.001,-17.021,-20.321,-47.551,-14.139,-61.342,18.943,-50.291,11.642,-65.758,40.907,-90.657,0,-109.85,-40.807,-90.557,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"",,,,0,""
