id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
43,2,0,0,2,1,0,1,0,1,0,255,14,255,22,1450.984,CVPileMaki,R,26,135,2.092,2.831,0.092,2.026,-36.707,1,0,59.109,-166.154,8.082,0,0,0,7,0,L,Pring__,180.231,95,0.401,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,-37.643,하루（Haru）,0.149,-17.192,bdg06213,-22.484,-49.881,아침땅_,-4.772,-64.187,인생최패망자,20.575,-42.205,Sabo_10,12.808,-60.136,NABIMan,47.24,-95.352,ke ro,-4.779,-121.886,紅さかな,-43.903,-81.974,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,2,0,0,2,2,0,1,0,1,0,255,14,255,23,1472.424,CVPileMaki,R,10,127,-1.423,-2.157,-0.023,1.708,-36.645,4,0,0,400,4.927,-0.279,-19.35,0,7,0,L,Pring__,180.231,95,0.401,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,-37.633,하루（Haru）,0.153,-17.037,bdg06213,-21.653,-49.364,아침땅_,-3.43,-62.646,인생최패망자,19.457,-41.678,Sabo_10,11.819,-59.374,NABIMan,44.893,-90.846,ke ro,-4.007,-120.668,紅さかな,-45.331,-83.736,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,2,0,0,2,2,1,1,0,1,0,255,14,255,24,1489.669,CVPileMaki,R,4,126,-1.421,0.164,0.199,1.859,-36.793,2,0,-238.457,27.64,-2.07,0,0,0,7,0,L,Pring__,180.231,95,0.401,3,85,1490.518,180,19,132,84,30,167,150,98,39.25,-7.322,-0.26,0.001,-0.042,0.205,0,-0.242,-37.065,하루（Haru）,-0.023,-17.096,bdg06213,-20.8,-48.796,아침땅_,-1.608,-63.536,인생최패망자,20.932,-45.708,Sabo_10,10.94,-61.044,NABIMan,43.607,-88.392,ke ro,-4.003,-120.671,紅さかな,-47.707,-86.621,1495.703,18.134,-94.792,1497.292,7,ke ro,20.801,-104.331,1,0,0,0,0,0,0,2
46,2,0,0,2,0,0,1,1,0,0,17,255,255,24,1529.957,CVPileMaki,R,3,120,-6.145,-0.258,-0.02,1.635,-36.67,4,0,-348.667,0,-0.501,-1.96,-13.303,1,0,1,L,vovopo 보보포,160,90,0.599,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-37.521,하루（Haru）,-0.808,-15.716,bdg06213,-19.497,-42.041,아침땅_,-8.079,-66.732,인생최패망자,19.955,-42.796,Sabo_10,11.381,-63.15,NABIMan,41.006,-88.21,ke ro,0.278,-113.456,紅さかな,-44.489,-83.18,0,0,0,0,0,,0,0,0,128,0,0,0,0,0,0
47,2,0,0,2,0,1,2,0,0,0,255,255,255,25,1566.201,CVPileMaki,R,28,134,-1.126,1.472,-0.032,1.943,-36.646,1,0,41.807,-50.183,3.829,0,0,0,0,1,L,vovopo 보보포,160,90,0.599,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105,-37.473,하루（Haru）,-0.016,-17.064,bdg06213,-21.329,-50.414,아침땅_,-8.433,-66.715,인생최패망자,19.915,-44.545,Sabo_10,11.666,-62.564,NABIMan,40.603,-86.814,ke ro,-0.505,-112.183,紅さかな,-44.571,-82.559,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,2,0,0,3,1,1,2,0,0,0,255,255,255,26,1579.358,CVPileMaki,R,28,140,-0.694,2.05,-0.076,1.85,-36.6,4,0,37.662,-59.519,5.769,0,0,1,0,1,L,vovopo 보보포,160,90,0.599,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081,-37.429,하루（Haru）,-0.024,-17.103,bdg06213,-17.964,-46.373,아침땅_,-8.713,-66.573,인생최패망자,19.2,-43.683,Sabo_10,10.92,-62.695,NABIMan,36.988,-87.962,ke ro,-0.17,-112.073,紅さかな,-45.143,-83.325,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,2,0,0,3,1,2,2,0,0,0,255,255,255,27,1589.602,CVPileMaki,R,12,136,2.04,3.08,0.193,2.048,-36.878,4,0,-9.508,130.399,-2.945,0,0,1,0,1,L,vovopo 보보포,160,90,0.599,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-37.532,하루（Haru）,0.28,-17.076,bdg06213,-19.568,-46.332,아침땅_,-7.705,-65.837,인생최패망자,21.217,-46.751,Sabo_10,11.469,-63.012,NABIMan,39.248,-90.124,ke ro,-0.176,-112.079,紅さかな,-45.438,-82.801,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,0,3,0,0,0,0,0,0,255,255,255,21,1659.437,Pring__,R,3,91,4.516,0.961,0.555,1.579,-37.003,4,0,-318.604,0,6.405,0,0,1,7,5,L,Sabo_10,180.3,94,0.6,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227,-37.813,vovopo 보보포,0.127,-16.961,encounter v,-23.816,-50.14,Pugeuk,-15.907,-63.834,_Chun,21.292,-46.168,소솨소솨,16.459,-62.599,Gonyong,46.55,-95.092,ByeolBam,0.469,-110.311,눈꽃,-40.908,-96.704,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,3,1,0,3,0,1,0,0,0,0,255,255,255,22,1678.135,Pring__,R,3,101,0.525,0.165,0.344,1.552,-36.587,2,0,-425.104,106.42,11.929,0,0,1,7,5,L,Sabo_10,180.3,94,0.6,3,85,1679.352,68,17,88,96,54,96,120,119,37.67,-26.809,0.44,0.026,-0.069,0.018,0,0.038,-37.189,vovopo 보보포,0.171,-16.947,encounter v,-23.007,-49.564,Pugeuk,-11.999,-63.452,_Chun,21.042,-46.221,소솨소솨,16.839,-62.871,Gonyong,46.492,-94.798,ByeolBam,0.207,-110.619,눈꽃,-40.896,-96.715,0,0,0,1685.026,6,Gonyong,58.875,-100.446,1,0,0,0,0,0,0,2
52,3,1,0,3,0,0,0,0,1,0,255,5,255,23,1783.046,Pring__,R,13,97,2.583,-0.501,0.446,1.572,-36.664,1,0,-285.701,380.829,-6.06,0,0,0,8,0,R,CVPileMaki,190,94,0.399,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22,-37.924,vovopo 보보포,0.168,-17.019,encounter v,-22.811,-48.554,Pugeuk,-9.831,-62.675,_Chun,20.769,-44.458,소솨소솨,12.062,-61.105,Gonyong,43.098,-85.707,ByeolBam,-0.386,-109.879,눈꽃,-41.511,-89.443,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
