id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
145,7,0,4,2,0,1,0,0,1,0,255,12,255,66,4579.52,NABIMan,R,13,103,-3.555,-1.551,4,-365.589,312.348,-0.858,-18.492,1,4,5,R,인생최패망자,180.2,90,0.45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078,-37.86,-0.52,-17.071,-19.969,-47.752,-11.839,-61.703,22.832,-46.217,13.558,-60.992,41.134,-83.331,-0.191,-108.159,-43.093,-92.552,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
146,7,0,4,2,0,2,0,0,1,0,255,12,255,67,4591.965,NABIMan,R,1,88,0.394,-0.643,2,0,0,0,0,1,4,5,R,인생최패망자,180.2,90,0.45,78,4593.204,140,125,43,146,128,31.034,-35.375,0.73,-0.062,-0.1,0.288,0,0,0,-0.475,-36.797,0.058,-16.97,-19.678,-46.941,-14.296,-62.374,22.72,-46.099,16.237,-62.801,39.3,-82.565,-0.746,-108.221,-43.257,-92.428,4599.069,67.715,-124.387,0,0,,0,0,0,0,0,0,0,0,0,4
147,7,0,4,4,0,0,0,0,0,0,255,255,255,68,4627.568,NABIMan,R,13,104,-5.39,-2.438,3,-369.138,312.348,-0.591,-20.349,0,5,6,L,Kr_Luna,166.4,94.958,0.505,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208,-37.33,-0.294,-17.229,-20.804,-49.015,-13.495,-62.887,23.819,-47.138,18.985,-60.648,32.452,-66.631,0.937,-106.06,-43.518,-87.244,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
148,7,0,4,4,2,0,0,1,0,0,15,255,255,69,4644.014,NABIMan,R,0,136,1.487,-0.078,1,58.681,-182.164,0,0,0,5,6,L,Kr_Luna,166.4,94.958,0.505,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.505,-37.518,0.001,-16.901,-20.474,-48.467,-13.255,-62.851,25.272,-48.894,14.268,-64.02,45.423,-85.086,0.203,-108.747,-43.633,-87.398,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
149,7,0,4,4,3,0,0,0,0,0,255,255,255,70,4656.024,NABIMan,R,1,85,4.361,0.168,2,0,0,0,0,1,5,6,L,Kr_Luna,166.4,94.958,0.505,58,4656.999,175,106,41,150,92,-30,-43.999,0.02,0.011,-0.008,0.437,0,0,0,-0.313,-36.85,-0.021,-16.826,-20.625,-47.901,-13.21,-62.805,25.321,-48.951,13.686,-63.502,45.371,-85.522,0.19,-108.655,-43.653,-87.408,4656.847,2.254,-21.908,4658.702,4,bdg06213,24.081,-44.321,1,0,0,0,0,0,0,2
150,7,0,4,4,0,0,0,1,0,0,15,255,255,71,4679.723,NABIMan,R,13,106,-1.417,-0.362,0,-338.502,355.817,-0.762,-17.428,0,6,7,R,Gonyong,175.4,86,0.2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,-37.174,-0.03,-16.914,-18.232,-45.162,-2.464,-60.459,23.439,-45.957,10.991,-59.422,45.495,-85.821,-0.86,-109.055,-44.948,-89.804,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
151,7,0,4,4,0,1,0,0,1,0,255,15,255,72,4693.413,NABIMan,R,13,108,0.304,0.392,2,-308.968,335.777,0,0,1,6,7,R,Gonyong,175.4,86,0.2,77,4694.559,103,91,26,133,78,39.739,41.701,-0.49,-0.039,-0.038,0.187,0,0,0,-0.605,-36.481,-0.082,-16.87,-21.36,-48.586,-13.075,-58.409,21.307,-42.114,14.964,-63.338,46.353,-85.621,-1.048,-110.373,-44.952,-89.798,4699.136,-46.39,-61.704,0,0,,0,0,0,0,0,0,0,0,0,3
152,7,0,4,4,0,2,0,0,1,0,255,15,255,73,4710.845,NABIMan,R,0,137,-1.649,-2.726,4,62.5,-184.448,-0.322,-17.497,1,6,7,R,Gonyong,175.4,86,0.2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.703,-37.628,-0.155,-17.085,-20.67,-47.957,-14.448,-59.91,19.064,-39.992,5.204,-57.554,44.679,-83.089,-1.234,-109.852,-46.628,-87.386,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0
153,7,0,4,4,0,0,0,0,0,1,255,255,16,74,4777.252,NABIMan,R,0,134,2.948,0.033,1,20.625,-77.05,0,0,0,7,0,L,신과함께1,190,93,0.2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-37.173,0.011,-16.997,-20.183,-45.496,-13.097,-60.419,19.013,-40.616,16.23,-62.672,45.448,-83.347,2.382,-110.3,-47.049,-91.243,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,7,0,4,5,1,0,0,0,0,1,255,255,16,75,4793.588,NABIMan,R,0,136,2.629,-0.706,2,45.299,-174.363,0,0,1,7,0,L,신과함께1,190,93,0.2,77,4794.406,210,91,1,140,89,4.267,-27.558,-0.28,0.074,-0.074,0.231,0,0,0,-0.434,-36.625,0.016,-16.98,-20.14,-45.862,-12.777,-60.39,19.218,-40.128,16.213,-62.684,45.361,-83.432,1.242,-109.314,-47.051,-91.248,4795.258,13.174,-42.686,4798.28,6,SOM_candy,33.16,-78.266,1,0,0,0,0,0,0,2
155,7,0,4,6,0,0,0,1,0,0,9,255,255,76,4818.045,NABIMan,R,13,102,-1.025,-1.592,4,-338.669,341.477,-0.425,-17.591,1,8,8,R,Yaksok~,166.4,93.281,0.397,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064,-37.023,-0.234,-17.141,-19.606,-46.115,-10.977,-59.041,22.448,-47.093,12.562,-63.39,44.187,-84.213,0.554,-107.804,-47.222,-91.392,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,7,0,4,6,0,1,0,1,0,0,9,255,255,77,4833.739,NABIMan,R,1,98,1.932,-1.586,4,0,0,0.456,-17.476,1,8,8,R,Yaksok~,166.4,93.281,0.397,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228,-36.868,0.102,-16.952,-19.654,-44.353,-11.349,-60.021,22.489,-45.619,12.979,-63.7,42.467,-85.032,0.136,-106.152,-47.194,-91.448,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
157,7,0,4,6,0,2,0,1,0,0,9,255,255,78,4850.703,NABIMan,R,10,108,0.72,0.823,2,-136.461,391.785,0,0,1,8,8,R,Yaksok~,166.4,93.281,0.397,60,4851.517,208,158,44,155,124,30.273,-41.162,0.66,-0.109,-0.153,0.325,0,0,0,-0.435,-36.751,0.026,-16.898,-18.967,-41.933,-12.962,-59.767,22.608,-46.208,13.551,-64.508,44.886,-83.816,0.33,-106.079,-46.839,-90.958,4856.402,54.83,-117.649,0,0,,0,0,0,0,0,0,0,0,0,4
158,7,0,4,8,0,0,0,0,0,0,255,255,255,79,4887.479,NABIMan,R,0,140,0.127,-2.223,1,102.893,-200,0.041,-18.754,0,0,2,R,Eaglebuter,164.3,95,0.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.61,-0.03,-16.743,-20.336,-48.158,-14.018,-59.501,22.766,-46.165,17.412,-61.763,44.444,-91.996,-0.149,-109.922,-43.557,-86.827,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
159,7,0,4,8,1,0,0,0,0,0,255,255,255,80,4898.737,NABIMan,R,0,136,0.599,-0.874,0,22.116,-200,0,0,0,0,2,R,Eaglebuter,164.3,95,0.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247,-37.263,-0.016,-16.709,-20.992,-49.644,-13.477,-59.988,24.041,-48.294,17.198,-61.998,45.423,-90.385,-0.199,-109.131,-43.345,-90.747,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
160,7,0,4,8,1,1,0,0,0,0,255,255,255,81,4908.753,NABIMan,R,13,112,-5.033,-1.944,1,-362.116,344.778,-1.082,-19.024,0,0,2,R,Eaglebuter,164.3,95,0.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108,-37.354,-0.505,-16.727,-21.064,-49.729,-13.476,-59.994,24.207,-48.057,17.33,-61.952,45.457,-89.688,-0.165,-109.142,-43.482,-90.514,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
161,7,0,4,8,2,1,0,0,0,0,255,255,255,82,4923.674,NABIMan,R,10,95,0.448,-1.408,4,0,400,0.081,-18.493,1,0,2,R,Eaglebuter,164.3,95,0.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,-37.493,-0.042,-16.835,-20.263,-51.141,-13.456,-59.962,24.094,-48.152,17.039,-62.25,45.472,-89.678,-0.154,-109.156,-43.483,-90.514,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
162,7,0,4,8,2,2,0,0,0,0,255,255,255,83,4934.046,NABIMan,R,4,104,1.299,-0.326,2,-247.866,0,0,0,1,0,2,R,Eaglebuter,164.3,95,0.5,77,4935.098,103,75,12,130,73,-41.155,23.996,-0.45,-0.053,-0.101,0.254,0,0,0,-0.101,-36.947,-0.041,-16.841,-20.328,-51.216,-13.505,-60.035,24.169,-48.092,17.036,-62.252,45.749,-89.716,-0.129,-109.263,-43.279,-90.802,4934.847,-0.104,-20.269,4938.058,2,Roslynn,-13.312,-48.538,0,0,0,0,0,0,0,2
163,7,0,4,8,0,0,1,0,0,0,255,255,255,84,4960.065,NABIMan,R,0,129,-0.441,-1.325,1,63.606,-140.659,-0.218,-17.513,0,1,4,R,Pugeuk,190,97.373,0.596,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178,-37.499,-0.071,-16.825,-20.375,-49.201,-14.642,-62.61,24.505,-49.933,15.276,-63.28,43.479,-85.273,-0.334,-107.119,-42.174,-89.162,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
164,7,0,4,8,1,0,1,0,0,0,255,255,255,85,4971.255,NABIMan,R,13,104,-1.49,-0.598,4,-339.714,347.699,-0.613,-17.657,1,1,4,R,Pugeuk,190,97.373,0.596,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-37.195,-0.215,-16.976,-20.599,-49.076,-14.762,-62.641,24.428,-49.966,15.282,-63.307,45.001,-86.462,-0.29,-107.126,-42.165,-89.159,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,7,0,4,8,1,1,1,0,0,0,255,255,255,86,4982.168,NABIMan,R,3,102,1.551,-0.174,2,-376.173,0,0,0,1,1,4,R,Pugeuk,190,97.373,0.596,77,4983.313,187,158,42,155,126,12.654,41.714,0.16,-0.078,-0.137,0.501,0,0,0,-0.172,-36.704,-0.032,-16.743,-20.98,-49.905,-14.921,-62.698,23.542,-48.225,14.902,-63.929,45.634,-86.728,-0.489,-107.985,-42.036,-89.255,4985.669,-50.61,-76.081,4988.407,8,눈꽃,-61.362,-86.193,1,0,0,0,0,0,0,2
166,7,0,4,8,0,0,1,1,0,0,13,255,255,87,5004.287,NABIMan,R,1,95,-0.896,-0.567,2,0,0,0,0,1,2,1,R,coder_,179.7,99.563,0.25,77,5005.548,195,116,38,154,126,5.654,4.576,0.67,-0.147,-0.106,0.267,0,0,0,-0.359,-36.722,-0.011,-16.609,-19.207,-40.865,-13.538,-60.013,24.264,-48.827,15.331,-62.895,46.142,-84.517,-1.086,-106.284,-50.397,-92.697,5007.391,-6.303,-81.978,5008.524,7,소솨소솨,-8.548,-99.859,1,0,0,0,0,0,0,2
167,7,0,4,8,1,0,1,0,1,1,255,10,13,88,5058.304,NABIMan,R,3,96,-4.551,0.157,4,-426.581,0,-1.94,-12.922,1,3,3,L,schmoneymikey,190,100,0.6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.494,-37.107,-0.198,-16.915,-21.831,-49.903,-8.855,-61.539,19.997,-43.773,14.647,-62.458,44.759,-90.75,0.723,-112.198,-45.369,-97.732,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
168,7,0,4,8,1,1,1,0,1,1,255,10,13,89,5079.039,NABIMan,R,0,134,2.331,-1.601,2,53.191,-200,0,0,1,3,3,L,schmoneymikey,190,100,0.6,49,5080.059,0,0,0,0,74,31.283,-42.554,-0.03,0,0,0,0,0,0,-0.507,-36.606,-0.044,-16.823,-20.928,-50.55,-10.969,-61.428,19.327,-40.918,12.626,-64.714,44.516,-87.281,3.589,-111.872,-44.998,-97.771,5083.713,40.4,-57.299,0,0,,0,0,0,0,0,0,0,0,0,3
169,7,0,4,8,1,2,1,0,1,1,255,10,13,90,5096.575,NABIMan,R,0,138,-1.208,-1.238,2,75.803,-200,0,0,1,3,3,L,schmoneymikey,190,100,0.6,49,5097.553,0,0,0,0,64,-5.632,-32.171,-0.41,0,0,0,0,0,0,-0.439,-36.582,-0.022,-16.82,-20.679,-51.585,-9.228,-60.58,19.584,-41.66,15.235,-62.417,45.629,-85.055,0.679,-106.587,-44.651,-95.544,5097.513,1.658,-22.427,5099.691,4,bdg06213,13.482,-42.996,1,6,0,0,0,0,0,2
170,8,1,4,8,0,0,0,0,0,0,255,255,255,78,5175.743,신과함께1,R,0,140,-0.973,-0.067,2,13.728,-155.819,0,0,0,2,8,L,눈꽃,175.447,100.309,0.5,77,5176.765,233,122,40,155,91,-3.759,-37.76,-0.46,0.064,0.014,0.12,0,0,0,-0.23,-36.842,-0.128,-16.791,-20.503,-45.857,-12.43,-60.039,22.207,-47.082,13.299,-64.536,37.076,-86.634,-3.791,-106.075,-39.051,-80.752,5176.791,5.55,-27.513,5178.28,4,Pugeuk,18.297,-45.411,0,4,0,0,0,0,0,2
171,8,1,4,8,0,0,1,0,0,0,255,255,255,79,5201.471,신과함께1,R,0,140,1.641,0.562,4,41.05,-147.702,-0.083,-20.721,1,3,7,R,소솨소솨,160,89.643,0.4,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,-36.551,-0.132,-18.243,-20.291,-45.305,-11.87,-59.895,19.975,-46.792,12.411,-64.728,36.925,-86.655,0.486,-95.917,-38.142,-78.147,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
172,8,1,4,8,0,1,1,0,0,0,255,255,255,80,5241.79,신과함께1,R,10,128,2.125,0.029,2,0,400,0,0,1,3,7,R,소솨소솨,160,89.643,0.4,77,5242.828,157,87,28,140,77,-43.165,-52.465,-0.51,-0.107,-0.158,0.307,0,0,0,-0.023,-36.657,-0.138,-17.456,-20.366,-44.075,-12.194,-59.45,21.512,-47.612,12.511,-64.606,35.722,-92.867,1.242,-102.848,-38.612,-79.739,5242.669,1.481,-20.881,0,0,,0,0,0,0,0,0,0,0,0,3
173,8,1,4,8,0,2,1,0,0,0,255,255,255,81,5263.82,신과함께1,R,0,140,-0.455,-1.524,2,15.642,-167.623,0,0,1,3,7,R,소솨소솨,160,89.643,0.4,77,5264.79,69,42,12,56,56,-23.714,-8.09,0.55,-0.119,-0.169,0.063,0,0,0,-0.149,-36.691,-0.185,-17.426,-20.545,-44.075,-10.978,-60.057,21.573,-47.492,9.489,-62.541,41.242,-87.101,1.75,-104.082,-37.639,-78.604,5264.569,-0.032,-19.674,5266.169,0,신과함께1,-0.045,-34.199,0,0,0,0,0,0,0,2
174,8,1,4,8,0,0,2,0,0,0,255,255,255,82,5291.578,신과함께1,R,10,126,1.286,-0.551,2,-6.237,400,0,0,1,4,2,R,Roslynn,190,107,0.719,77,5292.565,195,106,0,143,92,34.454,17.371,-0.17,0.009,-0.16,0.181,0,0,0,-0.173,-36.753,0.25,-17.3,-20.225,-43.532,-10.779,-58.555,21.819,-47.57,7.68,-62.139,40.328,-84.855,1.968,-100.606,-37.757,-78.899,5297.247,-23.778,-89.007,5304.602,7,Gonyong,-35.478,-118.844,1,0,0,0,0,0,0,2
175,8,1,4,8,0,0,2,0,0,1,255,255,2,83,5347.308,신과함께1,R,10,125,0.347,0.257,0,0,400,0,0,0,5,4,R,bdg06213,190,86,0.604,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,-36.851,-0.131,-17.111,-19.747,-44.39,-11.315,-61.708,19.846,-41.283,9.462,-67.985,38.166,-88.216,2.861,-104.04,-36.554,-77.746,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
176,8,1,4,8,0,1,2,0,0,1,255,255,2,84,5367.513,신과함께1,R,10,128,0.435,-0.168,2,0,400,0,0,1,5,4,R,bdg06213,190,86,0.604,77,5368.548,146,165,81,148,99,24.126,-11.871,0.94,0.003,-0.11,0.174,0,0,0,-0.115,-36.652,-0.222,-17.247,-19.769,-44.892,-11.873,-61.274,20.233,-43.159,8.596,-65.661,37.902,-88.323,1.892,-103.189,-37.493,-79.948,0,0,0,5373.125,7,Gonyong,18.226,-101.14,0,0,0,0,0,0,0,1
