id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
1,1,1,0,0,0,0,0,0,255,255,255,0,246.87,Pugeuk,0,129,0.3,0.637,0,5.406,-141.43,0,0,1,0,2,ゆっち一,179.9,98,0,0,0,0,0,0,0,0,0,-0.275,-37.875,0.043,-16.761,-22.482,-47.864,-12.684,-64.149,21.251,-47.135,7.458,-67.235,-7.801,-15.17,-4.059,-106.316,-35.845,-87.811,0,0,0,0,0,,0,0,0,0
2,1,1,0,1,0,0,0,0,255,255,255,1,377.15,Pugeuk,10,116,-1.055,-1.061,2,0,400,0,0,1,0,2,ゆっち一,179.9,70,378.256,110,136,74,167,126,-17.076,8.151,0.791,-0.09,-37.23,-0.277,-17.004,-22.654,-47.65,-12.878,-59.001,21.711,-46.633,10.17,-65.64,10.999,-12.766,-4.55,-105.575,-44.652,-88.429,372.364,-0.418,-21.502,375.52,7,ke ro,-9.62,-94.82,1,2
3,1,1,0,0,0,0,1,0,255,2,255,2,445.629,Pugeuk,0,129,0.22,0.65,2,46.806,-172.554,0,0,1,1,3,-라후이-,180,90,446.405,104,106,17,139,65,38.636,26.068,-0.601,-0.152,-36.998,0.087,-16.706,-23.029,-47.93,-14.145,-63.391,21.025,-45.496,7.836,-66.585,37.631,-88.022,-5.986,-110.415,-41.64,-90.153,0,0,0,445.142,3,IllilliIIIIllil,-21.25,-61.657,0,1
4,1,1,0,0,1,0,1,0,255,2,255,3,483.661,Pugeuk,10,113,1.004,-1.286,1,-24.436,400,0,0,0,2,1,TaeGeuk_,177.3,92,0,0,0,0,0,0,0,0,0,-0.14,-37.629,0.13,-16.912,-22.529,-47.473,-11.316,-64.146,20.557,-43.44,8.698,-66.838,33.61,-86.097,0.887,-103.355,-39.657,-82.285,0,0,0,0,0,,0,0,0,0
5,1,1,1,0,1,0,1,0,255,2,255,4,498.754,Pugeuk,0,128,1.219,-0.637,0,-46.682,-156.969,0,0,0,2,1,TaeGeuk_,177.3,92,0,0,0,0,0,0,0,0,0,-0.157,-37.965,0.124,-16.901,-22.783,-48.757,-12.699,-64.125,21.161,-45.083,1.311,-63.854,33.578,-86.111,0.841,-102.072,-39.486,-82.434,0,0,0,0,0,,0,0,0,0
6,1,1,1,1,1,0,1,0,255,2,255,5,518.671,Pugeuk,3,115,-1.885,1.233,2,-406.83,0,0,0,1,2,1,TaeGeuk_,177.3,92,519.598,85,98,0,112,95,38.031,43.849,0.802,-0.257,-36.963,-0.445,-16.763,-23.246,-48.039,-12.225,-64.959,21.215,-45.408,7.52,-66.772,30.807,-89.093,-0.01,-102.077,-40.477,-81.277,518.531,-62.417,-65.637,0,0,,0,0,0,3
7,1,1,1,2,1,0,1,0,255,2,255,6,545.052,Pugeuk,10,119,1.248,-0.974,2,0,400,0,0,1,2,1,TaeGeuk_,177.3,41,545.933,112,149,0,158,63,-17.343,6.285,-0.736,-0.153,-37.171,0.115,-17.029,-22.911,-47.424,-13.37,-63.07,20.473,-46.36,9.693,-67.733,37.639,-81.903,0.025,-97.53,-38.502,-90.136,540.12,0.08,-20.837,541.342,0,Pugeuk,-1.478,-35.114,0,2
8,1,1,0,0,2,0,0,1,255,255,2,7,576.296,Pugeuk,0,132,0.887,0.751,0,52.325,-171.263,0,0,0,3,5,소솨소솨,175.3,92,0,0,0,0,0,0,0,0,0,-0.23,-37.859,0.115,-16.827,-22.986,-47.644,-13.321,-64.309,19.188,-40.187,7.803,-66.35,31.216,-82.66,-3.138,-99.47,-42.583,-84.212,0,0,0,0,0,,0,0,0,0
9,1,1,0,1,2,0,0,1,255,255,2,8,590.363,Pugeuk,0,134,-1.229,-0.101,2,43.688,-200,0,0,1,3,5,소솨소솨,175.3,92,591.313,108,172,52,167,78,33.339,0.742,1,-0.22,-37.145,-0.194,-16.966,-23.637,-49.013,-13.221,-64.304,20.4,-41.66,7.798,-66.389,31.395,-82.657,-0.701,-101.886,-45.355,-83.641,0,0,0,590.131,3,IllilliIIIIllil,-2.003,-77.794,0,1
10,1,0,0,0,0,0,0,0,255,255,255,0,686.62,coder_,6,81,2.355,-0.323,4,273.693,0,0,0,1,0,6,Kr_Luna,168,91,0,0,0,0,0,0,0,0,0,0.323,-37.441,0.462,-18,-23.88,-49.739,-14.432,-63.187,18.887,-43.524,13.596,-64.937,44.498,-89.078,-40.942,-83.324,-40.942,-83.324,0,0,0,0,0,,0,0,0,0
11,1,0,0,1,0,0,0,0,255,255,255,1,701.998,coder_,0,118,2.24,0.578,1,169.728,-65.279,0,0,0,0,6,Kr_Luna,168,68,0,0,0,0,0,0,0,0,0,0.067,-37.141,0.421,-17.777,-22.738,-48.36,-13.301,-63.908,18.89,-43.517,13.835,-65.166,47.715,-90.132,-41.779,-83.639,-41.779,-83.639,0,0,0,0,0,,0,0,0,0
12,1,0,1,1,0,0,0,0,255,255,255,2,723.161,coder_,0,132,-0.447,1.449,4,18.868,-107.457,0,0,1,0,6,Kr_Luna,168,68,0,0,0,0,0,0,0,0,0,-0.094,-37.257,-0.176,-17.512,-22.107,-46.058,-13.28,-64.155,18.819,-43.427,13.873,-65.181,48.084,-90.326,-41.79,-83.635,-41.79,-83.635,0,0,0,0,0,,0,0,0,0
13,1,0,1,2,0,0,0,0,255,255,255,3,740.023,coder_,6,82,1.399,0.362,0,298.204,0,0,0,1,0,6,Kr_Luna,168,69,0,0,0,0,0,0,0,0,0,-0.046,-37.709,0.65,-17.655,-22.466,-46.367,-15.623,-63.223,18.904,-43.536,13.646,-64.762,48.082,-90.314,-41.775,-83.622,-41.775,-83.622,0,0,0,0,0,,0,0,0,0
14,1,0,0,0,1,0,0,0,255,255,255,4,768.594,coder_,0,129,-1.095,-0.515,0,-4.912,-134.158,0,0,0,1,3,IllilliIIIIllil,174.5,90,0,0,0,0,0,0,0,0,0,-0.063,-36.939,-0.221,-17.497,-23.513,-49.021,-13.51,-61.694,18.884,-43.533,14.73,-64.156,49.462,-91.637,-41.788,-83.613,-41.788,-83.613,0,0,0,0,0,,0,0,0,0
15,1,0,0,1,1,0,0,0,255,255,255,5,785.43,coder_,0,126,1.118,2.565,1,43.452,-91.401,0,0,0,1,3,IllilliIIIIllil,174.5,90,0,0,0,0,0,0,0,0,0,-0.012,-37.231,0.047,-17.99,-23.191,-49.618,-13.958,-62.603,18.895,-43.547,15.182,-64.013,48.013,-92.2,-41.807,-83.605,-41.807,-83.605,0,0,0,0,0,,0,0,0,0
16,1,0,1,1,1,0,0,0,255,255,255,6,804.634,coder_,10,115,4.124,2.49,1,0,400,0,0,0,1,3,IllilliIIIIllil,174.5,90,0,0,0,0,0,0,0,0,0,0.111,-37.173,0.255,-17.65,-23.954,-47.923,-13.095,-62.829,18.887,-43.557,15.089,-63.344,48.394,-92.976,-41.793,-83.629,-41.793,-83.629,0,0,0,0,0,,0,0,0,0
17,1,0,2,1,1,0,0,0,255,255,255,7,821.886,coder_,6,81,2.24,-0.216,4,299.125,0,0,0,1,1,3,IllilliIIIIllil,174.5,90,0,0,0,0,0,0,0,0,0,-0.16,-37.331,0.11,-17.734,-23.761,-47.536,-12.292,-64.263,18.875,-43.547,15.253,-63.694,47.724,-92.207,-43.004,-84.265,-43.004,-84.265,0,0,0,0,0,,0,0,0,0
