id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,334.217,"HANA_ARASHI",R,0,68,122,0.863,-0.881,0.08,1.442,0.374,1.056,-36.413,2,0,0,0,0,0,0,1,1,2,R,"Ayu_Yua",190,88.709,0.483,3,70,335.375,111,6,44,53,39,120,113,-15.638,-27.604,0.76,0.002,-0.006,0,0.462,0.025,-36.961,0,"_Chun",0.036,-16.942,0,"AI",-20.024,-46.012,89,"",-11.725,-57.398,0,"인생최패망자",19.426,-50.518,120,"아침땅_",11.875,-65.452,0,"AI",40.903,-90.652,0,"AI",0,-109.843,0,"AI",-40.803,-90.552,0,334.727,1.049,-20.392,336.149,4,"인생최패망자",15.04,-47.011,0,0,0,0,0,0,0,2
2,1,1,0,0,0,0,1,0,0,0,255,255,255,1,358.849,"HANA_ARASHI",R,29,68,123,-1.841,1.171,-0.004,1.762,-0.483,2.091,-36.349,2,0,-237.052,-132.484,0,0,0,1,1,1,L,"하루（Haru）",190,80,0.549,3,67,359.982,255,12,94,58,42,150,90,61.308,0.669,-0.84,0.027,-0.009,0,0.384,-0.071,-36.856,0,"_Chun",0.011,-17.23,0,"AI",-20.956,-46.363,0,"",-12.317,-58.157,0,"인생최패망자",21.562,-48.24,0,"아침땅_",15.076,-63.729,85,"AI",40.903,-90.652,0,"AI",0,-109.843,0,"AI",-40.803,-90.552,0,365.616,-1.009,-63.471,365.738,5,"아침땅_",-1.26,-62.569,0,0,0,0,0,0,0,1
3,1,1,0,0,0,0,2,0,0,0,255,255,255,2,385.284,"HANA_ARASHI",R,10,74,116,-1.31,-2.17,0.058,1.521,-0.66,0.78,-36.309,4,0,62.779,400,0,-0.259,-19.22,1,2,4,R,"Slaris",174.9,86.409,0.446,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349,-37.028,0,"_Chun",-0.04,-16.927,0,"AI",-21.343,-46.069,0,"",-12.401,-58.201,0,"인생최패망자",19.429,-49.981,0,"아침땅_",10.792,-65.825,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,0,1,2,0,0,0,255,255,255,3,397.907,"HANA_ARASHI",R,10,78,118,1.412,-0.766,0.131,1.77,0.61,1.657,-36.359,0,0,0,400,0,0.468,-17.565,1,2,4,R,"Slaris",174.9,86.409,0.446,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,-37.275,0,"_Chun",0.343,-17.27,0,"AI",-21.241,-46.181,0,"",-12.4,-58.2,0,"인생최패망자",18.9,-49.607,0,"아침땅_",10.707,-65.845,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,0,2,2,0,0,0,255,255,255,4,409.733,"HANA_ARASHI",R,14,72,100,1.723,-1.61,0.063,1.66,0.194,1.327,-36.449,4,0,267.461,400,0,0.651,-17.504,1,2,4,R,"Slaris",174.9,86.409,0.446,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,-37.457,0,"_Chun",0.49,-16.836,0,"AI",-20.252,-43.188,0,"",-12.4,-58.2,0,"인생최패망자",18.032,-49.249,0,"아침땅_",11.337,-64.99,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,255,255,255,0,543.76,"CAT tourniquet",L,26,85,138,-0.172,1.012,0.011,1.936,0.05,2.099,-36.59,1,0,-98.288,-159.647,-2.414,0,0,0,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,-37.663,0,"하루（Haru）",0.178,-17.345,0,"Ayu_Yua",-24.655,-50.36,0,"Kr_Luna",-15.416,-56.189,0,"Slaris",20.82,-50.781,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,1,0,0,0,0,0,255,255,255,1,560.745,"CAT tourniquet",L,27,74,127,-0.611,1.922,-0.042,2.121,-0.196,2.696,-36.648,1,0,-44.375,-113.717,-2.515,0,0,0,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206,-37.696,0,"하루（Haru）",0.185,-17.36,0,"Ayu_Yua",-24.627,-50.339,0,"Kr_Luna",-15.783,-58.826,0,"Slaris",20.753,-50.763,0,"AI",12.398,-58.209,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,2,0,0,0,0,0,255,255,255,2,576.988,"CAT tourniquet",L,27,85,139,0.721,0.698,0.091,1.884,0.425,1.929,-36.506,0,0,-84.398,-131.44,-5.007,0,0,1,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102,-37.909,0,"하루（Haru）",0.204,-17.357,0,"Ayu_Yua",-24.04,-49.721,0,"Kr_Luna",-15.106,-59.062,0,"Slaris",20.935,-50.666,0,"AI",12.398,-58.209,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,2,1,0,0,0,0,255,255,255,3,594.078,"CAT tourniquet",L,10,82,124,-1.805,-1.171,-0.168,1.69,-0.781,1.302,-36.458,4,0,0,400,4.851,0,0,1,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,-37.52,0,"하루（Haru）",-0.206,-17.459,0,"Ayu_Yua",-24.047,-49.797,0,"Kr_Luna",-15.539,-59.032,0,"Slaris",20.444,-51.097,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,2,2,0,0,0,0,255,255,255,4,612.433,"CAT tourniquet",L,33,83,136,-5.584,-0.372,-0.485,1.684,-2.257,1.281,-36.486,1,0,-115.09,-103.077,1.197,0,0,0,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327,-37.281,0,"하루（Haru）",0.15,-16.978,0,"Ayu_Yua",-24.298,-50.044,0,"Kr_Luna",-15.441,-59.03,0,"Slaris",20.787,-50.841,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,3,2,0,0,0,0,255,255,255,5,629.222,"CAT tourniquet",L,27,82,134,-0.68,0.643,-0.033,1.873,-0.155,1.892,-36.598,0,0,-97.099,-126.817,1.522,0,0,0,0,4,R,"인생최패망자",190,80,0.396,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341,-37.696,0,"하루（Haru）",0.278,-17.325,0,"Ayu_Yua",-24.288,-50.054,0,"Kr_Luna",-15.462,-59.042,0,"Slaris",20.725,-50.873,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,1,0,0,0,255,255,255,6,655.294,"CAT tourniquet",L,10,76,118,0.734,-0.108,0.068,1.891,0.317,2.006,-36.503,0,0,0,400,-11.23,0.051,-17.562,0,1,5,R,"아침땅_",160,95.405,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-38.027,0,"하루（Haru）",0.166,-17.262,0,"Ayu_Yua",-23.961,-49.236,0,"Kr_Luna",-15.449,-59.045,0,"Slaris",20.627,-50.784,0,"AI",12.4,-58.2,0,"AI",40.906,-90.655,0,"AI",0,-109.84,0,"AI",-40.806,-90.555,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,1,1,0,0,0,255,255,255,7,672.616,"CAT tourniquet",L,26,85,139,-0.404,1.668,-0.012,1.956,-0.054,2.259,-36.604,1,0,-88.767,-200,-7.334,0,0,0,1,5,R,"아침땅_",160,95.405,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31,-37.694,0,"하루（Haru）",0.372,-17.212,0,"Ayu_Yua",-24.003,-49.252,0,"Kr_Luna",-15.454,-59.041,0,"Slaris",19.938,-49.694,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,1,1,1,0,0,0,255,255,255,8,687.75,"CAT tourniquet",L,26,85,138,2.081,0.191,0.195,1.754,0.909,1.481,-36.53,1,0,-6.294,-200,-16.247,0,0,0,1,5,R,"아침땅_",160,95.405,0.5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,-37.798,0,"하루（Haru）",-0.02,-17.207,0,"Ayu_Yua",-23.991,-49.321,0,"Kr_Luna",-15.453,-59.05,0,"Slaris",20.239,-50.938,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,2,1,1,0,0,0,255,255,255,9,702.395,"CAT tourniquet",L,3,85,131,-0.139,0.121,-0.099,1.798,-0.462,1.648,-36.511,2,0,276.943,0,-8.505,0,0,1,1,5,R,"아침땅_",160,95.405,0.5,2,66,703.323,151,11,98,49,20,150,91,21.808,29.022,-0.19,-0.012,-0.048,0.048,0.243,-0.103,-37.355,0,"하루（Haru）",0.324,-16.996,120,"Ayu_Yua",-23.94,-49.231,0,"Kr_Luna",-15.457,-59.072,96,"Slaris",20.608,-50.615,105,"AI",12.383,-57.746,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,711.171,-67.551,-100.638,715.138,3,"Kr_Luna",-19.938,-71.473,1,0,0,0,0,0,0,2
16,1,0,0,1,0,0,1,0,0,0,255,255,255,10,750.619,"CAT tourniquet",L,28,85,139,-0.165,-0.857,0.003,1.596,0.013,0.998,-36.461,0,0,-72.37,-83.022,-2.721,0,0,0,2,1,L,"_Chun",190,80,0.452,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265,-37.77,0,"하루（Haru）",0.363,-17.01,0,"Ayu_Yua",-24.226,-49.113,0,"Kr_Luna",1.35,-66.774,0,"Slaris",23.306,-52.9,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
17,1,0,0,1,0,1,1,0,0,0,255,255,255,11,769.419,"CAT tourniquet",L,10,85,128,0.536,-1.419,0.038,1.615,0.175,1.059,-36.362,2,0,0,400,-8.279,0,0,1,2,1,L,"_Chun",190,80,0.452,3,67,770.397,243,15,135,84,49,150,130,-30,37.258,0.43,-0.005,-0.065,0,0.357,0.377,-37.26,0,"하루（Haru）",0.213,-17.064,0,"Ayu_Yua",-24.251,-49.149,0,"Kr_Luna",-7.9,-64.442,77,"Slaris",23.415,-52.744,0,"AI",12.386,-57.977,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,775.26,-61.091,-104.454,780.36,3,"Kr_Luna",-0.994,-59.846,1,0,0,0,0,0,0,2
18,1,0,0,1,0,0,1,0,1,0,255,11,255,12,801.649,"CAT tourniquet",L,13,83,122,-0.87,-1.106,-0.184,1.697,-0.854,1.305,-36.534,4,0,348.413,358.62,1.796,-0.044,-16.798,1,3,2,L,"Pring__",179.8,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254,-37.557,0,"하루（Haru）",0.116,-17.193,0,"Ayu_Yua",-23.288,-48.296,0,"Kr_Luna",-11.959,-60.737,0,"Slaris",21.78,-48.743,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
19,1,0,0,1,0,1,1,0,1,0,255,11,255,13,822.907,"CAT tourniquet",L,26,91,140,1.561,-0.242,0.159,1.689,0.74,1.277,-36.505,4,0,-48.206,-200,-9.141,0.794,-17.095,1,3,2,L,"Pring__",179.8,95.172,0.477,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353,-37.491,0,"하루（Haru）",-0.479,-16.233,0,"Ayu_Yua",-23.321,-48.306,0,"Kr_Luna",-3.769,-60.544,0,"Slaris",21.959,-49.827,0,"AI",12.4,-58.2,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
20,1,0,0,1,0,2,1,0,1,0,255,11,255,14,846.006,"CAT tourniquet",L,10,73,116,-0.023,-0.261,-0.029,1.844,-0.134,1.806,-36.593,2,0,0,400,-20.425,0,0,1,3,2,L,"Pring__",179.8,95.172,0.477,3,67,846.895,194,13,93,88,46,150,117,-30,39.685,0.83,-0.035,-0.047,0,0.401,0.074,-37.374,0,"하루（Haru）",-0.127,-17.336,0,"Ayu_Yua",-23.296,-48.303,88,"Kr_Luna",-11.477,-60.922,0,"Slaris",22.175,-49.522,0,"AI",12.27,-57.757,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,852.249,-64.059,-104.057,857.171,2,"Ayu_Yua",-25.712,-49.919,1,0,0,0,0,0,0,2
