id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,287.466,-라후이-,R,27,140,1.342,0.717,0.359,1.886,-36.476,0,0,0.08,-139.63,5.515,0,0,0,0,4,R,인생최패망자,190,90,0.45,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-36.883,ゆっち一,-0.011,-16.67,IllilliIIIIllil,-24.552,-45.919,Pugeuk,-13.776,-63.62,ʚneul_ɞ,23.653,-49.021,소솨소솨,11.502,-64.847,NABIMan,42.9,-87.724,하루（Haru）,0.25,-112.608,TaeGeuk_,-36.9,-86.5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,300.998,-라후이-,R,6,128,-0.157,0.349,0.084,1.848,-36.407,2,0,415.762,0,19.504,0,0,1,0,4,R,인생최패망자,190,90,0.45,3,71,302.059,208,18,153,83,72,58,150,129,-30,41.877,0.28,-0.035,-0.023,0.086,0,0.212,-36.72,ゆっち一,-0.299,-16.788,IllilliIIIIllil,-22.668,-47.273,Pugeuk,-14.314,-63.477,ʚneul_ɞ,24.828,-50.174,소솨소솨,13.445,-66.953,NABIMan,43.516,-88.285,하루（Haru）,-1.597,-114.584,TaeGeuk_,-37.554,-84.769,302.168,-1.726,-22.669,0,0,,0,0,0,0,0,0,0,0,0,3
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,317.862,-라후이-,R,10,114,-0.117,1.082,0.299,1.999,-36.51,1,0,0,400,1.155,0,0,0,0,4,R,인생최패망자,190,90,0.45,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,-37.054,ゆっち一,-0.071,-16.631,IllilliIIIIllil,-23.429,-47.473,Pugeuk,-17.126,-61.829,ʚneul_ɞ,24.114,-49.4,소솨소솨,12.515,-65.299,NABIMan,45.412,-90.744,하루（Haru）,-3.293,-109.974,TaeGeuk_,-40.152,-87.999,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,1,2,0,0,0,0,255,255,255,3,331.96,-라후이-,R,6,128,0.597,0.503,0.159,1.881,-36.401,2,0,414.114,11.028,17.335,0,0,1,0,4,R,인생최패망자,190,90,0.45,3,73,333.06,196,12,106,62,33,115,150,96,50.198,-44.092,-0.53,0.026,0,0.141,0,0.318,-36.549,ゆっち一,0.012,-16.858,IllilliIIIIllil,-23.421,-47.453,Pugeuk,-17.168,-61.846,ʚneul_ɞ,23.938,-49.275,소솨소솨,12.528,-65.288,NABIMan,44.956,-94.62,하루（Haru）,-3.456,-110.414,TaeGeuk_,-46.195,-85.903,338.634,54.861,-67.502,0,0,,0,0,0,0,0,0,0,0,0,3
5,1,1,0,0,1,2,0,0,0,0,255,255,255,4,353.699,-라후이-,R,26,129,-0.197,1.815,0.23,2.047,-36.625,1,0,15.274,-168.673,6.528,0,0,0,0,4,R,인생최패망자,190,90,0.45,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,-37.548,ゆっち一,-0.123,-16.543,IllilliIIIIllil,-23.461,-47.826,Pugeuk,-16.415,-61.294,ʚneul_ɞ,24.336,-49.049,소솨소솨,14.607,-64.239,NABIMan,49.691,-90.903,하루（Haru）,-2.483,-111.804,TaeGeuk_,-37.02,-93.602,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,2,2,0,0,0,0,255,255,255,5,369.048,-라후이-,R,26,136,1.402,2.075,0.343,2.063,-36.601,1,0,17.002,-163.918,1.289,0,0,0,0,4,R,인생최패망자,190,90,0.45,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,-36.883,ゆっち一,-0.124,-16.521,IllilliIIIIllil,-23.49,-47.813,Pugeuk,-16.466,-61.228,ʚneul_ɞ,23.847,-49.118,소솨소솨,11.625,-63.055,NABIMan,49.026,-93.178,하루（Haru）,-1.652,-112.891,TaeGeuk_,-37.065,-93.591,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,3,2,0,0,0,0,255,255,255,6,384.107,-라후이-,R,6,128,0.271,0.173,0.188,1.762,-36.29,2,0,398.473,0,8.244,0,0,1,0,4,R,인생최패망자,190,90,0.45,3,74,385.182,153,15,80,89,33,127,141,94,38.383,-45.432,-0.55,0.024,-0.012,0.069,0,0.237,-36.667,ゆっち一,-0.054,-16.628,IllilliIIIIllil,-23.485,-47.825,Pugeuk,-16.551,-61.283,ʚneul_ɞ,23.723,-48.981,소솨소솨,13.863,-64.404,NABIMan,47.219,-94.004,하루（Haru）,-2.465,-114.08,TaeGeuk_,-37.006,-93.531,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3
8,1,1,0,0,3,2,0,0,0,0,255,255,255,7,402.363,-라후이-,R,26,140,0.574,0.214,0.198,1.616,-36.223,2,0,12.748,-187.38,9.906,0,0,1,0,4,R,인생최패망자,190,90,0.45,3,75,403.414,133,18,130,82,28,203,150,100,96.214,-60.49,-0.34,0.006,-0.023,0.1,0,0.244,-36.592,ゆっち一,-0.059,-16.724,IllilliIIIIllil,-23.768,-47.746,Pugeuk,-17.903,-59.903,ʚneul_ɞ,24.778,-49.295,소솨소솨,15.722,-63.396,NABIMan,47.163,-93.326,하루（Haru）,1.272,-112.287,TaeGeuk_,-36.07,-95.416,410.481,-24.217,-0.562,0,0,,0,0,0,0,0,0,0,0,0,3
9,1,1,0,0,3,2,0,0,0,0,255,255,255,8,423.015,-라후이-,R,10,113,0.863,0.13,0.384,1.853,-36.374,2,0,0,400,-8.568,0,0,1,0,4,R,인생최패망자,190,90,0.45,3,75,424.159,205,14,101,81,25,121,150,117,25.219,-31.121,0.17,0.027,-0.03,0.053,0,0.281,-36.564,ゆっち一,0.045,-16.619,IllilliIIIIllil,-22.505,-46.594,Pugeuk,-19.147,-60.474,ʚneul_ɞ,25.217,-49.101,소솨소솨,13.605,-64.677,NABIMan,44.888,-92.568,하루（Haru）,-3.079,-113.176,TaeGeuk_,-42.193,-87.277,428.738,50.687,-107.126,429.33,6,NABIMan,47.017,-100.696,0,0,0,0,0,0,0,1
10,1,1,0,0,0,0,1,0,0,0,255,255,255,9,457.323,-라후이-,R,26,124,-0.136,2.134,0.282,1.994,-36.503,2,0,9.204,-200,-9.836,0,0,1,1,5,L,Pring__,173.2,95,0.401,3,83,458.221,212,13,120,52,30,158,150,124,29.122,1.363,0.34,-0.049,-0.022,0.131,0,0.272,-36.577,ゆっち一,-0.07,-16.82,IllilliIIIIllil,-23.302,-47.686,Pugeuk,-11.029,-65.074,ʚneul_ɞ,23.618,-48.098,소솨소솨,16.533,-62.854,NABIMan,47.65,-91.343,하루（Haru）,5.636,-113.317,TaeGeuk_,-40.712,-88.358,464.32,10.654,-134.841,465.645,7,하루（Haru）,11.594,-130.574,1,0,0,0,0,0,0,2
