id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
1,,1,1,0,0,0,0,0,0,0,0,255,255,255,0,144.125,"ddil_ddil69",R,26,78,128,-1.415,-1.109,0.334,1.878,-0.564,0.756,-36.69,19.315,46,54,0,0,-47.036,-200,-2.125,0,0,0,"_Chun","Fresh825","눈꽃","Yes_Man_","kneesohime","하루（Haru）","","","",5,L,"_Chun",160,80,0.445,,0,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-37.713,-0.049,-17.179,-19.75,-47.528,-15.685,-63.17,17.175,-43.968,13.704,-61.634,40.929,-90.677,0,-109.87,-40.83,-90.577,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
2,,1,1,0,0,0,1,0,0,0,0,255,255,255,1,158.136,"ddil_ddil69",R,3,68,109,-3.007,-1.361,0.346,1.961,-0.54,1.18,-36.69,12.577,43,57,0,2,-410.14,194.586,9.777,0,0,0,"=","=","=","=","=","=","","","",5,L,"_Chun",160,80,0.445,5,0,W,Y,1,159.208,255,183,89,85,55,145,107,0,50.436,-0.497,0.588,-21.08,0.91,0,0.384,-286.562,223.466,279.054,159.249,-9.945,-28.781,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213,-37.502,-0.039,-17.128,-19.885,-47.629,-13.856,-60.564,17.185,-44.214,13.232,-61.811,40.915,-90.664,0,-109.85,-40.815,-90.564,0.232,-36.777,,"Yaksok~",-0.086,-17.239,,"SUGUN",-19.78,-47.516,,"coder_",-13.582,-60.831,,"인생최패망자",16.874,-43.762,,"CoalCat",13.289,-61.691,,"AI",40.9,-90.65,,"AI",0,-109.85,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
3,,1,1,0,0,0,2,0,0,0,0,255,255,255,2,175.676,"ddil_ddil69",R,6,58,103,1.285,-1.36,0.405,1.882,-0.267,0.874,-36.69,24.404,50,50,0,2,399.724,0,17.006,0,0,0,"=","=","=","=","=","=","","","",5,L,"_Chun",160,80,0.445,3,53,W,Y,1,176.863,231,190,75,103,80,145,76,-30,-60.999,0.222,0.578,-21.113,1,0,0.434,-132.11,-176.95,-414.062,176.59,1.776,-21.972,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,-37.334,-0.024,-17.205,-19.456,-46.426,-14.402,-60.567,17.185,-44.392,13.694,-60.542,40.915,-90.664,0,-109.85,-40.808,-90.557,0.284,-36.834,,"Yaksok~",-0.077,-17.279,,"SUGUN",-19.347,-46.393,,"coder_",-14.249,-60.616,,"인생최패망자",17.366,-44.446,,"CoalCat",14.218,-61.151,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
4,,1,1,0,0,0,2,0,0,0,0,255,255,255,3,193.226,"ddil_ddil69",R,26,93,140,-0.577,-0.317,0.396,1.966,-0.309,1.198,-36.69,31.353,79,21,0,2,32.511,-200,0.138,0,0,0,"=","=","=","=","=","=","Kr_Luna","","",5,L,"_Chun",160,80,0.445,5,53,W,Y,1,194.268,212,52,83,43,33,141,78,0,-89.98,-0.123,0.722,-19.867,-0.98,0,0.225,61.404,-138.01,234.73,194.515,12.334,-19.814,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,-38.1,-0.027,-17.198,-19.351,-45.402,-11.329,-61.571,17.205,-43.93,14.046,-61.527,40.915,-90.664,0,-109.85,-40.815,-90.564,0.188,-36.684,,"Yaksok~",-0.036,-17.187,,"SUGUN",-19.238,-45.296,,"coder_",-11.606,-61.623,,"인생최패망자",17.019,-43.668,,"CoalCat",14.075,-61.404,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
5,,1,1,0,0,0,2,0,0,0,0,255,255,255,4,210.209,"ddil_ddil69",R,6,46,93,3.45,-1.154,0.571,1.913,0.506,0.994,-36.69,38.612,100,0,0,1,422.727,0,-8.278,0.84,-17.299,0,"=","=","=","=","=","=","=","","",5,L,"_Chun",160,80,0.445,,54,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,-37.354,0.005,-17.186,-19.722,-45.664,-10.727,-62.843,16.93,-44.129,14.043,-61.518,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
6,,1,1,0,0,1,2,0,0,0,0,255,255,255,5,224.744,"ddil_ddil69",R,10,82,123,0.027,0.649,0.444,2.286,-0.084,2.445,-36.69,53.687,79,21,0,2,51.488,400,-5.574,0,0,0,"=","=","=","=","=","=","=","","",5,L,"_Chun",160,80,0.445,5,54,W,Y,1,225.84,225,109,90,44,22,145,82,0,-32.401,-0.008,0.951,-19.849,-0.83,0,0.248,-157.836,-241.774,247.616,226.082,7.666,-31.65,226.949,4,12.205,0.061,-39.016,0,0,,,,,,,,,,,,,,,229.647,0,,147,2,,,,,,,,,,,,,,,,,,,0.114,-37.445,-0.035,-17.084,-19.57,-45.77,-11.411,-62.304,17.049,-43.984,13.725,-61.446,40.915,-90.664,0,-109.85,-40.815,-90.564,0.328,-36.835,,"Yaksok~",-0.048,-17.123,,"SUGUN",-19.487,-45.765,71,"coder_",-11.409,-62.31,,"인생최패망자",16.747,-43.586,120,"CoalCat",13.715,-61.289,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,231.74,-1.399,-38.821,,,,228.988,-18.276,-39.407,,,,227.241,13.13,-40.339,,,,,,,,,,,,,,,,,,,230.53,-17.154,-39.778,,,,227.79,9.999,-39.823,,,,,,,,,,,,,"",2,0,"인생최패망자",,,,19,""
7,,1,1,0,0,0,0,1,0,0,0,255,255,255,6,249.458,"ddil_ddil69",R,26,68,121,-1.313,0.173,0.359,2.034,-0.571,1.454,-36.69,35.802,97,3,0,0,-8.811,-200,-1.055,0,0,1,"","=","=","=","=","=","=","","",3,L,"Fresh825",172.8,80,0.2,,55,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,-37.399,-0.042,-17.147,-20.074,-45.579,-13.631,-64.523,17.246,-44.109,13.48,-61.956,40.922,-90.67,0,-109.87,-40.822,-90.57,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,252.869,0.136,-37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
8,,1,1,0,0,0,1,1,0,0,0,255,255,255,7,264.16,"ddil_ddil69",R,6,50,96,-0.742,0.218,0.168,2.106,-1.37,1.729,-36.69,38.948,96,4,0,0,436.364,0,-33.736,0,0,1,"","=","=","=","=","=","=","","",3,L,"Fresh825",172.8,80,0.2,,55,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,-37.659,-0.024,-17.145,-19.406,-45.739,-13.749,-64.509,17.028,-43.877,13.477,-61.918,40.915,-90.664,0,-109.85,-40.815,-90.564,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,267.669,-0.029,-37.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
9,,1,1,0,0,0,2,1,0,0,0,255,255,255,8,277.298,"ddil_ddil69",R,35,91,140,0.631,-1.88,0.479,1.818,0.08,0.705,-36.69,21.504,43,57,0,4,131.112,184.082,8.632,0.092,-18.425,1,"","=","=","=","=","=","=","","",3,L,"Fresh825",172.8,80,0.2,,55,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,287.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146,-37.598,-0.034,-17.146,-19.509,-45.697,-13.762,-64.515,17.026,-43.875,13.49,-61.938,40.915,-90.664,0,-109.85,-40.815,-90.564,,,86,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,281.666,0.047,-37.352,,,,,,,,,,,,,,,,,,,,,,,,,288.287,-3.343,-39.139,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
10,,1,1,0,0,0,0,1,1,0,0,3,255,255,9,315.656,"ddil_ddil69",R,26,86,139,0.15,0.543,0.382,2.075,-0.054,1.758,-36.69,43.209,82,18,0,2,88.944,-200,-16.298,0,0,2,"","=","=","=","=","=","=","","",4,L,"눈꽃",190,85,0.505,5,56,W,Y,1,316.808,231,99,99,72,27,145,100,47.676,-6.455,0.02,1.193,-19.947,-0.47,0,0.405,449.319,-124.437,58.323,322.674,10.216,-91.488,322.849,7,9.943,2.612,-89.89,0,0,,322.724,,,,,,,,,,315.939,,,323.161,2,,456,0,,,,,,,,,,,,,,,,,,,-0.011,-38.242,-0.047,-17.017,-19.901,-40.622,-12.358,-62.259,18.32,-44.944,12.855,-61.096,40.929,-90.677,0,-109.87,-40.83,-90.577,0.065,-36.665,,"Yaksok~",-0.106,-17.069,,"SUGUN",-19.589,-41.553,85,"coder_",-12.072,-62.517,,"인생최패망자",17.647,-44.594,,"CoalCat",12.836,-61.05,,"AI",40.9,-90.65,,"AI",0,-109.84,,"AI",-40.8,-90.55,,330.463,-0.547,-38.597,,,,327.852,-18.353,-40.564,,,,,,,,,,,,,,,,,,,,,,,,,329.347,-17.376,-40.639,,,,,,,,,,,,,,,,,,,"",1,0,"AI",,,,17,""
