id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,443.369,"Roscosmos",L,32,81,133,-1.473,0.827,-0.651,1.426,-0.332,2.233,-37.12,37.249,2,0,-212.694,95.609,-6.386,0,0,1,0,4,R,"인생최패망자",190,80,0.396,3,74,444.493,231,109,123,101,59,145,103,92.556,-74.676,-0.18,0.037,0.017,0,0.302,-0.359,-37.36,0,"_Chun",-0.014,-17.408,0,"Kr_Luna",-19.272,-50.268,0,"소솨소솨",-12.069,-65.387,0,"",0,0,0,"Yaksok~",14.34,-64.623,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,451.682,-21.752,-15.731,0,0,"",0,0,0,0,,,,,16,3
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,474.963,"Roscosmos",L,15,75,117,1.248,2.885,-0.461,1.664,0.555,3.004,-37.022,10.428,4,0,0,-400,-6.193,0,0,1,0,4,R,"인생최패망자",190,80,0.396,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416,-37.778,0,"_Chun",0.017,-17.665,0,"Kr_Luna",-19.543,-49.722,0,"소솨소솨",-14.356,-66.991,0,"",0,0,0,"Yaksok~",14.597,-64.581,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,476.404,,,,0,0
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,491.93,"Roscosmos",L,13,63,107,1.648,0.471,-0.551,1.499,0.137,2.467,-36.941,10.205,4,0,243.124,400,-36.569,-0.463,-20.645,1,0,4,R,"인생최패망자",190,80,0.396,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257,-37.861,0,"_Chun",0.014,-19.295,0,"Kr_Luna",-20.052,-50.731,0,"소솨소솨",-14.228,-63.934,0,"",0,0,0,"Yaksok~",14.509,-64.517,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,494.66,,,,0,0
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,508.375,"Roscosmos",L,3,86,128,1.185,1.155,-0.58,1.461,-0.001,2.346,-36.723,11.987,2,0,395.799,0,-15.361,0,0,1,1,1,L,"Pring__",190,94.846,0.477,3,72,509.245,165,80,117,87,53,145,87,-30,-42.572,0.95,-0.019,-0.005,0,0.318,-0.136,-37.287,107,"_Chun",0.844,-17.16,0,"Kr_Luna",-20.212,-50.679,85,"소솨소솨",-13.536,-64.423,0,"",0,0,0,"Yaksok~",16.168,-63.65,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,515.082,-17.692,-39.932,515.204,2,"Kr_Luna",-17.32,-39.979,1,0,,,,,18,2
5,1,1,0,0,0,0,1,1,0,0,1,255,255,4,558.873,"Roscosmos",L,32,91,140,1.214,1.252,-0.405,1.488,0.815,2.496,-36.725,11.38,1,0,-250,180.502,-24.736,0,0,0,2,3,R,"si_ho",176.1,95,0.5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576,-37.65,0,"_Chun",0.045,-17.211,120,"Kr_Luna",-20.238,-43.287,0,"소솨소솨",-11.822,-59.044,0,"",0,0,0,"Yaksok~",8.733,-60.02,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,560.26,,,,0,0
6,1,1,0,0,1,0,1,1,0,0,1,255,255,5,574.407,"Roscosmos",L,32,84,137,-0.223,0.603,-0.531,1.372,0.23,2.088,-36.738,14.066,2,0,-219.31,109.77,-12.293,0,0,1,2,3,R,"si_ho",176.1,95,0.5,3,71,575.544,205,59,77,0,0,120,109,-30,36.579,0.8,0.011,-0.016,0,0.611,-0.096,-37.195,0,"_Chun",-0.001,-17.251,0,"Kr_Luna",-20.413,-47.008,104,"소솨소솨",-11.826,-59.042,0,"",0,0,0,"Yaksok~",10.243,-61.149,91,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,575.482,-1.197,-18.798,576.893,2,"Kr_Luna",-19.068,-42.615,1,0,,581.413,,,19,2
7,1,1,0,0,0,0,2,1,0,0,5,255,255,6,603.02,"Roscosmos",L,2,75,114,0.776,0.916,-0.623,1.303,-0.199,1.84,-37.027,20.254,0,0,390.434,-312.348,-33.382,0,0,0,3,2,L,"Sabo_10",185.1,90,0.549,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423,-37.849,0,"_Chun",0.326,-17.187,0,"Kr_Luna",-19.893,-50.224,0,"소솨소솨",-6.879,-66.413,0,"",0,0,0,"Yaksok~",15.081,-63.529,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,604.471,,,,0,0
8,1,1,0,0,0,1,2,1,0,0,5,255,255,7,621.24,"Roscosmos",L,3,92,126,3.616,0.758,-0.383,1.377,0.915,2.084,-36.725,15.991,4,0,500,0,-57.504,1.418,-17.933,1,3,2,L,"Sabo_10",185.1,90,0.549,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193,-37.796,0,"_Chun",1.406,-17.001,0,"Kr_Luna",-20.163,-41.45,0,"소솨소솨",-7.04,-66.698,0,"",0,0,0,"Yaksok~",15.69,-63.697,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,624.004,,,,0,0
9,1,1,0,0,0,2,2,1,0,0,5,255,255,8,637.725,"Roscosmos",L,0,69,123,-0.122,-0.559,-0.588,1.134,-0.037,1.278,-37.023,54.476,2,0,0,0,0,0,0,1,3,2,L,"Sabo_10",185.1,90,0.549,3,98,638.77,109,120,102,116,79,137,124,106.505,69,0.44,0.097,-0.15,0,0.723,-0.334,-37.197,0,"_Chun",-0.013,-17.114,0,"Kr_Luna",-18.921,-44.903,0,"소솨소솨",-6.863,-66.785,0,"",0,0,0,"Yaksok~",15.7,-63.723,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,4,718.171,,,,18,3
10,1,0,0,0,0,0,0,0,0,0,255,255,255,0,820.262,"coder_",R,26,72,125,1.567,0.791,0.291,2.046,0.678,1.865,-36.572,31.671,2,0,-3.231,-161.262,6.908,0,0,0,0,5,R,"Yaksok~",173.2,88.16,0.236,3,65,821.219,89,85,64,43,33,120,116,21.292,43.191,0.54,-0.057,-0.034,0,0.309,0.381,-37.034,0,"Pring__",0.015,-16.984,0,"Sabo_10",-21.081,-51.475,0,"si_ho",-10.809,-65.23,0,"인생최패망자",17.323,-49.137,0,"ByeolBam",14.577,-63.819,0,"AI",40.902,-90.652,0,"AI",0,-109.842,0,"AI",-40.802,-90.552,0,828.226,-66.651,-83.813,0,0,"",0,0,0,0,,,,,16,2
