id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
61,3,1,1,1,1,0,0,0,0,0,255,255,255,25,2030.661,"Riyaj",R,26,94,140,-2.08,0.134,-0.194,1.706,-36.537,2,0,123.076,-200,12.347,0,0,1,3,2,R,"ke ro",190,83.662,0.429,2,84,2031.715,134,20,65,51,40,184,134,98,60.262,25.729,-0.05,-0.069,-0.121,0.058,0,-0.336,-36.971,0,"_Chun",-0.032,-17.147,0,"IbikiKai_JP",-23.41,-46.482,0,"아침땅_",-14.382,-64.21,0,"ゆっち一",22.466,-49.343,0,"sano jpn",9.653,-64.778,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,2038.237,-24.452,-72.807,2038.47,0,"3Ducks",-24.26,-71.765,0,0,0,0,0,0,0,1
62,3,1,1,1,0,0,1,0,0,0,255,255,255,26,2063.25,"Riyaj",R,13,74,102,-2.705,-0.329,-0.112,1.857,-36.665,1,0,-349.484,328.558,9.924,0,0,0,4,1,L,"Kr_Luna",190,94.523,0.497,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323,-37.287,0,"_Chun",-0.109,-17.1,0,"IbikiKai_JP",-21.508,-45.882,0,"아침땅_",-11.352,-65.638,0,"ゆっち一",21.3,-48.208,0,"sano jpn",13.419,-63.557,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
63,3,1,1,1,1,0,1,0,0,0,255,255,255,27,2075.535,"Riyaj",R,27,86,139,-2.097,-0.364,-0.167,1.633,-36.431,1,0,23.07,-110.095,0.101,0,0,0,4,1,L,"Kr_Luna",190,94.523,0.497,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113,-37.046,0,"_Chun",-0.17,-17.213,0,"IbikiKai_JP",-21.487,-45.894,0,"아침땅_",-12.254,-65.26,0,"ゆっち一",21.304,-48.208,0,"sano jpn",13.411,-63.574,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
64,3,1,1,1,2,0,1,0,0,0,255,255,255,28,2091.986,"Riyaj",R,27,90,140,1.684,1.883,0.175,2.066,-36.742,1,0,54.713,-111.796,-0.741,0,0,0,4,1,L,"Kr_Luna",190,94.523,0.497,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-36.61,0,"_Chun",0.154,-17.308,0,"IbikiKai_JP",-21.65,-45.737,0,"아침땅_",-12.246,-65.278,0,"ゆっち一",21.319,-48.199,0,"sano jpn",13.443,-63.602,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
65,3,1,1,1,3,0,1,0,0,0,255,255,255,29,2108.731,"Riyaj",R,27,91,140,-0.738,0.214,-0.052,1.741,-36.466,2,0,61.725,-125.519,2.447,0,0,1,4,1,L,"Kr_Luna",190,94.523,0.497,2,84,2109.598,159,15,72,47,29,255,138,102,27.282,-42.821,0.01,0.01,-0.026,0.207,0,-0.298,-36.783,0,"_Chun",-0.025,-17.249,0,"IbikiKai_JP",-21.514,-45.846,0,"아침땅_",-12.233,-65.25,0,"ゆっち一",21.251,-48.019,0,"sano jpn",13.296,-63.819,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,2113.848,67.502,-71.916,0,0,"",0,0,0,0,0,0,0,0,0,3
66,3,1,1,1,3,1,1,0,0,0,255,255,255,30,2133.209,"Riyaj",R,11,63,101,-0.032,0.959,0.03,2.164,-36.728,0,0,0,188.902,-10.005,0,0,1,4,1,L,"Kr_Luna",190,94.523,0.497,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269,-37.201,0,"_Chun",0.032,-17.129,0,"IbikiKai_JP",-21.599,-43.675,0,"아침땅_",-11.969,-65.532,0,"ゆっち一",22.085,-48.668,0,"sano jpn",12.581,-64.292,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
67,3,1,1,1,3,2,1,0,0,0,255,255,255,31,2153.358,"Riyaj",R,26,89,140,-2.94,0.484,-0.097,1.784,-36.492,2,0,70.647,-186.719,8.567,0,0,1,4,1,L,"Kr_Luna",190,94.523,0.497,2,84,2154.221,169,22,95,42,24,191,140,101,5.052,-32.225,-0.17,0.024,-0.021,0.187,0,-0.082,-36.775,0,"_Chun",-0.012,-17.088,0,"IbikiKai_JP",-23.239,-47.754,0,"아침땅_",-11.885,-65.415,0,"ゆっち一",22.119,-48.679,0,"sano jpn",13.591,-63.398,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,2155.437,19.969,-47.8,2155.692,4,"ゆっち一",18.699,-46.24,0,0,0,0,0,0,0,1
68,3,1,1,1,0,0,2,0,0,0,255,255,255,32,2183.707,"Riyaj",R,10,68,99,-1.133,0.316,-0.09,2.089,-36.693,0,0,-47.82,400,-0.306,0,0,0,0,0,R,"3Ducks",176.2,83.295,0.451,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-37.257,0,"_Chun",-0.051,-17.317,0,"IbikiKai_JP",-22.913,-46.731,0,"아침땅_",-14.477,-64.341,0,"ゆっち一",22.504,-48.965,0,"sano jpn",9.92,-65.189,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
69,3,1,1,1,0,1,2,0,0,0,255,255,255,33,2199.871,"Riyaj",R,26,78,129,-0.179,1.281,0.006,1.896,-36.508,4,0,38.988,-164.912,4.339,0,0,1,0,0,R,"3Ducks",176.2,83.295,0.451,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397,-36.901,0,"_Chun",0.049,-17.333,0,"IbikiKai_JP",-22.832,-46.784,0,"아침땅_",-14.438,-64.341,0,"ゆっち一",22.499,-48.994,0,"sano jpn",8.375,-64.887,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
70,3,1,1,1,0,2,2,0,0,0,255,255,255,34,2218.045,"Riyaj",R,13,63,94,-0.944,1.25,0.15,2.271,-37.004,1,0,-311.955,341.667,-4.197,0,0,0,0,0,R,"3Ducks",176.2,83.295,0.451,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206,-36.944,0,"_Chun",0.015,-17.389,0,"IbikiKai_JP",-22.895,-46.745,0,"아침땅_",-14.458,-64.381,0,"ゆっち一",21.651,-49.509,0,"sano jpn",12.126,-64.243,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
71,3,1,1,1,1,2,2,0,0,0,255,255,255,35,2233.335,"Riyaj",R,26,100,140,-3.879,-0.951,-0.35,1.543,-36.395,1,0,86.176,-155.546,3.269,0,0,0,0,0,R,"3Ducks",176.2,83.295,0.451,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323,-36.974,0,"_Chun",-0.171,-17.309,0,"IbikiKai_JP",-22.089,-45.233,0,"아침땅_",-14.465,-64.394,0,"ゆっち一",21.619,-49.364,0,"sano jpn",8.639,-65.415,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
72,3,1,1,1,2,2,2,0,0,0,255,255,255,36,2248.639,"Riyaj",R,27,87,140,-2.118,-0.507,-0.169,1.624,-36.374,2,0,21.124,-128.164,-2.621,0,0,1,0,0,R,"3Ducks",176.2,83.295,0.451,3,84,2249.742,130,19,60,75,55,97,135,128,9.261,41.924,0.55,-0.017,-0.105,0.158,0.333,-0.023,-36.323,0,"_Chun",-0.101,-17.193,0,"IbikiKai_JP",-21.969,-45.343,0,"아침땅_",-14.443,-64.335,0,"ゆっち一",21.691,-49.459,0,"sano jpn",11.11,-64.72,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,2255.104,-50.16,-94.76,2259.503,5,"sano jpn",-2.056,-61.097,1,0,0,0,0,0,0,2
73,3,1,1,1,0,0,2,1,0,0,0,255,255,37,2284.909,"Riyaj",R,10,68,100,1.542,0.636,0.249,2.181,-36.834,1,0,0,400,-15.623,0,0,0,1,5,L,"CAT tourniquet",174.6,80,0.597,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011,-37.184,0,"_Chun",0.035,-17.2,0,"IbikiKai_JP",-19.686,-40.775,0,"아침땅_",-10.651,-65.758,0,"ゆっち一",19.736,-45.244,0,"sano jpn",7.817,-61.938,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
74,3,1,1,1,1,0,2,1,0,0,0,255,255,38,2300.818,"Riyaj",R,26,85,138,-0.702,0.792,-0.045,1.822,-36.542,0,0,49.799,-179.776,4.848,0,0,0,1,5,L,"CAT tourniquet",174.6,80,0.597,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226,-36.965,0,"_Chun",-0.059,-17.179,0,"IbikiKai_JP",-19.69,-40.245,0,"아침땅_",-9.652,-65.21,0,"ゆっち一",19.726,-45.26,0,"sano jpn",9.599,-62.171,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
75,3,1,1,1,1,1,2,1,0,0,0,255,255,39,2317.899,"Riyaj",R,0,81,118,-0.538,-0.749,-0.04,1.54,-36.518,2,0,0,0,-3.45,0,0,1,1,5,L,"CAT tourniquet",174.6,80,0.597,2,60,2318.911,255,8,54,38,33,241,130,86,26.879,-46.264,0.92,-0.015,0.006,0.076,0,0.034,-36.461,0,"_Chun",-0.021,-17.226,0,"IbikiKai_JP",-19.976,-41.451,0,"아침땅_",-11.551,-65.617,0,"ゆっち一",19.742,-45.263,0,"sano jpn",10.181,-61.735,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,2322.47,41.26,-69.295,0,0,"",0,0,1,0,0,0,0,0,0,2
76,3,1,1,1,0,0,2,1,1,0,5,0,255,40,2350.454,"Riyaj",R,26,89,140,-0.866,0.219,-0.065,1.725,-36.414,2,0,66.128,-164.378,8.962,0,0,1,2,3,R,"ByeolBam",174.5,85,0.5,3,85,2351.399,142,12,59,53,28,82,133,117,99.475,-61.054,0.7,-0.035,-0.078,0.145,0,-0.056,-36.641,0,"_Chun",-0.013,-17.165,0,"IbikiKai_JP",-20.482,-41.152,0,"아침땅_",-14.042,-64.454,0,"ゆっち一",21.403,-45.496,0,"sano jpn",7.521,-59.261,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
77,3,1,1,1,0,1,2,1,1,0,5,0,255,41,2369.894,"Riyaj",R,27,84,138,0.016,1.251,0.031,1.904,-36.468,4,0,17.808,-116.999,4.806,0,0,1,2,3,R,"ByeolBam",174.5,85,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-37.081,0,"_Chun",-0.006,-17.19,0,"IbikiKai_JP",-18.914,-39.368,0,"아침땅_",-14.046,-64.481,0,"ゆっち一",21.428,-46.602,0,"sano jpn",7.403,-58.958,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
78,3,1,1,1,0,2,2,1,1,0,5,0,255,42,2384.556,"Riyaj",R,0,87,140,-4.352,-2.067,-0.373,1.384,-36.387,1,0,9.546,-41.034,4.047,0,0,0,2,3,R,"ByeolBam",174.5,85,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,-37.097,0,"_Chun",-0.037,-17.135,0,"IbikiKai_JP",-19.556,-40.088,0,"아침땅_",-14.04,-64.494,0,"ゆっち一",21.482,-48.408,0,"sano jpn",8.444,-57.75,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
79,3,1,1,1,1,2,2,1,1,0,5,0,255,43,2400.179,"Riyaj",R,10,77,108,-3.799,-2.55,-0.494,1.318,-36.484,1,0,0,343.076,14.948,-0.708,-19.992,0,2,3,R,"ByeolBam",174.5,85,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233,-37.036,0,"_Chun",-0.559,-17.541,0,"IbikiKai_JP",-19.078,-39.725,0,"아침땅_",-14.071,-64.534,0,"ゆっち一",21.346,-47.796,0,"sano jpn",6.716,-58.609,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
80,3,1,1,1,2,2,2,1,1,0,5,0,255,44,2419.959,"Riyaj",R,5,66,105,2.675,3.448,0.233,2.259,-37.032,1,0,-57.384,0,-3.958,0.525,-5.824,0,2,3,R,"ByeolBam",174.5,85,0.5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202,-36.823,0,"_Chun",0.044,-16.123,0,"IbikiKai_JP",-19.336,-40.169,0,"아침땅_",-14.267,-64.482,0,"ゆっち一",20.168,-44.553,0,"sano jpn",6.681,-58.847,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
81,3,1,1,1,3,2,2,1,0,1,5,255,0,45,2446.82,"Riyaj",R,27,88,140,292.703,-2.738,-0.114,1.62,-36.398,2,0,7.957,-126.522,-1.683,0,0,1,2,3,R,"ByeolBam",174.5,85,0.5,3,79,2447.797,148,13,73,53,34,90,138,125,21.504,32.776,0.44,-0.096,-0.114,0.153,0,-0.062,-36.816,0,"_Chun",-0.049,-17.129,0,"IbikiKai_JP",-20.16,-41.705,0,"아침땅_",-14.261,-64.272,0,"ゆっち一",20.28,-44.788,0,"sano jpn",8.478,-64.824,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,2451.926,-70.493,-110.033,0,0,"",0,0,0,0,0,0,0,0,0,4
82,3,1,4,1,0,0,2,0,0,0,255,255,255,46,2485.834,"Riyaj",R,10,68,99,0.652,0.2,0.125,2.067,-36.577,0,0,0,400,-7.61,0,0,0,3,2,R,"ke ro",190,83.662,0.429,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125,-37.285,0,"_Chun",-0.013,-17.014,0,"IbikiKai_JP",-20.253,-41.463,0,"아침땅_",-14.359,-64.416,0,"ゆっち一",21.707,-47.878,0,"sano jpn",7.721,-61.466,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
83,3,1,4,1,0,1,2,0,0,0,255,255,255,47,2498.4,"Riyaj",R,10,65,97,0.265,0.303,0.128,2.117,-36.822,0,0,-78.31,399.867,-8,0,0,0,3,2,R,"ke ro",190,83.662,0.429,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,-37.539,0,"_Chun",-0.008,-16.992,0,"IbikiKai_JP",-20.362,-42.939,0,"아침땅_",-14.504,-64.352,0,"ゆっち一",20.793,-48.317,0,"sano jpn",8.037,-61.42,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
84,3,1,4,1,0,2,2,0,0,0,255,255,255,48,2511.426,"Riyaj",R,10,73,103,-1.064,0.486,-0.114,2.13,-36.663,2,0,0,400,1.701,0,0,1,3,2,R,"ke ro",190,83.662,0.429,2,85,2512.706,140,14,43,45,33,135,111,110,-30,-20.396,0.74,-0.039,-0.05,0.148,0,-0.244,-36.816,0,"_Chun",0.018,-17.109,0,"IbikiKai_JP",-21.201,-43.586,0,"아침땅_",-14.29,-64.351,0,"ゆっち一",19.877,-47.755,0,"sano jpn",7.975,-61.47,0,"AI",35.703,-81.802,0,"AI",0,-100.603,0,"AI",-35.703,-81.802,0,2512.059,0.615,-22.918,0,0,"",0,0,0,0,0,0,0,0,0,2
85,3,0,4,1,0,0,0,0,0,0,255,255,255,35,2708.677,"3Ducks",R,26,65,106,0.136,-0.423,0.072,1.881,-37.143,2,0,19.117,-168.574,-1.223,0,0,1,3,3,R,"아침땅_",160,95.405,0.5,2,86,2710.012,124,14,62,57,36,209,133,112,27.377,39.699,0.29,0.026,-0.018,0.053,0,-0.202,-37.857,0,"Kr_Luna",0.049,-17.166,0,"ke ro",-21.632,-47.87,0,"ByeolBam",-12.981,-62.903,0,"",0,0,0,"ゆっち一",13.368,-62.432,0,"AI",35.703,-81.802,0,"AI",0,-100.603,0,"AI",-35.703,-81.802,0,2714.125,-76.682,-83.002,0,0,"",0,0,0,0,0,0,0,0,0,3
86,3,0,4,1,0,1,0,0,0,0,255,255,255,36,2729.306,"3Ducks",R,10,66,98,-0.965,-2.939,0.109,1.806,-37.239,1,0,0,400,-0.282,-0.179,-20.376,0,3,3,R,"아침땅_",160,95.405,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093,-38.248,0,"Kr_Luna",0.041,-17.168,0,"ke ro",-23.42,-50.089,0,"ByeolBam",-12.43,-63.75,0,"",0,0,0,"ゆっち一",12.572,-62.597,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
87,3,0,4,1,1,1,0,0,0,0,255,255,255,37,2741.529,"3Ducks",R,0,65,106,5.768,1.172,0.043,1.75,-36.984,2,0,0,0,0,0,0,1,3,3,R,"아침땅_",160,95.405,0.5,2,86,2742.591,128,12,53,51,25,145,124,81,1.977,4.815,0,-0.002,-0.04,0.058,0,-0.093,-37.701,0,"Kr_Luna",0.029,-17.125,0,"ke ro",-23.435,-50.052,0,"ByeolBam",-13.193,-63.822,0,"",0,0,0,"ゆっち一",12.584,-62.608,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,2742.592,-1.394,-35.945,0,0,"",0,0,0,0,0,0,0,0,0,2
88,3,0,4,1,0,0,1,0,0,0,255,255,255,38,2765.941,"3Ducks",R,10,71,102,-0.068,-0.979,0.01,1.831,-36.96,1,0,0,400,0,0,0,0,4,0,R,"Riyaj",190,80,0.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161,-37.68,0,"Kr_Luna",0.023,-17.18,0,"ke ro",-22.534,-50.339,0,"ByeolBam",-12.868,-62.923,0,"",0,0,0,"ゆっち一",10.863,-64.827,0,"AI",35.702,-81.801,0,"AI",0,-100.602,0,"AI",-35.702,-81.801,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
89,3,0,4,1,1,0,1,0,0,0,255,255,255,39,2778.162,"3Ducks",R,0,67,122,0.532,0.232,0.058,1.924,-37.106,2,0,0,0,0,0,0,1,4,0,R,"Riyaj",190,80,0.2,3,47,2779.16,255,7,50,59,25,143,134,91,112.425,53.83,-0.45,-0.024,-0.035,0.057,0,-0.029,-37.342,0,"Kr_Luna",0.03,-17.161,0,"ke ro",-23.418,-49.765,0,"ByeolBam",-13.041,-62.777,0,"",0,0,0,"ゆっち一",10.876,-64.859,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3
90,3,0,4,1,1,1,1,0,0,0,255,255,255,40,2791.887,"3Ducks",R,0,75,127,0.201,0.336,0.039,1.898,-37.065,2,0,0,0,0,0,0,1,4,0,R,"Riyaj",190,80,0.2,3,86,2792.822,113,12,55,67,43,179,126,118,25.158,37.543,0.31,-0.004,-0.025,0.061,0,-0.07,-37.591,0,"Kr_Luna",0.015,-17.177,0,"ke ro",-23.204,-50.015,0,"ByeolBam",-12.491,-63.226,0,"",0,0,0,"ゆっち一",10.45,-65.016,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,2797.125,-57.93,-110.38,0,0,"",0,0,0,0,0,0,0,0,0,4
91,3,0,4,2,0,0,1,0,0,0,255,255,255,41,2832.382,"3Ducks",R,38,28,93,-0.74,0.714,-0.049,1.96,-38.135,0,0,0,0,0,0,0,1,0,2,L,"IbikiKai_JP",174.5,89.582,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,-37.794,0,"Kr_Luna",0.004,-17.182,0,"ke ro",-24.18,-50.718,0,"ByeolBam",-13.047,-62.175,0,"",0,0,0,"ゆっち一",11.575,-62.845,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
92,3,0,4,2,0,1,1,0,0,0,255,255,255,42,2844.577,"3Ducks",R,0,74,127,-0.346,-0.064,-0.012,1.823,-37.031,2,0,0,0,0,0,0,1,0,2,L,"IbikiKai_JP",174.5,89.582,0.5,3,86,2845.737,255,15,24,44,32,94,74,64,6.098,-7.607,-0.17,-0.003,-0.037,0.04,0,-0.09,-37.761,0,"Kr_Luna",0.008,-17.177,0,"ke ro",-24.257,-50.79,0,"ByeolBam",-13.156,-62.142,0,"",0,0,0,"ゆっち一",11.345,-62.859,0,"AI",35.702,-81.802,0,"AI",0,-100.603,0,"AI",-35.702,-81.802,0,2846.292,3.669,-42.211,0,0,"",0,0,0,0,0,0,0,0,0,2
93,3,0,4,2,0,0,2,0,0,0,255,255,255,43,2867.797,"3Ducks",R,0,70,124,1.363,1.423,0.147,2.055,-37.451,1,0,0,0,0,0,0,0,1,5,R,"sano jpn",170.3,89.798,0.34,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031,-37.995,0,"Kr_Luna",0.033,-17.162,0,"ke ro",-23.297,-49.62,0,"ByeolBam",-11.39,-63.515,0,"",0,0,0,"ゆっち一",13.321,-62.918,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
94,3,0,4,2,1,0,2,0,0,0,255,255,255,44,2879.178,"3Ducks",R,0,70,110,0.495,0.081,0.089,1.847,-37.229,2,0,0,0,0,0,0,1,1,5,R,"sano jpn",170.3,89.798,0.34,0,86,2880.388,125,11,86,75,46,255,141,125,20.406,6.014,0.66,-0.067,0.035,0.262,0.095,0.068,-37.6,0,"Kr_Luna",0.021,-17.178,0,"ke ro",-23.505,-49.91,0,"ByeolBam",-11.36,-63.633,0,"",0,0,0,"ゆっち一",13.121,-62.985,0,"AI",35.702,-81.802,0,"AI",0,-100.603,0,"AI",-35.702,-81.802,0,2886.381,-15.33,-125.807,0,0,"",0,0,1,0,0,0,0,0,0,2
95,3,0,4,2,0,0,2,0,1,0,255,13,255,45,2912.816,"3Ducks",R,0,75,127,1.133,0.87,0.125,2.004,-37.265,0,0,0,0,0,0,0,0,2,1,L,"_Chun",190,80,0.452,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-38.022,0,"Kr_Luna",0.034,-17.174,0,"ke ro",-22.563,-50.325,0,"ByeolBam",-7.414,-61.947,0,"",0,0,0,"ゆっち一",13.688,-63.263,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
96,3,0,4,2,0,1,2,0,1,0,255,13,255,46,2928.094,"3Ducks",R,0,75,127,1.77,0.379,0.091,1.886,-37.191,2,0,0,0,0,0,0,1,2,1,L,"_Chun",190,80,0.452,3,86,2929.139,246,14,59,56,11,133,138,121,14.102,-3.998,0.25,-0.005,-0.02,0.246,0,-0.113,-37.768,0,"Kr_Luna",0.025,-17.169,0,"ke ro",-21.277,-51.431,0,"ByeolBam",-11.224,-64.092,0,"",0,0,0,"ゆっち一",14.338,-63.505,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,2934.948,10.788,-126.794,0,0,"",0,0,1,0,0,0,0,0,0,2
97,3,0,4,3,0,0,2,0,1,0,255,10,255,47,2959.425,"3Ducks",R,0,45,90,-0.024,0.294,0.061,1.903,-37.208,0,0,21.664,0,0,0,0,0,3,3,R,"아침땅_",160,95.405,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-37.707,0,"Kr_Luna",0.022,-17.228,0,"ke ro",-22.566,-49.534,0,"ByeolBam",-12.339,-64.384,0,"",0,0,0,"ゆっち一",12.837,-64.06,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
98,3,0,4,3,0,1,2,0,1,0,255,10,255,48,2972.643,"3Ducks",R,14,49,84,2.824,-1.685,0.127,1.876,-37.156,4,0,320.16,272.441,0,0.637,-18.801,1,3,3,R,"아침땅_",160,95.405,0.5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-38.07,0,"Kr_Luna",0.691,-16.611,0,"ke ro",-22.755,-49.799,0,"ByeolBam",-9.2,-63.508,0,"",0,0,0,"ゆっち一",10.226,-64.126,0,"AI",35.7,-81.8,0,"AI",0,-100.6,0,"AI",-35.7,-81.8,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
99,3,0,4,3,0,2,2,0,0,1,255,255,10,49,2997.734,"3Ducks",R,0,79,129,-0.135,-0.329,0.007,1.789,-37.068,0,0,0,0,0,0,0,0,3,3,R,"아침땅_",160,95.405,0.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.153,-38.152,0,"Kr_Luna",0.036,-17.214,0,"ke ro",-22.551,-49.875,0,"ByeolBam",-12.603,-61.191,0,"",0,0,0,"ゆっち一",10.863,-64.292,0,"AI",35.702,-81.802,0,"AI",0,-100.602,0,"AI",-35.702,-81.802,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0
