id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
30,2,1,1,1,1,1,2,0,0,0,255,255,255,19,1726.941,甲斐野柊太,R,0,112,0.373,-0.838,0,-39.643,0,0,0,1,7,0,L,Pring__,180.3,45,0,0,0,0,0,0,0,0,0,0,0,-0.298,-37.007,-0.209,-16.626,-20.406,-46.161,-7.152,-66.105,20.066,-43.066,6.895,-66.979,35.7,-81.8,2.097,-113.293,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
31,2,1,1,1,1,2,2,0,0,0,255,255,255,20,1743.012,甲斐野柊太,R,0,140,-1.008,-2.31,2,0,0,0,0,1,7,0,L,Pring__,180.3,45,1744.095,78,162,59,122,65,-38.386,-6.162,1,0.028,-0.127,-0.37,-36.807,0.051,-16.588,-20.234,-46.733,-6.366,-66.221,20.403,-47.184,7.023,-66.972,35.7,-81.8,2.082,-113.298,-35.7,-81.8,1743.905,-0.166,-20.856,1746.051,0,甲斐野柊太,-1.341,-32.079,0,0,0,0,0,0,0,2
32,2,0,1,1,0,0,0,0,0,0,255,255,255,10,1864.788,Pring__,R,14,99,-1.439,-0.198,0,276.838,394.187,-0.334,-16.841,1,3,4,R,인생최패망자,190,68,0,0,0,0,0,0,0,0,0,0,0,-0.313,-37.889,-0.052,-16.941,-25.688,-50.06,-11.835,-64.932,24.246,-51.027,13.362,-63.985,36.401,-94.752,0,-100.6,-46.297,-93.154,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,2,0,1,1,0,1,0,0,0,0,255,255,255,11,1884.033,Pring__,R,13,120,-1.429,-0.645,0,-364.908,341.822,0,0,0,3,4,R,인생최패망자,190,68,0,0,0,0,0,0,0,0,0,0,0,-0.32,-37.95,-0.119,-17.006,-25.845,-49.968,-11.763,-65.017,23.967,-52.696,12.424,-63.637,35.358,-91.187,0,-100.6,-46.332,-93.102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,0,1,1,0,2,0,0,0,0,255,255,255,12,1900.784,Pring__,R,3,117,-4.104,-0.531,1,-500,0,0,0,0,3,4,R,인생최패망자,190,68,0,0,0,0,0,0,0,0,0,0,0,-0.52,-38.092,-0.184,-16.976,-25.525,-49.508,-11.844,-65.046,24.136,-52.492,13.27,-63.631,37.088,-89.003,0,-100.6,-45.252,-91.645,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,0,1,1,1,2,0,0,0,0,255,255,255,13,1917.076,Pring__,R,0,128,0.156,-0.372,2,125.246,-113.933,0,0,1,3,4,R,인생최패망자,190,68,1918.2,135,115,0,131,83,27.322,-33.703,-0.773,-0.092,-0.08,-0.62,-36.994,-0.096,-17.051,-24.973,-50.565,-11.929,-65.131,24.862,-52.969,14.446,-64.119,39.669,-89.928,0,-100.6,-45.53,-92.684,1922.558,37.811,-78.825,1922.691,6,소솨소솨,36.525,-76.816,0,0,0,0,0,0,0,1
36,2,0,1,1,0,0,1,0,0,0,255,255,255,14,2060.6,Pring__,R,13,112,-0.258,-0.509,0,-360.398,346.574,0,0,0,3,3,R,_이누_,175,68,0,0,0,0,0,0,0,0,0,0,0,-0.3,-37.661,-0.115,-16.858,-24.692,-49.013,-12.399,-64.889,24.05,-51.569,11.322,-64.538,38.981,-83.724,0,-100.6,-42.232,-89.936,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,2,0,1,1,0,1,1,0,0,0,255,255,255,15,2077.069,Pring__,R,0,133,0.106,0.293,0,207.749,-200,0,0,0,3,3,R,_이누_,175,68,0,0,0,0,0,0,0,0,0,0,0,-0.286,-37.819,0.026,-16.745,-24.622,-48.935,-12.522,-64.828,24.183,-51.618,11.911,-65.609,35.86,-87.531,0,-100.6,-42.25,-89.964,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,0,1,1,0,2,1,0,0,0,255,255,255,16,2093.574,Pring__,R,14,97,-1.753,-0.199,2,302.905,363.328,0,0,1,3,3,R,_이누_,175,68,2094.716,190,111,29,140,114,105.78,-72.032,0.077,-0.056,-0.074,-0.649,-37.051,-0.076,-16.987,-24.942,-49.147,-11.934,-65.206,23.177,-54.878,11.372,-65.16,37.25,-85.752,0,-100.6,-42.303,-89.994,2100.745,-84.888,0.562,0,0,,0,0,0,0,0,0,0,0,0,0
39,2,0,1,1,0,2,1,0,0,0,255,255,255,17,2115.879,Pring__,R,14,101,1.561,-0.121,2,358.49,312.348,0,0,1,3,3,R,_이누_,175,68,2116.974,166,129,0,136,92,-6.36,12.481,-0.445,-0.024,-0.094,-0.181,-36.944,0.254,-16.881,-24.948,-48.641,-11.668,-65.17,23.53,-52.549,13.762,-65.02,33.995,-86.573,0,-100.6,-43.157,-93.883,2116.931,-1.117,-27.228,2118.891,3,ByeolBam,-8.318,-60.131,0,0,0,0,0,0,0,2
40,2,0,1,1,0,0,2,0,0,0,255,255,255,18,2152.142,Pring__,R,14,104,-0.843,-0.396,0,352.475,333.186,0,0,0,4,1,R,-라후이-,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.343,-37.883,0.029,-16.762,-25.644,-50.076,-13.023,-63.906,23.485,-52.988,12.792,-64.429,35.432,-92.007,0,-100.6,-45.021,-91.527,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,0,1,1,0,1,2,0,0,0,255,255,255,19,2169.728,Pring__,R,13,98,1.36,-0.775,0,-328.801,337.332,-0.055,-17.39,1,4,1,R,-라후이-,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.22,-37.996,0.052,-17.081,-25.402,-49.939,-12.616,-64.748,24.109,-52.979,11.784,-64.843,34.507,-90.965,0,-100.6,-42.329,-92.085,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
42,2,0,1,1,0,2,2,0,0,0,255,255,255,20,2186.741,Pring__,R,0,132,1.849,1.308,4,126.82,-87.93,0,0,1,4,1,R,-라후이-,190,44,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.348,0.204,-17.075,-25.491,-49.383,-12.394,-64.642,24.117,-53.179,14.946,-68.158,38.676,-92.634,0,-100.6,-42.297,-91.772,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,3,1,1,1,0,0,0,0,0,0,255,255,255,21,2254.999,甲斐野柊太,R,0,140,-0.931,-0.35,0,0,0,0,0,0,0,2,L,Fresh825,175.4,53,0,0,0,0,0,0,0,0,0,0,0,-0.164,-37.177,-0.078,-16.394,-19.242,-49.24,-8.692,-65.045,19.724,-45.614,15.354,-66.268,37.232,-86.226,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
44,3,1,1,1,0,1,0,0,0,0,255,255,255,22,2270.543,甲斐野柊太,R,0,99,0.36,-0.388,2,0,0,0,0,1,0,2,L,Fresh825,175.4,53,2271.742,115,146,0,132,96,40.215,-43.676,-0.136,0.071,-0.13,-0.26,-36.929,0.066,-16.504,-19.335,-49.079,-9.28,-65.852,20.492,-46.886,15.181,-66.207,37.248,-86.249,0,-100.6,-35.7,-81.8,2276.398,62.055,-66.97,0,0,,0,0,0,0,0,0,0,0,0,3
45,3,1,1,1,0,2,0,0,0,0,255,255,255,23,2297.146,甲斐野柊太,R,0,120,1.903,1.609,2,0,0,0,0,1,0,2,L,Fresh825,175.4,53,2298.305,121,156,0,133,127,42.751,4.726,0.68,0.024,-0.028,-0.334,-36.872,-0.028,-16.354,-19.169,-47.797,-6.746,-63.874,20.715,-47.114,16.594,-65.33,43.422,-82.779,0,-100.6,-35.7,-81.8,2310.571,-0.281,-69,2311.145,3,_이누_,-0.144,-64.187,1,0,0,0,0,0,0,0
46,3,1,1,1,0,0,0,0,1,0,255,2,255,24,2331.771,甲斐野柊太,R,1,96,2.75,-0.917,4,0,0,0,0,1,1,4,R,Multeinn,190,43,0,0,0,0,0,0,0,0,0,0,0,-0.194,-37.294,0.029,-16.955,-20.311,-48.226,-8.847,-61.824,18.671,-43.37,16.164,-64.307,39.83,-80.969,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,3,1,1,1,0,1,0,0,1,0,255,2,255,25,2342.903,甲斐野柊太,R,0,89,1.655,1.415,2,0,0,0,0,1,1,4,R,Multeinn,190,43,2344.014,133,78,13,111,68,15.001,-0.835,-0.931,-0.023,-0.017,-0.326,-37.162,0.011,-17.037,-20.74,-47.484,-9.057,-64.491,18.276,-46.108,16.145,-64.306,40.024,-80.896,0,-100.6,-35.7,-81.8,0,0,0,2345.051,0,甲斐野柊太,0.386,-35.455,0,0,0,0,0,0,0,1
48,3,1,1,1,0,0,1,0,1,0,255,2,255,26,2374.548,甲斐野柊太,R,10,128,1.101,-1.733,4,0,400,0,0,1,2,1,L,Sabo_10,184.5,43,0,0,0,0,0,0,0,0,0,0,0,-0.036,-37.16,0.009,-16.948,-19.546,-47.844,-3.702,-64.262,19.117,-43.746,17.837,-64.738,39.793,-79.939,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,1,1,0,1,1,0,1,0,255,2,255,27,2390.993,甲斐野柊太,R,0,132,0.803,1.354,1,0,0,0,0,0,2,1,L,Sabo_10,184.5,43,0,0,0,0,0,0,0,0,0,0,0,-0.276,-37.024,-0.039,-16.797,-19.535,-48.323,-2.133,-61.806,20.211,-46.707,18.201,-64.503,39.893,-79.929,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,3,1,1,1,1,1,1,0,1,0,255,2,255,28,2405.888,甲斐野柊太,R,0,111,1.504,-1.005,4,-21.853,0,0,0,1,2,1,L,Sabo_10,184.5,43,0,0,0,0,0,0,0,0,0,0,0,-0.326,-37.306,-0.248,-16.794,-19.948,-47.594,-6.444,-62.502,19.329,-44.392,15.896,-64.862,39.773,-80.021,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,3,1,1,1,1,2,1,0,1,0,255,2,255,29,2420.216,甲斐野柊太,R,7,92,2.463,-0.715,4,245.021,0,0,0,1,2,1,L,Sabo_10,184.5,43,0,0,0,0,0,0,0,0,0,0,0,-0.102,-37.084,0.315,-17.016,-19.757,-47.904,-2.779,-61.595,20.257,-44.228,16.381,-64.688,37.793,-78.173,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,1,1,1,0,0,2,0,1,0,255,2,255,30,2460.453,甲斐野柊太,R,0,135,0.801,-0.156,2,0,0,0,0,1,3,3,R,ByeolBam,174.5,43,2461.308,163,188,31,143,101,16.807,-30.329,-0.298,-0.059,-0.119,-0.245,-36.864,0.143,-17.075,-20.761,-50.554,0.341,-60.089,18.503,-41.764,16.72,-64.732,34.306,-78.368,0,-100.6,-35.7,-81.8,2470.731,30.34,-115.459,2475.038,3,_이누_,2.728,-64.332,1,0,0,0,0,0,0,0
53,3,1,2,1,0,0,2,0,0,1,255,255,7,31,2508.389,甲斐野柊太,R,1,92,-1.635,-2.38,4,0,0,-0.697,-16.574,1,4,5,L,눈꽃,174.6,43,0,0,0,0,0,0,0,0,0,0,0,-0.255,-37.217,-0.549,-16.935,-19.758,-46.196,-3.888,-64.92,19.526,-40.92,16.41,-64.978,39.623,-81.047,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,1,2,1,0,1,2,0,0,1,255,255,7,32,2523.615,甲斐野柊太,R,0,97,0.546,-0.847,0,0,24.864,0,0,1,4,5,L,눈꽃,174.6,43,0,0,0,0,0,0,0,0,0,0,0,-0.092,-37.152,0.18,-16.563,-19.63,-47.486,-5.186,-63.149,19.843,-40.861,16.852,-65.021,39.716,-81.21,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,3,1,2,1,0,2,2,0,0,1,255,255,7,33,2536.553,甲斐野柊太,R,1,94,1.88,-0.909,1,0,0,0,0,0,4,5,L,눈꽃,174.6,43,0,0,0,0,0,0,0,0,0,0,0,-0.273,-37.154,0.044,-16.824,-19.421,-47.545,-7.11,-66.097,19.881,-40.054,17.086,-65.066,39.752,-81.262,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
