id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result,scoreA,scoreB,hMoveX,hMoveY,tag
11,1,1,0,0,2,0,1,0,255,2,255,10,487.269,Pugeuk,0,127,0.533,1.624,1,64.107,-126.111,0,0,0,3,1,Pring__,180,50,0,0,0,0,0,0,0,0,0,-0.095,-37.85,0.018,-17.11,-20.985,-47.722,-11.493,-62.699,20.384,-42.788,10.6,-65.612,47.435,-83.396,0.34,-112.766,-44.689,-81.045,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
12,1,1,1,0,2,0,1,0,255,2,255,11,500.995,Pugeuk,0,138,-0.972,-1.146,2,80.385,-169.763,0,0,1,3,1,Pring__,180,50,501.785,106,163,41,138,65,23.075,-0.347,-0.385,-0.328,-36.947,-0.075,-17.113,-21.029,-47.534,-7.059,-62.405,19.116,-47.551,11.109,-66.001,47.448,-83.411,0.282,-112.913,-44.694,-81.069,0,0,0,505.017,5,Slaris,1.613,-61.114,0,1,0,0,0.016,-0.089,0
13,1,0,0,0,0,0,0,0,255,255,255,0,592.115,encounter v,13,104,0.72,0.276,0,-341.551,345.68,0,0,0,0,4,인생최패망자,190,50,0,0,0,0,0,0,0,0,0,0.096,-37.502,0.088,-16.837,-20.207,-45.943,-16.747,-57.228,19.356,-48.665,12.803,-63.929,34.018,-85.005,0.353,-103.706,-39.702,-82.934,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
14,1,0,0,1,0,0,0,0,255,255,255,1,608.609,encounter v,3,119,-2.059,-0.683,1,-261.214,108.305,0,0,0,0,4,인생최패망자,190,50,0,0,0,0,0,0,0,0,0,-0.025,-37.347,-0.308,-16.895,-20.788,-44.959,-16.503,-56.899,21.117,-47.073,10.292,-64.322,34.276,-84.799,1.226,-104.477,-39.723,-82.94,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
15,1,0,1,1,0,0,0,0,255,255,255,2,626.807,encounter v,13,94,-1.392,0.272,0,-273.613,384.033,0,0,0,0,4,인생최패망자,190,50,0,0,0,0,0,0,0,0,0,0.051,-37.566,-0.045,-16.996,-20.992,-45.231,-16.265,-58.185,21.336,-48.656,14.212,-63.196,33.786,-84.381,0.864,-104.867,-40.834,-83.169,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
16,1,0,1,2,0,0,0,0,255,255,255,3,642.561,encounter v,0,132,0.465,1.208,2,42.757,-160.439,0,0,1,0,4,인생최패망자,190,50,643.623,99,193,9,134,130,11.1,-31.931,0.487,-0.322,-37.052,-0.008,-17.234,-19.859,-44.777,-16.861,-58.582,21.748,-53.608,14.231,-63.209,34.434,-85.908,1.064,-105.342,-40.606,-82.059,646.067,46.933,-82.992,649.775,6,Roscosmos,51.969,-87.05,1,2,0,0,-0.039,-0.067,0
17,1,0,0,0,0,0,1,0,255,13,255,4,678.561,encounter v,13,107,-2.892,-1.508,2,-342.125,355.38,0,0,1,1,7,D_arling,160,43,679.493,122,105,5,123,92,6.224,43.17,0.086,-0.28,-37.052,-0.186,-16.942,-19.624,-45.295,-15.606,-60.626,20.06,-46.52,11.026,-61.414,34.266,-80.348,4.309,-105.048,-43.93,-83.43,680.25,-16.168,-34.529,0,0,,0,0,0,3,0,0,-0.029,-0.09,0
18,1,0,0,1,0,0,1,0,255,13,255,5,700.191,encounter v,15,100,-0.163,1.126,2,0,-400,0,0,1,1,7,D_arling,160,43,701.222,15,90,67,10,33,54.885,42.745,-0.272,-0.215,-37.09,0.064,-17.16,-19.766,-44.379,-16.464,-61.148,18.794,-48.08,8.722,-60.264,32.024,-79.441,2.255,-104.586,-44.606,-81.044,704.2,-10.999,-32.076,705.267,2,M_lunatic,-12.686,-33.901,1,2,0,0,-0.129,-0.081,0
19,1,0,0,0,0,0,1,1,255,16,13,6,746.28,encounter v,13,100,-0.631,0.616,0,-337.63,334.764,0,0,0,2,2,ByeolBam,190,50,0,0,0,0,0,0,0,0,0,-0.022,-37.841,1.558,-18.534,-20.286,-45.354,-16.661,-59.642,20.325,-43.779,11.901,-62.226,32.819,-79.359,2.245,-103.998,-45.734,-80.97,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
20,1,0,0,1,0,0,1,1,255,16,13,7,768.381,encounter v,13,102,-1.383,-0.588,0,-346.866,331.769,0,0,1,2,2,ByeolBam,190,50,0,0,0,0,0,0,0,0,0,-0.08,-37.459,0.517,-18.126,-20.732,-44.055,-17.202,-59.973,19.595,-42.098,8.054,-61.591,34.893,-81.155,2.23,-104.006,-47.734,-81.912,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
21,1,0,0,2,0,0,1,1,255,16,13,8,785.151,encounter v,0,140,-0.49,-2.151,1,-19.773,-200,-0.002,-17.352,0,2,2,ByeolBam,190,50,0,0,0,0,0,0,0,0,0,-0.121,-37.168,-0.047,-17.064,-18.975,-44.512,-16.58,-59.35,19.414,-42.75,6.389,-62.164,35.058,-81.051,2.117,-105.223,-45.835,-83.385,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
22,1,0,1,2,0,0,1,1,255,16,13,9,801.09,encounter v,0,115,1.017,2.605,2,0,0,0,0,1,2,2,ByeolBam,190,50,802.052,106,143,42,136,67,107.113,-18.176,-0.968,-0.246,-37.069,0.059,-17.228,-20.123,-44.213,-16.859,-59.595,21.269,-42.765,14.211,-62.781,37.323,-82.952,1.955,-105.251,-46.452,-81.887,811.392,-4.844,3.784,0,0,,0,0,0,3,0,0,-0.036,-0.049,0
23,1,0,1,2,0,0,1,1,255,16,13,10,828.998,encounter v,10,109,0.889,-1.461,4,-115.902,400,-0.059,-17.505,1,2,2,ByeolBam,190,50,0,0,0,0,0,0,0,0,0,-0.039,-37.463,0.228,-17.698,-19.917,-43.649,-16.925,-59.56,19.333,-42.341,10.589,-61.615,36.162,-80.954,1.055,-109.118,-47.107,-88.545,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,1,1,255,16,13,11,855.462,encounter v,0,128,0.644,0.243,0,15.249,-159.678,0,0,0,3,3,-라후이-,179.8,50,0,0,0,0,0,0,0,0,0,0.131,-37.234,0.184,-17.185,-19.673,-44.303,-17.149,-58.429,19.652,-40.611,11.784,-60.591,36.902,-84.252,0.866,-104.503,-55.678,-88.75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
25,1,0,0,1,1,0,1,1,255,16,13,12,871.109,encounter v,13,110,0.951,-0.605,2,-379.808,325.186,0,0,1,3,3,-라후이-,179.8,50,871.989,129,156,23,138,130,37.341,3.9,0.643,-0.405,-37.053,-0.214,-17.018,-18.872,-43.414,-18.494,-60.151,21.078,-46.526,14.954,-62.195,43.579,-88.999,0.861,-104.521,-55.334,-87.395,878.159,-23.355,-130.374,879.934,7,Yaksok~,-16.848,-127.574,1,2,0,0,-0.017,-0.117,0
26,1,0,0,0,1,0,0,0,255,255,255,13,919.899,encounter v,13,111,0.376,-0.172,0,-252.085,400,-0.465,-16.938,1,4,5,Slaris,174.6,50,0,0,0,0,0,0,0,0,0,0.056,-37.267,-0.071,-16.891,-19.199,-43.774,-18.378,-60.263,20.318,-49.278,11.981,-62.6,36.982,-87.689,1.663,-109.826,-42.47,-81.296,0,0,0,0,0,,0,0,0,0,0,3,0,0,0
27,1,0,0,1,1,0,0,0,255,255,255,14,937.831,encounter v,0,136,0.465,1.485,2,74.521,-132.684,0,0,1,4,5,Slaris,174.6,50,938.713,114,175,50,142,127,44.901,-43.608,0.341,-0.342,-36.878,-0.002,-16.97,-20.314,-45.125,-16.572,-60.531,20.17,-49.354,14.768,-63.244,37.207,-88.775,0.911,-108.25,-46.916,-93.007,945.142,74.786,-104.698,0,0,,0,0,0,4,0,3,-0.023,-0.025,0
28,1,0,0,0,1,0,0,0,255,255,255,15,1004.979,encounter v,13,99,-0.062,0.75,2,-265.057,388.614,0,0,0,5,6,Multeinn,160,50,1006.038,101,100,20,112,66,97.925,-62.598,-0.14,-0.226,-36.97,-0.197,-16.997,-19.42,-44.069,-17.542,-60.265,19.684,-46.759,15.966,-62.633,38.233,-86.006,0.037,-111.582,-47.811,-89.135,1011.034,-16.91,-11.097,0,0,,0,0,0,3,0,4,-0.049,-0.067,0
29,1,0,0,1,1,0,0,0,255,255,255,16,1033.498,encounter v,0,137,2.925,1.929,4,104.107,-113.117,-0.253,-20.4,0,5,6,Multeinn,160,51,0,0,0,0,0,0,0,0,0,-0.063,-37.084,-0.326,-17.749,-18.981,-43.575,-16.812,-58.42,20.821,-49.536,12.612,-64.326,38.537,-88.114,1.015,-110.813,-47.196,-85.356,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
30,1,0,0,2,1,0,0,0,255,255,255,17,1054.607,encounter v,11,120,-0.571,1.16,2,0,151.884,0,0,0,5,6,Multeinn,160,51,1055.565,110,95,16,114,62,36.622,42.406,-0.234,-0.489,-36.894,-0.252,-17.246,-20.281,-45.307,-18.449,-59.917,20.76,-49.757,14.289,-63.73,39.795,-88.451,1.628,-112.135,-46.207,-83.949,1059.017,-29.769,-51.51,1059.175,3,NABIMan,-28.036,-49.656,0,1,0,4,-0.07,-0.05,0
31,1,0,0,0,2,0,0,0,255,255,255,18,1087.277,encounter v,10,113,2.904,0.902,1,-6.302,342.75,0,0,0,6,8,_앰프_,171.5,51,0,0,0,0,0,0,0,0,0,0.22,-37.683,0.061,-16.818,-19.465,-45.929,-18.144,-57.325,21.402,-49.523,16.151,-63.157,36.089,-85.033,1.095,-111.171,-45.441,-87.505,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
32,1,0,1,0,2,0,0,0,255,255,255,19,1104.678,encounter v,0,128,-0.746,1.076,0,41.122,-158.593,0,0,0,6,8,_앰프_,171.5,51,0,0,0,0,0,0,0,0,0,0.036,-37.292,-0.047,-16.777,-19.145,-44.066,-17.989,-57.576,21.343,-49.401,15.444,-62.382,36.704,-84.599,1.09,-111.149,-45.231,-86.86,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
33,1,0,1,1,2,0,0,0,255,255,255,20,1121.505,encounter v,15,98,-0.913,1.324,4,0,-400,0,0,1,6,8,_앰프_,171.5,51,0,0,0,0,0,0,0,0,0,-0.019,-37.76,-0.088,-17.092,-19.144,-43.72,-17.658,-57.488,21.313,-49.398,15.435,-62.189,36.721,-84.795,1.085,-111.141,-45.508,-83.596,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
34,1,0,1,2,2,0,0,0,255,255,255,21,1137.123,encounter v,10,123,0.461,-2.783,1,0,400,0.084,-20.247,0,6,8,_앰프_,171.5,51,0,0,0,0,0,0,0,0,0,0.075,-37.192,0.021,-16.975,-19.589,-43.7,-17.573,-56.43,21.435,-49.494,15.538,-62.444,36.742,-84.807,1.085,-111.15,-47.589,-84.638,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
35,1,0,2,2,2,0,0,0,255,255,255,22,1153.213,encounter v,13,115,-2.172,-1.573,1,-298.961,400,0,0,0,6,8,_앰프_,171.5,51,0,0,0,0,0,0,0,0,0,-0.077,-37.609,-0.151,-17.109,-19.709,-42.77,-18.041,-57.713,21.35,-49.512,15.667,-62.033,36.384,-85.062,0.91,-110.016,-49.065,-85.264,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
36,1,0,3,2,2,0,0,0,255,255,255,23,1171.147,encounter v,0,108,0.908,-0.3,2,0,0,0,0,1,6,8,_앰프_,171.5,51,1172.395,105,132,66,137,113,30.649,3.182,0.159,-0.167,-36.978,0.003,-17.226,-19.658,-43.862,-18.625,-58.693,21.253,-49.414,15.663,-62.026,35.252,-84.245,0.911,-110.036,-48.74,-84.89,1177.8,-10.594,-118.985,1177.942,7,Yaksok~,-10.3,-116.637,0,1,0,4,-0.126,-0.099,0
37,2,1,0,0,0,0,0,0,255,255,255,12,1229.318,Pugeuk,3,94,1.027,0.524,0,-376.877,0,0,0,0,4,5,눈꽃,175.4,51,0,0,0,0,0,0,0,0,0,-0.035,-37.72,0.115,-17.147,-21.135,-48.254,-11.011,-61.162,19.953,-46.225,13.959,-63.772,39.448,-89.736,0.043,-112.863,-42.128,-84.163,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
38,2,1,0,1,0,0,0,0,255,255,255,13,1247.192,Pugeuk,0,132,-1.028,-1.479,4,59.802,-200,0,0,1,4,5,눈꽃,175.4,51,0,0,0,0,0,0,0,0,0,-0.145,-37.7,-0.168,-17.178,-21.387,-48.168,-11.782,-63.451,18.893,-43.33,16.256,-64.235,40.138,-89.523,0.373,-112.902,-43.044,-85.688,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
39,2,1,0,2,0,0,0,0,255,255,255,14,1273.239,Pugeuk,14,93,2.246,-1.255,4,307.244,343.418,0.599,-17.914,1,4,5,눈꽃,175.4,90,0,0,0,0,0,0,0,0,0,-0.098,-38.079,0.129,-17.236,-21.326,-48.207,-10.068,-64.68,18.993,-41.13,14.697,-64.133,36.492,-87.025,0.394,-112.974,-44.103,-86.644,0,0,0,0,0,,0,0,1,0,0,4,0,0,0
40,2,1,0,0,0,1,0,0,5,255,255,15,1307.23,Pugeuk,0,126,1.428,0.675,4,-19.674,-179.215,-0.372,-19.338,1,5,6,Roscosmos,175.1,51,0,0,0,0,0,0,0,0,0,-0.055,-37.836,0.049,-17.135,-19.673,-44.294,-10.804,-63.424,15.656,-44.386,5.712,-65.271,40.606,-93.571,0.765,-113.397,-45.883,-86.932,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
41,2,1,0,1,0,1,0,0,5,255,255,16,1326.321,Pugeuk,0,130,0.817,0.251,2,25.463,-126.596,0,0,1,5,6,Roscosmos,175.1,51,1327.188,119,113,1,126,64,41.113,27.488,-0.973,-0.063,-37.103,0.101,-16.885,-20.174,-44.31,-12.581,-63.841,15.743,-46.448,10.841,-65.773,40.757,-93.551,0.867,-113.464,-45.889,-86.945,1331.775,-22.639,-60.886,1331.909,3,-라후이-,-21.724,-59.23,0,1,0,4,-0.04,-0.158,0
42,2,1,0,0,1,1,0,0,5,255,255,17,1359.635,Pugeuk,7,118,1.96,-0.68,4,216.425,25.108,0.863,-17.157,1,6,8,SOM_candy,179.9,51,0,0,0,0,0,0,0,0,0,-0.056,-38.048,0.159,-16.81,-19.769,-42.753,-15.875,-62.646,18.417,-41.157,10.65,-65.13,42.599,-86.705,0.059,-108.725,-43.673,-81.217,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
43,2,1,0,1,1,1,0,0,5,255,255,18,1376.285,Pugeuk,10,118,-0.346,-1.034,1,91.337,400,0.013,-17.628,0,6,8,SOM_candy,179.9,51,0,0,0,0,0,0,0,0,0,-0.03,-37.714,-0.021,-17.329,-19.42,-42.807,-6.392,-61.893,19.218,-41.055,9.732,-64.749,41.884,-86.425,0.097,-108.577,-43.669,-81.205,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
44,2,1,1,1,1,0,1,0,255,5,255,19,1397.098,Pugeuk,0,128,-0.732,0.25,0,32.82,-161.324,0,0,0,6,8,SOM_candy,179.9,51,0,0,0,0,0,0,0,0,0,-0.052,-37.878,-0.08,-17.086,-20.528,-47.875,-5.637,-60.988,19.14,-40.239,13.814,-64.061,43.372,-86.468,-0.323,-108.258,-43.666,-81.245,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
45,2,1,1,2,1,0,1,0,255,5,255,20,1414.612,Pugeuk,0,130,1.519,-0.926,2,19.694,-200,0,0,1,6,8,SOM_candy,179.9,51,1415.659,116,158,55,141,110,115.844,54.926,0.86,-0.183,-37.094,0.139,-16.968,-21.29,-48.009,-9.853,-61.428,18.102,-43.949,12.04,-65.2,43.366,-85.954,-0.777,-112.168,-43.634,-81.114,1421.359,63.096,36.072,0,0,,0,0,0,0,0,4,-0.094,-0.018,0
46,2,1,1,2,1,0,1,0,255,5,255,21,1438.819,Pugeuk,3,96,1.156,0.972,0,-331.133,0,0,0,1,6,8,SOM_candy,179.9,51,0,0,0,0,0,0,0,0,0,-0.014,-37.763,0.126,-17.2,-21.168,-47.746,-9.753,-61.221,19.327,-40.312,12.737,-65.333,46.44,-92.253,0.626,-111.995,-43.026,-81.873,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
47,2,1,0,0,2,0,1,0,255,5,255,22,1470.748,Pugeuk,10,112,0.424,-0.468,0,69.653,391.781,0,0,0,7,4,Kr_Luna,179.6,51,0,0,0,0,0,0,0,0,0,0.008,-37.635,0.085,-17.225,-20.395,-46.724,-3.531,-60.289,19.127,-39.976,12.561,-65.447,41.877,-97.098,0.236,-114.606,-42.944,-81.756,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
48,2,1,0,1,2,0,1,0,255,5,255,23,1488.849,Pugeuk,14,106,2.733,-0.805,1,362.994,328.79,1.054,-16.515,0,7,4,Kr_Luna,179.6,51,0,0,0,0,0,0,0,0,0,0.02,-38.094,0.179,-17.061,-20.418,-46.777,-8.817,-62.352,19.057,-40.919,12.425,-65.02,41.803,-97.329,0.209,-114.625,-42.91,-81.728,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
49,2,1,1,1,2,0,1,0,255,5,255,24,1508.81,Pugeuk,0,131,-0.498,0.768,2,-15.982,-189.839,0,0,1,7,4,Kr_Luna,179.6,51,1509.698,112,126,50,136,112,24.07,-13.962,0.16,-0.294,-37.02,0.024,-17.12,-20.405,-46.784,-14.093,-62.603,18.304,-43.902,12.189,-65.002,40.923,-97.044,0.247,-114.686,-42.928,-81.739,0,0,0,1514.484,6,Multeinn,30.517,-111.541,0,1,0,4,0.007,-0.058,0
50,2,0,0,0,0,0,0,0,255,255,255,24,1575.285,encounter v,13,117,-2.58,-1.584,4,-177.769,400,-0.747,-17.328,1,7,9,TaeGeuk_,177.3,51,0,0,0,0,0,0,0,0,0,0.065,-37.619,-0.609,-17.392,-19.172,-41.204,-18.736,-59.191,19.015,-46.453,14.564,-63.87,33.454,-78.35,0.222,-108.833,-44.212,-88.745,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
51,2,0,0,1,0,0,0,0,255,255,255,25,1593.647,encounter v,0,139,-1.884,-0.824,2,75.582,-108.131,0,0,1,7,9,TaeGeuk_,177.3,51,1594.467,99,72,4,69,68,-39.828,15.632,0.428,-0.395,-36.93,-0.112,-16.961,-19.464,-44.646,-18.712,-59.676,19.055,-46.328,14.501,-63.514,32.961,-78.284,-0.011,-109.033,-44.638,-89.182,1594.384,-0.548,-20.185,1597.567,3,NABIMan,-10.155,-52.449,0,2,0,4,-0.107,-0.026,0
52,2,0,0,0,1,0,0,0,255,255,255,26,1626.096,encounter v,0,140,-0.674,-1.293,4,28.917,-107.552,0,0,1,8,1,소솨소솨,190,51,0,0,0,0,0,0,0,0,0,0.001,-37.022,-0.032,-16.935,-19.833,-43.723,-17.028,-56.688,19.739,-50.133,14.658,-63.02,37.021,-83.046,2.132,-108.052,-51.599,-90.72,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
53,2,0,0,1,1,0,0,0,255,255,255,27,1642.491,encounter v,0,140,0.894,-1.235,2,67.076,-90.093,0,0,1,8,1,소솨소솨,190,51,1643.374,108,204,93,149,115,-37.867,-15.868,0.413,-0.315,-36.832,0.171,-16.863,-19.787,-43.709,-18.091,-58.408,19.783,-50.26,15.599,-63.351,37.378,-82.304,1.852,-108.349,-46.858,-87.439,1643.259,0.338,-20.747,1653.9,7,Yaksok~,21.476,-126.737,1,2,0,4,-0.046,-0.361,0
54,2,0,0,0,1,0,1,0,255,10,255,28,1680.166,encounter v,13,103,-1.403,0.48,0,-310.871,373.868,0,0,0,0,4,인생최패망자,190,51,0,0,0,0,0,0,0,0,0,-0.005,-37.853,-0.273,-16.854,-20.083,-43.519,-16.368,-57.403,19.264,-45.601,10.282,-62.477,32.196,-82.369,3.657,-115.967,-40.842,-83.235,0,0,0,0,0,,0,0,0,0,0,4,0,0,0
55,2,0,0,1,1,0,1,0,255,10,255,29,1695.271,encounter v,0,140,0.248,-1.509,2,92.883,-131.833,0,0,1,0,4,인생최패망자,190,51,1696.312,109,153,0,131,87,16.161,24.738,0.932,-0.17,-36.964,0.173,-16.777,-20.22,-43.586,-16.99,-58.234,20.419,-46.045,14.947,-61.86,31.639,-81.479,2.055,-112.126,-48.558,-86.587,1699.059,-29.807,-66.867,1707.934,8,SOM_candy,-56.775,-98.62,1,2,0,4,-0.099,-0.201,0
56,2,0,0,0,1,0,0,1,255,255,10,30,1744.272,encounter v,0,114,0.905,0.344,2,-37.077,0,0,0,1,1,7,D_arling,160,42,1745.311,115,153,15,135,62,12.617,23.442,-1,-0.316,-36.821,-0.023,-17.086,-20.504,-46.798,-13.307,-50.238,18.875,-45.841,13.502,-60.681,34.484,-84.48,0.995,-104.282,-45.3,-84.104,1746.95,-10.55,-44.121,1747.509,3,NABIMan,-11.797,-46.857,0,2,0,5,-0.011,-0.026,0
57,2,0,0,0,2,0,0,0,255,255,255,31,1775.709,encounter v,13,107,0.815,-0.784,0,-352.434,344.568,-0.183,-17.069,1,2,2,ByeolBam,190,51,0,0,0,0,0,0,0,0,0,0.172,-37.672,0.032,-17.209,-19.556,-42.96,-19.367,-56.977,20.207,-49.697,14.21,-63.364,38.561,-84.005,0.464,-107.22,-47.352,-82.609,0,0,0,0,0,,0,0,0,0,0,6,0,0,0
58,2,0,0,1,2,0,0,0,255,255,255,32,1793.608,encounter v,7,124,0.917,-0.518,2,206.806,0,0,0,1,2,2,ByeolBam,190,51,1794.502,117,176,61,144,66,-67.212,-23.265,-0.949,-0.147,-36.916,0.233,-16.712,-19.324,-43.292,-18.545,-58.843,20.168,-49.715,16.155,-62.417,36.949,-85.533,1.457,-109.746,-50.469,-92.437,1794.442,0.308,-20.531,1796.767,0,encounter v,5.493,-32.523,0,2,0,6,-0.09,-0.153,0
59,3,1,0,0,0,0,0,0,255,255,255,25,1856.444,Pugeuk,0,130,-0.523,1.243,1,71.688,-144.494,-0.028,-18.003,0,8,9,하루（Haru）,190,51,0,0,0,0,0,0,0,0,0,-0.102,-37.294,-0.066,-17.212,-20.544,-47.859,-11.753,-63.416,18.18,-43.57,12.7,-65.292,42.369,-84.741,0.659,-111.623,-42.98,-86.648,0,0,0,0,0,,0,0,0,0,0,6,0,0,0
