id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
1,,1,1,0,0,0,0,0,0,0,0,255,255,255,0,270.224,"눈꽃",R,26,88,140,1.328,0.414,0.292,1.966,0.465,1.723,-36.64,32.428,87,13,0,2,88.158,-154.702,0,0,0,0,8,L,"Fresh825",190,80,0.2,3,43,W,Y,1,271.296,255,116,119,122,81,145,130,25.957,10.123,0.246,1.173,-20.342,0.65,0,0.167,353.612,288.742,-50.191,275.332,-28.536,-136.963,,,,,,0,0,,276.683,281.247,286.486,291.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.111,-37.715,-0.028,-17.63,-21.132,-46.669,-15.619,-63.661,17.475,-44.634,14.342,-59.5,51.451,-109.766,0.536,-113.77,-43.098,-100.194,0.232,-37.519,,"가앤슬_",0.015,-17.673,,"Pring__",-21.083,-46.536,,"Yaksok~",-12.79,-64.575,,"인생최패망자",17.174,-44.22,,"TaeGeuk_",14.351,-59.49,,"kneesohime",51.513,-109.7,,"ByeolBam",0.387,-113.058,,"HANA_ARASHI",-42.88,-99.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,"",281.247,286.486,,0,""
2,,1,1,1,0,0,0,0,0,0,0,255,255,255,1,306.693,"눈꽃",R,27,88,140,1.71,-0.404,0.297,1.855,0.745,1.24,-36.64,17.721,53,47,0,2,-8.02,-122.476,0,0,0,1,6,R,"まととまと",179.8,90.039,0.45,5,41,W,Y,1,307.777,167,73,180,117,65,145,130,-30,-38.193,0.212,0.68,-19.849,0.7,0.048,0.204,55.002,14.521,-544.654,306.332,0.855,-20.667,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-37.774,-0.012,-17.651,-20.793,-46.574,-15.008,-64.051,16.573,-45.427,15.065,-61.699,46.373,-104.912,0.548,-110.93,-43.984,-99.936,0.302,-37.365,,"가앤슬_",0.03,-17.779,,"Pring__",-20.77,-46.224,,"Yaksok~",-14.565,-64.841,,"인생최패망자",16.415,-45.292,,"TaeGeuk_",13.319,-63.927,,"kneesohime",48.187,-104.176,,"ByeolBam",-0.682,-110.962,,"HANA_ARASHI",-43.821,-99.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
3,,1,1,1,0,0,1,0,0,0,0,255,255,255,2,326.161,"눈꽃",R,13,75,113,-1.994,-1.563,0.196,1.681,-0.238,1.15,-36.64,10.902,51,49,0,1,-353.313,353.794,0,0,0,1,6,R,"まととまと",179.8,90.039,0.45,,41,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,-37.738,-0.224,-17.705,-21.819,-47.194,-14.187,-64.629,17.856,-45.492,15.697,-60.964,48.551,-105.464,-1.485,-112.868,-42.643,-100.35,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
4,,1,1,1,0,1,1,0,0,0,0,255,255,255,3,339.679,"눈꽃",R,14,71,111,0.561,-0.477,0.116,1.965,-0.343,1.844,-36.64,10.612,59,41,0,0,318.17,385.704,0,0,0,1,6,R,"まととまと",179.8,90.039,0.45,,41,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065,-37.765,-0.037,-17.699,-21.83,-47.201,-13.982,-64.633,17.615,-45.12,14.593,-62.076,50.458,-103.56,-0.756,-112.732,-43.115,-99.865,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
5,,1,1,1,0,1,2,0,0,0,0,255,255,255,4,352.442,"눈꽃",R,13,64,106,-0.902,-1.126,0.281,1.843,0.213,1.493,-36.64,13.794,56,44,0,2,-313.843,379.38,0,0,0,1,6,R,"まととまと",179.8,90.039,0.45,3,41,W,Y,1,353.653,255,76,235,107,66,145,127,-4.843,3.504,-0.181,0.544,-20.212,0.65,0.19,0.299,-137.736,581.684,-51.699,352.358,-0.514,-25.162,355.638,7,-3.451,0.055,-101.491,1,0,,359.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,-37.876,-0.012,-17.663,-21.838,-47.213,-14.055,-64.233,17.904,-45.356,13.928,-61.761,49.788,-103.985,-2.374,-114.427,-43.016,-101.348,0.278,-37.431,,"가앤슬_",0.004,-18.078,,"Pring__",-21.627,-47.014,,"Yaksok~",-15.385,-65.946,,"인생최패망자",17.345,-44.858,,"TaeGeuk_",13.892,-62.162,89,"kneesohime",49.783,-103.904,,"ByeolBam",-2.378,-114.43,89,"HANA_ARASHI",-41.8,-101.011,,363.845,0.093,-39.033,,,,,,,,,,,,,360.128,0.166,-60.41,,,,357.101,-3.461,-102.582,,,,,,,,,,,,,,,,,,,362.748,-0.389,-58.29,,,,358.22,-2.756,-95.539,,,,"",2,0,"ByeolBam",,,,324,""
6,,1,1,1,0,0,0,0,1,0,0,6,255,255,5,379.19,"눈꽃",R,27,86,139,0.371,-0.067,0.198,1.836,0.096,1.418,-36.64,19.166,50,50,0,2,49.679,-122.52,0,0,0,2,7,R,"Oort__Cloud",160,80,0.2,5,40,W,Y,1,380.192,255,176,85,37,15,141,77,35.05,-1.623,0.068,0.83,-20.301,-0.99,0,0.199,247.307,417.127,287.929,383.398,-4.846,-79.458,384.185,7,-5.319,0.797,-82.554,1,0,,385.662,,,,386.348,,,,,,379.192,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104,-37.65,-0.034,-18.058,-19.771,-40.137,-13.165,-59.861,15.584,-43.051,11.418,-58.479,47.237,-106.285,-1.782,-105.06,-42.648,-97.972,0.147,-37.207,,"가앤슬_",-0.017,-18.159,,"Pring__",-18.454,-42.166,,"Yaksok~",-13.963,-59.987,,"인생최패망자",15.523,-42.925,,"TaeGeuk_",10.97,-58.66,,"kneesohime",47.223,-106.281,,"ByeolBam",-2.465,-104.986,89,"HANA_ARASHI",-42.648,-97.972,,389.925,0.699,-39.594,,,,,,,,,,,,,,,,,,,385.734,-5.477,-83.124,,,,,,,,,,,,,,,,,,,,,,,,,388.553,-2.396,-64.345,,,,"",2,0,"ByeolBam",386.348,,,260,""
7,,1,1,1,0,0,0,0,1,1,0,7,6,255,6,409.098,"눈꽃",R,13,70,110,1.435,0.002,0.482,1.956,1.199,1.997,-36.64,20.797,70,30,0,0,-368.336,338.125,0,0,0,3,1,L,"Sabo_10",185.3,87.575,0.449,,40,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,412.043,,,416.225,,,,,,,,,,,,,,,,,,,,414.269,3,,,,,0.119,-37.764,-0.048,-17.81,-19.67,-39.85,-2.285,-60.177,16.855,-43.914,11.436,-59.145,52.828,-102.624,2.764,-113.702,-40.605,-96.596,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,416.427,0.036,-38.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,412.043,,0,""
8,,1,1,1,0,0,1,0,1,0,1,7,255,6,7,431.002,"눈꽃",R,0,72,124,1.961,1.206,0.405,2.084,0.842,2.328,-36.64,52.426,66,34,0,1,0,0,0,0,0,3,1,L,"Sabo_10",185.3,87.575,0.449,,40,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,431.248,,441.632,,,,,,,,,,,,,,,,,,,,,,,,0.038,-37.777,-0.023,-17.654,-19.467,-39.864,-6.578,-60.551,17.873,-39.494,13.084,-58.942,50.712,-100.07,3.04,-111.545,-41.596,-96.748,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,436.755,-0.039,-37.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,433.521,,0,""
9,,1,1,1,0,1,1,0,1,0,1,7,255,6,8,451.695,"눈꽃",R,13,65,107,0.331,-0.679,0.393,1.916,0.708,1.744,-36.64,32.435,65,35,0,0,-298.112,395.065,0,0,0,3,1,L,"Sabo_10",185.3,87.575,0.449,,40,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,451.896,,456.418,,,,,,,,,,,,,,,,,,,,,,,,-0.031,-37.736,0.011,-17.787,-19.554,-39.813,-8.08,-61.993,18.013,-39.67,13.913,-59.221,50.71,-99.858,2.304,-113.234,-42.768,-96.68,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,457.327,-0.258,-37.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,454.805,,0,""
10,,1,1,1,0,1,2,0,1,0,1,7,255,6,9,474.671,"눈꽃",R,27,91,140,-1.66,0.405,0.06,2.053,-0.807,1.728,-36.64,23.89,84,16,0,2,59.493,-125.466,0,0,0,3,1,L,"Sabo_10",185.3,87.575,0.449,5,40,W,Y,1,475.501,218,161,143,126,31,145,98,55.669,79.13,-0.299,1.176,-20.864,-0.49,0,0.561,481.56,-167.854,-316.11,,,,,,,,,0,0,,,,,,,,,,,,474.92,,474.723,,,,,,,,,,,,,,,,,,,,,,,,-0.087,-37.824,-0.002,-18.212,-19.538,-39.624,-6.245,-63.922,17.807,-39.679,15.146,-59.176,51.101,-99.873,2.389,-113.299,-45.207,-97.111,0,-37.206,,"가앤슬_",-0.04,-18.181,,"Pring__",-17.517,-41.992,,"Yaksok~",-6.904,-64.766,,"인생최패망자",17.294,-42.88,,"TaeGeuk_",15.256,-59.069,,"kneesohime",51.102,-99.889,,"ByeolBam",2.381,-113.306,,"HANA_ARASHI",-45.346,-95.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,479.105,,0,""
