id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,583.788,"encounter v",R,32,87,140,0.793,0.086,0.582,2.186,0.011,1.426,-37.027,62.367,0,0,250,-200,-19.641,0,0,0,0,9,R,"Yaksok~",173.1,88.653,0.46,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,-37.298,0,"NABIMan",-0.06,-18.135,0,"Ayu_Yua",-22.867,-49.062,0,"장덕춘_",-13.976,-64.31,0,"Rite_",19.366,-47.189,0,"Slaris",11.103,-64.079,0,"SUGUN",40.3,-97.329,0,"ByeolBam",0.266,-115.504,0,"눈꽃",-43.947,-93.021,0,0,0,0,0,0,"",0,0,0,0,584.447,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,599.593,"encounter v",R,13,87,126,1.559,1.762,0.539,2.32,1.325,3.005,-37.316,74.711,1,0,-386.569,317.119,-22.839,0,0,0,0,9,R,"Yaksok~",173.1,88.653,0.46,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,-37.348,0,"NABIMan",0.142,-18.192,0,"Ayu_Yua",-22.88,-49.094,0,"장덕춘_",-13.781,-64.106,0,"Rite_",18.703,-46.332,0,"Slaris",9.492,-64.681,0,"SUGUN",40.325,-97.346,0,"ByeolBam",0.443,-112.898,0,"눈꽃",-43.913,-93.571,0,0,0,0,0,0,"",0,0,0,0,600.27,,,,0,0
3,1,1,0,0,1,1,0,0,0,0,255,255,255,2,615.511,"encounter v",R,13,90,126,-1.951,-0.339,0.496,2.316,-0.389,1.888,-37.139,71.724,4,0,-285.677,400,-21.096,0,0,1,0,9,R,"Yaksok~",173.1,88.653,0.46,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,-37.386,0,"NABIMan",-0.169,-18.181,0,"Ayu_Yua",-22.672,-49.209,0,"장덕춘_",-13.996,-64.685,0,"Rite_",19.842,-46.866,0,"Slaris",7.597,-65.063,0,"SUGUN",40.324,-97.287,0,"ByeolBam",0.405,-112.8,0,"눈꽃",-44.927,-92.78,0,0,0,0,0,0,"",0,0,0,0,616.158,,,,0,0
4,1,1,0,0,1,2,0,0,0,0,255,255,255,3,630.904,"encounter v",R,26,106,140,-1.081,-0.306,0.43,2.124,-0.697,1.205,-36.888,46.673,2,0,153.095,-200,-20.375,0,0,1,0,9,R,"Yaksok~",173.1,88.653,0.46,3,61,631.76,75,109,94,89,15,120,65,-16.189,42.438,0.95,-0.124,-0.098,0,0.373,-0.054,-37.218,0,"NABIMan",0.025,-18.177,0,"Ayu_Yua",-22.694,-49.232,85,"장덕춘_",-13.944,-64.454,0,"Rite_",19.661,-46.732,0,"Slaris",9.419,-64.871,0,"SUGUN",40.248,-97.237,0,"ByeolBam",0.332,-112.928,0,"눈꽃",-44.942,-92.775,0,631.27,-2.199,-21.47,633.914,2,"Ayu_Yua",-23.574,-41.186,0,0,,,,,4,2
5,1,1,0,0,1,2,0,0,0,0,255,255,255,4,649.847,"encounter v",R,32,82,134,0.472,0.712,0.538,2.281,-0.196,1.765,-37.326,88.448,2,0,240.965,-200,-19.276,0,0,1,0,9,R,"Yaksok~",173.1,88.653,0.46,3,64,650.809,206,199,118,71,17,145,127,-6.954,23.19,0.57,-0.089,-0.003,0,0.524,-0.078,-37.197,0,"NABIMan",0.153,-18.064,0,"Ayu_Yua",-21.49,-47.162,0,"장덕춘_",-13.866,-64.426,93,"Rite_",20.532,-46.833,0,"Slaris",11.862,-64.072,0,"SUGUN",40.139,-98.211,0,"ByeolBam",-0.361,-108.798,0,"눈꽃",-45.348,-84.344,0,650.392,-3.119,-27.096,652.003,3,"장덕춘_",-16.644,-59.878,0,0,,,,,68,2
6,1,1,0,0,0,0,1,0,0,0,255,255,255,5,673.455,"encounter v",R,26,96,140,-2.765,-0.104,0.385,2.134,-0.907,1.279,-36.795,42.301,4,0,62.294,-200,-17.908,0.142,-20.652,0,1,2,L,"Pring__",190,94.846,0.477,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-37.556,0,"NABIMan",-0.14,-18.777,0,"Ayu_Yua",-21.58,-47.271,0,"장덕춘_",-13.91,-64.433,0,"Rite_",21.385,-48.053,0,"Slaris",13.039,-62.963,0,"SUGUN",45.449,-95.121,0,"ByeolBam",-0.04,-110.781,0,"눈꽃",-44.807,-93.246,0,0,0,0,0,0,"",0,0,0,0,676.425,,,,0,0
7,1,1,0,0,0,1,1,0,0,0,255,255,255,6,696.79,"encounter v",R,26,98,140,0.171,-1.316,0.454,1.918,-0.122,0.58,-36.794,38.039,2,0,142.551,-200,-27.551,0,0,0,1,2,L,"Pring__",190,94.846,0.477,3,65,697.645,255,102,77,104,88,145,130,25.259,40.026,0.51,0.004,-0.05,0,0.669,-0.067,-37.248,0,"NABIMan",0.172,-18.163,0,"Ayu_Yua",-21.637,-47.393,0,"장덕춘_",-13.894,-64.218,0,"Rite_",19.98,-45.914,0,"Slaris",11.993,-65.106,42,"SUGUN",45.456,-95.359,0,"ByeolBam",0.258,-110.536,0,"눈꽃",-44.718,-93.31,97,701.692,-51.581,-116.08,704.214,8,"눈꽃",-44.342,-109.446,1,0,,707.847,,,288,2
8,1,1,0,0,0,0,1,0,1,0,255,2,255,7,726.041,"encounter v",R,26,99,140,-0.615,-0.584,0.481,2.062,-0.463,1.043,-36.853,51.421,0,0,159.646,-200,-24.725,0,0,0,2,4,R,"magimari",190,80,0.452,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,-37.497,0,"NABIMan",-0.085,-18.028,120,"Ayu_Yua",-22.241,-48.661,0,"장덕춘_",-13.808,-64.847,0,"Rite_",20.571,-48.079,0,"Slaris",7.188,-66.145,0,"SUGUN",44.601,-96.049,0,"ByeolBam",0.636,-113.99,0,"눈꽃",-44.602,-94.154,0,0,0,0,0,0,"",0,0,0,0,726.847,,,,0,0
9,1,1,0,0,0,1,1,0,1,0,255,2,255,8,738.205,"encounter v",R,13,94,126,-2.606,-0.508,0.455,2.253,-0.58,1.663,-37.009,63.879,4,0,-353.683,353.424,-44.709,0,0,1,2,4,R,"magimari",190,80,0.452,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,-37.446,0,"NABIMan",0.022,-18.045,0,"Ayu_Yua",-22.245,-48.672,0,"장덕춘_",-13.887,-64.789,0,"Rite_",20.404,-47.838,0,"Slaris",7.986,-66.329,0,"SUGUN",44.597,-95.973,0,"ByeolBam",0.369,-114.148,0,"눈꽃",-43.792,-93.863,0,0,0,0,0,0,"",0,0,0,0,739.125,,,,0,0
10,1,1,0,0,0,2,1,0,1,0,255,2,255,9,751.135,"encounter v",R,10,73,103,-1.344,-1.018,0.389,2.218,-0.592,1.585,-36.916,60.549,4,0,0,400,-36.426,0,0,1,2,4,R,"magimari",190,80,0.452,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,-37.534,0,"NABIMan",-0.128,-18.053,0,"Ayu_Yua",-22.205,-48.302,0,"장덕춘_",-13.769,-64.33,0,"Rite_",19.953,-47.525,0,"Slaris",5.77,-66.023,0,"SUGUN",44.381,-95.782,0,"ByeolBam",0.338,-114.164,0,"눈꽃",-43.797,-93.878,0,0,0,0,0,0,"",0,0,0,0,752.003,,,,0,0
