id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,hitSpnX,hitSpnY,hitSpnZ,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
118,6,0,1,2,1,1,0,0,0,0,255,255,255,54,3579.491,하루（Haru）,R,13,98,-2.662,-1.764,4,-276.174,392.308,-0.58,-18.974,1,6,4,R,bdg06213,190,86,0.604,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,-37.369,-0.383,-17.308,-20.175,-47.182,-14.067,-62.646,20.318,-47.425,14.847,-64.034,47.45,-81.822,-0.462,-97.195,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
119,6,0,1,2,1,2,0,0,0,0,255,255,255,55,3597.492,하루（Haru）,R,1,95,-1.253,-0.846,2,0,0,0,0,1,6,4,R,bdg06213,190,86,0.604,57,3598.725,172,158,41,145,118,97.749,-81.172,0.16,-0.036,-0.189,0.116,0,0,0,-0.413,-36.86,-0.01,-17.136,-20.281,-47.445,-14.018,-62.55,20.775,-49.121,14.881,-63.696,49.529,-85.702,-0.554,-97.224,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
120,6,0,1,2,1,2,0,0,0,0,255,255,255,56,3616.048,하루（Haru）,R,0,140,-0.641,1.778,1,68.097,-124.681,-0.306,-17.294,0,6,4,R,bdg06213,190,86,0.604,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249,-37.417,-0.088,-16.839,-19.839,-47.153,-15.137,-62.818,20.824,-49.833,13.518,-63.931,49.865,-83.533,-0.504,-93.48,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
121,6,0,1,2,2,2,0,0,0,0,255,255,255,57,3643.365,하루（Haru）,R,0,140,-0.167,0.231,2,82.035,-106.078,0,0,1,6,4,R,bdg06213,190,86,0.604,58,3644.42,91,106,26,131,92,112.232,-16.344,0.05,-0.03,-0.157,0.09,0,0,0,-0.156,-36.81,-0.039,-17.065,-20.028,-47.173,-15.118,-62.813,20.714,-49.747,13.587,-63.893,49.037,-83.995,-0.509,-93.475,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
122,6,0,1,2,2,2,0,0,0,0,255,255,255,58,3667.495,하루（Haru）,R,0,140,-1.84,-1.887,4,27.956,-97.518,-0.357,-18.149,1,6,4,R,bdg06213,190,86,0.604,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043,-37.673,-0.037,-16.963,-19.87,-48.286,-14.915,-63.243,20.289,-46.253,13.8,-64.41,50.035,-85.942,-1.61,-94.277,-35.7,-81.8,0,0,0,0,0,,0,0,0,64,0,0,0,0,0,0
123,6,0,1,2,0,0,1,0,0,0,255,255,255,59,3695.052,하루（Haru）,R,0,131,-1.082,0.557,2,36.161,-55.021,0,0,1,7,1,R,Slaris,190,90,0.446,58,3696.115,132,89,27,135,128,103.726,-39.309,0.33,0.044,-0.037,0.166,0,0,0,-0.321,-36.784,0.069,-16.862,-21.12,-47.89,-16.05,-63.276,19.446,-48.68,14.172,-64.642,50.281,-86.272,-0.035,-96.637,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
124,6,0,1,2,0,1,1,0,0,0,255,255,255,60,3719.328,하루（Haru）,R,0,109,-0.066,0.768,2,0,0,0,0,1,7,1,R,Slaris,190,90,0.446,73,3720.372,151,99,20,137,86,51.284,16.057,-0.45,-0.011,0.029,0.153,0,0,0,-0.241,-36.794,0.038,-16.852,-19.945,-47.132,-14.223,-62.119,19.823,-49.586,13.548,-64.071,51.188,-88.267,-0.655,-94.855,-35.7,-81.8,3725.958,-17.758,-72.609,3729.225,5,소솨소솨,-1.408,-60.141,1,0,0,0,0,0,0,0
125,6,0,1,2,0,0,1,1,0,0,10,255,255,61,3751.771,하루（Haru）,R,0,140,-1.554,-0.119,1,61.277,-81.186,0,0,0,0,6,R,별이__,174.5,95,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-37.536,-0.27,-17.273,-19.341,-45.853,-14.233,-61.247,20.13,-48.818,7.846,-62.783,49.078,-84.869,0.246,-95.771,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
126,6,0,1,2,1,0,1,1,0,0,10,255,255,62,3767.784,하루（Haru）,R,0,137,-0.988,-0.291,0,32.547,-41.885,0,0,1,0,6,R,별이__,174.5,95,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294,-36.704,-0.151,-17.088,-19.321,-45.815,-14.031,-61.242,20.739,-48.525,8.109,-63.531,49.574,-85.208,0.354,-95.883,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
127,6,0,1,2,1,1,1,1,0,0,10,255,255,63,3784.506,하루（Haru）,R,6,111,0.947,0.543,0,375.672,0,0,0,1,0,6,R,별이__,174.5,95,0.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.55,-0.035,-17.113,-19.87,-44.283,-14.075,-61.204,20.259,-48.728,5.382,-62.318,49.602,-85.158,0.367,-96.532,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
128,6,0,1,2,1,2,1,1,0,0,10,255,255,64,3800.889,하루（Haru）,R,0,140,-0.025,-0.074,0,60.393,-84.715,0,0,1,0,6,R,별이__,174.5,95,0.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-37.456,-0.086,-17.133,-19.938,-44.198,-14.052,-61.248,20.859,-47.188,6.202,-62.283,49.574,-85.19,0.221,-96.494,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
129,6,0,1,2,0,0,2,1,0,0,10,255,255,65,3829.947,하루（Haru）,R,3,92,-0.349,-0.355,0,-307.207,0,0,0,0,1,2,L,신과함께1,179.2,93,0.2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219,-36.992,-0.137,-17.247,-20.399,-45.319,-9.915,-63.899,22.101,-48.913,13.875,-64.274,50.078,-86.45,6.925,-91.904,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
130,6,0,1,2,0,1,2,1,0,0,10,255,255,66,3847.164,하루（Haru）,R,0,139,-0.388,0.486,0,56.433,-80.799,0,0,0,1,2,L,신과함께1,179.2,93,0.2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086,-37.483,-0.045,-17.115,-20.157,-45.244,-9.91,-63.857,22.112,-48.937,14.194,-64.05,49.319,-85.359,6.792,-90.983,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
131,6,0,1,2,0,2,2,1,0,0,10,255,255,67,3864.029,하루（Haru）,R,0,139,0.583,-1.001,2,136.001,-122.325,0,0,1,1,2,L,신과함께1,179.2,93,0.2,58,3864.926,136,56,0,100,64,-25.413,-47.745,0.95,0.131,-0.105,0.325,0,0,0,-0.41,-36.72,-0.017,-17.178,-19.641,-46.06,-9.868,-63.769,22.13,-48.963,14.224,-64.088,49.256,-85.287,5.031,-93.407,-35.7,-81.8,3865.075,1.439,-19.382,3867.791,4,_이누_,24.719,-41.382,0,0,0,0,0,0,0,2
132,6,0,1,2,0,2,2,1,0,0,10,255,255,68,3886.325,하루（Haru）,R,5,93,-1.113,-0.483,2,-104.773,0,0,0,1,1,2,L,신과함께1,179.2,93,0.2,45,3887.224,162,112,14,140,108,-30,30.779,0.13,0.099,-0.107,0.168,0,0,0,-0.325,-36.73,-0.029,-17.024,-20.382,-46.97,-9.487,-64.043,22.009,-50.126,15.012,-63.276,50.514,-83.68,2.775,-94.482,-35.7,-81.8,3887.358,-1.106,-21.862,3888.891,2,눈꽃,-16.335,-48.152,0,0,0,0,0,0,0,2
133,7,1,1,2,0,0,0,0,0,0,255,255,255,63,3941.161,Pugeuk,R,3,103,-1.27,1.158,2,-360.064,0,0,0,1,7,2,L,눈꽃,190,100.309,0.5,58,3942.18,219,126,30,146,91,41.041,41.338,-0.53,0.01,0.05,0.149,0,0,0,-0.163,-37.585,-0.153,-16.869,-20.413,-46.429,-14.599,-64.643,23.541,-49.465,14.288,-64.664,37.564,-86.62,0,-100.6,-39.068,-86.064,3947.158,-53.027,-68.928,0,0,,0,0,0,0,0,0,0,0,0,3
134,7,1,1,2,0,1,0,0,0,0,255,255,255,64,3966.792,Pugeuk,R,6,83,-0.584,-0.157,0,299.263,0,0,0,1,7,2,L,눈꽃,190,100.309,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,-38.121,-0.234,-16.956,-20.297,-46.129,-15.342,-64.093,23.584,-49.488,13.385,-64.365,36.143,-87.809,0,-100.6,-41.993,-84.645,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
135,7,1,1,2,0,2,0,0,0,0,255,255,255,65,3983.553,Pugeuk,R,0,125,-0.803,0.492,2,57.171,-89.745,0,0,1,7,2,L,눈꽃,190,100.309,0.5,58,3984.68,193,97,25,140,87,92.88,-85.829,-0.55,0.04,-0.027,0.125,0,0,0,0.086,-37.531,-0.177,-17.018,-20.212,-46.342,-15.419,-64.172,23.531,-49.416,13.502,-64.398,36.132,-87.806,0,-100.6,-42.317,-84.686,3990.442,-51.523,-9.41,0,0,,0,0,0,0,0,0,0,0,0,0
136,7,1,1,2,0,2,0,0,0,0,255,255,255,66,4005.21,Pugeuk,R,10,85,-1.746,-1.515,4,0,400,-0.151,-17.424,1,7,2,L,눈꽃,190,100.309,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,-37.342,-0.395,-17.607,-20.503,-45.174,-14.173,-64.728,23.625,-49.324,14.229,-64.227,37.269,-90.286,0,-100.6,-43.017,-84.111,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
137,7,1,1,2,0,0,1,0,0,0,255,255,255,67,4033.846,Pugeuk,R,4,87,0.851,0.427,0,-220.737,0,0,0,0,0,3,R,crani,175.2,100,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-37.701,-0.119,-16.922,-20.991,-46.593,-15.345,-63.724,23.971,-49.849,14.412,-64.458,38.11,-87.972,0,-100.6,-41.442,-82.873,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
138,7,1,1,2,0,1,1,0,0,0,255,255,255,68,4051.818,Pugeuk,R,3,104,-0.092,0.384,2,-385.775,0,0,0,1,0,3,R,crani,175.2,100,0.5,58,4052.829,146,76,36,135,80,50.085,39.734,-0.38,-0.025,-0.072,0.074,0,0,0,-0.027,-37.518,-0.073,-17.084,-21.153,-46.589,-15.427,-63.862,23.28,-50.413,14.224,-64.325,38.126,-88.009,0,-100.6,-41.446,-82.896,4057.891,-40.967,-58.938,4058.625,8,아침땅_,-42.865,-60.685,0,0,0,0,0,0,0,2
139,7,1,1,2,0,2,1,0,0,0,255,255,255,69,4079.639,Pugeuk,R,6,108,-2.221,-0.684,1,273.65,0,0,0,0,0,3,R,crani,175.2,100,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222,-37.689,-0.342,-16.96,-21.503,-47.48,-17.011,-62.883,23.568,-50.164,14.414,-63.88,36.429,-81.961,0,-100.6,-41.258,-81.193,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
140,7,1,1,2,1,2,1,0,0,0,255,255,255,70,4097.56,Pugeuk,R,7,83,-0.491,-0.781,0,249.765,0,-0.197,-17.792,0,0,3,R,crani,175.2,100,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,-37.519,-0.031,-17.634,-20.725,-44.798,-18.706,-62.262,23.471,-50.16,14.138,-63.803,36.405,-81.906,0,-100.6,-41.418,-81.015,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
141,7,1,1,2,0,0,2,0,0,0,255,255,255,71,4129.949,Pugeuk,R,0,128,2.095,-0.366,1,100.108,-128.612,0,0,0,1,0,L,하루（Haru）,190,107,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,-38.016,-0.052,-16.935,-20.325,-46.769,-16.635,-63.204,24.107,-47.737,14.478,-63.926,36.453,-82.021,0,-100.6,-29.686,-94.255,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
142,7,1,1,2,1,0,2,0,0,0,255,255,255,72,4144.124,Pugeuk,R,0,129,0.791,-0.414,0,73.708,-102.664,0,0,1,1,0,L,하루（Haru）,190,107,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-38.075,-0.054,-16.984,-20.256,-46.759,-16.625,-63.2,24.025,-47.706,14.472,-64.033,36.457,-82.024,0,-100.6,-29.654,-94.329,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
143,7,1,1,2,1,1,2,0,0,0,255,255,255,73,4163.419,Pugeuk,R,10,84,1.59,-0.089,1,0,400,0,0,0,1,0,L,하루（Haru）,190,107,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253,-38.412,-0.087,-16.974,-20.523,-47.167,-16.613,-63.177,24.098,-47.793,14.204,-63.801,36.517,-81.961,0,-100.61,-29.525,-94.379,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
144,7,1,1,2,2,1,2,0,0,0,255,255,255,74,4183.161,Pugeuk,R,10,111,-2.007,-1.178,1,141.088,400,-0.203,-17.435,0,1,0,L,하루（Haru）,190,107,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-38.108,-0.576,-17.565,-20.398,-47.024,-16.641,-63.204,24.177,-47.773,14.385,-63.937,36.527,-82,0,-100.6,-29.548,-94.384,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,7,1,1,2,3,1,2,0,0,0,255,255,255,75,4200.721,Pugeuk,R,0,125,-0.348,0.754,2,128.076,-61.19,0,0,1,1,0,L,하루（Haru）,190,107,0.5,58,4201.906,174,179,39,146,94,40.35,-47.995,-0.02,0.079,-0.037,0.286,0,0,0,-0.181,-37.319,-0.141,-17.004,-20.475,-46.946,-16.588,-63.184,24.37,-47.723,14.156,-63.755,36.526,-82.092,0,-100.61,-29.348,-94.525,4206.691,62.707,-63.624,0,0,,0,0,0,0,0,0,0,0,0,3
146,7,1,1,2,3,2,2,0,0,0,255,255,255,76,4225.533,Pugeuk,R,7,82,-0.498,0.359,2,201.499,0,0,0,0,1,0,L,하루（Haru）,190,107,0.5,58,4226.877,172,159,18,145,122,-15.219,-42.962,0.43,0.048,-0.058,0.357,0,0,0,-0.201,-37.707,-0.146,-17.13,-20.712,-47.787,-17.686,-62.435,24.734,-47.976,15.059,-63.674,40.386,-80.588,0,-100.6,-27.354,-96.426,4227.158,3.3,-23.333,4228.524,4,bdg06213,23.923,-44.989,0,0,0,0,0,0,0,2
147,7,0,1,2,0,0,0,0,0,0,255,255,255,69,4287.003,하루（Haru）,R,0,132,1.471,-0.306,1,68.028,-65.088,0.135,-18.154,0,2,5,R,장덕춘_,170,94.891,0.548,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.494,-36.582,0.075,-17.195,-20.991,-47.207,-14.832,-61.841,19.756,-49.572,13.75,-64.648,46.382,-83.617,2.117,-103.373,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
148,7,0,1,2,1,0,0,0,0,0,255,255,255,70,4307.686,하루（Haru）,R,0,97,1.106,-0.406,2,34.6,-30.444,0,0,1,2,5,R,장덕춘_,170,94.891,0.548,58,4308.713,57,19,17,20,31,-20.194,39.762,0.12,-0.014,0.034,0.065,0,0,0,-0.216,-36.891,0.018,-17.086,-20.788,-47.267,-14.822,-61.798,20.036,-49.37,13.772,-64.649,47.42,-85.395,2.491,-103.409,-35.7,-81.8,4309.041,-1.047,-21.736,4311.741,0,하루（Haru）,-7.066,-32.185,0,0,0,0,0,0,0,2
149,7,0,1,2,0,0,1,0,0,0,255,255,255,71,4342.116,하루（Haru）,R,3,95,-1.471,-0.235,4,-398.356,0,0,0,1,3,3,L,˗ˋˏ 카피 ˎˊ˗,168,88.405,0.615,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244,-37.008,-0.097,-17.044,-20.691,-47.21,-9.845,-63.563,21.197,-48.481,13.912,-63.827,47.773,-85.508,0.697,-99.674,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
150,7,0,1,2,0,1,1,0,0,0,255,255,255,72,4360.595,하루（Haru）,R,1,118,-0.584,-0.17,2,0,0,0,0,1,3,3,L,˗ˋˏ 카피 ˎˊ˗,168,88.405,0.615,58,4361.656,25,38,75,28,39,101.723,76.093,0.93,0.093,-0.081,0.033,0,0,0,-0.438,-37.046,0.174,-17.087,-20.697,-47.202,-9.764,-63.534,21.143,-48.386,13.925,-63.841,50.302,-86.644,3.501,-99.508,-35.7,-81.8,4365.441,19.732,-16.47,0,0,,0,0,0,0,0,0,0,0,0,3
151,7,0,1,2,0,2,1,0,0,0,255,255,255,73,4388.938,하루（Haru）,R,0,132,0.323,0.47,2,42.273,-53.027,0,0,1,3,3,L,˗ˋˏ 카피 ˎˊ˗,168,88.405,0.615,58,4390.086,152,112,51,141,80,90.935,87.369,-0.53,0.112,-0.106,0.379,0,0,0,-0.061,-37.169,0,-17.082,-20.412,-47.701,-9.922,-63.901,20.615,-47.681,13.798,-63.579,51.749,-87.581,6.504,-95.982,-35.7,-81.8,4396.024,30.8,-13.672,0,0,,0,0,0,0,0,0,0,0,0,0
152,7,0,1,2,0,2,1,0,0,0,255,255,255,74,4415.717,하루（Haru）,R,10,75,-0.772,-1.058,0,0,400,0,0,1,3,3,L,˗ˋˏ 카피 ˎˊ˗,168,88.405,0.615,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51,-37.067,-0.164,-17.196,-20.884,-46.864,-8.572,-64.979,20.013,-45.844,13.868,-64.779,50.173,-86.726,3.228,-94.248,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
153,7,0,1,2,0,0,2,0,0,0,255,255,255,75,4450.028,하루（Haru）,R,1,102,-1.763,0.214,2,0,0,0,0,1,4,0,R,Pugeuk,160,97.373,0.596,58,4451.263,201,134,22,146,104,91.023,-86.571,0.85,-0.028,-0.065,0.433,0,0,0,-0.194,-36.821,-0.001,-17.044,-20.441,-47.545,-13.213,-61.927,20.742,-49.79,13.513,-64.289,51.756,-88.658,1.658,-95.839,-35.7,-81.8,4458.408,-41.388,-14.113,0,0,,0,0,0,0,0,0,0,0,0,0
154,7,0,1,2,0,1,2,0,0,0,255,255,255,76,4477.466,하루（Haru）,R,0,139,0.632,0.795,0,76.329,-71.688,0,0,0,4,0,R,Pugeuk,160,97.373,0.596,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012,-37.381,-0.064,-16.968,-20.49,-47.542,-13.744,-61.312,20.687,-48.356,13.665,-64.307,49.04,-86.674,-1.149,-96.021,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
155,7,0,1,2,0,2,2,0,0,0,255,255,255,77,4493.975,하루（Haru）,R,0,139,2.687,0.085,4,64.063,-48.257,0,0,1,4,0,R,Pugeuk,160,97.373,0.596,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252,-37.05,0.041,-17.205,-20.508,-47.35,-13.715,-61.279,19.317,-46.667,13.752,-64.338,50.228,-87.312,-0.483,-96.867,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,8,1,1,2,0,0,0,0,0,0,255,255,255,77,4547.082,Pugeuk,R,0,126,1.121,0.563,0,119.129,-24.23,0,0,1,2,6,L,schmoneymikey,190,100,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,-37.829,0.017,-16.946,-21.35,-48.247,-13.268,-64.013,24.532,-49.752,14.685,-64.028,37.277,-86.675,0,-100.6,-28.741,-92.1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
157,8,1,1,2,0,1,0,0,0,0,255,255,255,78,4566.303,Pugeuk,R,2,86,1.364,0.493,0,-158.337,-363.796,0,0,0,2,6,L,schmoneymikey,190,100,0.6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173,-37.871,0.006,-16.936,-21.285,-48.061,-13.324,-64.053,24.411,-48.873,14.882,-64.077,38.789,-85.555,0,-100.6,-28.43,-92.148,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
158,8,1,1,2,0,2,0,0,0,0,255,255,255,79,4587.156,Pugeuk,R,0,127,1.291,0.317,2,127.221,-109.626,0,0,1,2,6,L,schmoneymikey,190,100,0.6,58,4588.148,165,119,21,142,86,48.584,-11.848,-0.48,0.171,-0.149,0.287,0,0,0,-0.194,-37.278,0.013,-16.908,-21.531,-48.149,-13.304,-64.026,24.18,-49.193,14.62,-63.991,38.808,-85.544,0,-100.6,-27.424,-92.818,4593.708,14.748,-76.642,4593.875,5,장덕춘_,14.352,-75.127,0,0,0,0,0,0,0,1
159,8,1,1,2,0,0,1,0,0,0,255,255,255,80,4624.978,Pugeuk,R,0,123,3.655,-0.038,2,165.402,-35.04,0,0,1,3,1,L,encounter v,190,100.135,0.454,58,4626.144,84,107,15,127,80,36.383,-40.465,0.92,0.203,-0.225,0.355,0,0,0,0.036,-37.388,0.008,-16.946,-21.215,-48.503,-16.488,-63.22,24.329,-49.43,14.246,-63.982,34.75,-79.86,0,-100.6,-26.275,-90.681,4630.725,45.429,-65.475,4639.791,6,별이__,68.129,-92.483,1,0,0,0,0,0,0,2
160,8,1,2,2,0,0,1,0,0,0,255,255,255,81,4677.727,Pugeuk,R,3,102,-0.176,0.709,0,-357.496,0,0,0,0,4,4,R,_이누_,190,90,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-37.742,-0.068,-16.784,-20.643,-46.763,-15.802,-63.284,24.105,-49.115,14.199,-64.168,41.034,-80.921,0,-100.6,-39.969,-81.586,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
161,8,1,2,2,0,1,1,0,0,0,255,255,255,82,4692.575,Pugeuk,R,14,110,2.465,-1.085,2,385.653,318.233,0,0,1,4,4,R,_이누_,190,90,0.5,58,4693.586,171,111,14,140,45,16.698,-20.961,-0.07,-0.052,-0.169,0.367,0,0,0,0.109,-37.702,0.027,-16.946,-20.655,-46.792,-15.778,-63.282,24.335,-48.922,14.264,-64.105,41.048,-81.056,0,-100.6,-39.965,-81.584,4695.358,6.822,-37.501,4697.392,4,bdg06213,11.444,-47.583,0,16,0,0,0,0,0,2
162,8,1,2,2,0,0,2,0,0,0,255,255,255,83,4724.069,Pugeuk,R,0,96,-2.144,-0.474,1,1.66,0,0,0,0,5,7,R,ke ro,160,94.675,0.411,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-37.714,-0.17,-17.143,-20.184,-48.088,-13.591,-64.032,23.023,-48.125,14.586,-63.252,40.245,-82.512,0,-100.6,-39.615,-81.973,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
163,8,1,2,2,1,0,2,0,0,0,255,255,255,84,4754.956,Pugeuk,R,0,125,1.017,-2.97,2,157.253,26.987,0,0,1,5,7,R,ke ro,160,94.675,0.411,58,4756.009,170,109,22,140,78,42.174,-17.443,-0.44,-0.03,-0.121,0,0,0,0,-0.084,-37.338,-0.014,-17.207,-20.412,-47.666,-17.79,-62.002,23.79,-48.973,14.768,-63.77,40.099,-82.531,0,-100.6,-39.448,-82.092,4760.991,19.865,-71.915,4761.142,5,장덕춘_,19.245,-70.293,0,0,0,0,0,0,0,1
164,8,0,2,2,0,0,0,0,0,0,255,255,255,78,4806.057,하루（Haru）,R,0,140,-1.603,-0.214,1,32.65,-53.5,0,0,0,5,8,R,아침땅_,174.8,95,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,-37.231,-0.155,-16.949,-20.5,-47.849,-15.258,-62.409,20.191,-48.523,13.434,-65.001,42.15,-81.913,-0.843,-98.161,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,8,0,2,2,1,0,0,0,0,0,255,255,255,79,4819.736,하루（Haru）,R,0,140,0.506,0.837,0,83.046,-93.402,0,0,0,5,8,R,아침땅_,174.8,95,0.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338,-37.419,-0.089,-17.095,-20.603,-47.917,-15.261,-62.395,20.056,-48.503,13.423,-65.011,41.96,-81.937,-0.212,-97.845,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
166,8,0,2,2,1,1,0,0,0,0,255,255,255,80,4834.186,하루（Haru）,R,13,105,-0.923,-0.677,2,-372.687,312.348,0,0,1,5,8,R,아침땅_,174.8,95,0.5,58,4835.225,99,105,28,132,91,35.926,23.253,0.9,-0.035,-0.021,0.429,0,0,0,-0.004,-36.819,-0.041,-17.157,-20.603,-47.914,-15.245,-62.405,20.056,-48.49,13.362,-65.044,45.9,-82.708,-0.214,-97.843,-35.7,-81.8,4840.125,-28.553,-87.072,4844.291,5,소솨소솨,-1.482,-60.538,0,0,0,0,0,0,0,1
167,8,0,2,2,0,0,1,0,0,0,255,255,255,81,4864.753,하루（Haru）,R,0,114,0.073,-0.683,0,63.891,-28.779,0,0,1,6,4,R,bdg06213,190,86,0.604,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254,-36.971,-0.167,-17.043,-21.899,-48.741,-15.024,-61.755,19.882,-48.652,11.238,-65.626,44.542,-80.868,0.928,-98.262,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
168,8,0,2,2,0,1,1,0,0,0,255,255,255,82,4881.861,하루（Haru）,R,3,93,-2.404,-0.468,2,-330.464,0,0,0,1,6,4,R,bdg06213,190,86,0.604,58,4883.062,203,194,86,150,66,0.272,42.934,1,-0.033,-0.184,0.176,0,0,0,-0.102,-36.76,-0.474,-17.16,-21.885,-48.412,-14.891,-61.738,19.881,-48.652,12.108,-66.023,45.068,-80.028,1.131,-98.297,-35.7,-81.8,4883.892,-8.725,-31.003,4885.375,2,눈꽃,-19.048,-42.668,0,0,0,0,0,0,0,2
169,8,0,2,2,0,0,2,0,0,0,255,255,255,83,4908.233,하루（Haru）,R,0,131,0.407,0.539,2,85.224,-91.658,0,0,1,7,1,R,Slaris,190,90,0.446,58,4909.146,167,154,34,145,91,17.688,0.86,-0.32,-0.008,-0.012,0.444,0,0,0,-0.548,-36.923,-0.023,-17.014,-21.966,-48.629,-15.076,-61.186,20.892,-51.369,12.718,-64.823,45.8,-81.16,-0.494,-99.907,-35.7,-81.8,4920.741,-23.89,-128.994,4925.991,5,소솨소솨,6.515,-66.221,1,0,0,0,0,0,0,0
