id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,212.884,"하루（Haru）",R,27,89,125,-0.196,0.719,-0.079,1.925,-0.244,1.846,-36.378,27.887,0,0,108.455,-136.777,12.146,0,0,1,0,4,R,"Rite_",170.1,95,0.5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62,-37.384,0,"신과함께1",-0.063,-17.812,0,"눈꽃",-19.726,-44.922,0,"Amellaid",-14.052,-60.083,0,"인생최패망자",19.158,-51.722,0,"_송글_",12.185,-63.9,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,213.97,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,225.484,"하루（Haru）",R,28,83,120,-0.274,0.337,-0.082,1.853,-0.255,1.673,-36.389,24.879,2,0,85.966,-96.919,7.879,0,0,1,0,4,R,"Rite_",170.1,95,0.5,2,83,226.434,89,83,65,97,10,125,99,26.983,44.18,0.1,0.002,-0.021,0.095,0.382,-0.59,-37.036,0,"신과함께1",-0.073,-17.926,0,"눈꽃",-19.669,-46.066,0,"Amellaid",-14.195,-60.1,0,"인생최패망자",19.697,-52.129,0,"_송글_",12.156,-63.892,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,230.47,-65.789,-68.053,0,0,"",0,0,0,0,,,,,1,3
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,243.257,"하루（Haru）",R,34,72,112,0.955,0.92,0.081,1.991,0.252,2.005,-36.49,34.862,2,0,92.393,-83.422,5.613,0,0,1,0,4,R,"Rite_",170.1,95,0.5,2,41,244.25,105,54,96,77,56,136,77,25.621,-18.366,-0.91,-0.014,-0.02,0.095,0.388,-0.36,-36.954,0,"신과함께1",-0.071,-18.045,0,"눈꽃",-19.617,-45.371,0,"Amellaid",-14.728,-60.286,82,"인생최패망자",18.357,-51.584,0,"_송글_",12.517,-62.534,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,250.326,25.327,-92.017,253.959,3,"Amellaid",0.912,-60.275,1,0,,,,,17,2
4,1,1,0,0,0,0,0,1,0,0,4,255,255,3,274.908,"하루（Haru）",R,26,94,140,-1.67,-0.342,-0.186,1.729,-0.863,1.244,-36.276,13.82,1,0,126.188,-171.412,8.983,0,0,0,1,3,R,"소솨소솨",174.9,80,0.2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.05,0,"신과함께1",-0.236,-17.818,120,"눈꽃",-18.897,-44.202,0,"Amellaid",-7.994,-60.997,0,"인생최패망자",14.556,-48.9,0,"_송글_",14.361,-59.078,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,275.959,,,,0,0
5,1,1,0,0,1,0,0,1,0,0,4,255,255,4,290.086,"하루（Haru）",R,27,95,140,-2.083,-0.634,-0.216,1.695,-1.007,1.125,-36.194,10.554,1,0,82.32,-117.745,10.426,0,0,0,1,3,R,"소솨소솨",174.9,80,0.2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,-37.078,0,"신과함께1",-0.166,-17.837,0,"눈꽃",-19.041,-44.893,0,"Amellaid",-7.673,-62.156,0,"인생최패망자",15.981,-49.459,0,"_송글_",12.408,-60.798,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,291.092,,,,0,0
6,1,1,0,0,2,0,0,1,0,0,4,255,255,5,309.345,"하루（Haru）",R,28,86,140,-0.071,0.55,-0.019,1.905,-0.087,1.863,-36.312,34.954,2,0,42.852,-53.959,5.124,0,0,1,1,3,R,"소솨소솨",174.9,80,0.2,3,52,310.268,249,160,105,0,5,135,104,26.916,11.801,0.09,0.029,-0.077,0,0.477,-0.271,-36.722,0,"신과함께1",-0.045,-17.888,0,"눈꽃",-18.704,-44.517,0,"Amellaid",-8.461,-62.132,0,"인생최패망자",15.688,-49.701,0,"_송글_",12.455,-60.813,77,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,319.17,-28.679,-128.509,325.026,5,"_송글_",8.035,-60.034,1,0,,315.423,320.659,326.71,9,2
7,1,1,1,0,0,0,0,0,0,1,255,255,3,6,357.158,"하루（Haru）",R,3,69,113,-1.088,-0.284,0.041,1.83,0.185,1.43,-36.592,45.47,0,0,-431.117,0,14.998,0,0,0,2,1,L,"Pring__",190,94.846,0.477,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377,-37.071,0,"신과함께1",-0.121,-18.161,0,"눈꽃",-19.033,-46.226,0,"Amellaid",-12.211,-63.233,0,"인생최패망자",19.443,-41.857,0,"_송글_",16.102,-62.214,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,358.226,,,,0,0
8,1,1,1,0,0,1,0,0,0,1,255,255,3,7,374.139,"하루（Haru）",R,10,77,118,2.173,-0.936,0.253,1.793,1.177,1.485,-36.545,46.475,2,0,-142.722,398.158,5.936,0,0,0,2,1,L,"Pring__",190,94.846,0.477,3,77,375.07,220,79,104,109,25,145,111,-30,-40.023,0.91,0.011,-0.1,0,0.579,-0.503,-36.603,0,"신과함께1",0.116,-18.22,0,"눈꽃",-19.609,-45.422,0,"Amellaid",-12.259,-63.291,85,"인생최패망자",20.008,-45.702,120,"_송글_",11.564,-62.858,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,379.892,56.163,-90.841,384.226,4,"인생최패망자",24.89,-47.101,1,0,,385.534,,381.296,19,2
9,1,1,2,0,0,0,0,0,1,0,255,1,255,8,408.092,"하루（Haru）",R,27,93,140,0.598,1.074,0.039,1.947,0.18,2.046,-36.366,30.991,0,0,70.082,-106.419,6.539,0,0,1,3,5,R,"Pugeuk",160,86.173,0.398,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-37.234,0,"신과함께1",0.09,-18.136,0,"눈꽃",-19.121,-41.591,0,"Amellaid",-8.581,-60.47,0,"인생최패망자",16.262,-45.121,0,"_송글_",12.959,-63.507,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"SOM_candy",-39.853,-83.833,0,0,0,0,0,0,"",0,0,0,0,409.304,410.989,,,0,0
10,1,1,2,0,0,1,0,0,1,0,255,1,255,9,427.255,"하루（Haru）",R,27,85,139,1.017,2.96,0.069,2.103,0.32,3.029,-36.587,51.051,4,0,87.18,-118.32,8.564,0.651,-18.407,1,3,5,R,"Pugeuk",160,86.173,0.398,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063,-37.369,0,"신과함께1",0.044,-18.003,0,"눈꽃",-18.863,-45.289,0,"Amellaid",-8.053,-60.827,0,"인생최패망자",18.722,-44.051,0,"_송글_",12.966,-63.506,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"SOM_candy",-40.791,-83.598,0,0,0,0,0,0,"",0,0,0,0,432.47,,,,0,0
