id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
32,2,1,4,1,0,0,0,0,1,0,255,0,255,22,2323.152,-Alta-,L,0,121,-0.206,0.112,0,-6.436,-48.37,-0.084,-17.665,0,8,7,R,HalF_HearteD,174.7,88,0,0,0,0,0,0,0,0,0,0,0,0.086,-37.176,-0.139,-16.857,-20.649,-42.242,-11.963,-62.689,20.221,-47.655,14.338,-64.38,35.95,-95.344,-7.834,-110.037,-47.891,-79.776,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
33,2,1,4,1,0,1,0,0,1,0,255,0,255,23,2410.989,-Alta-,L,0,126,-0.536,-0.71,0,7.551,0,0,0,0,8,7,R,HalF_HearteD,174.7,88,0,0,0,0,0,0,0,0,0,0,0,0.447,-37.078,-0.034,-16.802,-21.183,-43.804,-12.667,-61.563,19.934,-46.322,10.232,-65.82,38.377,-95.113,-8.185,-110.448,-45.129,-80.714,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,1,4,1,0,2,0,0,1,0,255,0,255,24,2431.703,-Alta-,L,3,111,-2.459,1.915,1,311.778,0,0,0,0,8,7,R,HalF_HearteD,174.7,88,0,0,0,0,0,0,0,0,0,0,0,0.112,-36.944,-0.16,-16.762,-21.032,-44.921,-12.251,-60.035,18.466,-48.289,9.749,-66.147,37.194,-95.429,-8.668,-110.821,-45.241,-80.836,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,1,4,1,1,2,0,0,1,0,255,0,255,25,2451.767,-Alta-,L,0,129,0.825,-0.153,0,0,0,0,0,1,8,7,R,HalF_HearteD,174.7,88,0,0,0,0,0,0,0,0,0,0,0,0.364,-36.828,0.089,-17.007,-20.701,-43.007,-11.227,-60.596,21.062,-49.481,7.781,-62.162,36.851,-94.875,-8.629,-109.966,-45.236,-81.409,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
36,2,1,4,1,0,0,1,0,1,0,255,0,255,26,2485.99,-Alta-,L,13,116,1.007,-1.318,1,283.465,400,0.383,-17.769,0,0,4,R,인생최패망자,190,88,0,0,0,0,0,0,0,0,0,0,0,0.469,-36.946,0.122,-17.038,-20.923,-42.058,-10.331,-60.382,19.221,-46.328,9.667,-66.318,38.453,-95.046,-3.058,-108.306,-46.406,-81.982,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
37,2,1,4,1,1,0,1,0,1,0,255,0,255,27,2507.972,-Alta-,L,5,128,-1.328,-0.336,0,61.108,0,0,0,0,0,4,R,인생최패망자,190,88,0,0,0,0,0,0,0,0,0,0,0,0.003,-36.865,-0.14,-16.706,-21.388,-46.174,-8.879,-59.548,20.641,-47.593,8.143,-62.535,40.094,-94.791,-3.016,-108.381,-48.027,-82.448,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,1,4,1,1,1,1,0,1,0,255,0,255,28,2527.356,-Alta-,L,0,131,-0.239,0.143,2,-26.908,-71.804,0,0,1,0,4,R,인생최패망자,190,88,2528.412,101,185,12,135,130,101.054,-70.056,0.428,-0.068,-0.14,0.457,-36.901,-0.439,-16.734,-21.369,-45.814,-13.7,-61.471,19.816,-51.349,8.157,-62.541,38.317,-94.204,-3.293,-109.311,-49.553,-82.913,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
39,2,1,4,1,1,2,1,0,1,0,255,0,255,29,2549.505,-Alta-,L,0,128,1.113,0.026,2,0,8.414,0,0,1,0,4,R,인생최패망자,190,67,2550.578,123,111,0,130,89,37.863,24.248,-0.454,-0.048,-0.054,0.695,-36.805,-0.004,-17.004,-21.099,-45.824,-12.525,-61.133,20.234,-49.837,8.156,-62.574,38.549,-94.778,-3.961,-108.499,-45.805,-78.955,0,0,0,2554.92,8,Dοpi,-26.349,-80.775,0,0,0,0,0,0,0,1
40,2,1,4,1,0,0,2,0,1,0,255,0,255,30,2588.931,-Alta-,L,4,121,0.908,-0.462,0,247.601,0,0,0,0,1,1,L,Kr_Luna,190,88,0,0,0,0,0,0,0,0,0,0,0,0.295,-37.207,0.38,-16.541,-20.589,-45.312,-9.924,-59.47,22.081,-45.348,14.54,-64.158,40.011,-95.683,0.091,-101.92,-42.989,-80.657,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
41,2,1,4,1,0,1,2,0,1,0,255,0,255,31,2608.337,-Alta-,L,12,130,1.522,-0.023,2,0,101.36,0,0,0,1,1,L,Kr_Luna,190,88,2609.255,109,111,13,131,67,-77.789,-50.127,1,0.016,-0.04,0.519,-36.839,0.239,-17.018,-20.358,-44.86,-12.162,-62.333,21.324,-48.558,14.858,-64.864,37.333,-99.589,0.898,-120.098,-43.338,-79.45,2608.543,0.52,-19.812,2613.909,4,_이누_,17.742,-30.545,0,0,0,0,0,0,0,2
42,2,1,4,1,0,2,2,0,1,0,255,0,255,32,2629.279,-Alta-,L,12,122,1.834,-0.587,1,0,134.334,0,0,0,1,1,L,Kr_Luna,190,88,0,0,0,0,0,0,0,0,0,0,0,0.377,-37.355,0.15,-16.887,-21.268,-44.539,-11.701,-60.844,21.922,-48.041,14.593,-63.778,37.393,-93.65,-1.198,-112.031,-43.662,-80.032,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,2,1,4,1,1,2,2,0,1,0,255,0,255,33,2648.265,-Alta-,L,0,127,-1.307,1.052,2,-20.09,-66.75,0,0,1,1,1,L,Kr_Luna,190,88,2649.165,162,107,29,135,91,37.663,-17.919,-0.497,0.003,-0.043,0.39,-36.949,-0.224,-17.101,-21.786,-46.187,-12.133,-60.462,23.094,-50.05,15.537,-65.416,37.009,-95.407,-1.126,-111.928,-43.516,-79.22,0,0,0,2653.354,6,Multeinn,22.757,-84.565,0,0,0,0,0,0,0,1
44,2,0,4,1,0,0,0,0,0,0,255,255,255,9,2711.419,-라후이-,R,0,138,-1.173,0.42,2,39.848,0,0,0,1,6,1,L,Pring__,180.3,70,2712.206,134,108,14,132,79,92.289,-86.363,-1,-0.023,-0.068,0.017,-36.764,0.081,-17.323,-20.571,-46.898,-13.347,-61.476,19.748,-46.28,11.995,-65.563,37.046,-77.782,-1.84,-112.544,-38.775,-87.845,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,2,0,4,1,0,1,0,0,0,0,255,255,255,10,2736.429,-라후이-,R,6,132,0.778,0.933,0,278.789,0,0,0,1,6,1,L,Pring__,180.3,70,0,0,0,0,0,0,0,0,0,0,0,-0.267,-37.029,0.446,-17.376,-21.071,-46.98,-14.043,-63.246,19.591,-45.196,13.269,-64.436,36.65,-77.764,-0.776,-110.029,-40.96,-84.046,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
46,2,0,4,1,0,2,0,0,0,0,255,255,255,11,2753.918,-라후이-,R,0,140,-1.275,1.228,4,-119.583,-111.395,0,0,1,6,1,L,Pring__,180.3,70,0,0,0,0,0,0,0,0,0,0,0,-0.231,-36.922,0.021,-17.278,-21.099,-46.842,-14.395,-63.56,20.177,-44.749,13.286,-64.451,36.861,-77.795,-0.773,-109.994,-43.598,-84.886,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,2,0,4,1,0,0,1,0,0,0,255,255,255,12,2780.261,-라후이-,R,6,128,0.99,0.662,0,396.828,133.909,0.936,-9.421,0,7,4,R,_이누_,190,88,0,0,0,0,0,0,0,0,0,0,0,-0.278,-37.246,0.379,-17.258,-21.226,-47.974,-13.988,-63.978,17.811,-48.414,11.581,-65.205,35.545,-82.792,-0.773,-110.003,-43.227,-85.237,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,2,0,4,1,0,1,1,0,0,0,255,255,255,13,2803.55,-라후이-,R,0,140,1.722,0.514,1,-113.955,-151.92,0,0,0,7,4,R,_이누_,190,88,0,0,0,0,0,0,0,0,0,0,0,0.192,-36.812,0.251,-17.261,-21.147,-47.961,-13.566,-61.732,17.489,-47.963,9.439,-66.117,35.532,-82.791,-0.762,-110.009,-43.998,-86.24,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,2,0,4,1,1,1,1,0,0,0,255,255,255,14,2821.539,-라후이-,R,13,112,-1.078,-1.232,1,-364.754,341.986,0,0,0,7,4,R,_이누_,190,88,0,0,0,0,0,0,0,0,0,0,0,-0.361,-37.396,0.096,-17.304,-20.892,-46.993,-13.456,-61.676,17.471,-47.292,9.446,-66.132,35.551,-82.791,-0.769,-110.001,-43.398,-85.334,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
50,2,0,4,1,2,1,1,0,0,0,255,255,255,15,2838.786,-라후이-,R,13,100,0.452,-1.224,1,-331.444,342.163,0,0,0,7,4,R,_이누_,190,88,0,0,0,0,0,0,0,0,0,0,0,0.044,-37.283,0.132,-17.299,-21.17,-47.911,-13.709,-62.392,17.848,-48.464,9.301,-66.119,35.524,-82.806,-0.762,-110.016,-43.3,-85.34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,2,0,4,1,3,1,1,0,0,0,255,255,255,16,2855.681,-라후이-,R,0,140,0.769,1.23,1,-156.626,-110.062,0,0,0,7,4,R,_이누_,190,88,0,0,0,0,0,0,0,0,0,0,0,0.073,-36.787,0.231,-17.321,-21.198,-47.929,-13.689,-62.381,17.79,-48.6,8.927,-66.137,35.531,-82.816,-0.75,-110.017,-43.386,-85.821,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5
52,2,0,4,1,0,0,1,1,0,0,13,255,255,17,2939.371,-라후이-,R,0,135,0.215,2.215,4,22.006,-192.935,0,0,1,8,5,L,CAT tourniquet,160,87,0,0,0,0,0,0,0,0,0,0,0,-0.008,-37.022,-0.075,-17.406,-19.516,-42.89,-9.788,-60.437,14.971,-39.745,16.571,-60.71,40.722,-83.548,-0.776,-112.426,-40.231,-90.51,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
53,2,0,4,1,0,1,1,1,0,0,13,255,255,18,2967.425,-라후이-,R,6,124,0.282,1.471,4,374.616,136.181,0,0,1,8,5,L,CAT tourniquet,160,87,0,0,0,0,0,0,0,0,0,0,0,0.065,-37.367,-0.033,-17.465,-19.655,-41.463,-7.425,-61.036,18.658,-43.371,18.149,-60.946,40.365,-84.482,0.153,-112.305,-41.906,-91.507,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,2,0,4,1,0,2,1,1,0,0,13,255,255,19,2996.708,-라후이-,R,6,131,2.272,1.083,4,291.615,0,0,0,1,8,5,L,CAT tourniquet,160,87,0,0,0,0,0,0,0,0,0,0,0,0.207,-36.899,0.19,-17.475,-19.845,-41.027,-8.849,-60.357,18.454,-42.529,16.576,-63.566,40.657,-85.328,-0.186,-111.851,-41.923,-91.67,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
55,2,0,4,1,0,0,2,1,0,0,13,255,255,20,3035.785,-라후이-,R,0,140,-0.866,0.653,2,-174.154,-89.528,0,0,1,0,7,L,IbikiKai_JP,171.4,87,3036.891,201,201,0,149,107,106.622,45.871,-0.196,-0.012,-0.085,-0.137,-36.524,0.002,-17.279,-20.778,-42.541,-9.939,-60.783,18.842,-45.533,13.663,-64.552,37.845,-79.582,0.593,-112.067,-36.587,-97.325,3042.976,42.538,18.358,0,0,,0,0,0,0,0,0,0,0,0,0
56,2,0,4,1,0,1,2,1,0,0,13,255,255,21,3059.874,-라후이-,R,6,127,2.915,0.333,1,441.811,0,0,0,0,0,7,L,IbikiKai_JP,171.4,26,0,0,0,0,0,0,0,0,0,0,0,0.095,-37.17,0.355,-17.637,-19.878,-42.672,-4.88,-60.935,20.333,-42.55,11.972,-65.832,39.112,-78.965,-1.418,-110.173,-35.86,-94.495,0,0,0,0,0,,0,0,0,128,0,0,0,0,0,0
57,3,1,4,1,0,0,0,0,0,0,255,255,255,34,3122.838,-Alta-,L,10,120,-0.782,-0.653,2,101.716,400,0,0,1,2,6,R,なおｐ--,190,87,3123.948,198,172,21,146,116,-69.41,68.048,0.911,-0.065,-0.081,0.421,-36.906,-0.104,-16.866,-21.085,-45.727,-14.092,-61.155,20.42,-51.531,12.058,-65.648,34.21,-92.113,-2.209,-114.028,-43.134,-81.123,3123.076,-0.803,-20.679,0,0,,0,0,0,0,0,0,0,0,0,3
58,3,1,4,1,0,1,0,0,0,0,255,255,255,35,3145.298,-Alta-,L,0,126,3.95,-0.656,3,0,0,0.674,-20.181,0,2,6,R,なおｐ--,190,87,0,0,0,0,0,0,0,0,0,0,0,0.747,-37.121,0.237,-16.817,-21.585,-44.332,-14.876,-62.68,19.261,-46.772,11.544,-64.802,36.278,-93.987,-3.842,-112.332,-46.163,-79.147,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
59,3,1,4,1,0,2,0,0,0,0,255,255,255,36,3170.028,-Alta-,L,0,120,2.206,0.502,2,0,0,0,0,1,2,6,R,なおｐ--,190,87,3171.108,129,135,21,135,100,-8.521,-8.652,-0.061,-0.123,-0.152,0.654,-36.854,0.148,-17.017,-21.364,-45.823,-14.583,-63.561,19.225,-47.628,11.163,-65.886,35.802,-94.359,-5.887,-114.567,-46.175,-79.174,3170.476,1.426,-27.113,3172.42,5,CAT tourniquet,6.595,-61.343,0,4,0,0,0,0,0,2
60,3,1,4,1,0,0,1,0,0,0,255,255,255,37,3206.844,-Alta-,L,3,129,0.115,0.952,0,385.932,0,0,0,0,3,8,L,Sabo_10,185.1,87,0,0,0,0,0,0,0,0,0,0,0,0.023,-36.988,0.298,-16.661,-20.649,-43.609,-13.013,-62.257,23.191,-46.884,11.754,-64.66,43.9,-94.301,4.22,-108.803,-39.768,-86.15,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
61,3,1,4,1,0,1,1,0,0,0,255,255,255,38,3224.064,-Alta-,L,23,126,-0.382,0.431,2,52.606,56.845,0,0,0,3,8,L,Sabo_10,185.1,87,3225.231,39,58,20,14,41,24.291,-46.913,0.922,-0.006,-0.039,0.488,-36.755,0.278,-16.85,-20.563,-45.504,-12.541,-62.075,22.586,-49.436,12.694,-66.355,43.396,-93.444,5.144,-107.318,-39.68,-86.055,3226.132,12.668,-30.586,3228.065,4,_이누_,20.819,-37.652,0,0,0,0,0,0,0,2
62,3,1,4,1,0,2,1,0,0,0,255,255,255,39,3248.958,-Alta-,L,0,133,1.418,0.613,0,-46.136,-194.732,0,0,1,3,8,L,Sabo_10,185.1,87,0,0,0,0,0,0,0,0,0,0,0,0.078,-36.891,0.177,-16.967,-20.842,-43.947,-11.67,-62.093,23.094,-45.884,9.197,-66.989,44.102,-91.916,5.736,-102.424,-38.912,-87.023,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
63,3,1,4,1,0,0,2,0,0,0,255,255,255,40,3274.066,-Alta-,L,6,112,-2.047,0.534,4,-500,0,0,0,1,4,5,R,Slaris,174.6,87,0,0,0,0,0,0,0,0,0,0,0,0.025,-36.881,-0.308,-16.621,-20.395,-41.506,-12.602,-61.72,18.634,-50.066,10.245,-66.297,39.518,-92.355,5.749,-102.441,-40.23,-85.946,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
64,3,1,4,1,0,1,2,0,0,0,255,255,255,41,3290.069,-Alta-,L,3,121,-2.608,1.442,1,255.166,173.05,0,0,0,4,5,R,Slaris,174.6,87,0,0,0,0,0,0,0,0,0,0,0,0.376,-36.985,-0.146,-16.652,-20.571,-44.814,-13.959,-62.524,20.877,-48.784,10.111,-67.071,39.342,-94.338,5.717,-102.449,-43.407,-84.322,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
65,3,1,4,1,1,1,2,0,0,0,255,255,255,42,3307.964,-Alta-,L,0,137,-1.788,0.474,1,2.328,0,0,0,0,4,5,R,Slaris,174.6,87,0,0,0,0,0,0,0,0,0,0,0,0.517,-36.902,-0.113,-16.793,-21.216,-45.146,-13.468,-62.253,19.927,-47.645,10.444,-66.915,39.361,-94.35,5.71,-102.431,-46.182,-79.542,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
66,3,1,4,1,2,1,2,0,0,0,255,255,255,43,3322.945,-Alta-,L,6,103,-0.347,-0.689,2,-468.182,0,0,0,1,4,5,R,Slaris,174.6,87,3323.966,189,231,10,151,100,97.214,-50.236,0.964,-0.099,-0.113,0.462,-36.905,-0.232,-16.836,-20.984,-45.187,-12.943,-61.655,20.545,-48.93,10.422,-66.977,39.79,-93.484,5.995,-102.862,-46.902,-80.785,3330.231,-8.393,-10.16,3330.365,1,Pring__,-8.296,-10.304,0,0,0,0,0,0,0,1
67,3,0,4,1,0,0,0,0,0,0,255,255,255,22,3402.968,-라후이-,R,14,124,4.462,0.05,1,394.957,306.609,0,0,0,0,7,L,IbikiKai_JP,171.4,87,0,0,0,0,0,0,0,0,0,0,0,0.269,-36.794,0.24,-17.402,-20.489,-47.588,-11.747,-60.789,20.415,-47.326,12.336,-65.409,35.308,-79.976,-0.379,-112.497,-39.476,-91.871,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
68,3,0,4,1,1,0,0,0,0,0,255,255,255,23,3418.85,-라후이-,R,0,140,-0.476,0.638,0,-84.479,-145.515,0,0,1,0,7,L,IbikiKai_JP,171.4,87,0,0,0,0,0,0,0,0,0,0,0,-0.231,-37.37,0.004,-17.338,-20.519,-47.559,-12.866,-61.094,21.129,-48.439,12.121,-65.457,35.924,-80.467,-0.326,-112.114,-37.979,-89.777,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
69,3,0,4,1,1,1,0,0,0,0,255,255,255,24,3435.191,-라후이-,R,6,127,-0.804,1.227,2,447.791,2.948,0,0,1,0,7,L,IbikiKai_JP,171.4,87,3436.289,106,115,5,128,87,39.798,-6.822,-0.445,-0.08,-0.051,-0.066,-36.678,0.034,-17.332,-20.574,-47.557,-12.901,-61.228,19.444,-46.466,12.055,-65.415,35.905,-80.466,-0.552,-109.752,-42.492,-91.894,3440.143,10.599,-85.039,3441.298,7,HalF_HearteD,10.299,-92.71,1,0,0,0,0,0,0,2
70,3,0,4,1,0,0,0,1,0,0,16,255,255,26,3477.506,-라후이-,R,0,140,-0.296,0.337,0,-173.024,-87.527,0,0,0,1,2,L,_Chun,190,87,0,0,0,0,0,0,0,0,0,0,0,-0.008,-36.925,0.026,-17.366,-20.995,-44.071,-9.472,-59.456,20.107,-43.146,12.605,-64.966,36.17,-81.245,0.774,-113.652,-36.816,-88.82,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
71,3,0,4,1,0,1,0,1,0,0,16,255,255,27,3492.936,-라후이-,R,0,139,-0.903,1.142,2,-119.307,-115.757,0,0,0,1,2,L,_Chun,190,87,3493.87,131,47,0,41,52,42.827,-26.169,-0.274,0.102,-0.059,-0.108,-36.695,0.035,-17.361,-20.469,-40.934,-8.673,-59.678,20.647,-47.124,12.828,-65.026,36.198,-81.247,0.774,-113.643,-38.012,-92.8,0,0,0,3497.087,4,인생최패망자,14.021,-48.384,0,0,0,0,0,0,0,1
72,3,0,4,1,0,0,1,1,0,0,16,255,255,27,3555.579,-라후이-,R,6,125,1.86,1.018,1,453.908,82.553,0,0,0,2,8,R,Dοpi,179.9,87,0,0,0,0,0,0,0,0,0,0,0,0.112,-37.311,0.271,-17.365,-20.619,-43.334,-12.102,-60.561,16.873,-49.547,10.76,-66.053,35.742,-85.55,-1.871,-116.137,-45.188,-84.535,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
73,3,0,4,1,1,0,1,1,0,0,16,255,255,28,3569.989,-라후이-,R,0,140,2.061,0.549,2,-110.052,-87.507,0,0,1,2,8,R,Dοpi,179.9,87,3570.911,106,184,53,138,94,39.64,41.383,-0.431,0.003,-0.068,0.1,-36.718,0.277,-17.3,-21.19,-42.698,-13.084,-59.548,17.899,-48.355,11.33,-65.452,35.805,-85.527,-1.848,-116.16,-47.379,-86.045,3574.92,-49.97,-77.055,3581.876,8,Sabo_10,-66.031,-92.121,1,0,0,0,0,0,0,2
74,3,0,4,1,0,0,1,0,1,1,255,17,16,29,3623.608,-라후이-,R,0,140,0.948,-0.099,2,-243.849,-161.233,0,0,1,3,6,R,Multeinn,174.6,87,3624.506,164,181,32,143,123,114.997,-59.778,0.29,-0.165,-0.153,0.197,-36.722,0.164,-17.292,-20.498,-47.362,-16.274,-61.717,19.206,-40.647,8.537,-65.772,36.113,-80.057,-2.166,-112.136,-51.125,-87.863,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
75,3,0,4,1,0,1,1,0,1,1,255,17,16,30,3643.264,-라후이-,R,14,126,2.981,-0.199,2,377.349,328.036,0,0,1,3,6,R,Multeinn,174.6,87,3644.172,187,98,13,136,82,-47.331,-48.494,-0.951,-0.11,-0.084,0.196,-36.671,0.287,-17.243,-21.777,-46.777,-13.454,-64.055,18.327,-40.896,8.811,-66.748,36.5,-80.647,-3.079,-110.923,-52.044,-87.092,3643.354,1.322,-19.975,0,0,,0,0,0,0,0,0,0,0,0,3
76,3,0,4,1,0,2,1,0,1,1,255,17,16,31,3663.04,-라후이-,R,0,140,0.919,2.103,2,18.92,-200,0,0,0,3,6,R,Multeinn,174.6,51,3663.87,48,35,8,7,56,43.178,34.153,0.481,-0.041,-0.028,-0.146,-36.64,0.077,-17.412,-20.912,-47.249,-15.109,-62.526,18.515,-45.672,9.983,-65.568,37.721,-80.112,-2.301,-109.215,-53.038,-87.83,0,0,0,3667.221,2,소솨소솨,-20.243,-49.479,0,0,0,0,0,0,0,1
77,3,0,4,1,0,0,2,0,1,1,255,17,16,32,3699.958,-라후이-,R,0,140,-0.839,0.701,0,-143.146,-123.372,0,0,0,4,9,L,하루（Haru）,190,87,0,0,0,0,0,0,0,0,0,0,0,0.011,-37.022,-0.052,-17.332,-20.341,-47.062,-12.579,-59.534,18.607,-40.551,11.484,-65.558,37.108,-77.706,-0.71,-107.346,-45.01,-86.008,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
78,3,0,4,1,0,1,2,0,1,1,255,17,16,33,3721.772,-라후이-,R,6,130,-1.061,0.842,0,347.497,20.434,0,0,0,4,9,L,하루（Haru）,190,87,0,0,0,0,0,0,0,0,0,0,0,0.069,-36.94,0.136,-17.289,-20.741,-45.171,-12.398,-61.09,18.836,-41.911,12.563,-65.037,37.155,-77.76,-0.71,-107.346,-44.105,-84.831,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
79,3,0,4,1,0,2,2,0,1,1,255,17,16,34,3742.966,-라후이-,R,10,105,0.951,-1.483,1,-10.526,400,0,0,0,4,9,L,하루（Haru）,190,87,0,0,0,0,0,0,0,0,0,0,0,-0.157,-37.738,0.191,-17.304,-21.05,-45.721,-11.414,-62.781,17.557,-41.873,15.482,-62.582,37.156,-77.023,-0.303,-109.669,-42.36,-87.416,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
80,3,0,4,1,1,2,2,0,1,1,255,17,16,35,3762.123,-라후이-,R,10,108,0.569,-1.918,4,0,400,0,0,1,4,9,L,하루（Haru）,190,87,0,0,0,0,0,0,0,0,0,0,0,0.203,-37.157,0.165,-17.394,-20.875,-44.777,-13.889,-61.599,18.533,-41.996,16.097,-62.857,37.166,-77.02,-1.122,-107.4,-40.256,-85.074,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
81,4,1,4,1,0,0,0,0,0,0,255,255,255,44,3815.933,-Alta-,L,6,112,-1.337,0.633,0,-475.849,0,0,0,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,0.186,-37.113,-0.217,-16.794,-22.367,-44.758,-12.958,-61.212,18.137,-46.839,10.434,-64.464,36.328,-92.979,-0.027,-111.092,-44.765,-81.253,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
82,4,1,4,1,0,1,0,0,0,0,255,255,255,45,3830.009,-Alta-,L,7,117,0.854,-0.689,0,-206.918,0,0,0,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,0.193,-37.057,-0.182,-16.829,-22.039,-46.295,-13.097,-61.31,19.45,-48.181,11.581,-65.719,35.737,-92.337,0.084,-111.18,-44.586,-81.096,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
83,4,1,4,1,0,2,0,0,0,0,255,255,255,46,3847.105,-Alta-,L,13,125,-2.098,0.362,1,247.714,330.414,0,0,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,0.435,-36.819,-0.144,-16.875,-20.914,-44.353,-13.724,-61.902,21.738,-50.739,11.585,-65.78,36.054,-91.754,-0.067,-110.91,-44.58,-81.087,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
84,4,1,4,1,1,2,0,0,0,0,255,255,255,47,3862.716,-Alta-,L,0,120,-4.919,2.6,1,13.125,0,-1.301,-5.794,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,-0.042,-37.02,-0.554,-16.758,-21.336,-46.415,-14.487,-62.522,20.502,-50.576,11.608,-65.718,35.398,-90.795,-0.015,-111.125,-44.578,-81.075,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
85,4,1,4,1,2,2,0,0,0,0,255,255,255,48,3882.761,-Alta-,L,0,0,0,0,0,0,0,0,0,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
86,4,1,4,1,3,2,0,0,0,0,255,255,255,49,3906.826,-Alta-,L,6,99,-1.013,-0.838,0,-398.936,0,-0.52,-17.325,0,5,3,R,_앰프_,170.6,87,0,0,0,0,0,0,0,0,0,0,0,0.293,-36.886,-0.285,-17.039,-21.676,-43.644,-12.715,-61.494,18.773,-48.78,11.61,-65.725,38.145,-91.912,-1.579,-109.39,-43.842,-80.004,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
87,4,1,4,1,0,0,1,0,0,0,255,255,255,50,3937.001,-Alta-,L,11,126,-0.85,-0.181,2,26.372,219.941,0,0,1,6,2,R,소솨소솨,190,87,3937.928,120,171,28,137,66,-9.624,13.44,1,-0.125,-0.175,0.515,-36.925,-0.106,-16.812,-21.523,-46.112,-13.685,-62.578,20.468,-52.219,11.335,-64.936,38.7,-92.333,-1.076,-109.556,-44.135,-80.408,3937.31,-1.299,-25.656,3939.698,3,あいくんだよー,-10.288,-52.006,0,0,0,0,0,0,0,2
88,4,1,4,1,0,0,2,0,0,0,255,255,255,51,3970.238,-Alta-,L,6,105,-1.177,-0.577,2,-303.611,0,0,0,1,7,9,R,bdg06213,190,87,3971.354,163,235,0,148,89,-0.32,30.549,-1,0.027,-0.109,0.362,-36.872,-0.315,-16.743,-21.573,-46.13,-14.9,-62.77,21.148,-52.803,10.304,-66.162,36.066,-95.34,4.359,-112.923,-43.312,-78.818,3971.043,-7.222,-31.669,3974.109,8,Dοpi,-31.917,-70.691,0,0,0,0,0,0,0,2
