id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
58,3,0,0,2,0,0,0,0,255,255,255,17,1782.433,ゆっち一,10,115,1.576,-1.365,1,-5.412,400,0.301,-17.985,0,6,7,jdw4469,173.2,89,0,0,0,0,0,0,0,0,0,-0.088,-37.095,-0.019,-16.912,-23.841,-47.562,-12.23,-61.089,22.066,-47.352,13.134,-63.348,36.392,-92.815,-1.666,-106.117,-39.304,-83.993,0,0,0,0,0,,0,0,0,0
59,3,0,1,2,0,0,0,0,255,255,255,18,1799.983,ゆっち一,0,140,-0.061,0.837,0,-2.564,-160.833,0,0,0,6,7,jdw4469,173.2,89,0,0,0,0,0,0,0,0,0,-0.098,-37.033,-0.131,-16.797,-23.852,-47.632,-11.886,-60.893,21.899,-47.469,17.134,-61.765,36.889,-91.6,-1.401,-106.934,-41.206,-83.29,0,0,0,0,0,,0,0,0,0
60,3,0,0,0,1,0,0,0,255,255,255,19,1823.057,ゆっち一,0,140,1.911,1.332,4,29.019,-154.967,0,0,1,7,0,Pugeuk,190,89,0,0,0,0,0,0,0,0,0,-0.1,-37.067,-0.09,-16.749,-23.555,-47.202,-11.812,-60.785,21.853,-47.473,16.937,-63,36.455,-91.921,-6.561,-106.511,-41.066,-80.263,0,0,0,0,0,,0,0,0,0
61,3,0,0,1,1,0,0,0,255,255,255,20,1838.551,ゆっち一,13,115,-1.33,-0.537,0,-390.434,312.348,0,0,1,7,0,Pugeuk,190,89,0,0,0,0,0,0,0,0,0,0.013,-37.17,-0.351,-16.813,-23.579,-47.206,-12.037,-61.159,20.617,-47.684,16.005,-63.35,38.638,-89.927,-4.959,-105,-42.593,-81.715,0,0,0,0,0,,0,0,0,0
62,3,0,0,2,1,0,0,0,255,255,255,21,1857.781,ゆっち一,0,140,-0.61,-2.206,1,0,0,-0.116,-19.337,0,7,0,Pugeuk,190,89,0,0,0,0,0,0,0,0,0,-0.202,-37.102,-0.136,-16.877,-23.628,-47.197,-11.585,-61.226,20.686,-47.62,14.195,-63.007,38.613,-90.336,-4.444,-105.372,-40.232,-79.318,0,0,0,0,0,,0,0,0,0
63,3,0,1,2,1,0,0,0,255,255,255,22,1873.99,ゆっち一,0,140,0.317,0.72,0,-53.895,-200,0,0,0,7,0,Pugeuk,190,89,0,0,0,0,0,0,0,0,0,-0.155,-37.133,-0.157,-16.778,-23.395,-46.853,-11.534,-60.346,20.731,-47.559,15.854,-62.374,38.607,-90.345,-4.371,-105.668,-40.679,-80.205,0,0,0,0,0,,0,0,0,0
64,3,0,0,0,2,0,0,0,255,255,255,23,1975.007,ゆっち一,0,140,1.251,1.215,2,19.914,-164.01,0,0,1,8,8,bdg06213,190,89,1976.051,93,97,0,128,75,42.185,-16.157,-0.14,-0.11,-36.854,-0.097,-16.953,-23.355,-47.596,-10.528,-61.137,20.493,-47.764,15.293,-64.096,36.083,-92.887,-0.35,-105.886,-38.034,-87.724,0,0,0,1980.547,5,coder_,11.795,-70.143,0,1
65,4,1,0,0,0,0,0,0,255,255,255,40,2023.738,Pugeuk,6,103,2.823,-0.676,4,367.335,0,1.198,-17.452,1,4,8,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,0.049,-37.994,0.612,-16.981,-22.541,-50.758,-9.835,-64.857,23.435,-48.93,12.987,-64.072,51.013,-78.226,-0.828,-108.801,-43.369,-86.154,0,0,0,0,0,,0,0,0,0
66,4,1,0,1,0,0,0,0,255,255,255,41,2041.129,Pugeuk,8,110,0.728,-0.038,0,85.386,0,0.153,-17.563,1,4,8,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,0.07,-37.896,0.22,-17.206,-22.867,-50.513,-5.339,-64.88,23.364,-47.934,12.978,-65.359,51.022,-78.2,10.485,-106.464,-41.844,-83.127,0,0,0,0,0,,0,0,0,0
67,4,1,0,2,0,0,0,0,255,255,255,42,2060.396,Pugeuk,0,128,1.306,-0.111,2,-66.175,-141.243,0,0,1,4,8,Sabo_10,184.7,89,2061.436,126,131,53,148,74,41.937,-52.071,1,-0.203,-37.018,0.259,-17.43,-22.872,-50.522,-10.867,-64.068,22.432,-47.346,13.115,-65.255,51.026,-78.219,13.326,-110.478,-48.395,-90.827,2065.781,46.185,-56.634,2066.492,6,소솨소솨,48.201,-58.212,0,3
