id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
153,6,0,3,9,0,0,1,0,1,0,255,14,255,75,4785.673,甲斐野柊太,R,11,129,-0.378,-1.31,1,0,162.231,0,0,0,8,9,R,Roslynn,190,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-37.121,-0.089,-18.813,-20.52,-44.429,-14.754,-63.859,17.998,-44.479,8.088,-60.363,42.123,-93.384,3.595,-115.628,-45.997,-89.674,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
154,6,0,3,9,1,0,1,0,1,0,255,14,255,76,4798.197,甲斐野柊太,R,22,106,-1.262,-1.324,1,-174.873,168.273,0,0,0,8,9,R,Roslynn,190,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.299,-37.194,-0.074,-17.216,-20.547,-44.37,-14.685,-63.883,18.643,-44.66,6.147,-61.299,42.471,-93.294,3.6,-115.629,-47.259,-90.75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
155,6,0,3,9,2,0,1,0,1,0,255,14,255,77,4811.319,甲斐野柊太,R,0,138,0.888,-0.202,0,0,0,0,0,0,8,9,R,Roslynn,190,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.267,-36.952,1.059,-18.892,-20.532,-44.32,-14.543,-63.392,17.343,-45.329,8.171,-60.816,42.08,-93.406,1.922,-114.612,-47.489,-91.537,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
156,6,0,3,9,2,1,1,0,1,0,255,14,255,78,4876.702,甲斐野柊太,R,0,124,0.74,-0.533,0,0,0,0,0,0,8,9,R,Roslynn,190,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.216,-37.095,-0.05,-17.038,-19.865,-43.467,-15.236,-63.013,17.53,-45.209,6.205,-62.64,43.937,-97.855,3.686,-111.34,-49.404,-91.105,0,0,0,0,0,,0,0,0,128,0,0,0,0,0,0
157,6,0,3,9,2,2,2,0,0,0,255,255,255,79,4910.474,甲斐野柊太,R,0,99,1.053,-0.472,2,0,0,0,0,0,8,9,R,Roslynn,190,89,4911.663,140,137,0,137,86,7.302,6.736,-0.86,-0.009,-0.107,0.236,-0.264,-36.999,-0.061,-17.048,-19.481,-42.458,-15.393,-64.18,18.207,-50.408,10.249,-65.902,41.972,-95.597,5.874,-114.527,-47.719,-88.562,4909.344,-4.879,-57.674,4912.922,7,Multeinn,-9.482,-97.285,1,0,0,0,0,0,0,2
158,6,0,3,9,0,0,2,1,0,0,9,255,255,80,4941.975,甲斐野柊太,R,0,131,1.407,0.831,0,0,0,0,0,0,0,8,R,Pugeuk,160,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.297,-37.012,0.019,-17.089,-20.471,-44.961,-13.941,-63.754,16.768,-45.235,9.072,-61.219,41.712,-89.239,2.178,-115.344,-45.004,-86.527,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
159,6,0,3,9,0,1,2,1,0,0,9,255,255,81,4954.948,甲斐野柊太,R,0,123,0.051,-1.042,2,-0.014,0,0,0,1,0,8,R,Pugeuk,160,89,4955.905,162,116,12,138,119,35.598,0.83,0.51,-0.054,-0.121,0.287,-0.374,-37.087,-0.079,-17.135,-20.292,-45.027,-13.915,-64.303,17.829,-48.528,11.836,-65.44,41.679,-89.249,1.97,-114.227,-49.549,-85.383,0,0,0,4957.044,7,Multeinn,-5.797,-119.036,0,0,0,0,0,0,0,1
160,7,1,3,9,0,0,0,0,0,0,255,255,255,77,4996.384,하루（Haru）,R,0,139,0.046,0.461,2,45.948,-71.417,0,0,1,7,1,L,encounter v,190,52,4997.439,149,148,0,139,114,43.401,-44.385,0.91,0.061,-0.113,0.532,-0.335,-36.963,-0.058,-17.047,-21.64,-50.96,-10.119,-65.122,19.673,-47.473,14.68,-63.236,38.337,-84.885,-0.544,-110.466,-34.675,-85.057,4999.044,76.664,-80.352,0,0,,0,0,0,0,0,0,0,0,0,3
161,7,1,3,9,0,1,0,0,0,0,255,255,255,78,5019.059,하루（Haru）,R,1,93,3.229,-0.366,4,0,0,0,0,1,7,1,L,encounter v,190,52,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,-37.117,0.029,-17.007,-20.441,-51.477,-10.211,-65.802,18.441,-45.243,15.383,-59.963,42.829,-87.061,-0.27,-113.453,-33.769,-86.078,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
162,7,1,3,9,0,2,0,0,0,0,255,255,255,79,5034.679,하루（Haru）,R,1,93,-0.119,-1.155,2,0,0,0,0,1,7,1,L,encounter v,190,52,5035.984,210,203,0,152,128,10.468,28.693,0.42,0.092,-0.186,0.563,-0.202,-36.8,0.002,-17.162,-20.489,-51.566,-10.227,-65.858,18.446,-45.251,14.3,-62.548,42.715,-86.991,-0.257,-113.419,-33.842,-86.128,5033.6,-27.728,-70.06,5034.178,8,Pugeuk,-31.788,-76.932,0,0,0,0,0,0,0,2
163,7,1,3,9,0,0,1,0,0,0,255,255,255,80,5070.817,하루（Haru）,R,0,67,1.653,-0.447,4,-8.248,13.028,0,0,1,8,8,L,Sabo_10,184.7,42,0,0,0,0,0,0,0,0,0,0,0,0,0.058,-37.247,-0.024,-16.909,-19.955,-47.314,-9.606,-65.395,18.863,-47.487,14.471,-61.335,46.188,-89.435,0.794,-105.581,-33.637,-83.55,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
164,7,1,3,9,0,1,1,0,0,0,255,255,255,81,5086.057,하루（Haru）,R,0,140,0.388,0.424,0,48.186,-110.353,0,0,0,8,8,L,Sabo_10,184.7,42,0,0,0,0,0,0,0,0,0,0,0,0,0.048,-37.387,-0.042,-16.977,-19.749,-47.417,-9.774,-65.5,19.977,-47.601,14.777,-60.833,46.194,-89.449,0.81,-105.64,-33.641,-83.596,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
165,7,1,3,9,0,2,1,0,0,0,255,255,255,82,5100.934,하루（Haru）,R,0,140,0.236,2.101,1,26.743,-92.506,0,0,0,8,8,L,Sabo_10,184.7,42,0,0,0,0,0,0,0,0,0,0,0,0,-0.225,-37.396,0.297,-16.13,-19.552,-47.414,-9.935,-65.48,19.382,-47.736,13.974,-60.401,45.94,-89.351,0.66,-105.587,-33.633,-83.56,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
166,7,1,3,9,1,2,1,0,0,0,255,255,255,83,5115.104,하루（Haru）,R,0,134,-0.523,0.748,0,30.446,-77.06,0,0,1,8,8,L,Sabo_10,184.7,42,0,0,0,0,0,0,0,0,0,0,0,0,-0.271,-37.309,-0.142,-16.997,-24.095,-50.514,-9.91,-65.392,19.405,-47.79,13.191,-59.274,46.383,-89.916,0.654,-105.581,-34.245,-83.813,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
167,7,1,3,9,0,0,2,0,0,0,255,255,255,84,5139.48,하루（Haru）,R,0,140,-0.792,-0.045,0,36.991,-88.22,0,0,0,0,5,R,coder_,160,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.181,-37.538,0.007,-16.944,-19.758,-45.389,-12.114,-64.806,16.1,-43.814,14.141,-60.683,44.311,-88.807,0.784,-105.566,-36.841,-82.645,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
168,7,1,3,9,0,1,2,0,0,0,255,255,255,85,5154.446,하루（Haru）,R,0,140,0.431,0.097,0,60.614,-88.163,0,0,0,0,5,R,coder_,160,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.075,-37.626,0.005,-17.014,-19.6,-45.679,-12.013,-64.88,16.504,-44.153,14.059,-61.781,45.743,-90.958,0.807,-105.587,-37.187,-84.077,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
169,7,1,3,9,0,2,2,0,0,0,255,255,255,86,5172.735,하루（Haru）,R,0,80,-0.006,-1.283,2,0,44.975,0,0,0,0,5,R,coder_,160,89,5174.085,143,136,41,141,119,41.198,36.598,0.47,-0.147,-0.187,0.334,-0.321,-36.835,-0.032,-16.967,-19.393,-45.704,-11.85,-64.885,17.646,-45.707,14.73,-62.729,46.518,-91.664,0.691,-105.214,-37.142,-84.126,5175.944,-70.834,-88.305,5178.267,8,Pugeuk,-66.736,-79.977,0,0,0,0,0,0,0,2
170,7,1,3,9,0,2,2,0,0,0,255,255,255,87,5200.273,하루（Haru）,R,0,140,0.324,2.736,1,22.952,-83.162,0,0,0,0,5,R,coder_,160,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.158,-37.109,0.067,-16.911,-20.432,-47.582,-11.826,-64.264,17.762,-45.81,12.505,-59.89,48.31,-89.885,0.329,-103.483,-43.4,-87.677,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
171,7,1,3,9,1,2,2,0,0,0,255,255,255,88,5215.024,하루（Haru）,R,0,140,-0.129,1.172,0,27.676,-80.747,0,0,1,0,5,R,coder_,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0.005,-37.515,0.013,-16.941,-20.4,-47.513,-11.6,-63.58,17.736,-45.166,11.468,-59.864,45.537,-86.084,0.149,-104.441,-43.194,-87.418,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
