id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
1,1,1,0,0,0,0,0,0,255,255,255,0,199.573,coder_,0,129,2.774,0.685,2,-28.549,-200,0,0,1,0,2,오띵__,183.3,58,200.682,106,145,0,139,65,19.308,-13.145,-0.612,0.093,-36.803,-0.071,-16.916,-23.196,-47.664,-13.331,-64.458,18.116,-44.97,12.08,-63.496,39.401,-91.158,-13.331,-64.458,-41.54,-88.993,203.249,8.766,-58.163,203.633,5,Chunsik03,9.004,-59.227,0,2
2,1,1,0,0,1,0,0,0,255,255,255,1,226.973,coder_,5,94,-1.291,0.097,0,-89.347,0,0,0,0,1,4,인생최패망자,190,57,0,0,0,0,0,0,0,0,0,-0.173,-37.677,-0.128,-17.213,-20.968,-46.481,-12.8,-65.63,19.328,-46.761,8.598,-63.92,43.367,-89.769,-12.8,-65.63,-43.152,-93.69,0,0,0,0,0,,0,0,0,0
3,1,1,0,1,1,0,0,0,255,255,255,2,238.234,coder_,11,94,0.236,-0.781,0,0,187.896,0,0,1,1,4,인생최패망자,190,57,0,0,0,0,0,0,0,0,0,-0.065,-37.587,-0.002,-17.182,-20.606,-46.03,-12.669,-65.608,19.027,-47.259,5.678,-59.647,43.318,-89.621,-12.669,-65.608,-41.078,-90.642,0,0,0,0,0,,0,0,0,0
4,1,1,0,2,1,0,0,0,255,255,255,3,248.016,coder_,0,95,-0.186,-0.581,0,13.405,5.783,0,0,1,1,4,인생최패망자,190,57,0,0,0,0,0,0,0,0,0,-0.256,-37.718,-0.944,-18.776,-20.501,-45.211,-12.665,-65.636,19.328,-47.057,7.166,-58.453,43.553,-91.072,-12.665,-65.636,-40.62,-90.92,0,0,0,0,0,,0,0,0,0
5,1,1,0,0,2,0,0,0,255,255,255,4,276.518,coder_,0,97,0.755,-0.611,2,-112.803,-165.493,0,0,1,2,5,눈꽃,175.4,56,277.562,114,161,115,156,127,-62.868,-38.923,0.686,0.047,-36.921,-0.063,-16.65,-24.012,-48.741,-10.286,-63.769,21.69,-48.337,10.444,-59.815,43.672,-91.192,-10.286,-63.769,-35.574,-95.806,277.408,0.437,-21.082,283.399,6,magimari,46.588,-73.558,1,2
6,1,1,0,0,2,0,0,1,255,255,5,5,327.262,coder_,0,128,-0.923,2.256,1,1.645,-188.208,0,0,0,3,8,소솨소솨,170.4,55,0,0,0,0,0,0,0,0,0,-0.142,-37.446,-0.164,-16.737,-23.317,-48.845,-10.148,-65.599,18.585,-42.712,11.818,-61.533,44.375,-87.298,-10.148,-65.599,-40.26,-85.315,0,0,0,0,0,,0,0,0,0
7,1,1,1,0,2,0,0,1,255,255,5,6,338.039,coder_,10,84,-0.815,0.247,0,0,400,0,0,0,3,8,소솨소솨,170.4,55,0,0,0,0,0,0,0,0,0,-0.056,-37.506,-0.217,-16.899,-22.551,-46.494,-10.294,-65.503,19.562,-42.29,8.895,-60.144,44.951,-86.941,-10.294,-65.503,-40.321,-85.261,0,0,0,0,0,,0,0,0,0
8,1,1,1,1,2,0,0,1,255,255,5,7,351.999,coder_,0,81,-1.097,-0.786,0,-7.953,7.385,0,0,0,3,8,소솨소솨,170.4,55,0,0,0,0,0,0,0,0,0,-0.167,-37.729,-0.095,-16.867,-21.393,-44.687,-10.308,-65.532,18.79,-42.366,6.411,-59.075,45.532,-89.234,-10.308,-65.532,-40.202,-85.342,0,0,0,0,0,,0,0,0,0
9,1,1,1,2,2,0,0,1,255,255,5,8,367.211,coder_,11,108,1.122,0.776,2,-18.147,158.081,0,0,1,3,8,소솨소솨,170.4,55,368.179,98,113,27,140,121,-18.78,38.352,0.651,-0.249,-37.024,-0.048,-17.043,-23.272,-48.509,-10.63,-64.902,19.249,-41.99,12.46,-62.998,45.557,-89.193,-10.63,-64.902,-41.386,-87.949,368.124,-2.257,-22.358,369.416,2,Sabo_10,-20.259,-44.538,0,2
10,1,0,0,0,0,0,0,0,255,255,255,0,468.809,_Chun,0,137,1.07,1.16,2,-43.841,-88.837,0,0,1,0,4,あいくんだよー,174.7,53,469.906,110,81,0,111,106,47.202,-43.52,0.547,0.35,-36.861,0.143,-17.358,-21.517,-51.655,-9.966,-64.687,21.431,-48.622,14.128,-64.145,38.861,-85.943,-0.845,-124.232,-40.392,-90.628,474.891,65.341,-73.765,0,0,,0,0,0,3
