id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
25,2,1,3,0,0,1,0,0,0,0,255,255,255,18,1155.453,Espressο,R,0,140,-0.415,0.296,2,77.607,-200,0,0,1,1,5,R,Gonyong,190,92,1156.343,123,141,21,139,67,15.713,21.046,-0.858,-0.043,-0.035,-0.093,-37.246,-0.091,-17.362,-21.523,-48.8,-13.209,-64.876,20.147,-46.818,13.601,-64.594,35.702,-81.801,0,-100.602,-35.702,-81.801,0,0,0,1158.907,2,하루（Haru）,-13.13,-49.668,0,0,1
26,2,1,3,0,0,0,1,0,0,0,255,255,255,19,1180.717,Espressο,R,0,140,-0.248,-0.611,0,188.133,-200,0,0,0,2,4,R,Apple_Sherbet,190,92,0,0,0,0,0,0,0,0,0,0,0,0.57,-37.37,-0.109,-17.273,-20.797,-49,-12.943,-64.992,19.54,-45.805,10.243,-66.366,35.702,-81.802,0,-100.602,-35.702,-81.802,0,0,0,0,0,,0,0,0,0,0
27,2,1,3,0,0,1,1,0,0,0,255,255,255,20,1193.897,Espressο,R,3,115,-1.382,0.105,0,-445.461,5.282,0,0,1,2,4,R,Apple_Sherbet,190,92,0,0,0,0,0,0,0,0,0,0,0,0.317,-37.285,-0.205,-17.274,-21.67,-50.127,-12.958,-65.003,19.531,-45.809,10.251,-66.363,35.702,-81.802,0,-100.602,-35.702,-81.802,0,0,0,0,0,,0,0,0,0,0
28,2,1,3,0,0,2,1,0,0,0,255,255,255,21,1208.403,Espressο,R,10,128,0.465,0.143,2,-16.088,400,0,0,1,2,4,R,Apple_Sherbet,190,92,1209.351,107,128,16,134,67,-52.403,-12.509,-0.589,-0.073,-0.086,-0.207,-36.77,-0.022,-17.493,-21.031,-49.24,-12.918,-64.977,19.505,-45.782,10.227,-66.379,35.702,-81.801,0,-100.602,-35.702,-81.801,1209.396,0.204,-20.282,1211.396,0,Espressο,3.447,-34.709,0,0,2
29,2,1,3,0,0,0,2,0,0,0,255,255,255,23,1231.502,Espressο,R,0,140,1.197,0.725,2,124.286,-200,0,0,0,3,3,L,눈꽃,174.583,92,1232.615,114,195,139,154,104,-44.128,-54.092,0.934,0.054,0.01,-0.017,-37.179,0.026,-17.439,-20.761,-49.711,-14.281,-64.318,20.366,-45.985,17.262,-62.779,35.7,-81.8,0,-100.6,-35.7,-81.8,1232.563,1.824,-22.105,0,0,,0,0,0,0,3
30,2,1,3,0,0,1,2,0,0,0,255,255,255,24,1249.167,Espressο,R,14,103,2.894,1.091,2,347.811,334.702,0,0,0,3,3,L,눈꽃,174.583,92,1250.373,115,174,157,152,114,-50.56,-51.379,0.883,-0.029,0.132,-0.226,-37.359,0.049,-17.423,-21.575,-51.126,-13.982,-64.49,20.361,-45.412,18.841,-61.338,35.7,-81.8,0,-100.6,-35.7,-81.8,1250.296,1.81,-21.658,0,0,,0,0,0,0,3
31,2,1,3,0,0,2,2,0,0,0,255,255,255,25,1269.303,Espressο,R,13,106,-1.491,0.152,2,-327.2,367.026,0,0,0,3,3,L,눈꽃,174.583,92,1270.545,108,132,33,137,64,32.287,35.506,-0.93,0.036,0.019,-0.537,-37.185,0.006,-17.469,-21.682,-50.182,-14.001,-64.507,19.635,-45.532,19.532,-59.999,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,1274.096,2,하루（Haru）,-24.769,-53.288,0,0,1
32,2,0,3,0,0,0,0,0,0,0,255,255,255,6,1313.317,Oort__Cloud,R,0,140,-1.991,-0.435,1,45.095,-188.864,-0.602,-17.523,0,3,3,R,버블붐_Bubbleboom,174.9,92,0,0,0,0,0,0,0,0,0,0,0,-0.244,-37.411,0.05,-17.183,-22.587,-48.241,-11.702,-65.583,22.401,-51.539,13.774,-61.134,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
33,2,0,3,0,1,0,0,0,0,0,255,255,255,7,1333.134,Oort__Cloud,R,0,138,-0.522,0.317,0,-41.234,-200,-0.12,-17.634,0,3,3,R,버블붐_Bubbleboom,174.9,92,0,0,0,0,0,0,0,0,0,0,0,-0.273,-37.342,-0.079,-17.313,-22.681,-48.122,-11.714,-65.537,22.299,-51.338,14.073,-61.351,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
34,2,0,3,0,1,1,0,0,0,0,255,255,255,8,1351.204,Oort__Cloud,R,3,80,-0.104,-0.417,0,-363.636,0,0,0,1,3,3,R,버블붐_Bubbleboom,174.9,92,0,0,0,0,0,0,0,0,0,0,0,-0.086,-37.683,-0.255,-17.226,-22.582,-47.694,-11.567,-65.347,22.687,-51.208,14.213,-61.349,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0
