id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
142,6,0,4,7,0,0,2,0,0,0,255,255,255,67,4284.286,coder_,R,10,82,-1.143,0.289,-0.152,2.237,-36.738,2,0,5.298,400,-8.49,0,0,1,4,3,L,Kr_Luna,164.2,89.641,0.497,2,33,4285.464,255,15,112,37,35,255,148,124,-7.188,-20.162,0.47,0.023,0.003,0.279,0,-0.097,-36.656,Sabo_10,-0.039,-17.103,encounter v,-22.201,-48.834,Multeinn,-12.099,-63.606,소솨소솨,17.489,-44.498,Oort__Cloud,15.797,-63.238,AI,35.7,-81.8,AI,0,-100.6,甲斐野柊太,-33.76,-87.744,4285.57,2.162,-26.735,4287.104,5,Oort__Cloud,14.357,-58.61,0,0,0,0,0,0,0,2
143,7,1,4,7,0,0,0,0,0,0,255,255,255,74,4333.769,WhiteMountain,R,0,87,0.706,-0.924,0.199,1.565,-37.066,4,0,0,0,15.539,0,0,1,6,8,R,甲斐野柊太,190,85.97,0.2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583,-37.571,vovopo 보보포,0.074,-16.847,인생최패망자,-16.068,-42.025,Kr_Luna,-12.274,-60.052,Pring__,11.822,-36.112,Pugeuk,7.71,-39.849,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-43.701,-90.543,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
144,7,1,4,7,0,1,0,0,0,0,255,255,255,75,4354.29,WhiteMountain,R,13,91,-2.065,-1.759,0.067,1.577,-36.824,4,0,-314.753,252.109,16.625,-0.495,-18.781,1,6,8,R,甲斐野柊太,190,85.97,0.2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087,-37.836,vovopo 보보포,-0.035,-16.946,인생최패망자,-16.755,-42.095,Kr_Luna,-12.305,-59.951,Pring__,13.67,-39.786,Pugeuk,8.003,-59.754,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-43.524,-87,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
145,7,1,4,7,0,2,0,0,0,0,255,255,255,76,4372.322,WhiteMountain,R,42,88,-2.206,-1.385,-0.038,1.555,-36.647,2,0,-182.299,55.078,15.261,0,0,1,6,8,R,甲斐野柊太,190,85.97,0.2,3,33,4373.673,76,18,90,87,44,101,129,81,30.323,44.52,0.97,0.038,-0.071,0.016,0.048,-0.277,-37.031,vovopo 보보포,-0.503,-16.972,인생최패망자,-20.083,-46.71,Kr_Luna,-13.353,-61.349,Pring__,19.073,-44.47,Pugeuk,10.296,-59.723,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-42.502,-87.915,4377.42,-45.929,-60.707,0,0,,0,0,0,0,0,0,0,0,0,3
146,7,1,4,7,0,2,0,0,0,0,255,255,255,77,4395.125,WhiteMountain,R,0,97,2.864,-1.179,0.211,1.66,-37.357,2,0,0,0,-0.675,0,0,0,6,8,R,甲斐野柊太,190,85.97,0.2,3,33,4396.419,26,5,4,14,21,7,4,28,-75.716,-70.701,0.77,0.012,-0.034,0,0,-0.493,-36.946,vovopo 보보포,-0.036,-16.683,인생최패망자,-20.031,-45.842,Kr_Luna,-13.542,-61.584,Pring__,20.864,-46.103,Pugeuk,6.581,-60.882,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-40.553,-87.436,4396.337,0.77,-18.748,0,0,,0,0,0,0,0,0,0,0,0,3
147,7,1,4,7,0,2,0,0,0,0,255,255,255,78,4415.366,WhiteMountain,R,27,139,-3.451,-1.843,-0.208,1.441,-36.55,4,0,22.369,-117.463,11.99,0,0,1,6,8,R,甲斐野柊太,190,85.97,0.2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385,-37.956,vovopo 보보포,-0.194,-16.793,인생최패망자,-19.095,-41.764,Kr_Luna,-14.172,-62.705,Pring__,20.12,-46.059,Pugeuk,5.29,-60.954,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-41.709,-87.717,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
148,7,1,4,7,0,0,1,0,0,0,255,255,255,79,4450.116,WhiteMountain,R,42,93,-2.546,-0.863,-0.137,1.582,-36.644,4,0,-192.113,57.714,17.078,0,0,1,0,0,R,coder_,179.6,95,0.353,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,-37.235,vovopo 보보포,-0.051,-16.395,인생최패망자,-19.374,-42.101,Kr_Luna,-15.532,-62.124,Pring__,22.328,-48.178,Pugeuk,7.275,-62.663,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-43.274,-86.967,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
149,7,1,4,7,0,1,1,0,0,0,255,255,255,80,4471.665,WhiteMountain,R,15,86,-0.039,1.409,0.248,1.739,-36.899,2,0,0,-400,0.469,0,0,1,0,0,R,coder_,179.6,95,0.353,3,33,4472.887,117,20,128,68,45,149,144,114,-24.229,29.393,0.93,-0.012,0.046,0.155,0,-0.523,-37.159,vovopo 보보포,-0.053,-16.438,인생최패망자,-18.855,-45.4,Kr_Luna,-15.517,-62.146,Pring__,22.307,-48.157,Pugeuk,6.995,-64.173,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-42.906,-85.694,4473.003,-1.774,-24.629,4475.97,8,Yaksok~,-32.129,-78.9,1,0,0,0,0,0,0,2
150,7,1,4,7,0,0,1,1,0,0,0,255,255,81,4522.174,WhiteMountain,R,5,112,-0.577,-0.455,0.156,1.68,-36.861,0,0,-69.355,0.491,1.903,0,0,1,1,2,R,encounter v,190,95,0.447,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283,-37.73,vovopo 보보포,-0.312,-16.342,인생최패망자,-18.956,-42.762,Kr_Luna,-14.588,-63.427,Pring__,20.91,-45.284,Pugeuk,-0.013,-59.495,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-42.653,-89.6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
151,7,1,4,7,0,1,1,0,1,0,255,0,255,82,4552.743,WhiteMountain,R,34,114,-1.605,-0.731,0.032,1.577,-36.614,2,0,92.29,-81.787,2.764,0,0,1,1,2,R,encounter v,190,95,0.447,3,33,4553.886,255,8,131,72,50,132,150,118,4.776,2.211,0.86,-0.015,-0.128,0.034,0,-0.693,-36.687,vovopo 보보포,-0.086,-16.212,인생최패망자,-20.584,-47.37,Kr_Luna,-14.56,-63.408,Pring__,21.493,-47.283,Pugeuk,4.574,-61.775,AI,35.7,-81.8,AI,0,-100.6,Yaksok~,-42.817,-88.635,4560.92,-14.489,-126.247,4571.087,4,Pring__,-0.689,-59.017,1,0,0,0,0,0,0,2
