id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
160,,8,1,6,2,0,0,1,0,0,0,255,255,255,74,3937.651,"하루（Haru）",R,0,56,111,0.373,0.649,0.342,1.843,0.181,1.981,-36.491,55.221,96,4,0,2,-16.391,0,-9.776,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.3,84.991,0.5,5,72,W,Y,1,3938.815,154,77,119,37,0,145,123,0,76.803,0.041,1.019,-18.923,0.77,0,0.297,244.378,101.947,-401.835,3939.274,-26.692,-25.065,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,-37.209,0.089,-17.498,-20.948,-45.867,-14.663,-61.976,19.395,-51.644,9.993,-65.886,40.161,-89.362,4.107,-116.662,-33.612,-78.841,-0.114,-36.612,,"-라후이-",0.036,-17.539,,"Sabo_10",-20.763,-45.742,,"CoalCat",-14.607,-61.913,,"시즈카_Shizuka",19.557,-52.856,,"Pring__",10.168,-65.541,,"_송글_",40.092,-89.418,,"SUGUN",2.729,-116.635,,"HOGGYS 호기스",-33.614,-78.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
161,,8,1,6,2,0,1,1,0,0,0,255,255,255,75,3955.455,"하루（Haru）",R,26,91,140,1.32,0.955,0.398,1.847,0.44,1.993,-36.491,44.794,86,14,0,2,91.284,-169.953,1.997,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.3,84.991,0.5,5,72,W,Y,1,3956.487,176,96,119,54,0,145,92,106.33,-4.497,0.242,1.207,-19.678,-0.59,0,0.514,481.549,193.678,39.335,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,-37.225,0.075,-17.506,-21.232,-45.846,-15.327,-61.603,21.703,-53.513,11.663,-65.627,39.918,-89.909,0.468,-113.549,-44.959,-85.252,-0.677,-36.956,,"-라후이-",0.057,-17.524,,"Sabo_10",-21.1,-45.741,,"CoalCat",-15.192,-61.513,,"시즈카_Shizuka",21.67,-53.339,,"Pring__",11.634,-65.513,,"_송글_",40.016,-89.794,,"SUGUN",0.157,-113.834,,"HOGGYS 호기스",-44.964,-85.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
162,,8,1,6,2,0,2,1,0,0,0,255,255,255,76,3973.464,"하루（Haru）",R,3,85,124,-2.767,0.026,0.203,1.737,-0.464,1.608,-36.491,38.698,84,16,0,2,-478.607,0,10.213,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.3,84.991,0.5,3,72,W,Y,1,3974.573,192,100,133,71,0,145,82,-16.253,56.97,-0.524,0.939,-20.289,1,0,0.461,330.802,498.395,-46.609,3974.424,-4.666,-22.943,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-37.301,-0.018,-17.675,-22.131,-47.332,-13.528,-62.145,23.264,-50.988,12.495,-64.38,40.307,-89.786,0.016,-112.178,-44.322,-84.679,0.029,-36.852,,"-라후이-",-0.031,-17.671,,"Sabo_10",-21.987,-47.147,,"CoalCat",-13.452,-62.037,,"시즈카_Shizuka",23.037,-51.07,,"Pring__",12.492,-64.323,,"_송글_",40.375,-89.676,,"SUGUN",-0.033,-111.989,,"HOGGYS 호기스",-44.314,-84.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2:+1",3,0,"",,,,0,""
163,,8,1,6,2,0,2,1,0,0,0,255,255,255,77,3990.438,"하루（Haru）",R,3,65,108,-0.944,0.243,0.388,1.778,0.392,1.752,-36.491,57.787,64,36,0,0,-437.107,0,10.987,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.3,84.991,0.5,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3993.077,7,,578,0,,,,,,,,,,,,,,,,,,,-0.122,-37.337,0.046,-17.4,-19.853,-44.079,-13.465,-62.17,23.798,-51.245,13.268,-64.781,40.977,-89.823,-0.885,-110.974,-44.846,-85.247,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
164,,8,1,6,2,0,0,2,0,0,0,255,255,255,78,4018.699,"하루（Haru）",R,14,84,123,2.193,-1.965,0.378,1.465,0.35,0.73,-36.491,38.926,52,48,0,1,377.829,327.483,12.423,0,0,8,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",190,89.899,0.497,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,-37.256,-0.042,-17.804,-22.05,-47.637,-14.099,-61.965,23.099,-55.216,9.917,-65.778,41.07,-89.713,-0.849,-111.139,-49.226,-93.023,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
165,,8,1,6,2,1,0,2,0,0,0,255,255,255,79,4034.882,"하루（Haru）",R,6,61,104,1.052,0.179,0.234,1.873,-0.323,2.052,-36.491,43.588,97,3,0,2,394.336,232.476,-4.836,0,0,8,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",190,89.899,0.497,5,72,W,Y,1,4036.149,210,127,127,86,28,145,100,-25.933,-75.75,0.172,1.167,-21.122,1,0,0.805,-12.026,-58.503,-69.997,4035.899,2.342,-21.672,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,-37.231,0.051,-17.82,-22.013,-47.762,-13.955,-61.936,23.71,-54.35,9.946,-65.812,41.029,-89.754,-0.927,-110.707,-49.226,-93.02,-0.016,-37.039,,"-라후이-",0.026,-17.778,,"Sabo_10",-21.963,-47.373,,"CoalCat",-14.011,-61.965,,"시즈카_Shizuka",23.841,-53.74,,"Pring__",9.935,-65.777,,"_송글_",40.893,-89.907,,"SUGUN",-0.909,-111.056,,"HOGGYS 호기스",-49.231,-93.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
166,,8,1,6,2,1,1,2,0,0,0,255,255,255,80,4054.271,"하루（Haru）",R,6,58,103,0.702,0.06,0.198,1.829,-0.491,1.91,-36.491,31.573,100,0,0,2,399.164,181.202,-7.68,0,0,8,"=","=","=","=","=","=","=","=","=",8,R,"ddil_ddil69",190,89.899,0.497,3,72,W,Y,1,4055.631,173,108,104,74,36,145,87,62.764,20.314,0.14,1.014,-20.176,-1,0,0.678,519.601,49.344,233.103,,,,4061.549,2,-18.082,3.225,-57.833,0,0,,4061.521,,,,,,,,,,,,,4061.933,8,,451,0,,,,,,,,,,,,,,,,,,,-0.055,-37.234,0.042,-17.816,-22.728,-48.919,-13.735,-62.631,22.685,-54.744,9.918,-65.224,40.838,-89.682,0.333,-117.91,-48.944,-94.337,-0.077,-37.091,,"-라후이-",0.012,-17.809,,"Sabo_10",-22.49,-48.719,,"CoalCat",-13.597,-62.566,,"시즈카_Shizuka",23.041,-54.177,,"Pring__",9.87,-65.01,,"_송글_",40.741,-89.772,,"SUGUN",0.127,-117.726,,"HOGGYS 호기스",-48.942,-94.33,,,,,,,,4061.942,-18.225,-58.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,"Sabo_10",,,,128,""
167,SIDE,8,1,6,2,0,0,2,0,0,0,255,255,255,,4062.851,,,,,,,,,,,,,,,,,,,,,,,0,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
168,,8,0,6,2,0,0,0,0,0,0,255,255,255,71,4097.533,"소솨소솨",R,4,68,115,-0.107,-0.137,0.265,1.629,0.303,1.574,-36.543,15.86,55,45,0,2,-207.758,36.001,0,0,0,0,"HOGGYS 호기스","시즈카_Shizuka","CoalCat","_송글_","아침땅_","Pring__","-라후이-","Sabo_10","SUGUN",8,L,"HOGGYS 호기스",175.1,87,0.317,3,72,W,Y,1,4098.66,83,196,74,102,34,121,68,-69.175,-66.089,-0.004,0.939,-21.007,-1,0,0.384,-63.794,-85.458,-25.937,4098.374,0.744,-21.338,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-37.475,-0.056,-17.457,-21.193,-46.173,-8.311,-50.696,16.658,-43.423,12.988,-64.536,44.913,-95.926,4.647,-112.285,-45.943,-96.013,0.046,-37.58,,"_Chun",-0.024,-17.429,,"encounter v",-21.184,-46.169,,"Floră",-8.614,-51.535,,"인생최패망자",16.574,-43.226,,"ke ro",12.986,-64.519,,"ByeolBam",44.939,-95.91,,"うよすま",4.74,-112.27,,"ddil_ddil69",-45.896,-96.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
169,,8,0,6,2,0,1,0,0,0,0,255,255,255,72,4118.617,"소솨소솨",R,34,87,140,-1.597,-0.944,0.035,1.469,-0.767,1.011,-36.543,8.946,49,51,0,2,52.175,-49.364,0,0,0,0,"=","=","=","=","=","=","=","=","=",8,L,"HOGGYS 호기스",175.1,87,0.317,0,42,W,Y,1,4119.687,190,86,0,0,0,17,50,-76.241,69.349,-0.261,0.437,-19.551,0.43,0,0.255,-465.445,302.765,219.951,4119.416,-0.505,-19.642,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-37.451,-0.023,-17.415,-19.417,-44.29,-9.382,-49.606,16.663,-42.899,13.75,-65.087,44.639,-95.549,5.077,-110.882,-48.087,-96.162,-0.158,-37.563,,"_Chun",-0.017,-17.396,,"encounter v",-19.264,-44.196,,"Floră",-9.345,-49.513,,"인생최패망자",16.558,-42.759,,"ke ro",13.792,-63.772,,"ByeolBam",44.637,-95.567,,"うよすま",5.089,-110.878,,"ddil_ddil69",-48.282,-96.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
170,,8,0,6,2,0,2,0,0,0,0,255,255,255,73,4140.307,"소솨소솨",R,0,49,106,-0.648,0.189,0.138,1.672,-0.287,1.726,-36.543,6.865,64,36,0,2,0,0,0,0,0,0,"=","=","=","=","=","=","=","=","=",8,L,"HOGGYS 호기스",175.1,87,0.317,3,42,W,Y,1,4141.462,123,157,86,86,46,138,78,17.807,38.894,-0.556,1.362,-21.858,1,0,0.402,-410.452,-380.543,121.89,,,,4142.899,2,-16.231,3.127,-42.76,0,0,,,,,,,,,,,,,,,4143.196,0,,451,0,,,,,,,,,,,,,,,,,,,0.032,-37.465,0.15,-17.307,-19.342,-44.37,-8.852,-49.914,16.654,-42.636,13.961,-63.474,43.548,-95.106,4.68,-110.884,-47.488,-97.285,0.183,-37.764,,"_Chun",0.147,-17.296,,"encounter v",-19.339,-44.395,85,"Floră",-9.05,-50.326,,"인생최패망자",16.615,-42.579,,"ke ro",13.63,-62.679,,"ByeolBam",43.617,-95.315,,"うよすま",4.644,-110.889,,"ddil_ddil69",-47.04,-96.339,,4146.739,-0.486,-38.151,,,,4143.21,-16.683,-43.408,,,,,,,,,,,,,,,,,,,,,,,,,4145.907,-13.607,-41.17,,,,,,,,,,,,,,,,,,,"",1,0,"encounter v",,,,2,""
171,,8,0,6,2,0,0,1,0,0,0,255,255,255,74,4162.564,"소솨소솨",R,13,69,110,-1.95,-0.706,0.159,1.627,-0.193,1.575,-36.543,12.612,59,41,0,2,-360.891,309.683,0,0,0,1,"=","=","=","=","=","=","=","=","=",4,R,"시즈카_Shizuka",190,85.33,0.496,5,72,W,Y,1,4163.845,227,176,111,120,72,145,89,-30,-23.219,-0.381,0.853,-21.011,1,0,0.537,132.317,381.286,418.775,4163.524,0.156,-22.265,4165.141,4,9.394,1.223,-43.933,0,0,,4169.441,,,,,,,,,,,,,4167.891,1,,147,8,,,,,,,,,,,,,,,,,,,-0.039,-37.407,-0.031,-17.33,-18.87,-43.111,-8.728,-45.713,16.569,-44.645,13.738,-63.893,41.724,-97.345,-5.72,-113.625,-46.518,-96.898,-0.142,-37.748,,"_Chun",-0.036,-17.307,,"encounter v",-18.746,-43.07,91,"Floră",-9.981,-50.159,,"인생최패망자",16.496,-44.813,120,"ke ro",13.201,-63.846,,"ByeolBam",41.764,-98.407,,"うよすま",-6.182,-113.674,,"ddil_ddil69",-46.55,-96.844,,,,,,,,4167.238,-17.89,-39.923,,,,4165.481,9.93,-44.723,,,,,,,,,,,,,,,,,,,4169.285,-17.451,-39.154,,,,4166.191,5.542,-44.774,,,,,,,,,,,,,"",2,0,"인생최패망자",,,,10,""
172,,8,0,6,2,0,0,2,0,0,0,255,255,255,75,4182.758,"소솨소솨",R,26,83,135,0.846,1.169,0.242,1.766,0.197,2.068,-36.543,14.952,49,51,0,2,116.649,-184.035,0,0,0,2,"=","=","=","=","=","=","=","=","=",3,R,"CoalCat",169.5,82.838,0.435,5,72,W,Y,1,4184.286,216,103,80,64,44,145,90,56.03,0.522,0.156,1.266,-20.436,-0.6,0,0.417,441.585,-298.971,13.999,4189.991,3.378,-72.818,4190.224,5,3.217,2.727,-71.559,0,0,,4189.546,,,,,,,,,,,,,4190.619,2,,454,0,,,,,,,,,,,,,,,,,,,-0.014,-37.308,-0.022,-17.308,-18.96,-43.23,-6.414,-40.042,15.797,-44.58,12.32,-64.664,44.017,-98.783,-3.363,-108.976,-43.834,-93.1,-0.081,-37.94,,"_Chun",-0.009,-17.291,,"encounter v",-18.722,-43.029,,"Floră",-6.464,-40.252,,"인생최패망자",15.763,-44.534,,"ke ro",11.833,-64.397,69,"ByeolBam",44.033,-98.824,,"うよすま",-3.464,-108.967,,"ddil_ddil69",-43.69,-92.949,,,,,,,,,,,,,,,,,4190.629,3.225,-71.97,,,,,,,,,,,,,,,,,,,,,,,,,4192.086,3.03,-70.458,,,,,,,,,,"",1,0,"ke ro",,,,4,""
173,SIDE,8,0,6,2,0,0,2,0,0,0,255,255,255,,4192.429,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
174,,9,1,6,2,0,0,0,0,0,0,255,255,255,81,4234.586,"하루（Haru）",R,6,63,108,2.027,0.52,0.343,1.839,0.183,1.943,-36.491,41.82,100,0,0,1,369.499,0,-2.702,0,0,0,"Kr_Luna","encounter v","ke ro","인생최패망자","ByeolBam","_Chun","Floră","うよすま","ddil_ddil69",9,L,"Kr_Luna",190,95.218,0.504,,72,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-37.302,0.047,-17.412,-21.474,-48.116,-9.106,-62.015,25.632,-49.366,14.472,-63.178,44.287,-101.455,0.576,-119.075,-39.793,-88.521,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
175,,9,1,6,2,1,0,0,0,0,0,255,255,255,82,4249.815,"하루（Haru）",R,26,88,140,-0.174,1.247,0.259,1.931,-0.206,2.24,-36.491,35.764,90,10,0,2,90.666,-173.068,12.038,0,0,0,"=","=","=","=","=","=","=","=","=",9,L,"Kr_Luna",190,95.218,0.504,3,72,W,Y,0,4250.674,203,85,89,50,12,145,87,18.788,-43.848,-0.049,1.426,-18.976,1,0,0.199,-410.766,-55.54,36.933,,,,4252.565,4,25.99,2.901,-45.961,0,0,,,,,,,,,,,,,,,4252.889,0,,453,0,,,,,,,,,,,,,,,,,,,-0.01,-37.881,0.027,-17.411,-21.719,-48.136,-10.127,-61.877,25.325,-49.719,14.998,-62.167,47.259,-97.776,0.64,-119.024,-44.48,-92.742,-0.276,-36.678,,"-라후이-",0.036,-17.411,,"Sabo_10",-21.754,-48.017,,"CoalCat",-9.972,-61.894,,"시즈카_Shizuka",25.216,-49.697,87,"Pring__",15.002,-62.17,,"_송글_",47.355,-97.692,,"SUGUN",0.675,-119.001,,"HOGGYS 호기스",-44.479,-92.738,,4257.287,0.124,-37.892,,,,,,,,,,4252.9,26.752,-46.829,,,,,,,,,,,,,,,,,,,,,,,,,4256.426,12.245,-45.102,,,,,,,,,,,,,"",1,0,"시즈카_Shizuka",,,,2,""
176,,9,1,6,2,0,0,1,0,0,0,255,255,255,83,4273.361,"하루（Haru）",R,10,90,128,-2.105,-1.33,0.113,1.607,-0.883,1.19,-36.491,14.266,48,52,0,2,-24.503,400,13.884,0,0,1,"=","=","=","=","=","=","=","=","=",2,L,"encounter v",190,83.068,0.46,3,72,W,Y,1,4274.367,255,166,105,113,61,145,130,-30,-18.242,-0.358,0.63,-21.393,0.48,0,0.638,-239.47,-98.994,230.291,4274.049,-0.032,-22.378,4275.774,5,11.96,2.748,-58.603,0,0,,4279.782,,,,,,,,,,,,,4279.61,1,,147,32,,,,,,,,,,,,,,,,,,,-0.029,-37.764,0.045,-17.407,-21.484,-47.209,-9.582,-61.711,24.269,-50.291,14.406,-64.385,43.905,-94.572,0.647,-119.078,-42.301,-93.541,-0.132,-36.822,,"-라후이-",-0.027,-17.424,,"Sabo_10",-21.349,-46.888,107,"CoalCat",-9.586,-61.656,,"시즈카_Shizuka",24.302,-50.144,,"Pring__",14.4,-64.373,90,"_송글_",43.821,-94.66,,"SUGUN",0.723,-119.196,,"HOGGYS 호기스",-42.303,-93.545,,4282.058,-0.369,-37.465,,,,4278.983,-18.132,-40.568,,,,,,,4276.043,12.215,-59.794,,,,,,,,,,,,,,,,4281.21,-16.901,-39.782,,,,,,,4277.224,8.309,-56.342,,,,,,,,,,"",2,0,"Pring__",,,,160,""
177,,9,1,6,2,0,0,2,0,0,0,255,255,255,84,4299.977,"하루（Haru）",R,27,80,130,0.106,0.549,0.281,1.783,-0.104,1.777,-36.491,39.748,88,12,0,2,96.549,-103.741,4.832,0,0,2,"=","=","=","=","=","=","=","=","=",5,R,"ke ro",164.8,80.196,0.397,5,72,W,Y,1,4301.022,122,93,72,17,0,127,87,3.013,65.136,0.013,0.985,-19.642,-0.06,0,0.522,314.115,165.974,-338.745,4301.833,-24.713,-31.082,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118,-37.976,-0.007,-17.265,-21.521,-47.771,-12.092,-61.481,22.051,-52.285,12.426,-64.454,40.853,-89.252,-1.13,-111.419,-41.96,-92.977,-0.382,-36.805,,"-라후이-",-0.01,-17.264,,"Sabo_10",-21.707,-46.457,,"CoalCat",-12.089,-61.405,,"시즈카_Shizuka",22.002,-52.398,,"Pring__",12.404,-64.386,,"_송글_",41.952,-90.416,,"SUGUN",-1.446,-111.366,,"HOGGYS 호기스",-41.965,-92.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
178,,9,1,6,2,0,1,2,0,0,0,255,255,255,85,4316.912,"하루（Haru）",R,27,75,126,0.179,0.263,0.288,1.739,-0.069,1.614,-36.491,34.94,44,56,0,2,90.013,-107.155,5.517,0,0,2,"=","=","=","=","=","=","=","=","=",5,R,"ke ro",164.8,80.196,0.397,0,72,W,Y,1,4317.968,150,78,43,44,8,127,121,101.914,-51.483,-0.064,0.883,-19.438,0.61,0,0.426,367.966,463.353,99.523,,,,,,,,,0,0,,,,,4323.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127,-37.844,-0.02,-17.504,-21.879,-47.176,-11.924,-62.031,22.905,-52.498,11.408,-65.244,39.387,-88.122,-0.996,-111.761,-42.211,-83.232,-0.233,-36.82,,"-라후이-",-0.024,-17.519,,"Sabo_10",-21.418,-45.833,,"CoalCat",-11.81,-61.952,,"시즈카_Shizuka",23.253,-52.896,,"Pring__",11.562,-65.109,,"_송글_",39.301,-88.181,,"SUGUN",-0.982,-111.761,,"HOGGYS 호기스",-42.004,-83.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"",,,,0,""
179,,9,1,6,2,0,2,2,0,0,0,255,255,255,86,4336.561,"하루（Haru）",R,27,62,116,1.229,0.809,0.384,1.812,0.375,1.886,-36.491,56.533,83,17,0,2,87.049,-126.502,5.714,0,0,2,"=","=","=","=","=","=","=","=","=",5,R,"ke ro",164.8,80.196,0.397,5,72,W,Y,1,4337.682,166,185,78,97,39,145,81,-62.141,56.462,0.226,1.084,-19.994,-1,0,0.373,87.859,-329.468,-335.931,4337.274,-0.224,-20.293,4341.307,2,-22.814,0.057,-36.475,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-37.795,0.021,-17.203,-22.111,-47.893,-11.958,-61.98,22.274,-51.302,10.771,-65.228,40.27,-89.331,-1.089,-111.876,-41.791,-82.74,-0.434,-36.666,,"-라후이-",0.023,-17.243,,"Sabo_10",-22.095,-47.373,,"CoalCat",-11.837,-61.919,,"시즈카_Shizuka",22.283,-51.172,,"Pring__",10.76,-65.212,,"_송글_",40.189,-89.4,,"SUGUN",-1.038,-111.743,,"HOGGYS 호기스",-41.793,-82.747,,,,,,,,4341.72,-23.286,-36.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,"Sabo_10",,,,128,""
180,,9,1,6,2,0,2,2,0,0,0,255,255,255,87,4354.208,"하루（Haru）",R,27,73,112,0.366,0.491,0.325,1.777,0.067,1.72,-36.491,39.336,43,57,0,0,46.003,-120.848,8.041,0,0,2,"=","=","=","=","=","=","=","=","=",5,R,"ke ro",164.8,80.196,0.397,,72,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,4356.98,2,,578,0,,,,,,,,,,,,,,,,,4358.439,1,-0.107,-37.864,0,-17.336,-20.673,-46.06,-15.317,-61.507,22.514,-51.551,10.804,-65.6,38.875,-87.994,-1.197,-111.753,-41.858,-81.931,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
181,SIDE,9,1,6,2,0,0,2,0,0,0,255,255,255,,4359.064,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,"",,,,0,""
