id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
11,1,0,0,0,1,1,0,0,0,0,255,255,255,2,873.618,편하비_,R,0,135,-1.968,-1.378,4,0,0,0,0,1,0,3,R,ʚmingɞ,174.5,28,0,0,0,0,0,0,0,0,0,0,0,0.099,-37.647,-0.187,-17.112,-23.276,-50.457,-15.511,-59.868,19.743,-52.102,14.913,-63.578,43.817,-83.523,0.103,-108.489,-38.592,-87.444,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,1,2,0,0,0,0,255,255,255,3,887.818,편하비_,R,3,123,-1.09,-0.213,2,-383.023,6.91,0,0,1,0,3,R,ʚmingɞ,174.5,28,888.817,78,103,16,85,83,35.142,26.188,0.364,-0.025,-0.005,-0.007,-37.211,-0.02,-16.898,-23.42,-50.329,-15.908,-58.973,19.723,-52.037,14.966,-63.597,43.836,-83.584,0.447,-107.982,-38.589,-87.436,0,0,0,893.717,8,장덕춘_,-27.724,-77.391,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,1,0,0,0,255,255,255,4,920.466,편하비_,R,0,130,1.198,0.371,0,0,0,0.638,-17.361,0,1,8,R,crani,174.6,40,0,0,0,0,0,0,0,0,0,0,0,0.066,-37.451,0.091,-16.937,-21.431,-47.044,-14.88,-57.664,20.34,-49.41,13.883,-63.761,42.6,-84.346,-0.537,-106.364,-37.888,-87.765,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,1,1,0,0,0,255,255,255,5,937.912,편하비_,R,0,127,1.227,-0.06,0,0,0,0,0,1,1,8,R,crani,174.6,40,0,0,0,0,0,0,0,0,0,0,0,-0.068,-37.895,0.001,-16.828,-21.595,-46.862,-15.569,-57.703,19.951,-50.708,14.194,-63.71,42.605,-84.425,1.038,-106.798,-37.909,-87.773,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,2,1,0,0,0,255,255,255,6,951.233,편하비_,R,11,117,2.297,0.951,2,-50.024,216.332,0,0,1,1,8,R,crani,174.6,40,952.233,202,114,17,141,64,4.379,-20.254,-0.938,0.027,-0.056,-0.071,-37.31,0.013,-16.712,-21.407,-47.101,-15.962,-60.735,18.981,-50.297,14.17,-63.822,42.678,-84.445,-0.206,-107.03,-37.972,-87.731,953.35,6.586,-36.527,954.717,4,DoYaGee,11.433,-47.976,0,0,0,0,0,0,0,2
16,1,0,0,0,0,0,2,0,0,0,255,255,255,7,978.184,편하비_,R,13,118,1.091,-0.714,0,-170.943,400,0,0,0,2,4,R,Apple_Sherbet,190,84,0,0,0,0,0,0,0,0,0,0,0,0.023,-38.017,-0.314,-16.827,-21.976,-47.44,-15.562,-60.127,22.766,-51.982,15.753,-63.062,44.149,-86.101,0.18,-106.819,-38.645,-86.186,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,1,2,0,0,0,255,255,255,8,991.751,편하비_,R,14,113,1.384,0.305,2,375.959,329.628,0,0,1,2,4,R,Apple_Sherbet,190,84,992.79,134,167,24,138,118,37.864,14.381,0.841,-0.034,-0.036,0.141,-37.388,0.297,-17.069,-22.09,-48.605,-15.591,-60.2,22.756,-51.789,15.692,-63.171,45.089,-85.61,0.171,-106.849,-38.687,-86.064,999.05,-12.022,-120.322,999.234,7,ByeolBam,-11.886,-118.576,0,0,0,0,0,0,0,1
18,2,1,0,0,0,0,0,0,0,0,255,255,255,8,1040.602,Dοpi,R,0,133,0.556,0.887,0,73.086,-103.764,0,0,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,0.035,-37.075,0.041,-17.082,-22.608,-51.496,-13.481,-60.765,21.646,-52.126,12.274,-59.791,39.517,-85.97,-3.442,-119.72,-37.952,-87.038,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,2,1,0,0,0,1,0,0,0,0,255,255,255,9,1058.616,Dοpi,R,13,118,-0.863,-1.173,1,-357.097,349.974,-0.242,-17.286,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,-0.062,-37.047,-0.548,-17.132,-22.647,-51.51,-14.169,-61.577,21.642,-52.123,10.841,-61.663,40.305,-85.796,-0.477,-107.319,-37.913,-86.97,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,2,1,0,0,1,1,0,0,0,0,255,255,255,10,1077.007,Dοpi,R,0,139,0.707,0.06,0,76.71,-129.948,0.208,-11.011,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,0.077,-37.342,0.136,-17.067,-21.896,-50.086,-14.229,-61.578,21.822,-52.02,11.298,-61.311,39.934,-85.711,-1.461,-111.298,-38.001,-87.072,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,1,2,0,0,0,0,255,255,255,11,1096.097,Dοpi,R,3,116,-3.105,-1.284,1,-373.497,90.099,-0.832,-17.232,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,-0.019,-37.245,-0.797,-17.015,-21.036,-49.081,-13.115,-63.051,21.912,-52.037,8.146,-61.089,39.567,-85.213,-1.343,-115.049,-37.939,-87.01,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
22,2,1,0,0,2,2,0,0,0,0,255,255,255,12,1115.583,Dοpi,R,4,133,0.53,-1.135,1,-189.364,0,0.157,-17.036,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,0.123,-37.112,0.092,-17.053,-22.166,-50.408,-13.099,-63.017,22.095,-51.98,10.013,-60.379,38.337,-86.332,-1.232,-115.027,-37.963,-87.049,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
23,2,1,0,0,3,2,0,0,0,0,255,255,255,13,1135.348,Dοpi,R,4,122,0.083,0.805,0,-157.382,0,0,0,0,3,3,R,_앰프_,170.6,54,0,0,0,0,0,0,0,0,0,0,0,0.03,-37.196,-0.025,-17.003,-21.401,-51.265,-13.111,-63.053,21.841,-52.224,7.994,-59.788,38.109,-86.448,-1.649,-115.82,-38.072,-87.055,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
24,2,1,0,0,0,0,1,0,0,0,255,255,255,14,1160.189,Dοpi,R,0,134,1.191,-0.14,2,43.883,-110.647,0,0,1,4,7,R,ByeolBam,174.5,54,1160.995,182,141,0,140,71,-27.627,-37.35,-0.484,-0.012,-0.045,-0.361,-36.842,0.074,-17.136,-22.169,-50.548,-12.792,-63.152,22.631,-54.064,10.654,-60.839,36.984,-84.518,-1.388,-121.453,-42.322,-89.162,1161.184,1.338,-21.669,1163.634,4,Apple_Sherbet,20.079,-47.082,1,0,0,0,0,0,0,2
25,2,1,0,0,0,0,1,0,1,0,255,7,255,15,1199.04,Dοpi,R,0,125,2.13,1.297,2,71.065,-120.47,0,0,1,5,5,R,소솨소솨,174.6,54,1199.808,143,88,2,117,63,-1.556,33.015,-0.911,-0.003,-0.192,-0.147,-36.824,0.156,-17.206,-21.533,-52.511,-12.316,-64.605,23.671,-52.822,14.149,-61.869,36.896,-86.064,-0.386,-116.833,-40.71,-88.951,1200.55,-5.948,-29.316,1202.35,2,Pugeuk,-14.555,-45.268,0,0,0,0,0,0,0,2
26,2,1,0,0,0,0,2,0,0,1,255,255,7,16,1234.814,Dοpi,R,0,128,2.012,0.496,1,53.47,-87.51,0.866,-17.309,0,6,8,R,장덕춘_,175.4,54,0,0,0,0,0,0,0,0,0,0,0,-0.092,-37.115,0.174,-17.134,-20.787,-51.697,-13.23,-62.763,21.587,-48.679,9.944,-60.262,35.243,-83.28,-0.642,-114.725,-40.174,-88.288,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
27,2,1,0,0,1,0,2,0,0,1,255,255,7,17,1252.339,Dοpi,R,13,114,1.412,0.05,2,-379.397,325.666,0,0,1,6,8,R,장덕춘_,175.4,54,1253.227,99,235,28,142,70,-30.727,-32.118,-0.51,-0.055,-0.048,-0.029,-36.887,0.271,-17.247,-21.483,-51.781,-13.219,-62.754,20.911,-45.457,11.497,-61.262,36.899,-84.802,-0.981,-114.673,-40.216,-88.268,1253.484,1.301,-22.35,1255.7,4,Apple_Sherbet,16.036,-45.217,0,0,0,0,0,0,0,2
28,2,0,0,0,0,0,0,0,0,0,255,255,255,9,1302.903,편하비_,R,0,124,1.595,1.087,1,0,0,0,0,0,3,9,R,Gonyong,190,43,0,0,0,0,0,0,0,0,0,0,0,0.018,-37.693,-0.26,-16.798,-23.101,-49.238,-15.34,-59.785,21.15,-50.77,15.576,-63.314,43.999,-90.105,-0.092,-106.368,-37.032,-84.761,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,255,255,255,10,1317.051,편하비_,R,0,125,3.463,0.959,3,0,0,0.28,-20.832,0,3,9,R,Gonyong,190,43,0,0,0,0,0,0,0,0,0,0,0,0.25,-37.402,0.003,-16.964,-23.168,-49.177,-15.379,-61.18,20.901,-51.832,15.588,-63.254,43.157,-90.402,0.016,-106.331,-37.038,-84.761,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6
30,2,0,0,0,3,0,0,0,0,0,255,255,255,11,1344.558,편하비_,R,0,140,0.622,0.008,2,0,0,0,0,1,3,9,R,Gonyong,190,43,1345.424,165,59,3,68,67,-49.598,45.579,-0.993,0.012,0,0.009,-37.376,-0.092,-17.018,-23.18,-49.131,-14.792,-60.854,18.943,-51.326,15.57,-63.303,43.232,-90.392,-0.365,-106.441,-36.863,-85.142,1345.6,-0.65,-19.435,1348.55,2,ʚEveɞ,-21.79,-40.158,0,0,0,0,0,0,0,2
31,2,0,0,0,3,1,0,0,0,0,255,255,255,12,1367.515,편하비_,R,13,110,-1.557,-0.593,4,-341.4,365.302,-0.776,-17.312,1,3,9,R,Gonyong,190,43,0,0,0,0,0,0,0,0,0,0,0,-0.049,-38.048,-0.217,-17.101,-22.716,-47.875,-15.461,-60.289,20.654,-50.916,15.458,-62.819,44.784,-92.551,0.207,-109.579,-40.018,-84.866,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,3,2,0,0,0,0,255,255,255,13,1382.636,편하비_,R,14,111,1.292,-0.245,2,381.918,322.706,0,0,1,3,9,R,Gonyong,190,55,1383.574,94,178,9,132,129,-77.722,-39.366,0.578,-0.116,-0.037,0.046,-37.256,0.197,-16.875,-22.661,-48.444,-14.804,-59.303,22.511,-51.658,15.518,-62.839,44.838,-92.616,0.234,-109.552,-40.106,-84.889,1383.684,0.406,-20.224,1387.984,4,DoYaGee,18.616,-42.54,1,0,0,0,0,0,0,2
33,2,0,0,0,0,0,0,1,0,0,9,255,255,14,1441.077,편하비_,R,14,114,0.183,-0.801,0,201.759,400,0.237,-17.388,0,4,1,L,하루（Haru）,180.4,38,0,0,0,0,0,0,0,0,0,0,0,0.081,-37.862,0.25,-17.856,-20.611,-46.897,-0.37,-58.843,22.891,-48.661,16.545,-62.734,49.47,-85.862,0.531,-108.165,-39.179,-83.969,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
34,2,0,0,0,0,1,0,0,1,0,255,9,255,15,1462.09,편하비_,R,0,139,0.888,0.086,0,0,0,0,0,0,4,1,L,하루（Haru）,180.4,38,0,0,0,0,0,0,0,0,0,0,0,-0.016,-37.95,0.028,-16.937,-22.635,-48.875,-7.407,-60.485,19.878,-43.946,16.532,-62.799,50.596,-86.585,0.34,-109.098,-39.192,-83.982,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
35,2,0,0,0,0,2,0,0,1,0,255,9,255,16,1478.151,편하비_,R,11,123,1.254,-0.131,0,0,208.838,0,0,0,4,1,L,하루（Haru）,180.4,38,0,0,0,0,0,0,0,0,0,0,0,0.151,-37.525,-0.094,-17.123,-22.712,-48.848,-7.955,-60.292,20.508,-43.737,16.556,-62.687,49.849,-85.662,0.013,-109.115,-39.189,-83.97,0,0,0,0,0,,0,0,0,16,0,0,0,0,0,0
36,2,0,0,0,0,0,1,0,1,0,255,9,255,17,1504.828,편하비_,R,14,116,-0.33,-0.821,2,368.684,337.745,0,0,1,5,5,L,NABIMan,190,55,1506.139,255,198,42,154,123,1.283,-35.797,0.899,0.003,-0.078,0.139,-37.617,0.361,-17.104,-22.847,-47.968,-10.745,-60.595,21.457,-46.566,17.168,-61.481,49.903,-85.726,0.145,-109.195,-39.229,-84.165,1506.65,-0.462,-17.098,1511.584,3,ʚmingɞ,-0.736,-17.161,0,0,0,0,0,0,0,3
37,2,0,0,0,0,1,1,0,1,0,255,9,255,18,1530.076,편하비_,R,14,112,1.803,-1.925,4,390.434,312.348,0.422,-19.029,1,5,5,L,NABIMan,190,55,0,0,0,0,0,0,0,0,0,0,0,0.008,-38.071,0.227,-16.911,-22.521,-47.039,-6.92,-60.935,20.678,-44.18,16.801,-62.792,49.917,-84.889,0.369,-111.551,-38.624,-88.275,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,2,1,0,1,0,255,9,255,19,1544.545,편하비_,R,10,111,1.599,0.26,2,0,297.454,0,0,1,5,5,L,NABIMan,190,55,1545.635,111,162,26,135,102,9.049,-24.449,0.944,0.054,0.021,-0.01,-37.406,-0.07,-16.887,-22.368,-47.061,-8.767,-59.717,22.256,-46.386,16.878,-62.805,49.914,-84.881,0.17,-109.059,-38.632,-88.298,1547.384,20.577,-57.78,1547.85,5,소솨소솨,21.307,-58.913,0,0,0,0,0,0,0,2
39,2,0,0,0,0,0,2,0,1,0,255,9,255,20,1573.962,편하비_,R,0,127,1.106,0.511,0,0,0,0,0,0,6,2,R,Pugeuk,160,55,0,0,0,0,0,0,0,0,0,0,0,0.065,-37.875,-0.022,-16.846,-23.293,-48.145,-8.421,-59.746,19.68,-46.393,10.596,-61.495,43.931,-86.977,0.114,-103.952,-37.831,-85.985,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
40,2,0,0,0,0,1,2,0,1,0,255,9,255,21,1588.156,편하비_,R,14,113,1.37,-2.427,2,390.434,312.348,0,0,1,6,2,R,Pugeuk,160,55,1589.192,182,219,26,149,66,-70.24,63.551,1,-0.076,-0.169,0.059,-37.37,0.39,-17.004,-23.436,-48.318,-12.799,-58.579,21.154,-45.841,9.477,-62.246,43.908,-86.913,-0.23,-103.847,-38.647,-86.123,1589.25,0.139,-20.625,0,0,,0,0,0,0,0,0,0,0,0,3
41,2,0,0,0,0,2,2,0,1,0,255,9,255,22,1610.954,편하비_,R,14,112,1.363,-0.526,2,381.029,323.755,0,0,1,6,2,R,Pugeuk,160,60,1611.966,120,161,6,134,87,-89.668,67.381,-0.177,-0.156,-0.117,0.216,-37.456,0.364,-17.017,-22.358,-47.155,-13.495,-58.332,21.23,-47.942,14.425,-64.947,44.446,-85.374,0.268,-105.661,-38.432,-86.986,1612.05,0.273,-19.907,1614.984,1,눈꽃,-0.434,-20.134,0,0,0,0,0,0,0,3
42,2,0,0,0,0,2,2,0,1,0,255,9,255,23,1635.024,편하비_,R,10,123,-0.323,-1.686,4,-8.849,400,0,0,1,6,2,R,Pugeuk,160,60,0,0,0,0,0,0,0,0,0,0,0,0.142,-38.005,-0.038,-18.012,-22.574,-47.073,-11.715,-57.465,19.352,-41.989,14.772,-63.167,43.803,-83.813,-0.168,-105.219,-37.548,-83.611,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
43,3,1,0,0,0,0,0,0,0,0,255,255,255,18,1693.516,Dοpi,R,0,138,0.972,-0.529,2,84.73,-113.709,0,0,1,7,1,L,눈꽃,184.7,88,1694.39,148,97,8,130,101,40.806,-35.724,0.026,0.1,-0.04,-0.23,-36.591,0.226,-16.853,-21.211,-51.92,-10.82,-63.958,24.334,-54.884,13.174,-60.669,40.375,-84.796,-0.562,-117.099,-36.895,-86.756,1699.817,42.724,-88.727,1700.134,6,Roscosmos,41.564,-86.761,0,0,0,0,0,0,0,1
44,3,1,0,0,0,0,1,0,0,0,255,255,255,19,1729.322,Dοpi,R,3,120,1.586,0.132,1,-395.624,0,0,0,0,8,4,R,DoYaGee,190,55,0,0,0,0,0,0,0,0,0,0,0,0.127,-37.205,0.187,-17.123,-22.47,-52.043,-11.428,-63.787,24.142,-54.409,11.558,-60.597,38.66,-81.426,-2.082,-109.701,-36.848,-87.266,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
45,3,1,0,0,1,0,1,0,0,0,255,255,255,20,1747.34,Dοpi,R,0,130,1.398,0.051,2,77.129,-114.418,0,0,1,8,4,R,DoYaGee,190,55,1748.409,35,207,24,71,65,36.504,-6.156,0.82,-0.168,-0.146,-0.252,-36.578,0.221,-17.306,-22.54,-53.118,-11.217,-63.318,24.388,-54.078,11.918,-61.765,38.388,-82.094,-2.084,-109.714,-36.838,-87.319,0,0,0,1752.967,5,NABIMan,5.939,-66.465,0,0,0,0,0,0,0,1
46,3,1,0,0,0,0,2,0,0,0,255,255,255,21,1779.786,Dοpi,R,0,85,7.336,5.535,1,15.459,-11.671,2.287,-7.374,0,0,6,R,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,0.038,-37.343,0.187,-16.791,-21.201,-51.809,-12.92,-63.566,21.66,-51.184,11.029,-60.877,34.776,-82.876,-1.814,-105.038,-36.895,-87.438,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
47,3,1,0,0,1,0,2,0,0,0,255,255,255,22,1809.206,Dοpi,R,0,134,0.096,-1.277,1,62.879,-169.241,0.048,-17.555,0,0,6,R,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,-0.139,-37.118,0.147,-17.001,-20.893,-50.939,-13.222,-63.601,21.66,-51.022,10.431,-59.678,32.273,-80.536,-0.299,-109.795,-36.69,-87.088,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
48,3,1,0,0,2,0,2,0,0,0,255,255,255,23,1831.315,Dοpi,R,0,117,0.962,-0.511,0,0,25.555,0,0,0,0,6,R,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,-0.01,-37.179,0.066,-17.235,-20.772,-50.441,-13.255,-63.621,21.624,-51.022,8.024,-59.712,33.836,-81.909,0.062,-110.007,-36.408,-87.158,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
49,3,1,0,0,2,1,2,0,0,0,255,255,255,24,1850.242,Dοpi,R,0,123,-1.497,-0.421,2,52.616,-76.885,0,0,1,0,6,R,아침땅_,175.4,55,1851.325,151,106,4,131,104,45.584,46.49,0.911,-0.005,-0.03,-0.442,-36.781,-0.443,-17.418,-21.786,-52.775,-12.873,-63.621,21.441,-51.346,11.872,-62.002,33.746,-82.223,0.068,-110.012,-36.419,-87.114,1856.684,-67.923,-71.823,0,0,,0,0,0,0,0,0,0,0,0,3
50,3,1,0,0,2,2,2,0,0,0,255,255,255,25,1874.722,Dοpi,R,3,112,0.296,1.557,1,-284.522,0,0,0,0,0,6,R,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,0.016,-37.348,0.086,-17.033,-23.025,-51.892,-13.581,-62.475,21.631,-50.988,10.299,-61.801,33.547,-81.127,0.186,-110.136,-41.264,-93.396,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
51,3,1,0,0,3,2,2,0,0,0,255,255,255,26,1893.727,Dοpi,R,0,133,-0.127,-0.462,0,65.752,-122.284,0,0,0,0,6,R,아침땅_,175.4,55,0,0,0,0,0,0,0,0,0,0,0,-0.067,-37.026,0.095,-17.244,-20.55,-49.312,-13.364,-62.623,21.427,-51.305,8.358,-59.158,35.021,-83.232,0.187,-109.52,-41.254,-93.479,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,0,0,0,0,0,255,255,255,24,1953.713,편하비_,R,10,117,0.717,-0.744,2,-81.939,400,0,0,1,7,6,R,Roscosmos,175,55,1954.587,86,129,0,110,69,20.906,-33.096,-0.246,-0.076,-0.152,-0.019,-37.347,-0.087,-16.955,-23.525,-49.375,-14.156,-56.796,20.879,-52.207,15.42,-63.494,47.887,-93.829,-0.632,-110.326,-37.059,-86.105,0,0,0,1957.134,4,DoYaGee,18.189,-47.612,0,0,0,0,0,0,0,1
53,3,0,0,0,0,0,1,0,0,0,255,255,255,25,1974.349,편하비_,R,0,127,0.345,0.371,0,0,0,0,0,0,8,7,R,ke ro,160,55,0,0,0,0,0,0,0,0,0,0,0,0.024,-37.669,0.003,-16.829,-23.698,-48.749,-14.489,-59.266,21.74,-48.057,15.578,-63.769,45.361,-92.127,-0.262,-108.526,-36.715,-86.455,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
54,3,0,0,0,0,1,1,0,0,0,255,255,255,26,1985.408,편하비_,R,0,128,1.139,0.122,2,0,0,0,0,1,8,7,R,ke ro,160,55,1986.324,149,73,0,86,62,36.504,24.847,-0.699,0.003,-0.026,0.068,-37.441,-0.017,-16.965,-23.629,-48.771,-14.482,-59.294,21.831,-52.448,15.663,-63.722,44.166,-91.259,-0.253,-108.536,-36.501,-86.542,0,0,0,1990.734,3,_앰프_,-17.538,-57.761,0,0,0,0,0,0,0,1
55,3,0,0,0,0,0,2,0,0,0,255,255,255,27,2005.742,편하비_,R,0,118,3.736,1.196,4,0,0,0,0,1,0,3,R,ʚmingɞ,174.5,55,0,0,0,0,0,0,0,0,0,0,0,0.198,-37.775,0.05,-16.838,-23.497,-48.413,-14.665,-57.547,19.889,-50.996,15.017,-63.866,42.886,-88.911,-0.046,-108.508,-36.527,-87.109,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
