id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,355.995,"눈꽃",R,27,83,136,-0.94,0.385,-0.077,1.908,-0.574,1.678,-36.644,8.935,0,0,117.759,-141.094,21.517,0,0,1,1,4,R,"Ipwn64g",174.6,100,0.451,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,-37.454,0,"Pring__",-0.122,-17.3,0,"Rite_",-20.529,-47.522,0,"인생최패망자",-15.028,-60.432,0,"Ayu_Yua",22.046,-49.163,0,"iRFsA",12.828,-60.455,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,357.56,,,,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,375.03,"눈꽃",R,33,90,140,0.683,-0.373,0.147,1.867,0.153,1.289,-36.608,11.793,0,0,103.166,-92.399,9.408,0,0,1,1,4,R,"Ipwn64g",174.6,100,0.451,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547,-37.371,0,"Pring__",0.031,-17.29,0,"Rite_",-20.647,-46.675,0,"인생최패망자",-14.809,-61.321,0,"Ayu_Yua",22.056,-49.097,0,"iRFsA",12.818,-60.304,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,376.638,,,,0,0
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,389.45,"눈꽃",R,0,75,127,0.599,-0.197,0.03,1.864,0.289,1.443,-36.562,6.635,0,0,-19.092,-29.799,14.502,0,0,0,1,4,R,"Ipwn64g",174.6,100,0.451,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-37.56,0,"Pring__",-0.072,-17.367,0,"Rite_",-20.13,-46.193,0,"인생최패망자",-15.114,-61.612,0,"Ayu_Yua",22.02,-49.108,0,"iRFsA",12.799,-60.195,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,391.082,,,,0,0
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,414.092,"눈꽃",R,0,82,134,-0.296,0.674,-0.012,1.961,-0.174,1.932,-36.602,11.514,0,0,32.868,-46.546,7.57,0,0,0,1,7,R,"HANA_ARASHI",174.2,85.679,0.252,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,-37.468,0,"Pring__",-0.013,-17.264,0,"Rite_",-21.871,-48.686,0,"인생최패망자",-15.03,-61.458,0,"Ayu_Yua",22.023,-49.143,0,"iRFsA",9.678,-60.015,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,415.46,,,,0,0
5,1,1,0,0,0,1,1,0,0,0,255,255,255,4,438.962,"눈꽃",R,3,64,112,2.204,0.063,0.425,1.809,1.525,1.632,-36.585,15.431,2,0,-326.875,0,-3.576,0,0,1,1,7,R,"HANA_ARASHI",174.2,85.679,0.252,3,89,440.014,255,112,168,120,61,145,101,105.562,-76.842,0,0,-0.028,0,0.472,452.449,-251.801,299.152,0.221,-37.57,0,"Pring__",0.017,-17.346,0,"Rite_",-21.459,-48.901,0,"인생최패망자",-15.013,-61.404,0,"Ayu_Yua",22.034,-49.179,0,"iRFsA",12.09,-60.973,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,447.004,28.692,-7.299,0,0,"",0,0,0,0,,,,,32,3
6,1,1,0,0,0,2,1,0,0,0,255,255,255,5,460.564,"눈꽃",R,14,68,112,-2.405,-0.641,-0.173,1.94,-1.423,1.72,-36.665,8.98,2,0,208.384,348.858,8.066,0,0,1,1,7,R,"HANA_ARASHI",174.2,85.679,0.252,3,45,461.656,255,80,139,76,0,145,110,91.118,-86.9,0.83,-0.029,-0.103,0,0.622,304.396,-515.499,-20.133,0.279,-37.222,0,"Pring__",-0.116,-17.474,120,"Rite_",-22.261,-48.768,0,"인생최패망자",-15.693,-63.215,0,"Ayu_Yua",21.089,-47.359,0,"iRFsA",12.014,-60.105,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,469.404,2.274,-15.688,469.538,1,"Pring__",2.245,-15.705,0,0,469.538,,,,48,1
7,1,1,0,0,0,0,2,0,0,0,255,255,255,6,489.259,"눈꽃",R,13,76,115,2.29,-0.452,0.407,1.816,1.567,1.667,-36.67,10.397,1,0,-383.16,321.229,12.4,0,0,0,2,5,R,"소솨소솨",190,80,0.404,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499,-37.77,0,"Pring__",0.03,-17.297,0,"Rite_",-19.868,-45.911,0,"인생최패망자",-15.979,-62.452,0,"Ayu_Yua",23.392,-48.973,0,"iRFsA",13.289,-59.281,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,490.715,,,,0,0
8,1,1,0,0,1,0,2,0,0,0,255,255,255,7,505.287,"눈꽃",R,3,69,112,1.059,0.605,0.39,1.936,1.295,1.99,-36.667,6.151,0,0,-464.244,0,13.482,0,0,0,2,5,R,"소솨소솨",190,80,0.404,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,-37.72,0,"Pring__",0.017,-17.315,0,"Rite_",-20.175,-46.196,0,"인생최패망자",-15.978,-62.469,0,"Ayu_Yua",23.44,-49.034,0,"iRFsA",13.457,-59.141,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,506.749,,,,0,0
9,1,1,0,0,1,1,2,0,0,0,255,255,255,8,520.351,"눈꽃",R,10,84,126,1.198,-1.721,0.124,1.653,0.518,0.949,-36.523,8.123,1,0,0,400,20.999,0.234,-18.401,0,2,5,R,"소솨소솨",190,80,0.404,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,-37.764,0,"Pring__",0.085,-17.37,0,"Rite_",-21.084,-48.437,0,"인생최패망자",-15.981,-62.441,0,"Ayu_Yua",23.456,-49.046,0,"iRFsA",13.96,-60.327,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,521.76,,,,0,0
10,1,1,0,0,2,1,2,0,0,0,255,255,255,9,536.662,"눈꽃",R,0,82,135,0.311,0.091,0.005,1.866,0.084,1.616,-36.523,8.981,2,0,36.456,-46.497,12.432,0,0,1,2,5,R,"소솨소솨",190,80,0.404,3,89,537.662,255,65,95,0,0,132,88,-20.697,-63.764,-0.32,-0.07,-0.161,0,0.436,-139.342,481.137,-324.816,0.069,-36.981,0,"Pring__",-0.001,-17.365,0,"Rite_",-21.112,-47.922,89,"인생최패망자",-16.043,-62.652,0,"Ayu_Yua",21.39,-50.463,0,"iRFsA",13.889,-60.169,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,537.738,-1.966,-20.248,541.515,2,"Rite_",-30.307,-38.371,0,0,,,,,33,2
11,1,1,0,0,2,2,2,0,0,0,255,255,255,10,553.534,"눈꽃",R,0,91,140,0.522,0.357,0.073,1.934,0.163,1.782,-36.588,12.774,0,0,45.945,-48.896,9.576,0,0,1,2,5,R,"소솨소솨",190,80,0.404,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108,-37.57,0,"Pring__",-0.024,-17.324,106,"Rite_",-21.794,-49.593,0,"인생최패망자",-15.048,-61.895,0,"Ayu_Yua",21.843,-49.553,0,"iRFsA",14.759,-61.776,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,"",0,0,0,0,554.915,,,,0,0
