id,type,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,sH,sV,gyro,plx,plz,bIdx,order1Name,order2Name,order3Name,order4Name,order5Name,order6Name,order7Name,order8Name,order9Name,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,bSwing,hSec,rotS,rotL,shS,lgS,prepS,gripPen,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,out1Sec,out1BatterIndex,out1PrevBase,out1Code,out1Ass,out2Sec,out2BatterIndex,out2PrevBase,out2Code,out2Ass,out3Sec,out3BatterIndex,out3PrevBase,out3Code,out3Ass,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PitchPPosX,PitchPPosZ,PitchCPosX,PitchCPosZ,Pitch1BPosX,Pitch1BPosZ,Pitch2BPosX,Pitch2BPosZ,Pitch3BPosX,Pitch3BPosZ,PitchSSPosX,PitchSSPosZ,PitchLFPosX,PitchLFPosZ,PitchCFPosX,PitchCFPosZ,PitchRFPosX,PitchRFPosZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,errPosDelta,result,swPreDeg,swTargetDeg,swApproachDeg,swCorr,swSource,swProximity,swVRawDeg,swVAdjustedDeg,swVMotionDeg,swVOutsideDist,swVYShrink,swGeometryDeg,balk,cPlr,sb2Sec,sb3Sec,sbhSec,ass,remarks
125,SIDE,6,1,4,2,0,0,2,1,0,0,4,255,255,,2911.849,,,,,,,,,,,,,,,,,,,,,,,7,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
126,,6,0,4,2,0,0,0,0,0,0,255,255,255,41,2949.459,"소솨소솨",R,28,81,132,0.929,0.406,0.266,1.681,0.305,1.747,-36.539,11.642,46,54,0,2,63.285,-74.637,0,0,0,0,"CoalCat","encounter v","うよすま","MuRaZaGi","柴山犬吉","ddil_ddil69","_Chun","Pugeuk","Kr_Luna",5,R,"CoalCat",169.5,83,0.397,5,34,W,Y,1,2950.82,121,75,108,82,73,,138,116,92.826,-3.029,0.173,1.081,-21.159,0.23,0,0.572,481.31,283.308,-219.264,2954.422,5.278,-4.187,2954.688,1,5.25,2.66,-4.279,0,0,,,,,,,,,,,,,,,2958.979,0,,450,0,,,,,,,,,,,,,,,,,,,0.025,-37.351,-0.028,-17.825,-19.544,-45.905,-16.787,-62.247,22.053,-50.886,11.415,-64.783,38.82,-89.136,-4.512,-107.909,-45.512,-87.972,0.065,-37.654,,"わだ、、",-0.02,-17.841,108,"SUGUN",-19.326,-45.795,,"芝レイナ",-16.784,-62.256,,"aura_5599",21.829,-49.757,,"Pring__",11.92,-65.178,,"_송글_",39.897,-90.903,,"HANA_ARASHI",-4.184,-108.177,,"にゃんこ65K",-45.359,-87.33,,2964.766,-0.186,-38.155,2958.99,5.062,-4.375,,,,,,,,,,,,,,,,,,,,,,,,,2963.492,2.726,-9.699,,,,,,,,,,,,,,,,,,,,,,"",1,-2.838,-2.839,-4.212,0,2,0.026,88.102,87.174,-2.861,0.075,0.064,51.304,0,"わだ、、",,,,260,""
127,,6,0,4,2,0,1,0,0,0,0,255,255,255,42,2980.219,"소솨소솨",R,27,83,135,1.523,0.733,0.304,1.712,0.482,1.862,-36.539,14.689,45,55,0,2,122.067,-145.468,0,0,0,0,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,83,0.397,5,34,W,Y,1,2981.488,175,91,82,59,40,,145,93,48.366,-47.881,0.282,1.134,-20.433,-0.43,0,0.404,388.758,-198.372,112.865,2982.928,51.206,-60.235,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,-37.34,0.018,-17.899,-19.607,-45.972,-16.456,-62.482,21.431,-50.145,11.218,-65.322,41.205,-92.275,-3.453,-109.093,-48.222,-91.392,0.342,-37.509,,"わだ、、",-0.012,-17.877,,"SUGUN",-19.523,-45.895,,"芝レイナ",-16.446,-62.479,,"aura_5599",21.661,-49.926,,"Pring__",11.116,-65.135,,"_송글_",41.193,-92.282,,"HANA_ARASHI",-3.485,-108.616,,"にゃんこ65K",-47.921,-91.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-86.992,-43.36,-2.334,0.88,1,0.752,63.459,48.366,-4.896,0.075,0.066,-156.267,0,"",,,,0,""
128,,6,0,4,2,0,2,0,0,0,0,255,255,255,43,3005.361,"소솨소솨",R,33,87,140,1.203,0.194,0.275,1.638,0.347,1.594,-36.539,6.911,55,45,0,0,125.445,-118.261,0,0,0,0,"=","=","=","=","=","=","=","=","=",5,R,"CoalCat",169.5,83,0.397,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,3008.301,0,,578,0,,,,,,,,,,,,,,,,,3008.133,1,0.104,-37.434,0.012,-17.75,-19.552,-45.641,-15.532,-63.14,20.582,-49.039,13.222,-64.915,43.294,-95.759,-2.606,-104.276,-48.784,-92.662,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
129,,6,0,4,2,0,0,1,0,0,0,255,255,255,44,3027.465,"소솨소솨",R,33,85,138,0.021,0.519,0.168,1.715,-0.148,1.848,-36.539,9.938,48,52,0,2,110.344,-98.943,0,0,0,1,"=","=","=","=","=","=","=","=","=",2,L,"encounter v",190,83.037,0.46,5,34,W,Y,1,3028.652,186,153,129,83,34,,145,131,25.666,-45.373,0.105,1.207,-19.772,0.46,0,0.33,257.932,-307.824,402.954,3029.995,93.119,-100.379,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-37.431,-0.01,-17.677,-19.38,-45.835,-15.75,-62.939,21.755,-51.308,13.232,-64.904,42.32,-95.141,5.335,-109.168,-51.267,-97.088,0.179,-37.637,,"わだ、、",-0.02,-17.679,,"SUGUN",-19.285,-45.669,,"芝レイナ",-15.739,-62.947,,"aura_5599",21.676,-51.218,,"Pring__",13.183,-64.737,,"_송글_",42.354,-95.342,,"HANA_ARASHI",5.332,-109.175,,"にゃんこ65K",-51.138,-97.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-45.154,-45.154,-14.509,0,1,0.828,49.198,33.064,-4.193,0.075,0.043,-58.47,0,"",,,,0,""
130,,6,0,4,2,0,1,1,0,0,0,255,255,255,45,3048.256,"소솨소솨",R,33,85,137,1.792,-0.081,0.325,1.6,0.582,1.474,-36.539,21.693,49,51,0,4,136.65,-96.295,0,0,0,1,"=","=","=","=","=","=","=","=","=",2,L,"encounter v",190,83.037,0.46,,39,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,-37.289,-0.044,-17.643,-19.564,-46.034,-11.5,-64.381,23.747,-45.7,17.373,-61.311,41.772,-94.48,4.895,-109.43,-50.13,-98.623,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
131,,6,0,4,2,0,2,1,0,0,0,255,255,255,46,3066.487,"소솨소솨",R,10,44,96,0.841,-0.512,0.277,1.695,0.358,1.784,-36.539,16.32,63,37,0,2,0,306.163,0,0,0,1,"=","=","=","=","=","=","=","=","=",2,L,"encounter v",190,83.037,0.46,0,39,W,Y,1,3067.869,157,255,86,100,29,,145,124,-15.807,17.75,0.133,0.845,-20.708,0.81,0,0.545,-216.329,241.093,-23.705,3063.555,-0.739,-23.413,3065.235,3,-12.364,0.181,-59.388,0,0,,,,,,,,,,,,,,,3072.102,1,,147,32,,,,,,,,,,,,,,,,,,,0.003,-37.36,-0.025,-17.694,-19.574,-45.828,-12.381,-64.703,24.602,-44.77,17.008,-61.486,41.434,-94.892,8.267,-99.766,-49.972,-100.39,0.121,-38.171,,"わだ、、",0.003,-17.735,,"SUGUN",-19.54,-45.85,92,"芝レイナ",-12.389,-64.702,94,"aura_5599",24.308,-45.198,,"Pring__",16.971,-61.362,,"_송글_",41.517,-94.812,,"HANA_ARASHI",8.158,-99.061,,"にゃんこ65K",-49.623,-99.767,,3073.901,-0.866,-38.632,,,,3071.399,-18.962,-40.75,3069.594,-13.146,-60.83,,,,,,,,,,,,,,,,,,,,,,3072.948,-17.678,-40.213,3070.404,-13.661,-57.342,,,,,,,,,,,,,,,,"",2,,,,,,,,,,,,,0,"芝レイナ",,,,304,""
132,,6,0,4,2,0,0,2,0,0,0,255,255,255,47,3089.204,"소솨소솨",R,27,84,137,0.35,0.219,0.2,1.637,0,1.592,-36.539,9.379,52,48,0,2,105.855,-144.06,0,0,0,2,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,85.375,0.502,5,34,W,Y,1,3090.27,183,113,143,44,0,,145,129,91.675,16.216,0.064,0.965,-19.631,0.36,0,0.401,544.674,206.575,-40.361,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,-37.377,0.014,-17.764,-19.408,-45.729,-15.916,-63.029,13.983,-42.494,8.132,-61.43,39.305,-91.556,-4.359,-108.855,-52.339,-93.767,-0.091,-37.437,,"わだ、、",-0.04,-17.88,,"SUGUN",-19.383,-45.696,,"芝レイナ",-16.034,-62.95,,"aura_5599",13.749,-42.326,,"Pring__",7.696,-62.809,,"_송글_",39.657,-91.835,,"HANA_ARASHI",-4.383,-108.865,,"にゃんこ65K",-52.151,-93.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,16.321,16.321,4.836,0,2,0.1,88.902,88.325,2.465,0.075,0.07,53.815,0,"",,,,0,""
133,,6,0,4,2,0,1,2,0,0,0,255,255,255,48,3112.735,"소솨소솨",R,32,85,138,2.265,0.715,0.363,1.724,0.757,1.895,-36.539,21.623,41,59,0,2,159.57,-128.069,0,0,0,2,"=","=","=","=","=","=","=","=","=",7,R,"うよすま",175.4,85.375,0.502,5,43,W,Y,1,3113.861,255,127,160,95,22,,145,93,39.547,-35.588,0.408,1.248,-20.474,-0.56,0,0.487,292.485,115.897,446.292,3114.928,40.048,-80.922,3115.088,6,38.993,2.371,-79.283,0,0,,3119.824,,,,,,,,,,,,,3119.571,2,,455,0,,,,,,,,,,,,,,,,,,,0.073,-37.544,-0.02,-17.668,-19.669,-45.912,-15.78,-62.872,18.951,-47.574,8.784,-65.342,40.355,-92.973,-1.089,-104.435,-51.838,-94.191,0.332,-37.671,,"わだ、、",-0.023,-17.679,,"SUGUN",-19.414,-45.713,,"芝レイナ",-15.743,-62.884,,"aura_5599",18.779,-47.376,,"Pring__",8.749,-65.216,,"_송글_",40.63,-93.199,94,"HANA_ARASHI",-3.774,-105.474,,"にゃんこ65K",-51.835,-94.177,,,,,,,,,,,,,,,,,,,,3119.586,39.544,-80.037,,,,,,,,,,,,,,,,,,,,,,,,,3121.452,33.115,-72.871,,,,,,,"",1,-36.317,-36.317,-11.281,0,0,1,39.547,39.547,74.462,0,0,-37.642,0,"_송글_",,,,1,""
134,SIDE,6,0,4,2,0,0,2,0,0,0,255,255,255,,3121.356,,,,,,,,,,,,,,,,,,,,,,,3,"=","=","=","=","=","=","=","=","=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
135,,7,1,4,2,0,0,0,0,0,0,255,255,255,73,3212.143,"_Chun",L,10,82,109,-1.356,-1.084,-0.424,1.781,-0.355,1.49,-36.951,49.287,77,23,0,4,-112.616,400,-5.406,0,0,7,"_송글_","にゃんこ65K","わだ、、","Pring__","SUGUN","芝レイナ","aura_5599","HANA_ARASHI","소솨소솨",7,R,"HANA_ARASHI",190,90,0.25,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037,-37.885,0.012,-17.577,-18.801,-43.837,-16.417,-62.587,24.934,-48.825,12.547,-62.292,39.586,-95.771,-8.238,-120.018,-43.279,-93.093,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
136,,7,1,4,2,0,1,0,0,0,0,255,255,255,74,3223.838,"_Chun",L,26,85,137,1.679,0.105,-0.189,1.773,0.769,1.485,-36.951,35.764,77,23,0,4,-21.778,-200,-17.03,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"HANA_ARASHI",190,90,0.25,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,-37.844,-0.055,-17.564,-19.47,-44.324,-16.466,-62.613,25.097,-48.851,12.5,-62.351,40.969,-100.12,-9.712,-119.69,-43.153,-93.125,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
137,,7,1,4,2,0,2,0,0,0,0,255,255,255,75,3237.607,"_Chun",L,26,82,133,1.532,1.023,-0.204,1.85,0.697,2.057,-36.951,41.628,70,22,8,4,-15.185,-200,-12.278,0,0,7,"=","=","=","=","=","=","=","=","=",7,R,"HANA_ARASHI",190,90,0.25,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3240.106,7,,578,0,,,,,,,,,,,,,,,,,,,0.037,-37.856,-0.042,-17.585,-19.25,-44.064,-16.344,-62.655,24.941,-49.01,11.915,-62.69,41.352,-100.15,-9.932,-119.118,-43.227,-93.172,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
138,,7,1,4,2,0,0,1,0,0,0,255,255,255,76,3258.449,"_Chun",L,26,82,133,1.546,0.206,-0.205,1.795,0.694,1.541,-36.951,38.365,73,20,7,1,-9.138,-200,-14.552,0,0,8,"=","=","=","=","=","=","=","=","=",0,R,"소솨소솨",190,80,0.501,,34,W,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,-37.88,-0.112,-17.566,-19.765,-44.633,-16.618,-62.747,25.771,-48.543,11.601,-62.794,41.645,-102.697,-16.264,-123.884,-43.571,-92.495,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
139,,7,1,4,2,1,0,1,0,0,0,255,255,255,77,3271.164,"_Chun",L,10,81,120,0.838,-0.453,-0.202,1.899,0.616,1.797,-36.951,47.595,74,21,5,2,-142.331,400,-29.087,0,0,8,"=","=","=","=","=","=","=","=","=",0,R,"소솨소솨",190,80,0.501,0,34,W,Y,1,3272.278,246,94,77,108,20,,145,92,104.091,64.647,0.155,0.84,-20.376,-1,0,0.418,501.271,-284.968,97.886,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,-37.909,-0.077,-17.554,-19.328,-44.176,-16.814,-62.547,24.604,-51.389,11.602,-62.808,41.971,-103.405,-13.599,-123.332,-43.8,-92.947,-0.062,-37.189,,"Kr_Luna",0.008,-17.487,,"encounter v",-19.098,-43.975,,"柴山犬吉",-16.595,-62.487,,"MuRaZaGi",24.495,-51.283,,"CoalCat",11.596,-62.651,,"Pugeuk",41.799,-103.942,,"うよすま",-13.59,-123.28,,"ddil_ddil69",-43.243,-93.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
140,,7,1,4,2,1,1,1,0,0,0,255,255,255,78,3285.301,"_Chun",L,3,82,125,2.381,-0.209,-0.224,1.781,0.606,1.497,-36.951,35.08,70,25,5,4,267.478,26.01,-9.426,0,0,8,"=","=","=","=","=","=","=","=","=",0,R,"소솨소솨",190,80,0.501,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,-37.757,-0.048,-17.565,-19.334,-44.221,-16.651,-62.99,24.909,-50.537,11.65,-63.87,43.858,-94.671,-13.521,-123.775,-43.392,-92.526,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
141,,7,1,4,2,1,2,1,0,0,0,255,255,255,79,3299.968,"_Chun",L,26,85,138,0.186,-0.234,-0.362,1.736,-0.036,1.35,-36.951,43.11,75,25,0,2,-49.597,-200,-5.446,0,0,8,"=","=","=","=","=","=","=","=","=",0,R,"소솨소솨",190,80,0.501,5,34,W,Y,1,3301.071,201,57,90,109,40,,145,131,29.376,14.98,-0.152,1.042,-20.615,0.68,0,0.629,538.631,150.165,-179.083,3302.662,-36.113,-139.214,,,,,,0,0,,3307.638,3312.529,3317.715,3322.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-37.812,-0.076,-17.547,-19.427,-44.337,-16.723,-62.926,24.808,-50.446,11.68,-63.853,43.884,-94.397,-14.445,-121.437,-43.407,-92.449,-0.303,-37.093,,"Kr_Luna",0.003,-17.49,,"encounter v",-19.263,-44.143,,"柴山犬吉",-16.53,-62.84,,"MuRaZaGi",24.585,-50.285,,"CoalCat",11.733,-63.675,,"Pugeuk",43.751,-94.629,,"うよすま",-14.441,-121.434,,"ddil_ddil69",-43.377,-92.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",4,14.057,14.057,-4.896,0,1,0.596,69.901,56.953,-3.74,0.075,0.068,46.805,0,"",3312.529,3317.715,,0,""
142,,7,1,5,2,0,0,1,0,0,0,255,255,255,80,3339.36,"_Chun",L,10,63,95,0.988,-0.79,-0.214,1.93,0.435,1.887,-36.951,52.298,81,19,0,2,0,400,-1.531,0,0,0,"=","=","=","=","=","=","=","=","=",6,R,"_송글_",175.4,91.844,0.315,5,34,W,Y,1,3340.441,207,106,152,114,57,,145,84,32.11,-59.445,0.164,0.817,-21.189,1,0,0.672,-156.598,87.858,569.143,3340.662,57.153,-58.184,,,,,,0,0,,,,,3348.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,-37.753,0.018,-17.744,-19.384,-44.352,-16.507,-62.717,24.027,-48.892,6.709,-62.137,34.926,-109.092,-10.139,-118.861,-42.472,-93.027,-0.055,-37.066,,"Kr_Luna",0.023,-17.692,,"encounter v",-19.221,-44.211,,"柴山犬吉",-16.522,-62.36,,"MuRaZaGi",23.957,-48.671,,"CoalCat",7.553,-61.82,,"Pugeuk",36.179,-109.46,,"うよすま",-7.957,-115.472,,"ddil_ddil69",-42.479,-93.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,-142.88,-60.823,-16.823,1,0,1,57.767,57.767,79.451,0,0,-152.585,0,"",,,,0,""
143,,7,1,5,2,0,1,1,0,0,0,255,255,255,81,3357.677,"_Chun",L,26,84,136,0.56,1.007,-0.285,1.818,0.32,1.981,-36.951,44.634,72,24,4,2,-45.427,-200,-14.79,0,0,0,"=","=","=","=","=","=","=","=","=",6,R,"_송글_",175.4,91.844,0.315,3,34,W,Y,1,3358.612,114,55,0,0,0,,7,44,110.7,-67.843,0.125,1.199,-19.12,0.31,0,0.434,235.846,265.218,-304.995,3357.795,-22.987,-7.83,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,-37.941,-0.012,-17.605,-19.246,-44.925,-16.621,-62.695,25.294,-48.081,10.909,-63.579,48.327,-101.094,-6.323,-115.331,-43.499,-91.888,-0.253,-36.961,,"Kr_Luna",-0.026,-17.617,,"encounter v",-19.052,-44.722,,"柴山犬吉",-16.48,-62.589,,"MuRaZaGi",23.952,-47.71,,"CoalCat",10.415,-63.356,,"Pugeuk",48.486,-100.958,,"うよすま",-8.54,-114.887,,"ddil_ddil69",-43.405,-91.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
144,,7,1,5,2,0,2,1,0,0,0,255,255,255,82,3374.42,"_Chun",L,14,80,105,-2.81,-0.677,-0.451,1.878,-0.47,1.726,-36.951,49.955,79,19,3,2,-361.476,326.489,-9.855,0,0,0,"=","=","=","=","=","=","=","=","=",6,R,"_송글_",175.4,91.844,0.315,3,41,W,Y,1,3375.497,200,90,176,91,76,,145,82,-81.248,74.886,-0.492,0.834,-21.219,-1,0,0.521,1.317,-33.818,231.589,3370.835,-0.931,-21.338,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052,-37.873,-0.043,-17.672,-19.59,-44.469,-16.548,-62.683,22.349,-47.784,9.665,-64.34,46.575,-96.773,-10.155,-116.539,-44.011,-92.609,-0.097,-37.147,,"Kr_Luna",0.074,-17.665,,"encounter v",-19.442,-44.331,,"柴山犬吉",-16.252,-62.727,,"MuRaZaGi",21.05,-46.297,,"CoalCat",9.714,-64.233,,"Pugeuk",46.498,-97.025,,"うよすま",-9.162,-115.584,,"ddil_ddil69",-44.192,-92.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",3,,,,,,,,,,,,,0,"",,,,0,""
145,,7,1,5,2,0,2,1,0,0,0,255,255,255,83,3389.749,"_Chun",L,14,80,105,-2.445,-0.458,-0.426,1.828,-0.338,1.881,-36.951,45.638,78,20,3,2,-348.011,342.169,-16.107,0,0,0,"=","=","=","=","=","=","=","=","=",6,R,"_송글_",175.4,91.844,0.315,5,34,W,Y,1,3390.796,255,115,189,85,27,,145,84,33.799,-48.056,-0.42,0.929,-21.427,1,0,0.596,117.808,-264.634,525.443,3391.088,51.296,-64.367,3393.888,6,59.449,0.06,-71.119,0,0,,3396.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,-37.715,0.02,-17.667,-19.5,-44.186,-16.753,-62.622,19.302,-42.241,10.243,-63.964,43.507,-95.08,-6.855,-116.1,-44.351,-91.808,0.162,-37.488,,"Kr_Luna",0.022,-17.664,,"encounter v",-19.283,-44.018,,"柴山犬吉",-16.647,-62.517,,"MuRaZaGi",19.104,-42.087,,"CoalCat",10.227,-63.792,,"Pugeuk",43.331,-95.427,107,"うよすま",-6.764,-116.077,,"ddil_ddil69",-44.307,-91.833,,,,,,,,,,,,,,,,,,,,3398.664,59.584,-71.814,,,,,,,,,,,,,,,,,,,,,,,,,3400.192,50.174,-66.467,,,,,,,"",3,-101.008,-46.671,-2.671,1,0,1,60.574,60.574,73.804,0,0,-111.145,0,"Pugeuk",,,,128,""
146,,7,1,5,2,0,2,1,0,0,0,255,255,255,84,3413.136,"_Chun",L,26,77,127,0.257,1.629,-0.327,1.943,0.12,2.322,-36.951,53.824,69,23,8,4,1.204,-200,-11.194,0,0,0,"=","=","=","=","=","=","=","=","=",6,R,"_송글_",175.4,91.844,0.315,,34,W,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,3415.687,0,,578,0,,,,,,,,,,,,,,,,,,,-0.002,-37.88,0.02,-17.66,-19.157,-44.489,-16.716,-62.641,18.864,-42.404,12.509,-63.022,42.603,-92.456,-7.795,-114.217,-43.669,-92.8,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,,,,,,,,,,,,,0,"",,,,0,""
