id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,startX,startY,zDist,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,hSec,rotS,rotL,shS,lgS,prepS,impMv,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,buntGrip,PPosX,PPosY,CName,CPosX,CPosY,1BName,1BPosX,1BPosY,2BName,2BPosX,2BPosY,3BName,3BPosX,3BPosY,SSName,SSPosX,SSPosY,LFName,LFPosX,LFPosY,CFName,CFPosX,CFPosY,RFName,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,274.445,あいくんだよー『아이 군』,R,34,112,0.194,0.043,0.212,1.682,-36.627,0,0,96.87,-95.288,-0.531,0,0,0,0,5,R,-yeoro-,160,95,0.5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202,-37.58,_이누_,0.109,-16.644,CAT tourniquet,-21.244,-48.097,-라후이-,-10.99,-62.463,인생최패망자,16.532,-48.418,소솨소솨,12.778,-64.435,AI,35.7,-81.8,NABIMan,-12.42,-111.634,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,290.041,あいくんだよー『아이 군』,R,4,107,-1.098,-0.351,0.217,1.583,-36.462,2,0,-228.232,0,-4.889,0,0,1,0,5,R,-yeoro-,160,95,0.5,2,74,290.964,157,12,107,58,42,195,147,89,26.431,21.355,0.96,-0.023,0.025,0.043,0,-0.359,-37.062,_이누_,-0.116,-16.664,CAT tourniquet,-21.27,-48.124,-라후이-,-10.912,-62.547,인생최패망자,16.492,-48.414,소솨소솨,12.348,-64.87,AI,35.7,-81.8,NABIMan,-9.463,-113.106,AI,-35.7,-81.8,295.491,-34.378,-86.476,298.616,3,-라후이-,-19.911,-73.682,0,0,0,0,0,0,0,1
3,1,1,0,0,0,0,1,0,0,0,255,255,255,2,328.064,あいくんだよー『아이 군』,R,33,113,-3.026,-0.915,-0.312,1.504,-36.416,1,0,123.341,58.527,-21.026,-0.632,-16.802,0,1,3,R,Pugeuk,160,92.629,0.547,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254,-37.632,_이누_,-0.698,-17.818,CAT tourniquet,-20.645,-45.936,-라후이-,-12.592,-56.169,인생최패망자,12.367,-43.231,소솨소솨,13.302,-64.798,AI,35.7,-81.8,NABIMan,-12.935,-107.488,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
4,1,1,0,0,0,1,1,0,0,0,255,255,255,3,351.323,あいくんだよー『아이 군』,R,33,114,0.711,-0.064,0.149,1.61,-36.424,0,0,117.407,-27.025,-4.388,0,0,1,1,3,R,Pugeuk,160,92.629,0.547,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,-37.646,_이누_,0.245,-16.524,CAT tourniquet,-21.746,-47.254,-라후이-,-13.104,-59.859,인생최패망자,16.89,-48.125,소솨소솨,11.537,-65.884,AI,35.7,-81.8,NABIMan,-13.252,-109.042,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,0,2,1,0,0,0,255,255,255,4,369.173,あいくんだよー『아이 군』,R,1,97,0.303,-2.423,0.055,1.45,-36.419,1,0,0,0,-4.333,0.037,-19.462,0,1,3,R,Pugeuk,160,92.629,0.547,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115,-37.699,_이누_,0.025,-16.339,CAT tourniquet,-21.045,-46.278,-라후이-,-13.082,-59.905,인생최패망자,16.302,-45.3,소솨소솨,11.599,-65.871,AI,35.7,-81.8,NABIMan,-12.485,-111.631,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,2,0,0,0,255,255,255,5,395.646,あいくんだよー『아이 군』,R,1,94,3.862,-1.841,-0.01,1.426,-36.458,2,0,0,0,-0.321,0,0,1,2,2,R,甲斐野柊太,190,85.97,0.2,3,70,396.839,144,10,84,92,75,67,143,130,-30,-48.822,0.68,0.017,-0.021,0.032,0,-0.255,-37.202,_이누_,-0.009,-16.55,CAT tourniquet,-22.202,-49.016,-라후이-,-14.235,-59.914,인생최패망자,16.138,-47.609,소솨소솨,11.463,-65.951,AI,35.7,-81.8,NABIMan,-11.351,-115.918,AI,-35.7,-81.8,396.821,1.397,-21.336,0,0,,0,0,0,0,0,0,0,0,0,3
7,1,1,0,0,0,1,2,0,0,0,255,255,255,6,436.567,あいくんだよー『아이 군』,R,34,106,-2.039,-0.47,-0.478,1.527,-36.39,2,0,89.55,34.894,-2.34,0,0,1,2,2,R,甲斐野柊太,190,85.97,0.2,3,69,437.709,95,10,81,48,78,81,137,130,26.042,16.831,0.62,-0.053,-0.049,0.037,0,-0.328,-37.518,_이누_,-0.232,-16.602,CAT tourniquet,-22.542,-49.448,-라후이-,-14.78,-64.421,인생최패망자,16.374,-47.93,소솨소솨,12.409,-64.735,AI,35.7,-81.8,NABIMan,-7.814,-112.273,AI,-35.7,-81.8,443.085,-48.459,-129.107,0,0,,0,0,0,0,0,0,0,0,0,4
8,1,1,1,0,0,0,2,0,0,0,255,255,255,7,482.103,あいくんだよー『아이 군』,R,6,80,2.658,0.051,0.041,1.593,-36.645,1,0,311.968,0,13.695,0,0,0,3,1,L,vovopo 보보포,160,90,0.599,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195,-37.685,_이누_,0.272,-16.508,CAT tourniquet,-21.442,-48.582,-라후이-,-12.652,-61.53,인생최패망자,19.951,-43.788,소솨소솨,15.251,-62.957,AI,35.7,-81.8,NABIMan,-3.846,-110.512,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
9,1,1,1,0,1,0,2,0,0,0,255,255,255,8,499.114,あいくんだよー『아이 군』,R,33,116,-1.615,-1.531,-0.402,1.286,-36.23,1,0,106.647,-32.202,-5.852,-0.374,-16.795,0,3,1,L,vovopo 보보포,160,90,0.599,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228,-37.588,_이누_,-0.116,-16.77,CAT tourniquet,-21.492,-48.553,-라후이-,-12.411,-61.679,인생최패망자,20.651,-44.835,소솨소솨,15.616,-63.169,AI,35.7,-81.8,NABIMan,6.645,-114.12,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,1,1,0,2,0,2,0,0,0,255,255,255,9,511.674,あいくんだよー『아이 군』,R,41,10,-8.673,-2.97,-0.068,1.462,-37.992,1,0,-0.215,-89.427,4.415,-0.298,-35.363,0,3,1,L,vovopo 보보포,160,90,0.599,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392,-38.34,_이누_,-0.226,-16.372,CAT tourniquet,-21.545,-48.726,-라후이-,-13.058,-61.866,인생최패망자,20.472,-46.145,소솨소솨,16.829,-65.229,AI,35.7,-81.8,NABIMan,1.687,-118.164,AI,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
