id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,pPow,spdK,zoneX,zoneY,startX,startY,targetX,targetY,zDist,pitchAngle,pOver,pSide,pUnder,call,balk,sH,sV,gyro,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,batLen,batCen,batType,bFps,bOS,bVR,hSec,rotS,rotL,shS,lgS,prepS,batSpd,ev,ldeg,sdeg,launchPosX,launchPosY,launchPosZ,hPos,buntGrip,handDist,angVeloX,angVeloY,angVeloZ,PPosX,PPosY,PThrSpd,CName,CPosX,CPosY,CThrSpd,1BName,1BPosX,1BPosY,1BThrSpd,2BName,2BPosX,2BPosY,2BThrSpd,3BName,3BPosX,3BPosY,3BThrSpd,SSName,SSPosX,SSPosY,SSThrSpd,LFName,LFPosX,LFPosY,LFThrSpd,CFName,CFPosX,CFPosY,CFThrSpd,RFName,RFPosX,RFPosY,RFThrSpd,ltSec,lx,lz,cSec,cPos,cx,cy,cz,1BSafe,tag,cpSec,bTo1Sec,bTo2Sec,bTo3Sec,bToHSec,r1To2Sec,r1To3Sec,r1ToHSec,r2To3Sec,r2ToHSec,r3ToHSec,r1LeaveSec,r2LeaveSec,r3LeaveSec,bOutSec,r1OutSec,r2OutSec,r3OutSec,bOutCode,r1OutCode,r2OutCode,r3OutCode,ball1Sec,ball1Pos,ball2Sec,ball2Pos,ball3Sec,ball3Pos,ballHSec,ballHPos,PGetSec,PGetX,PGetZ,CGetSec,CGetX,CGetZ,1BGetSec,1BGetX,1BGetZ,2BGetSec,2BGetX,2BGetZ,3BGetSec,3BGetX,3BGetZ,SSGetSec,SSGetX,SSGetZ,LFGetSec,LFGetX,LFGetZ,CFGetSec,CFGetX,CFGetZ,RFGetSec,RFGetX,RFGetZ,PThrSec,PThrX,PThrZ,CThrSec,CThrX,CThrZ,1BThrSec,1BThrX,1BThrZ,2BThrSec,2BThrX,2BThrZ,3BThrSec,3BThrX,3BThrZ,SSThrSec,SSThrX,SSThrZ,LFThrSec,LFThrX,LFThrZ,CFThrSec,CFThrX,CFThrZ,RFThrSec,RFThrX,RFThrZ,result,cPlr,sb2Sec,sb3Sec,sbhSec,ass
93,5,1,0,3,0,2,0,0,0,0,255,255,255,34,2927.019,"まととまと",R,26,89,140,0.888,0.925,0.312,2.143,0.31,1.933,-36.394,49.304,76,24,0,2,0,50.992,-200,7.103,0,0,1,5,0,R,"ddil_ddil69",175.1,90,0.4,3,54,W,Y,2928.156,255,89,122,74,7,145,84,53.7,-4.14,0.157,1.147,-19.196,-0.9,0,0.613,300.991,-518.362,26.559,-0.729,-36.886,0,"눈꽃",-0.064,-18.053,0,"_송글_",-22.188,-47.369,0,"Ѕeyeon",-17.582,-64.774,0,"하루（Haru）",18.86,-47.843,0,"muyang_",13.714,-64.906,0,"AI",40.9,-90.65,0,"うよすま",-24.87,-111.93,0,"",0,0,0,0,0,0,2933.717,5,9.588,3.232,-67.153,0,0,,2933.708,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"muyang_",,,,0
94,5,1,0,3,0,0,1,0,0,0,255,255,255,35,2961.345,"まととまと",R,26,94,140,-1.563,-0.235,0.088,1.939,-0.523,1.267,-36.394,24.758,88,12,0,1,0,-122.462,-200,19.424,0,0,0,6,1,R,"TaeGeuk_",176.6,87.018,0.651,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,-37.548,0,"눈꽃",-0.103,-18.104,0,"_송글_",-22.329,-48.333,0,"Ѕeyeon",-16.077,-64.413,0,"하루（Haru）",18.486,-48.771,0,"muyang_",13.724,-64.945,0,"AI",40.9,-90.65,0,"うよすま",-17.235,-116.03,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
95,5,1,0,3,1,0,1,0,0,0,255,255,255,36,2978.049,"まととまと",R,32,81,132,0.72,-0.07,0.19,1.963,-0.048,1.35,-36.394,37.231,89,11,0,0,0,250,-200,-11.944,0,0,0,6,1,R,"TaeGeuk_",176.6,87.018,0.651,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383,-37.738,0,"눈꽃",-0.04,-18.014,0,"_송글_",-23.146,-48.933,0,"Ѕeyeon",-16.285,-64.669,0,"하루（Haru）",18.454,-48.73,0,"muyang_",13.83,-64.757,0,"AI",40.9,-90.65,0,"うよすま",-16.656,-117.462,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
96,5,1,0,3,1,1,1,0,0,0,255,255,255,37,2995.325,"まととまと",R,3,68,97,-3.128,0.503,0.163,2.209,-0.484,2.178,-36.394,59.976,83,17,0,2,0,-414.491,170.472,-13.432,0,0,1,6,1,R,"TaeGeuk_",176.6,87.018,0.651,3,54,W,Y,2996.288,255,191,155,107,73,145,127,-4.21,31.219,-0.669,1.212,-20.733,0.31,0,0.217,-157.22,102.959,569.808,-0.596,-37.068,0,"눈꽃",-0.135,-18.055,0,"_송글_",-23.146,-48.87,0,"Ѕeyeon",-16.553,-65.071,0,"하루（Haru）",18.449,-48.724,0,"muyang_",13.809,-64.981,0,"AI",40.9,-90.65,0,"うよすま",-20.188,-118.364,0,"",0,0,0,2996.351,-7.01,-31.155,2997.584,2,-19.049,0.059,-49.332,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,3000.019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"_송글_",,,,0
97,5,1,0,3,0,0,2,0,0,0,255,255,255,38,3023.78,"まととまと",R,28,57,112,0.345,0.529,0.324,2.109,0.149,1.861,-36.394,62.775,86,14,0,0,0,-5.14,-66.295,5.903,0,0,1,0,2,R,"시즈카_Shizuka",190,84.746,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,-37.273,0,"눈꽃",-0.074,-17.991,0,"_송글_",-23.037,-49.265,0,"Ѕeyeon",-14.432,-65.806,0,"하루（Haru）",18.727,-48.347,0,"muyang_",12.276,-64.472,0,"AI",40.9,-90.65,0,"うよすま",-19.702,-117.987,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
98,5,1,0,3,0,1,2,0,0,0,255,255,255,39,3038.134,"まととまと",R,28,63,104,-1.196,-0.169,0.075,1.936,-0.387,1.407,-36.394,24.318,94,6,0,0,0,-70.531,-86.194,9.765,0,0,0,0,2,R,"시즈카_Shizuka",190,84.746,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134,-37.033,0,"눈꽃",-0.094,-18.025,0,"_송글_",-23.163,-49.189,0,"Ѕeyeon",-14.518,-64.58,0,"하루（Haru）",18.744,-48.342,0,"muyang_",12.225,-64.546,0,"AI",40.9,-90.65,0,"うよすま",-18.284,-117.685,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
99,5,1,0,3,0,2,2,0,0,0,255,255,255,40,3051.564,"まととまと",R,38,48,92,-0.688,0.074,0.163,2.066,-0.234,1.614,-36.394,48.031,95,5,0,2,0,-31.645,-40.633,-2.549,0,0,1,0,2,R,"시즈카_Shizuka",190,84.746,0.5,3,54,W,Y,3052.887,255,88,59,116,77,138,87,34.012,21.091,-0.13,1.033,-20.296,-0.75,0,0.23,-342.297,221.893,439.996,-0.524,-36.877,0,"눈꽃",-0.086,-18.049,0,"_송글_",-22.937,-49.277,0,"Ѕeyeon",-15.425,-66.578,0,"하루（Haru）",18.732,-48.363,0,"muyang_",12.132,-64.563,0,"AI",40.9,-90.65,0,"うよすま",-13.989,-118.205,0,"",0,0,0,3057.101,-28.911,-82.371,3060.167,7,-43.98,0.06,-103.493,1,0,,3058.45,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"うよすま",,,3067.945,0
100,5,1,0,3,0,0,2,1,0,0,2,255,255,41,3103.891,"まととまと",R,26,82,134,1.252,0.75,0.332,2.104,0.616,1.844,-36.394,43.12,85,15,0,0,0,-57.795,-180.175,5.819,0,0,0,1,3,R,"Yes_Man_",175.3,85.072,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-37.556,0,"눈꽃",0.041,-18.866,0,"_송글_",-21.575,-47.369,0,"Ѕeyeon",-13.959,-60.241,0,"하루（Haru）",18.955,-47.285,0,"muyang_",7.848,-62.009,0,"AI",40.9,-90.65,0,"うよすま",-8.096,-113.29,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3110.268,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
101,5,1,0,3,0,1,2,1,0,0,2,255,255,42,3128.741,"まととまと",R,10,87,128,-1.621,-1.671,0.046,1.882,-0.717,1.066,-36.394,23.155,87,13,0,1,0,6.647,400,17.021,0,0,0,1,3,R,"Yes_Man_",175.3,85.072,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,-36.913,0,"눈꽃",-0.441,-18.662,0,"_송글_",-21.909,-44.805,0,"Ѕeyeon",-14.153,-62.08,0,"하루（Haru）",19.219,-46.382,0,"muyang_",4.284,-62.375,0,"AI",40.9,-90.65,0,"うよすま",-6.896,-113.676,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3142.413,,,,,,,0,0,0,0,3131.999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
102,5,1,0,3,1,1,2,1,0,0,2,255,255,43,3149.894,"まととまと",R,0,32,84,-0.749,0.247,0.268,1.979,-0.309,1.649,-36.394,63.923,100,0,0,2,0,0,0,-0.886,0,0,0,1,3,R,"Yes_Man_",175.3,85.072,0.5,3,54,W,Y,3151.295,195,74,103,75,41,145,109,27.636,3.881,-0.163,1.161,-20.41,0.12,0,0.449,562.008,121.973,171.085,-0.283,-37.903,0,"눈꽃",-0.098,-18.25,0,"_송글_",-20.437,-47.362,0,"Ѕeyeon",-15.553,-62.953,0,"하루（Haru）",18.617,-46.996,0,"muyang_",7.193,-61.54,0,"AI",40.9,-90.65,0,"うよすま",-6.953,-112.27,0,"AI",-40.8,-90.55,0,0,0,0,3156.5,7,-9.818,2.759,-113.45,0,0,,3157.207,,,,,,,,,,3150.143,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"うよすま",,,,0
103,5,0,0,3,0,0,0,0,0,0,255,255,255,58,3198.57,"ddil_ddil69",R,26,61,115,-1.259,-1.673,0.129,1.807,-0.573,0.391,-36.693,20.9,54,46,0,4,0,11.248,-200,-2.041,0,0,1,5,5,R,"muyang_",170.7,80,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136,-37.948,0,"TaeGeuk_",-0.084,-18.009,0,"시즈카_Shizuka",-19.652,-46.104,0,"Yes_Man_",-14.608,-60,0,"Penguin_iDOL",18.846,-49.802,0,"Pugeuk",7.344,-63.192,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
104,5,0,0,3,0,1,0,0,0,0,255,255,255,59,3214.502,"ddil_ddil69",R,10,83,124,-0.716,-2.159,0.158,1.902,-0.316,0.859,-36.693,20.822,56,44,0,1,0,0,400,4.297,-0.153,-19.295,0,5,5,R,"muyang_",170.7,80,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054,-37.816,0,"TaeGeuk_",-0.04,-17.951,0,"시즈카_Shizuka",-19.94,-46.019,0,"Yes_Man_",-14.525,-60.179,0,"Penguin_iDOL",19.079,-48.685,0,"Pugeuk",10.641,-62.347,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
105,5,0,0,3,1,1,0,0,0,0,255,255,255,60,3230.109,"ddil_ddil69",R,26,63,117,0.997,1.852,0.281,2.265,0.36,2.392,-36.693,48.014,100,0,0,1,0,38.193,-200,3.513,0,0,0,5,5,R,"muyang_",170.7,80,0.5,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-37.838,0,"TaeGeuk_",-0.01,-17.97,0,"시즈카_Shizuka",-19.943,-46.026,0,"Yes_Man_",-14.673,-60.02,0,"Penguin_iDOL",19.337,-48.507,0,"Pugeuk",10.642,-62.329,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
106,5,0,0,3,2,1,0,0,0,0,255,255,255,61,3243.892,"ddil_ddil69",R,26,92,140,1.595,0.319,0.286,2.064,0.532,1.563,-36.693,36.75,90,10,0,2,0,112.571,-200,15.331,0,0,0,5,5,R,"muyang_",170.7,80,0.5,3,54,W,Y,3244.852,255,66,0,17,2,16,46,-11.834,11.897,0.219,0.806,-19.411,-0.77,0,0.128,-363.084,-382.869,285.625,0.126,-37.728,0,"TaeGeuk_",0.006,-17.976,0,"시즈카_Shizuka",-19.863,-45.964,0,"Yes_Man_",-14.537,-60.171,0,"Penguin_iDOL",19.317,-48.511,0,"Pugeuk",9.53,-62.273,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,3244.867,-0.359,-22.259,3247.951,3,-8.11,0.058,-48.057,0,0,,3250.271,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"Yes_Man_",,,,0
107,5,0,0,3,0,0,1,0,0,0,255,255,255,62,3272.671,"ddil_ddil69",R,26,58,113,0.922,-0.331,0.278,1.978,0.341,1.17,-36.693,35.985,100,0,0,2,0,28.794,-200,-0.358,0,0,1,6,0,R,"まととまと",179.9,85.259,0.351,3,54,W,Y,3273.822,222,117,165,114,67,145,127,18.413,2.877,0.159,1.019,-21.398,0.29,0,0.39,-139.597,536.715,229.02,0.081,-37.745,0,"TaeGeuk_",0.011,-17.968,0,"시즈카_Shizuka",-19.45,-46.25,0,"Yes_Man_",-15.892,-57.628,0,"Penguin_iDOL",19.891,-49.613,0,"Pugeuk",9.271,-61.173,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,3277.884,-18.564,-126.767,3279.717,7,-16.6,0.115,-129.26,1,0,,3279.399,3283.745,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"AI",3283.745,,,0
108,5,0,0,3,0,0,1,0,1,0,255,10,255,63,3308.039,"ddil_ddil69",R,26,74,126,-1.055,0.263,0.131,2.038,-0.504,1.56,-36.693,26.745,100,0,0,0,0,25.672,-200,11.372,0,0,0,0,4,L,"하루（Haru）",190,95,0.4,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,-37.894,0,"TaeGeuk_",-0.116,-18.278,0,"시즈카_Shizuka",-19.928,-46.909,0,"Yes_Man_",-8.291,-62.214,0,"Penguin_iDOL",20.49,-44.568,0,"Pugeuk",14.135,-59.831,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3311.194,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3311.016,,,0
109,5,0,0,3,0,1,1,0,1,0,255,10,255,64,3325.613,"ddil_ddil69",R,0,70,121,2.158,1.578,0.217,2.311,0.876,2.576,-36.693,57.142,88,12,0,1,0,34.98,0,-11.273,0,0,0,0,4,L,"하루（Haru）",190,95,0.4,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-37.838,0,"TaeGeuk_",0.146,-17.988,0,"시즈카_Shizuka",-20.321,-46.7,0,"Yes_Man_",-3.265,-59.779,0,"Penguin_iDOL",21.995,-45.542,0,"Pugeuk",14.173,-59.862,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3337.946,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3328.565,,,0
110,5,0,0,3,1,1,1,0,1,0,255,10,255,65,3346.908,"ddil_ddil69",R,26,70,122,5.142,0.685,0.51,2.089,2.066,1.819,-36.693,59.486,74,26,0,1,0,97.247,-200,17.774,0,0,0,0,4,L,"하루（Haru）",190,95,0.4,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,-37.797,0,"TaeGeuk_",0.878,-19.057,0,"시즈카_Shizuka",-19.651,-46.385,0,"Yes_Man_",-7.683,-61.009,0,"Penguin_iDOL",21.963,-45.92,0,"Pugeuk",14.182,-59.904,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3356.146,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3350.089,,,0
111,5,0,0,3,2,1,1,0,1,0,255,10,255,66,3361.981,"ddil_ddil69",R,13,63,105,-1.838,-0.763,0.254,2.085,-0.128,1.621,-36.693,31.661,99,1,0,2,0,-340.547,350.314,11.6,0,0,1,0,4,L,"하루（Haru）",190,95,0.4,3,54,W,Y,3363.182,151,153,61,142,111,137,123,-28.928,45.93,-0.308,0.806,-20.897,0.24,0,0.302,115.599,286.621,514.281,0.032,-37.705,0,"TaeGeuk_",-0.206,-18.073,0,"시즈카_Shizuka",-20.099,-46.067,0,"Yes_Man_",-7.766,-60.092,0,"Penguin_iDOL",20.613,-47.099,0,"Pugeuk",14.173,-59.871,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,3363.018,-1.685,-22.229,0,0,0,0,0,0,0,,3369.279,,,,,,,,,,,3390.464,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"",3369.036,,,0
112,5,0,0,3,2,2,1,0,1,0,255,10,255,67,3396.378,"ddil_ddil69",R,26,91,140,-0.34,0.959,0.17,2.188,-0.15,2.056,-36.693,41.852,81,19,0,0,0,-2.773,-200,15.128,0,0,1,0,4,L,"하루（Haru）",190,95,0.4,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,-37.721,0,"TaeGeuk_",-0.037,-18.086,0,"시즈카_Shizuka",-21.54,-46.871,0,"Yes_Man_",-5.214,-59.98,0,"Penguin_iDOL",20.726,-47.256,0,"Pugeuk",13.034,-58.836,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3416.675,,,,,,0,0,0,0,,,3423.424,5,,,3399.616,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3400.699,,,0
113,5,0,0,3,0,0,2,0,1,0,255,10,255,68,3438.537,"ddil_ddil69",R,13,72,111,-2.216,-0.939,0.208,1.991,-0.266,1.437,-36.693,27.601,99,1,0,4,0,-380.454,324.43,15.577,0,0,1,1,2,R,"_송글_",190,92,0.324,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-37.713,0,"TaeGeuk_",-0.121,-18.787,0,"시즈카_Shizuka",-21.3,-46.623,0,"Yes_Man_",-15.47,-59.202,0,"Penguin_iDOL",20.592,-45.769,0,"Pugeuk",5.172,-62.566,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3444.457,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3441.166,,,0
114,5,0,0,3,0,1,2,0,1,0,255,10,255,69,3455.716,"ddil_ddil69",R,26,90,140,0.64,0.163,0.299,2.052,0.312,1.519,-36.693,28.2,94,6,0,0,0,-31.151,-200,15.783,0,0,0,1,2,R,"_송글_",190,92,0.324,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,-37.815,0,"TaeGeuk_",0.164,-17.812,0,"시즈카_Shizuka",-20.767,-46.193,0,"Yes_Man_",-15.302,-59.287,0,"Penguin_iDOL",20.545,-46.42,0,"Pugeuk",5.14,-61.612,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3473.678,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",3458.764,,,0
115,5,0,0,3,0,2,2,0,1,0,255,10,255,70,3476.805,"ddil_ddil69",R,0,70,122,-0.028,-0.667,0.177,1.929,-0.018,1.168,-36.693,22.192,91,9,0,0,0,0,0,4.617,0,0,0,1,2,R,"_송글_",190,92,0.324,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,-37.782,0,"TaeGeuk_",0.259,-17.83,0,"시즈카_Shizuka",-20.562,-47.076,0,"Yes_Man_",-15.014,-59.4,0,"Penguin_iDOL",20.864,-46.203,0,"Pugeuk",7.709,-60.676,0,"AI",40.9,-90.65,0,"AI",0,-109.84,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
116,6,1,0,3,0,0,0,0,0,0,255,255,255,44,3507.813,"まととまと",R,6,71,99,3.622,0.785,0.415,2.176,0.651,2.173,-36.394,56.272,78,22,0,1,0,442.109,93.227,9.975,0,0,0,2,5,L,"Pugeuk",160,86,0.36,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,-36.914,0,"눈꽃",0.016,-17.683,0,"_송글_",-21.819,-48.117,0,"Ѕeyeon",-12.961,-64.85,0,"하루（Haru）",21.957,-47.452,0,"muyang_",16.448,-62.819,0,"AI",40.9,-90.65,0,"うよすま",7.039,-109.472,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
117,6,1,0,3,1,0,0,0,0,0,255,255,255,45,3523.195,"まととまと",R,38,1,10,-3.692,-2.97,0.012,1.821,-1.609,0.029,-36.394,9.773,0,100,0,1,0,0,0,0,-0.11,-33.575,0,2,5,L,"Pugeuk",160,86,0.36,0,54,W,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,-36.945,0,"눈꽃",-0.011,-17.729,0,"_송글_",-21.87,-48.18,0,"Ѕeyeon",-12.971,-64.831,0,"하루（Haru）",21.713,-47.176,0,"muyang_",15.832,-62.96,0,"AI",40.9,-90.65,0,"うよすま",4.988,-102.61,0,"AI",-40.8,-90.55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"",,,,0
118,6,1,0,3,2,0,0,0,0,0,255,255,255,46,3544.203,"まととまと",R,10,73,114,-0.051,0.418,0.293,2.185,-0.031,2.373,-36.394,56.358,80,20,0,2,0,0,400,3.467,0,0,1,2,5,L,"Pugeuk",160,86,0.36,3,54,W,Y,3545.368,128,31,65,25,3,130,122,-30,-24.009,-0.025,0.85,-19.628,0.46,0,0.229,120.61,-356.044,467.639,-0.152,-37.629,0,"눈꽃",-0.098,-17.743,0,"_송글_",-21.463,-48.064,0,"Ѕeyeon",-12.793,-64.787,0,"하루（Haru）",21.714,-46.733,0,"muyang_",15.274,-63.786,0,"AI",40.9,-90.65,0,"うよすま",7.217,-112.493,0,"AI",-40.8,-90.55,0,3545.167,0.659,-21.153,3546.867,4,16.634,2.326,-45.333,0,0,,3550.438,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"하루（Haru）",,,,0
