id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
181,8,1,2,6,0,0,1,1,0,1,2,255,7,91,6950.883,ʚEveɞ,R,0,140,0.558,-0.065,2,24.546,-184.23,0,0,1,3,0,L,Pring__,179.6,86,6951.668,110,110,61,135,81,30.972,-29.283,-0.43,-0.02,-0.076,0.203,-0.283,-37.173,-0.022,-16.62,-17.241,-42.999,-9.712,-60.056,18.958,-41.3,15.136,-63.576,41.221,-96.029,0.161,-104.152,-43.096,-93.023,6928.478,28.294,-77.631,6929.312,6,별이__,29.714,-81.136,1,0,0,0,0,0,0,2
182,8,1,3,6,0,0,1,1,1,0,0,2,255,92,6990.806,ʚEveɞ,R,6,90,-0.184,0.044,0,409.091,0,0.828,-16.875,0,4,8,L,하루（Haru）,179.7,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-37.535,0.009,-16.896,-19.479,-40.364,-6.581,-59.714,19.554,-45.563,15.478,-63.362,39.541,-96.848,2.706,-101.387,-43.722,-89.112,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
183,8,1,3,6,0,1,1,1,1,0,0,2,255,93,7013.903,ʚEveɞ,R,6,101,0.077,-0.458,2,417.443,0,0,0,1,4,8,L,하루（Haru）,179.7,86,7014.991,255,209,71,150,30,-3.255,-5.483,-0.47,0.145,-0.093,0.297,-0.316,-37.364,0.169,-17.021,-16.962,-41.702,-0.605,-60.829,19.826,-46.696,15.435,-63.138,39.673,-96.993,2.694,-101.313,-43.209,-89.731,6986.845,0.468,-25.87,6988.245,0,ʚEveɞ,1.792,-33.877,1,0,0,0,0,0,0,2
184,8,1,3,6,0,0,2,1,1,0,8,255,255,94,7084.517,ʚEveɞ,R,9,88,-1.685,0.398,1,331.749,-279.348,0,0,0,5,3,R,Gonyong,175.2,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.276,-37.228,-0.144,-16.924,-19.025,-40.701,-13.166,-59.239,18.549,-41.705,1.981,-62.685,40.374,-100.752,-1.53,-108.833,-42.998,-92.58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
185,8,1,3,6,1,0,2,1,1,0,8,255,255,95,7109.79,ʚEveɞ,R,0,0,0,0,0,0,0,0,0,1,5,3,R,Gonyong,175.2,86,7110.999,59,70,47,84,64,44.378,-51.42,-0.53,-0.027,0.012,0.092,-0.325,-37.355,-0.162,-17.017,-18.279,-43.434,-13.344,-59.578,18.819,-46.544,2.505,-63.835,37.222,-97.148,-1.408,-108.717,-43.967,-91.766,7083.245,0.539,-21.009,7102.967,6,Roscosmos,0.088,-38.034,0,0,0,0,0,0,0,3
186,8,1,3,6,1,1,2,1,1,0,8,255,255,96,7146.421,ʚEveɞ,R,9,94,-1.606,0.648,1,333.644,-312.348,0,0,0,5,3,R,Gonyong,175.2,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.343,-37.225,-0.151,-16.872,-19.499,-40.162,-10.468,-59.385,19.551,-40.911,0.143,-59.392,37.594,-96.715,-0.763,-105.464,-43.413,-91.144,0,0,0,0,0,,0,0,0,8,0,0,0,0,0,0
187,8,0,3,6,0,0,0,0,0,0,255,255,255,89,7302.935,_이누_,R,0,133,-1.756,0.383,1,0,0,0,0,0,6,6,R,별이__,174.6,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.226,-37.616,-0.107,-16.591,-20.64,-43.592,-13.849,-62.971,19.554,-44.628,10.724,-62.941,43.763,-89.93,0.726,-104.901,-35.975,-77.704,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
188,8,0,3,6,1,0,0,0,0,0,255,255,255,90,7319.401,_이누_,R,0,139,-0.421,-1.402,1,0,0,0,0,0,6,6,R,별이__,174.6,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.413,-37.411,-0.012,-16.728,-21.17,-44.041,-13.777,-62.809,19.498,-44.581,11.716,-62.157,43.551,-89.735,-0.115,-105.989,-37.137,-81.333,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
189,8,0,3,6,1,1,0,0,0,0,255,255,255,91,7345.275,_이누_,R,10,100,0.722,0.51,2,111.963,400,0,0,1,6,6,R,별이__,174.6,86,7346.333,159,119,64,143,66,35.034,8.258,0.99,0.015,-0.053,0.415,-0.462,-36.853,0.094,-16.779,-21.448,-44.598,-13.81,-62.973,19.484,-44.526,11.895,-61.99,43.546,-89.741,-0.112,-105.991,-37.5,-81.311,0,0,0,7321.734,3,Gonyong,-7.079,-68.272,0,0,0,0,0,0,0,1
190,8,0,3,6,0,0,1,0,0,0,255,255,255,92,7371.291,_이누_,R,10,112,1.052,-0.974,0,0,400,0.214,-17.161,0,7,9,R,ʚmingɞ,175.1,86,0,0,0,0,0,0,0,0,0,0,0,0,-0.477,-37.222,0.023,-16.801,-21.988,-46.036,-14.653,-60.493,19.126,-44.765,7.914,-62.585,40.095,-84.979,0.629,-103.889,-40.469,-85.981,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
