id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pHand,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bZone,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,stayCon,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,cpSec,sb2Sec,sb3Sec,sbhSec,ass,result
1,1,1,0,0,0,0,0,0,0,0,255,255,255,0,368.243,Pring__,R,0,130,0.23,0.612,2,170.579,-149.759,0,0,1,0,4,R,_이누_,190,70,369.046,148,59,0,90,67,-41.785,51.094,-0.33,-0.043,-0.069,0.131,-0.641,-36.879,-0.074,-16.976,-20.2,-43.485,-15.232,-62.422,22.011,-46.363,9.315,-66.868,35.7,-81.8,0,-100.6,-35.7,-81.8,369.283,-1.526,-20.668,371.382,2,_Chun,-21.647,-37.056,0,0,0,0,0,0,0,2
2,1,1,0,0,0,1,0,0,0,0,255,255,255,1,384.579,Pring__,R,0,132,0.281,-0.797,0,250,-168.116,0,0,1,0,4,R,_이누_,190,70,0,0,0,0,0,0,0,0,0,0,0,0,-0.228,-37.549,-0.068,-17.233,-21.142,-45.164,-15.56,-62.031,21.423,-46.343,9.006,-66.633,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,2,0,0,0,0,255,255,255,2,398.53,Pring__,R,13,103,0.248,-0.504,2,-339.731,344.038,0,0,1,0,4,R,_이누_,190,70,399.671,123,79,97,111,113,-31.826,22.584,0.577,-0.111,-0.097,0.186,-0.552,-36.872,-0.131,-17.055,-21.351,-44.745,-15.537,-62.037,21.397,-46.32,9.009,-66.629,35.7,-81.8,0,-100.6,-35.7,-81.8,399.827,-0.481,-21.562,401.594,3,Pugeuk,-14.452,-54.997,0,0,0,0,0,0,0,2
4,1,1,0,0,0,0,1,0,0,0,255,255,255,3,432.172,Pring__,R,14,99,-0.881,-0.351,0,303.306,369.36,0,0,0,1,5,L,IllilliIIIIllil,174.5,88,0,0,0,0,0,0,0,0,0,0,0,0,-0.248,-37.741,-0.067,-17.216,-21.67,-45.488,-12.901,-64,21.773,-45.577,13.488,-65.142,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5,1,1,0,0,0,1,1,0,0,0,255,255,255,4,449.006,Pring__,R,14,100,1.12,-0.172,0,337.877,334.462,0,0,0,1,5,L,IllilliIIIIllil,174.5,88,0,0,0,0,0,0,0,0,0,0,0,0,-0.196,-37.815,0.167,-17.251,-22.549,-44.31,-11.802,-64.545,21.845,-45.599,13.283,-65.163,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,2,1,0,0,0,255,255,255,5,463.999,Pring__,R,0,134,1.966,1.357,4,217.886,-161.7,0,0,1,1,5,L,IllilliIIIIllil,174.5,88,0,0,0,0,0,0,0,0,0,0,0,0,-0.195,-37.565,-0.028,-17.341,-21.634,-43.393,-11.47,-63.976,22.63,-46.195,13.289,-65.146,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,2,0,0,0,255,255,255,6,515.466,Pring__,R,0,131,0.806,0.066,0,231.985,-166.764,0,0,0,2,3,L,눈꽃,174.6,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.276,-37.824,-0.01,-17.054,-21.43,-46.109,-12.289,-64.535,22.662,-45.954,13.299,-65.097,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,0,1,2,0,0,0,255,255,255,7,532.325,Pring__,R,0,136,-1.019,0.525,0,235.283,-200,0,0,1,2,3,L,눈꽃,174.6,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.147,-38.034,-0.236,-17.079,-22.536,-44.426,-12.311,-64.618,22.581,-45.891,13.312,-65.107,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,2,2,0,0,0,255,255,255,8,548.976,Pring__,R,0,133,0.997,1.301,4,179.669,-189.56,0,0,1,2,3,L,눈꽃,174.6,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.145,-37.728,-0.034,-17.267,-20.924,-42.375,-12.319,-64.498,22.662,-45.9,13.287,-65.116,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,255,255,255,0,708.213,CAT tourniquet,L,3,118,-0.64,0.625,0,340.18,0,0.349,-16.927,0,0,4,L,encounter v,190,89,0,0,0,0,0,0,0,0,0,0,0,0,0.182,-37.458,-0.015,-17.05,-22.802,-47.454,-14.218,-64.393,22.686,-49.98,12.658,-64.698,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,1,0,0,0,0,255,255,255,1,728.586,CAT tourniquet,L,0,126,4.204,4.211,2,-100.76,-173.914,0,0,1,0,4,L,encounter v,190,89,729.674,135,99,0,131,125,42.112,-37.206,0.379,0.055,-0.093,0.498,0.511,-37.013,-0.043,-17.285,-22.439,-47.681,-13.131,-64.239,22.344,-49.153,12.618,-64.688,35.7,-81.8,0,-100.6,-35.7,-81.8,735.083,78.687,-90.185,0,0,,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,2,0,0,0,0,255,255,255,2,798.622,CAT tourniquet,L,5,126,-1.306,-0.306,0,62.705,0,-0.106,-18.058,1,0,4,L,encounter v,190,89,0,0,0,0,0,0,0,0,0,0,0,0,0.073,-37.342,-0.067,-17.474,-21.966,-47.844,-12.18,-64.957,22.078,-49.24,12.677,-64.888,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,1,0,0,0,255,255,255,3,826.833,CAT tourniquet,L,6,98,0.752,-0.381,2,-345.072,0,0,0,1,1,5,R,ゆっち一,179.8,89,828.023,105,153,33,136,120,38.115,28.318,0.826,-0.031,-0.175,0.281,0.476,-37.119,0.091,-17.183,-21.997,-49.998,-14.453,-63.862,20.602,-51.323,12.642,-64.95,35.7,-81.8,0,-100.6,-35.7,-81.8,833.716,-60.424,-106.093,0,0,,0,0,0,0,0,0,0,0,0,4
14,1,0,0,1,0,0,1,0,0,0,255,255,255,4,877.374,CAT tourniquet,L,3,112,-2.261,0.945,1,288.245,0,0,0,0,2,3,R,Pugeuk,160,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-37.469,-0.179,-17.036,-22.086,-48.391,-14.009,-63.866,21.289,-50.661,12.627,-64.949,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
15,1,0,0,1,1,0,1,0,0,0,255,255,255,5,894.91,CAT tourniquet,L,12,125,0.221,-1.35,4,0,92.727,0,0,1,2,3,R,Pugeuk,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0.153,-37.368,0.072,-17.066,-20.536,-46.302,-14,-63.864,21.296,-50.654,12.656,-64.975,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
16,1,0,0,1,1,1,1,0,0,0,255,255,255,6,910.778,CAT tourniquet,L,3,114,-0.205,-0.661,2,398.9,0,0,0,1,2,3,R,Pugeuk,160,89,911.774,146,101,12,133,107,-11.012,-21.603,0.067,-0.09,-0.143,0.202,0.292,-37.098,-0.267,-17.215,-21.492,-46.778,-13.864,-63.742,21.322,-50.645,12.596,-64.984,35.7,-81.8,0,-100.6,-35.7,-81.8,911.86,0.75,-23.123,913.794,5,IllilliIIIIllil,15.055,-59.22,0,4,0,0,0,0,0,2
17,1,0,0,1,0,0,2,0,0,0,255,255,255,7,939.54,CAT tourniquet,L,0,131,-0.583,0.851,2,-86.181,-148.311,0,0,0,3,2,L,_Chun,190,89,940.517,96,108,0,129,91,48.846,-34.36,-0.258,0.145,-0.076,0.105,0.423,-37.083,-0.166,-16.993,-20.535,-47.534,-11.296,-65.679,22.521,-49.315,13.874,-64.15,35.7,-81.8,0,-100.6,-35.7,-81.8,945.505,37.17,-76.866,949.694,3,눈꽃,1.232,-59.704,0,0,0,0,0,0,0,1
18,2,1,0,1,0,0,0,0,0,0,255,255,255,9,996.064,Pring__,R,10,90,-0.526,0.332,0,0,400,0,0,0,3,2,L,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.231,-38.023,-0.137,-17.068,-20.866,-44.552,-12.666,-63.247,22.946,-47.5,15.704,-63.239,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
19,2,1,0,1,0,1,0,0,0,0,255,255,255,10,1012.067,Pring__,R,6,98,1.92,0.689,4,420.44,0,0,0,1,3,2,L,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.227,-37.614,-0.062,-17.291,-21.828,-44.982,-12.663,-63.411,23.754,-47.901,15.681,-63.298,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
20,2,1,0,1,0,2,0,0,0,0,255,255,255,11,1031.79,Pring__,R,10,107,1.041,-0.991,4,-107.534,400,0.133,-17.539,1,3,2,L,Sabo_10,184.7,89,0,0,0,0,0,0,0,0,0,0,0,0,-0.395,-37.793,-0.061,-17.466,-21.389,-45.44,-12.57,-62.433,23.258,-47.161,15.684,-63.236,35.7,-81.8,0,-100.6,-35.7,-81.8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
21,2,1,0,1,0,0,1,0,0,0,255,255,255,12,1064.057,Pring__,R,0,133,0.46,0.828,2,194.963,-182.183,0,0,1,4,1,R,Riyaj,190,89,1064.905,187,215,35,151,99,98.18,35.055,-0.622,0,-0.02,0.248,-0.573,-36.886,-0.031,-17.144,-21.355,-45.701,-13.971,-61.344,23.114,-47.097,11.379,-65.583,35.7,-81.8,0,-100.6,-35.7,-81.8,1071.971,8.623,3.777,0,0,,0,0,0,0,0,0,0,0,0,0
