id,inn,half,scoreA,scoreB,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,hMoveX,hMoveY,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,tag,result
115,4,1,12,7,0,0,2,0,0,0,255,255,255,63,4110.104,Oort__Cloud,0,140,-1.133,-0.389,2,115.895,-200,0,0,1,8,7,SOM_candy,190,66,4111.129,125,131,35,163,75,-50.135,-46.428,-0.454,-0.125,-0.006,-0.374,-37.23,-0.07,-17.551,-23.221,-48.472,-15.996,-60.871,22.971,-48.187,15.693,-61.358,37.727,-83.9,1.332,-102.359,-43.85,-84.353,4111.156,0.333,-19.583,4117.248,6,Roscosmos,40.782,-62.466,0,0,2
116,4,1,12,7,0,1,2,0,0,0,255,255,255,64,4138.537,Oort__Cloud,0,140,-0.412,-0.475,0,108.127,-180.012,0,0,0,8,7,SOM_candy,190,48,0,0,0,0,0,0,0,0,0,0,0,-0.316,-37.348,0.028,-17.461,-22.085,-48.168,-16.426,-61.196,22.002,-43.889,17.865,-60.467,36.262,-81.739,1.426,-101.682,-43.564,-84.487,0,0,0,0,0,,0,0,0,0,0
117,4,1,12,7,0,2,2,0,0,0,255,255,255,65,4154.775,Oort__Cloud,0,121,-0.821,-1.067,1,75.419,-81.653,0,0,0,8,7,SOM_candy,190,48,0,0,0,0,0,0,0,0,0,0,0,-0.184,-37.282,-0.041,-17.253,-21.462,-46.627,-16.908,-60.733,21.596,-43.369,14.362,-59.441,37.409,-81.763,1.382,-102.248,-43.812,-84.248,0,0,0,0,0,,0,0,0,0,0
118,4,1,12,7,1,2,2,0,0,0,255,255,255,66,4174.402,Oort__Cloud,0,140,-0.005,1.055,2,93.729,-147.729,0,0,1,8,7,SOM_candy,190,48,4175.358,105,112,25,145,129,49.401,-52.572,0.46,-0.153,0.006,-0.334,-36.929,-0.089,-17.725,-22.539,-47.641,-17.227,-61.292,21.209,-43.938,17.048,-60.342,37.427,-81.454,1.556,-103.473,-43.808,-84.26,0,0,0,4175.687,1,ByeolBam,0.015,-18.734,0,0,3
119,4,1,12,7,1,2,2,0,0,0,255,255,255,67,4200.348,Oort__Cloud,0,140,-0.162,-0.223,2,52.481,-126.876,0,0,1,8,7,SOM_candy,190,48,4201.372,118,135,36,163,80,10.305,-37.047,-0.349,-0.083,0.007,-0.433,-36.991,-0.076,-17.524,-21.977,-46.718,-17.053,-60.787,22.006,-46.271,14.266,-61.075,40.928,-83.788,1.124,-106.497,-43.82,-84.261,0,0,0,4203.244,4,DoYaGee,19.51,-41.46,0,0,1
120,4,0,12,7,0,0,0,0,0,0,255,255,255,51,4242.128,encounter v,13,121,-1.649,0.05,1,-373.569,332.334,0,0,0,8,0,Oort__Cloud,190,46,0,0,0,0,0,0,0,0,0,0,0,-0.049,-37.431,0.045,-17.443,-21.855,-48.507,-12.706,-64.327,19.715,-43.998,16.384,-58.191,36.81,-86.023,-5.374,-110.645,-46.847,-87.64,0,0,0,0,0,,0,0,0,0,0
121,4,0,12,7,1,0,0,0,0,0,255,255,255,52,4255.112,encounter v,0,138,0.598,0.033,2,45.03,-64.671,0,0,1,8,0,Oort__Cloud,190,46,4256.066,125,142,0,159,67,-23.78,5.859,-0.967,-0.099,-0.098,-0.377,-37.123,0.032,-17.447,-21.916,-48.479,-12.944,-64.403,18.521,-44.058,16.093,-57.02,36.824,-86.068,-5.331,-110.488,-46.884,-87.668,4256.108,-0.087,-20.992,4257.434,0,encounter v,-1.554,-35.74,0,0,2
122,4,0,12,7,0,0,1,0,0,0,255,255,255,53,4279.172,encounter v,6,124,16.372,6.964,2,278.301,0,0,0,1,0,5,Pugeuk,160,66,4280.101,62,61,2,36,50,-7.368,19.644,0.015,-0.046,-0.094,-0.245,-37.01,-0.036,-17.392,-22.152,-48.038,-13.4,-63.68,17.803,-43.583,17.577,-60.047,37.49,-88.539,-5.205,-104.212,-46.584,-85.793,4280.449,-1.985,-24.96,4283.849,3,IllilliIIIIllil,-8.223,-50.292,1,0,2
123,4,0,12,7,0,0,1,1,0,0,9,255,255,54,4305.414,encounter v,0,140,-2.73,-1.454,1,112.951,-174.625,-0.558,-15.521,0,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.257,-1.336,-16.365,-18.443,-41.47,-10.348,-64.182,16.485,-42.301,12.422,-54.651,37.671,-88.529,-7.633,-106.505,-48.965,-87.93,0,0,0,0,0,,0,0,0,0,0
124,4,0,12,7,1,0,1,1,0,0,9,255,255,55,4325.071,encounter v,13,120,1.254,0.523,0,-351.525,355.57,0,0,0,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,-0.128,-37.294,0.02,-17.216,-18.933,-40.918,-9.765,-64.442,16.956,-43.796,12.884,-60.834,37.599,-88.428,-6.471,-94.62,-48.559,-87.747,0,0,0,0,0,,0,0,0,0,0
125,4,0,12,7,1,1,1,1,0,0,9,255,255,56,4335.661,encounter v,13,122,-2.286,-0.568,1,-357.326,349.74,-0.77,-15.879,0,1,8,ʚmingɞ,172,24,0,0,0,0,0,0,0,0,0,0,0,0.1,-37.248,-1.459,-15.51,-19.344,-40.299,-7.736,-63.868,17.297,-43.532,13.588,-61.89,37.589,-88.426,-6.234,-90.577,-48.629,-87.812,0,0,0,0,0,,0,0,0,0,0
126,4,0,12,7,2,1,1,0,1,0,255,14,255,57,4358.486,encounter v,0,137,-0.38,-0.04,2,83.322,-200,0,0,1,1,8,ʚmingɞ,172,24,4359.508,113,40,75,25,44,42.679,40.611,0.424,-0.013,0.012,-0.302,-37.194,0.002,-17.197,-20.35,-44.512,-11.109,-65.301,18.605,-41.175,13.596,-59.345,37.654,-88.523,-6.751,-84.173,-48.556,-86.423,0,0,0,4362.738,2,장덕춘_,-15.556,-38.16,0,0,1
127,4,0,12,7,0,0,2,0,1,0,255,14,255,58,4387.903,encounter v,10,126,-0.434,-0.753,0,0,387.559,0,0,0,2,6,Roscosmos,174.6,66,0,0,0,0,0,0,0,0,0,0,0,-0.044,-37.406,0.097,-17.147,-20.799,-44.496,-10.868,-65.079,19.011,-43.904,10.172,-61.5,37.829,-88.757,-1.787,-94.862,-50.49,-88.033,0,0,0,0,0,,0,0,0,0,0
128,4,0,12,7,0,1,2,0,1,0,255,14,255,59,4411.791,encounter v,13,112,1.244,1.139,1,-367.284,339.267,0,0,0,2,6,Roscosmos,174.6,66,0,0,0,0,0,0,0,0,0,0,0,0.034,-37.732,0.079,-17.152,-20.824,-44.447,-8.689,-65.673,19.23,-40.959,10.042,-55.231,37.875,-88.672,-6.988,-94.378,-50.726,-87.967,0,0,0,0,0,,0,0,0,1,0
129,5,1,12,7,0,0,0,0,0,0,255,255,255,68,4574.49,소솨소솨,3,99,-1.735,-0.011,1,-375.621,0,0,0,0,0,8,아침땅_,169.9,66,0,0,0,0,0,0,0,0,0,0,0,-0.222,-38.023,0.024,-17.445,-18.686,-44.85,-15.143,-57.597,21.643,-51.392,11.665,-63.33,37.103,-80.299,0.773,-108.544,-36.699,-86.085,0,0,0,0,0,,0,0,0,0,0
130,5,1,12,7,1,0,0,0,0,0,255,255,255,69,4591.378,소솨소솨,0,140,2.23,-0.916,1,0,0,0,0,0,0,8,아침땅_,169.9,36,0,0,0,0,0,0,0,0,0,0,0,-0.131,-37.982,0.174,-17.289,-19.267,-44.056,-16.458,-60.577,21.159,-50.504,13.096,-63.107,37.044,-80.303,0.498,-105.632,-38.039,-85.203,0,0,0,0,0,,0,0,0,0,0
131,5,1,12,7,2,0,0,0,0,0,255,255,255,70,4608.329,소솨소솨,0,120,-1.422,-1.358,2,0,0,0,0,1,0,8,아침땅_,169.9,36,4609.352,120,154,7,161,80,-55.851,56.15,1,-0.031,0.033,0.077,-37.768,-0.024,-17.383,-18.92,-44.49,-16.911,-60.773,20.72,-50.485,12.593,-63.426,37.337,-81.846,0.478,-105.727,-38.049,-85.205,4609.411,-0.709,-20.88,0,0,,0,0,0,0,3
132,5,1,12,7,2,1,0,0,0,0,255,255,255,71,4634.791,소솨소솨,0,129,-2.497,-1.331,4,0,0,0,0,1,0,8,아침땅_,169.9,66,0,0,0,0,0,0,0,0,0,0,0,-0.191,-37.973,-0.025,-17.349,-18.849,-44.109,-16.547,-59.304,20.859,-48.109,10.743,-60.79,36.187,-81.89,0.369,-104.666,-39.305,-81.644,0,0,0,0,0,,0,0,0,0,0
133,5,1,12,7,2,2,0,0,0,0,255,255,255,72,4654.481,소솨소솨,10,107,0.692,-0.425,0,-71.88,400,0.182,-17.438,0,0,8,아침땅_,169.9,66,0,0,0,0,0,0,0,0,0,0,0,-0.217,-38.076,0.076,-17.449,-19.295,-43.94,-16.622,-59.309,21.035,-48.515,10.904,-61.529,36.124,-81.904,0.486,-104.623,-39.34,-81.694,0,0,0,0,0,,0,0,0,0,0
134,5,1,12,7,0,0,1,0,0,0,255,255,255,73,4685.807,소솨소솨,0,125,1.15,-0.66,2,0,0,0,0,1,1,6,ʚneul_ɞ,160,66,4686.874,81,65,29,47,47,-26.936,0.127,-1,-0.021,-0.025,-0.069,-37.548,0.074,-17.486,-19.405,-44.698,-16.574,-59.429,20.396,-51.598,10.312,-62.778,33.429,-79.058,0.521,-104.776,-43.028,-83.1,4686.908,0.209,-21.34,4690.616,5,Pugeuk,-1.046,-51.509,0,0,2
135,5,1,12,7,0,0,2,0,0,0,255,255,255,74,4729.006,소솨소솨,0,130,0.942,0.012,2,0,0,0,0,1,2,9,Slaris,174.6,66,4729.933,113,187,52,169,126,35.552,-19.299,0.707,0.008,0,-0.16,-37.295,-0.034,-17.542,-19.28,-44.376,-16.714,-60.294,22.161,-49.631,11.108,-62.496,38.464,-83.339,0.372,-102.722,-44.027,-84.508,4736.356,32.731,-129.99,0,0,,0,0,0,0,4
136,5,1,13,7,0,0,2,0,0,0,255,255,255,75,4781.416,소솨소솨,3,105,1.188,0.424,0,-343.147,0,0,0,0,3,1,Kr_Luna,190,66,0,0,0,0,0,0,0,0,0,0,0,0.024,-37.841,-0.14,-17.136,-19.019,-44.368,-17.317,-60.735,24.067,-49.66,15.839,-62.262,41.896,-85.51,0.598,-106.093,-44.323,-84.373,0,0,0,0,0,,0,0,0,0,0
137,5,1,13,7,0,1,2,0,0,0,255,255,255,76,4795.659,소솨소솨,3,109,1.558,-0.465,2,-450.369,0,0,0,0,3,1,Kr_Luna,190,66,4796.602,116,117,12,153,130,35.25,-4.428,0.774,0.103,-0.112,0.015,-37.345,0.019,-17.348,-19.063,-44.382,-17.349,-60.834,22.412,-46.885,14.494,-61.279,42.534,-87.558,1.034,-106.062,-44.322,-84.373,4802.637,8.964,-133.616,4803.753,7,crani,9.246,-130.017,1,0,2
138,5,1,13,7,0,0,2,0,1,0,255,1,255,77,4861.053,소솨소솨,0,127,0.797,0.301,0,0,0,0,0,0,4,4,-라후이-,180,66,0,0,0,0,0,0,0,0,0,0,0,-0.178,-37.822,0.074,-17.238,-19.845,-45.246,-16.218,-60.474,20.435,-48.221,10.098,-60.285,38.436,-84.845,2.521,-111.738,-43.39,-84.162,0,0,0,0,0,,0,0,0,0,0
139,5,1,13,7,0,1,2,0,1,0,255,1,255,78,4880.521,소솨소솨,0,128,2.908,0.537,2,0,0,0,0,1,4,4,-라후이-,180,66,4881.337,138,181,53,173,65,35.257,-24.956,-0.625,-0.023,-0.134,-0.149,-37.248,-0.042,-17.411,-19.557,-45.149,-16.438,-61.16,19.299,-46.551,8.82,-63.015,38.126,-86.342,2.461,-111.802,-43.407,-84.184,0,0,0,4885.575,5,Pugeuk,18.527,-62.81,0,0,1
140,5,0,13,7,0,0,0,0,0,0,255,255,255,60,4943.808,-라후이-,0,130,-0.055,1.338,2,7.679,-144.615,0,0,1,2,6,Roscosmos,174.6,66,4944.652,116,164,4,160,64,95.863,-84.044,-0.678,-0.037,-0.069,-0.149,-36.807,-0.005,-17.402,-22.561,-47.844,-12.627,-64.791,21.43,-47.096,12.471,-59.556,33.65,-89.995,-2.589,-103.564,-46.437,-88.269,4949.364,-42.503,-14.502,0,0,,0,0,0,0,0
141,5,0,13,7,0,0,0,0,0,0,255,255,255,61,4962.643,-라후이-,10,123,-0.407,-0.586,2,0,400,0,0,1,2,6,Roscosmos,174.6,66,4963.494,113,106,0,143,127,-35.885,-41.658,0.51,-0.058,-0.093,0.036,-36.877,-0.002,-17.399,-22.304,-47.91,-13.015,-64.357,22.093,-47.41,15.819,-55.306,35.356,-88.436,-6.699,-107.501,-48.553,-85.612,4963.58,0.927,-22.02,4970.146,6,ʚneul_ɞ,57.587,-91.117,1,0,2
142,5,0,13,7,0,0,0,0,1,0,255,15,255,62,4995.56,-라후이-,0,136,-0.726,1.053,0,-60.701,-188.588,0,0,0,3,1,ByeolBam,175.3,70,0,0,0,0,0,0,0,0,0,0,0,-0.022,-36.983,0.006,-17.356,-22.241,-48.739,-9.396,-65.693,20.84,-42.783,15.021,-62.219,36.714,-84.135,-11.87,-109.488,-47.864,-85.854,0,0,0,0,0,,0,0,0,0,0
143,5,0,13,7,0,1,0,0,1,0,255,15,255,63,5011.373,-라후이-,0,140,1.224,-0.161,0,-31.038,-134.839,0,0,0,3,1,ByeolBam,175.3,70,0,0,0,0,0,0,0,0,0,0,0,0.191,-37.235,-0.006,-17.324,-21.135,-47.001,-9.246,-63.898,19.523,-42.955,15.271,-60.008,37.435,-85.169,-12.279,-107.806,-47.812,-85.822,0,0,0,0,0,,0,0,0,0,0
144,5,0,13,7,0,2,0,0,1,0,255,15,255,64,5026.045,-라후이-,10,128,0.557,-2.727,1,31.423,400,0.099,-25.88,0,3,1,ByeolBam,175.3,70,0,0,0,0,0,0,0,0,0,0,0,-0.109,-37.091,0.008,-17.344,-21.883,-48.441,-11.271,-64.163,20.195,-43.428,16.234,-61.118,36.795,-85.348,-10.75,-107.836,-47.88,-85.876,0,0,0,0,0,,0,0,0,0,0
145,5,0,13,7,1,2,0,0,1,0,255,15,255,65,5039.272,-라후이-,8,122,1.278,1.636,2,75.339,35.416,0,0,1,3,1,ByeolBam,175.3,70,5040.136,85,114,13,121,64,36.033,-5.486,-0.988,0.021,-0.063,0.157,-36.851,-0.002,-17.381,-21.982,-48.58,-10.566,-67.185,21.512,-45.069,15.868,-61.028,37,-85.371,-9.726,-104.091,-47.909,-85.886,0,0,0,5044.744,3,IllilliIIIIllil,3.68,-65.531,0,0,1
146,5,0,13,7,0,0,1,0,1,0,255,15,255,66,5071.136,-라후이-,0,140,0.959,0.549,2,-41.325,-150.366,0,0,1,4,0,소솨소솨,190,66,5072.097,107,142,64,166,65,36.755,-2.006,-0.653,-0.093,-0.201,0.01,-36.911,0.021,-17.458,-21.842,-47.961,-11.316,-65.827,20.337,-44.943,16.968,-56.888,36.893,-86.654,-11.619,-99.556,-48.932,-86.469,0,0,0,5076.576,3,IllilliIIIIllil,0.473,-65.744,0,0,1
147,5,0,13,7,0,0,2,0,1,0,255,15,255,67,5095.709,-라후이-,12,138,1.379,0.064,2,0,62.697,0,0,1,5,3,_앰프_,170.6,66,5096.762,78,81,19,84,63,105.926,-69.381,-0.865,-0.065,-0.039,-0.103,-36.72,0.01,-17.427,-22.547,-48.245,-11.136,-64.537,20.447,-45.44,13.812,-56.552,38.56,-89.686,-8.815,-99.367,-50.227,-87.429,5101.525,-34.971,-6.233,0,0,,0,0,0,0,3
148,5,0,13,7,0,1,2,0,1,0,255,15,255,68,5119.216,-라후이-,0,137,1.194,1.431,2,-22.322,-193.162,0,0,1,5,3,_앰프_,170.6,66,5120.278,58,62,19,31,45,45.027,37.471,-1,-0.016,-0.018,-0.425,-36.898,0.021,-17.414,-22.777,-48.518,-12.438,-64.769,20.947,-44.892,17.779,-60.39,37.547,-89.016,-11.417,-96.462,-50.568,-86.989,0,0,0,5123.882,2,장덕춘_,-15.252,-39.715,0,0,1
