id,inn,half,ball,strk,out,b1,b2,b3,b1Idx,b2Idx,b3Idx,pCnt,pSec,pName,pType,spdK,zoneX,zoneY,call,sH,sV,plx,plz,bSwing,bIdx,bPos,bName,bHCm,bFps,hSec,rotS,shS,lgS,batSpd,ev,ldeg,sdeg,hPos,PPosX,PPosY,CPosX,CPosY,1BPosX,1BPosY,2BPosX,2BPosY,3BPosX,3BPosY,SSPosX,SSPosY,LFPosX,LFPosY,CFPosX,CFPosY,RFPosX,RFPosY,ltSec,lx,lz,cSec,cPos,cPlr,cx,cz,1BSafe,result
43,2,0,1,0,2,1,0,0,16,255,255,23,2087.408,Dοpi,0,119,1.063,1.235,1,0,0,0,0,0,7,3,_앰프_,171.3,55,0,0,0,0,0,0,0,0,0,-0.069,-37.453,0.195,-16.942,-20.962,-44.878,-11.773,-64.855,18.861,-44.092,13.111,-63.833,30.556,-88.103,0.739,-102.934,-45.965,-78.422,0,0,0,0,0,,0,0,0,0
44,2,0,2,0,2,1,0,0,16,255,255,24,2106.931,Dοpi,3,99,1.354,1.278,1,-371.615,76.007,0,0,0,7,3,_앰프_,171.3,55,0,0,0,0,0,0,0,0,0,0.024,-37.618,-0.18,-17.038,-19.937,-45.047,-10.268,-65.572,19.845,-46.651,13.247,-63.854,28.687,-86.411,-0.437,-102.868,-41.99,-80.573,0,0,0,0,0,,0,0,0,0
45,2,0,3,0,2,1,0,0,16,255,255,25,2121.784,Dοpi,0,121,-0.163,0.166,0,45.845,-98.932,0,0,0,7,3,_앰프_,171.3,55,0,0,0,0,0,0,0,0,0,0.114,-37.491,-0.124,-17.047,-19.968,-43.674,-11.754,-64.97,19.537,-42.885,13.252,-63.911,28.436,-86.602,-0.503,-97.41,-41.963,-80.38,0,0,0,0,0,,0,0,0,0
46,2,0,3,1,2,1,0,0,16,255,255,26,2138.239,Dοpi,3,103,-0.669,0.488,0,-402.622,0,-0.605,-17.403,0,7,3,_앰프_,171.3,55,0,0,0,0,0,0,0,0,0,0.208,-37.558,-0.418,-17.095,-20.585,-45.654,-11.176,-64.654,19.926,-46.013,13.237,-63.838,29.026,-86.244,0.925,-100.274,-41.834,-80.312,0,0,0,0,0,,0,0,0,0
47,2,0,3,2,2,1,0,0,16,255,255,27,2156.359,Dοpi,0,136,1.168,-1.082,2,79.143,-130.929,0,0,1,7,3,_앰프_,171.3,55,2157.393,105,129,21,141,63,40.072,21.084,-0.802,-0.153,-36.665,-0.083,-16.864,-20.331,-44.977,-11.611,-64.901,19.192,-47.295,13.236,-63.83,28.441,-84.521,0.218,-100.837,-45.661,-83.687,0,0,0,2162.334,3,IllilliIIIIllil,-17.089,-61.465,0,1
48,3,1,0,0,0,0,0,0,255,255,255,19,2209.694,jdw4469,2,90,-0.522,-0.619,0,-248.165,-349.864,-0.65,-17.402,1,1,8,Gonyong,175.8,55,0,0,0,0,0,0,0,0,0,0.002,-38.262,-0.519,-16.678,-18.32,-43.31,-13.383,-60.679,22.575,-49.088,14.309,-64.532,39.173,-80.539,0.349,-110.632,-41.713,-88.346,0,0,0,0,0,,0,0,0,0
49,3,1,0,1,0,0,0,0,255,255,255,20,2229.963,jdw4469,0,100,-2.451,-0.637,2,0,0,0,0,1,1,8,Gonyong,175.8,55,2231.094,106,130,39,144,91,-45.605,-16.808,0.955,0.006,-38.063,0.085,-17.4,-18.747,-42.458,-14.126,-59.779,22.546,-49.077,14.335,-64.564,38.754,-81.111,0.405,-110.653,-41.729,-88.387,2231.285,-0.263,-20.941,2234.051,5,오띵__,10.33,-55.525,0,2
50,3,1,0,0,1,0,0,0,255,255,255,21,2263.358,jdw4469,15,86,1.936,1.299,4,0,-390.483,0,0,1,2,3,IllilliIIIIllil,174.5,61,0,0,0,0,0,0,0,0,0,0.02,-38.099,0.191,-17.047,-18.024,-46.861,-12.51,-58.34,24.556,-51.708,15.046,-63.8,39.65,-78.494,1.461,-105.249,-44.085,-88.584,0,0,0,0,0,,0,0,0,0
51,3,1,0,1,1,0,0,0,255,255,255,22,2281.165,jdw4469,0,116,5.669,-2.738,1,0,0,1.168,-16.606,0,2,3,IllilliIIIIllil,174.5,61,0,0,0,0,0,0,0,0,0,0.25,-38.169,1.57,-17.071,-17.879,-46.397,-12.48,-58.286,24.916,-52.072,15.123,-63.762,39.474,-78.669,1.385,-105.185,-44.143,-88.6,0,0,0,0,0,,0,0,0,0
52,3,1,1,1,1,0,0,0,255,255,255,23,2301.076,jdw4469,0,108,-4.944,36.76,1,0,0,-4.542,25.91,0,2,3,IllilliIIIIllil,174.5,61,0,0,0,0,0,0,0,0,0,0.257,-37.761,-0.12,-17.235,-18.362,-43.451,-12.786,-59.206,24.938,-52.11,15.142,-63.921,39.638,-78.595,1.487,-105.273,-44.257,-88.697,0,0,0,0,0,,0,0,0,0
53,3,1,2,1,1,0,0,0,255,255,255,24,2323.65,jdw4469,0,99,0.346,-0.014,0,0,0,0,0,1,2,3,IllilliIIIIllil,174.5,61,0,0,0,0,0,0,0,0,0,-0.036,-38.274,0.011,-17.195,-18.414,-43.961,-12.766,-59.761,24.596,-51.652,15.135,-63.931,39.639,-78.6,1.633,-105.217,-44.155,-88.551,0,0,0,0,0,,0,0,0,0
54,3,1,2,2,1,0,0,0,255,255,255,25,2340.691,jdw4469,0,103,-3.29,0.639,3,0,0,-0.536,-20.803,0,2,3,IllilliIIIIllil,174.5,61,0,0,0,0,0,0,0,0,0,-0.18,-38.231,-0.388,-17.103,-18.772,-44.019,-12.65,-59.851,24.588,-51.655,15.144,-63.933,39.662,-78.616,1.6,-105.285,-44.169,-88.572,0,0,0,0,0,,0,0,0,6
